"obs","time..2","elapsed","date","hhmmss..5","averaging","id","TIME..8","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","DarkAdaptedID","Qmax_d","Fo..51","Fm","Fv/Fm","A_dark","LightAdaptedID","Qmax","Fs","Fm'","PhiPS2","PS2/1","Qabs_fs","A_fs","ETR","PhiCO2","NPQ","alt._Fo'","DarkPulseID","Fmin","Fo'","Fv'/Fm'","qP","qN","qP_Fo","qN_Fo","qL","1-qL","ID..77","P1_dur","P1_Fmax","T@P1_Fmax","Q@P1_Fmax","P1_PredF","P1_ΔF","P2_dur","P2_ramp","P2_int","P2_int_se","P2_slp","P2_slp_se","P2_R2","P2_dQdt","P3_dur","P3_Fmax","T@P3_Fmax","Q@P3_Fmax","P3_PredF","P3_ΔF","ID..98","Dur","DCo","InitSlope","Fo..102","F1","T@F1","T@HIR","F2","T@F2","DCmax","T@DCmax","PhiPS2_dc","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..120","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","F_avg","dF/dt","dF_dc/dt","F_dc_avg","period","time..171","hhmmss..172","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
1,1679420678.5,0,2023-03-21 12:44:38,12:44:38,5,"sor_nut26_t1_ch5",1679420670.5,0.00052805616992407,0.528056169924073,0.670311219656202,419.552870634966,374.164567916249,33.6975084094963,37.7852089661644,0.0311392010274658,3.75238411597405,0.0309963515583264,0.0193854993964117,321.508780227819,19.9292468662878,20.0154129032258,2.34885376002334,39.3122512318282,0.841751273295121,2.14119325889334,1.50710248672822,-23.2872770936516,-300.702411832328,-15.9921243201697,-18.4730330183304,0.511498102378967,0.530490708779187,0.670311219656202,423.797375398929,423.469387878788,-0.00042643249912674,67.1996011298736,0.528056169924073,9.09080175870543,9.34608624242424,-9.98138368590823e-08,92.9554349105765,1,0,1,0,49152,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None",1999.98741935484,1681.18673179111,0.840598653532249,0.16075540131724,2.44,0.5,"0: Broadleaf",2,TRUE,1679420670.5,419.552870967742,419.911096774194,9.34649225806452,9.09003161290323,420.352838709677,9.32128516129032,499.998451612903,89.9607032258064,0.0999580419354839,18.5289838709677,20.0154129032258,999.9,0,0,9999.3935483871,0,13.3377774193548,-0.358202483870968,423.511193548387,423.763064516129,0.256459709677419,419.911096774194,9.09003161290323,0.840816903225806,0.817745741935484,4.4157264516129,4.01913483870968,1999.98741935484,0.979995580645161,0.0200044,0,224.430612903226,5.00078,4421.12193548387,16379.5129032258,38.6146451612903,40.5502258064516,39.538064516129,40.2639032258064,39.4130322580645,1955.07741935484,39.91,0,1679420661.3,0,224.439615384615,-1.53572649167455,2.86153844753107,4421.05153846154,15,0,"--:--:--",1678825666.1,1678825663.1,0,-0.394,-0.015,-1.204,0.227,420,25,0.47,0.2,-0.3567077,-0.182908390243902,0.0482232020624927,0,0.257309575,-0.0173915009380867,0.00193740515751739,1,1,2,"1/2",3.10088,2.73513,0.0882393,0.0882235,0.0541379,0.0536805,23548.3,23250.9,26365.7,25828.6,40051.8,37303.9,46133.1,42649.5,1.92617,1.94783,0.0432357,0,19.303,999.9,25.8,29.6,11.9393,60.8835,27.3838,1,-0.149578,4.42862,20.2586,5.21849,11.98,4.96505,3.2742,9999,8952.9,9999,921.7,1.86396,1.85991,1.85812,1.8596,1.85973,1.85806,1.85715,1.85212,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-0.8,0.0252,-0.416608301496303,-0.00115696247402376,6.98743944663384e-07,-2.757158986972e-10,-0.0128523042718853,-0.00188681436998369,0.00068020990377245,-4.26515219073906e-06,2,1960,1,25,9916.9,9916.9,1.1377,2.60254,1.49658,2.39258,1.54907,2.36694,33.4008,14.6749,18,487.243,512.886,14.5702,25.2172,30.0001,25.3667,25.3336,22.8674,22.7682,16.482,14.561,413.198,9.13532,100.793,101.187,5
2,1679420683.5,5,2023-03-21 12:44:43,12:44:43,5,"sor_nut26_t1_ch5",1679420675.65517,0.00052501142483081,0.525011424830815,0.743888297135392,419.510137559547,370.14132658536,33.335164084985,37.7813507069633,0.0309477168517474,3.7517724770119,0.0308065916413826,0.0192667455124238,321.51073306431,19.9316356947395,20.018675862069,2.34932835616704,39.3056082634561,0.841689861249039,2.14139889556573,1.50763849491801,-23.153003835039,-301.0032334799,-16.0111268951499,-18.6566311457789,0.256813386065113,0.528087042765653,0.743888297135392,423.7539286905,423.401333333333,-0.0027622337275207,67.1996011298736,0.525011424830815,9.09138358102396,9.3452223030303,-1.95128157639965e-06,92.9554349105765,1,0,1,0,48874,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None",1999.99965517241,1681.19700987788,0.840598649869742,0.160755394248602,2.44,0.5,"0: Broadleaf",2,TRUE,1679420675.65517,419.510137931034,419.743586206897,9.34581275862069,9.09050068965517,420.310137931034,9.32061344827586,499.972448275862,89.9606275862069,0.100010582758621,18.5305172413793,20.018675862069,999.9,0,0,9997.12931034483,0,13.1867517241379,-0.233400586206897,423.467862068965,423.594275862069,0.255312379310345,419.743586206897,9.09050068965517,0.840755068965517,0.817787206896552,4.4146775862069,4.01985586206897,1999.99965517241,0.979996137931034,0.020003824137931,0,224.329103448276,5.00078,4421.52620689655,16379.6068965517,38.6915862068965,40.631275862069,39.6010689655172,40.3726551724138,39.486724137931,1955.08965517241,39.91,0,1679420666.7,0,224.31472,-1.00700001377341,6.11923075119974,4421.54,15,0,"--:--:--",1678825666.1,1678825663.1,0,-0.394,-0.015,-1.204,0.227,420,25,0.47,0.2,-0.30351255,0.719518356472796,0.219621149670057,0,0.2558418,-0.0155582363977484,0.0017634173385787,1,1,2,"1/2",3.10112,2.73554,0.0882153,0.0878096,0.05414,0.0536806,23548.9,23261.5,26365.7,25828.6,40051.6,37303.7,46133,42649.3,1.92665,1.94753,0.0428334,0,19.3059,999.9,25.8,29.6,11.9407,60.8935,27.3638,1,-0.149571,4.44426,20.2579,5.21624,11.98,4.9648,3.27397,9999,8953.5,9999,921.7,1.86398,1.85989,1.8581,1.85961,1.85972,1.85806,1.85715,1.85211,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-0.799,0.0252,-0.416608301496303,-0.00115696247402376,6.98743944663384e-07,-2.757158986972e-10,-0.0128523042718853,-0.00188681436998369,0.00068020990377245,-4.26515219073906e-06,2,1960,1,25,9917,9917,1.10962,2.60254,1.49658,2.39258,1.54907,2.37549,33.4232,14.6749,18,487.505,512.666,14.5487,25.2155,30,25.3655,25.3315,22.3265,22.7682,16.482,14.5434,399.711,9.14342,100.792,101.186,5
3,1679420688.5,10,2023-03-21 12:44:48,12:44:48,5,"sor_nut26_t1_ch5",1679420680.73214,0.00052330005852118,0.523300058521182,0.383584680701259,419.079178380431,388.118640123691,34.9540601013786,37.7423737846694,0.0308580374220507,3.75341879805135,0.030717788163509,0.0192111651483472,321.510731098792,19.9318208042306,20.0144142857143,2.34870852827033,39.3023117904516,0.84164114016029,2.14145453999672,1.50706738811004,-23.0775325807841,-300.189011705951,-15.9604968411643,-17.7163100291067,-4.26422449174901,0.525460078079723,0.383584680701259,417.223896808519,420.485018181818,-0.691948466003926,67.1996011298736,0.523300058521182,9.09209957606758,9.34509703030303,-2.44551768266902e-07,92.9554349105765,1,0,1,0,48987,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None",1999.99964285714,1681.19699953305,0.840598649873428,0.160755394255717,2.44,0.5,"0: Broadleaf",2,TRUE,1679420680.73214,419.079178571429,417.105607142857,9.3453125,9.0912725,419.878821428571,9.32011821428571,499.976678571429,89.9603428571429,0.0999028714285714,18.5309321428571,20.0144142857143,999.9,0,0,10003.2785714286,0,13.2039678571429,1.9735705,423.032571428571,420.932464285714,0.25404125,417.105607142857,9.0912725,0.840707464285714,0.817853964285714,4.41386785714286,4.02101714285714,1999.99964285714,0.979996607142857,0.0200033428571429,0,224.258392857143,5.00078,4421.8475,16379.6035714286,38.7631785714286,40.7096428571429,39.6760357142857,40.4909285714286,39.5622142857143,1955.08964285714,39.91,0,1679420671.5,0,224.27176,0.551999984917268,3.97692307526141,4421.8732,15,0,"--:--:--",1678825666.1,1678825663.1,0,-0.394,-0.015,-1.204,0.227,420,25,0.47,0.2,1.073678325,20.8503865553471,2.70607937162785,0,0.254897425,-0.0133481538461537,0.0015471274331402,1,1,2,"1/2",3.10087,2.73521,0.0876727,0.0858466,0.0541368,0.0536789,23563,23311.8,26365.8,25828.9,40051.9,37303.5,46133.3,42649.4,1.92652,1.94778,0.0428185,0,19.3071,999.9,25.8,29.6,11.9404,60.9935,27.476,1,-0.149324,4.4515,20.2577,5.21639,11.98,4.96485,3.27393,9999,8953.5,9999,921.7,1.86398,1.85989,1.85814,1.85961,1.85971,1.85806,1.85715,1.85212,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-0.797,0.0252,-0.416608301496303,-0.00115696247402376,6.98743944663384e-07,-2.757158986972e-10,-0.0128523042718853,-0.00188681436998369,0.00068020990377245,-4.26515219073906e-06,2,1960,1,25,9917,9917.1,1.0791,2.60376,1.49658,2.39258,1.54907,2.38403,33.4232,14.6661,18,487.426,512.832,14.5314,25.2151,30.0002,25.3645,25.3315,21.6934,22.7682,16.482,14.5284,379.635,9.14935,100.793,101.187,5
4,1679420693.5,15,2023-03-21 12:44:53,12:44:53,5,"sor_nut26_t1_ch5",1679420686,0.00052524710895741,0.525247108957415,0.329028501994307,416.523222057925,388.498168641719,34.9882755255583,37.5122212470347,0.0309761616203202,3.75206928126432,0.0308347886364382,0.0192843907565477,321.509674188673,19.9302528753899,20.0133074074074,2.34854756103967,39.3048638870474,0.84160936838989,2.14123465942655,1.50693819264978,-23.163397505022,-300.188830455658,-15.9660027841644,-17.8085565561717,-14.6476730094443,0.525085110337156,0.329028501994307,403.093954476524,411.973872727273,-1.81348718152984,67.1996011298736,0.525247108957415,9.09056630051232,9.34450915151515,-1.17764905235668e-06,92.9554349105765,1,0,1,0,48873,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None",1999.99407407407,1681.19223464007,0.840598607982578,0.160755313406376,2.44,0.5,"0: Broadleaf",2,TRUE,1679420686,416.523222222222,409.48162962963,9.34495037037037,9.09109407407408,417.321074074074,9.31975925925926,499.98162962963,89.9603666666667,0.0999691333333333,18.5292925925926,20.0133074074074,999.9,0,0,9998.26111111111,0,13.2174037037037,7.04160577777778,420.452333333333,413.238518518519,0.253858481481481,409.48162962963,9.09109407407408,0.840675185185185,0.817838111111111,4.41331962962963,4.02074185185185,1999.99407407407,0.979997,0.0200029333333333,0,224.218851851852,5.00078,4422.23962962963,16379.5555555556,38.8330740740741,40.7891481481481,39.7637037037037,40.5993333333333,39.6385555555556,1955.08407407407,39.907037037037,0,1679420676.3,0,224.2262,-0.258923086566409,3.83230771410165,4422.2572,15,0,"--:--:--",1678825666.1,1678825663.1,0,-0.394,-0.015,-1.204,0.227,420,25,0.47,0.2,4.532933225,56.0521545928706,5.86516307327061,0,0.25415215,-0.00321118198874352,0.00068314864963637,1,1,2,"1/2",3.10088,2.73533,0.0862528,0.0833295,0.0541315,0.0536694,23599.7,23376,26365.9,25828.8,40051.9,37303.8,46133.2,42649.6,1.92655,1.94757,0.0426322,0,19.3083,999.9,25.8,29.6,11.9409,61.4235,27.6082,1,-0.149804,4.44207,20.258,5.21594,11.98,4.96475,3.2738,9999,8953.5,9999,921.7,1.864,1.85989,1.85813,1.85961,1.8597,1.85806,1.85715,1.85212,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-0.791,0.0252,-0.416608301496303,-0.00115696247402376,6.98743944663384e-07,-2.757158986972e-10,-0.0128523042718853,-0.00188681436998369,0.00068020990377245,-4.26515219073906e-06,2,1960,1,25,9917.1,9917.2,1.04126,2.60254,1.49658,2.39258,1.54907,2.40723,33.4232,14.6661,18,487.435,512.68,14.5173,25.2151,30,25.3639,25.3294,20.937,22.7682,16.482,14.5176,366.251,9.15906,100.793,101.187,5
5,1679420698.5,20,2023-03-21 12:44:58,12:44:58,5,"sor_nut26_t1_ch5",1679420690.71429,0.00052536779708513,0.525367797085132,0.230803280730895,410.703249884503,387.860202819049,34.9303962418579,36.9876237675702,0.0309803632357334,3.75049774000585,0.0308388930296617,0.0192869646706183,321.510726514156,19.9302446376205,20.0137785714286,2.34861607865292,39.3034795940591,0.841550940844116,2.14116141760466,1.5070651378088,-23.1687198514543,-300.268797910359,-15.9769418566385,-17.9037331042963,-27.1064398879306,0.523419408436414,0.230803280730895,387.067025595256,399.617727272727,-2.54021839196696,67.1996011298736,0.525367797085132,9.08910047324806,9.34309696969697,-3.10394954334866e-06,92.9554349105765,1,0,1,0,48796,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None",2000.00178571429,1681.19861995552,0.840598559443333,0.160755219725632,2.44,0.5,"0: Broadleaf",2,TRUE,1679420690.71429,410.70325,397.580678571429,9.344415,9.09138214285714,411.496928571429,9.31922857142857,500.01775,89.95925,0.0999929642857143,18.5287464285714,20.0137785714286,999.9,0,0,9992.54642857143,0,13.2167,13.1226132142857,414.57725,401.228392857143,0.253034285714286,397.580678571429,9.09138214285714,0.840616607142857,0.817853964285714,4.412325,4.02101821428571,2000.00178571429,0.979997464285714,0.0200024535714286,0,224.18075,5.00078,4422.6825,16379.6214285714,38.9283214285714,40.8591071428571,39.8525357142857,40.6850357142857,39.7073214285714,1955.09357142857,39.9039285714286,0,1679420681.7,0,224.199076923077,-1.0806837624951,8.84102567548153,4422.74923076923,15,0,"--:--:--",1678825666.1,1678825663.1,0,-0.394,-0.015,-1.204,0.227,420,25,0.47,0.2,9.38791675,78.0107036397749,7.58920958523256,0,0.253566775,-0.00553788742964338,0.0017217452553659,1,1,2,"1/2",3.10116,2.73519,0.0842296,0.0806448,0.054127,0.0537239,23652.1,23444.8,26365.9,25829.2,40051.9,37301.7,46133.3,42650,1.92682,1.94737,0.0427663,0,19.3083,999.9,25.8,29.6,11.9409,61.1335,27.4119,1,-0.149817,4.45694,20.2575,5.21594,11.98,4.96475,3.27385,9999,8954,9999,921.7,1.864,1.85989,1.85816,1.85961,1.85973,1.85806,1.85715,1.85212,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-0.782,0.0252,-0.416608301496303,-0.00115696247402376,6.98743944663384e-07,-2.757158986972e-10,-0.0128523042718853,-0.00188681436998369,0.00068020990377245,-4.26515219073906e-06,2,1960,1,25,9917.2,9917.3,1.00586,2.60986,1.49658,2.39258,1.54907,2.38037,33.4008,14.6661,18,487.58,512.546,14.5055,25.2135,30.0001,25.3624,25.3294,20.2403,22.4854,16.482,14.5034,346.151,9.16608,100.793,101.188,5
6,1679420703.5,25,2023-03-21 12:45:03,12:45:03,5,"sor_nut26_t1_ch5",1679420696,0.00050670302005169,0.506703020051697,0.258613567325319,400.107036907717,375.640305960062,33.8296135047389,36.0330513109354,0.0298773125592525,3.74938669519858,0.0297456751493856,0.0186028255680408,321.508698788441,19.934747042081,20.0129444444444,2.34849477943484,39.303396623271,0.841562333911065,2.14119492515511,1.50693244552378,-22.3456031842799,-299.960731124701,-15.9652315136338,-16.7628670341732,-38.819444063546,0.515060017284278,0.258613567325319,370.511546940887,385.064957575758,-2.94451402763272,67.1996011298736,0.506703020051697,9.10397561156367,9.34892248484848,2.7386586281522e-06,92.9554349105765,1,0,1,0,48851,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None",1999.99037037037,1681.18892441543,0.84059850953387,0.16075512340037,2.44,0.5,"0: Broadleaf",2,TRUE,1679420696,400.107037037037,381.263222222222,9.34461555555556,9.09560851851852,400.893,9.31942703703704,499.986925925926,89.958562962963,0.0999663481481481,18.5289962962963,20.0129444444444,999.9,0,0,9988.49555555556,0,13.2130111111111,18.8439148148148,403.881185185185,384.762777777778,0.249008148148148,381.263222222222,9.09560851851852,0.840628222222222,0.818227888888889,4.41252185185185,4.02752148148148,1999.99037037037,0.979997777777778,0.0200021296296296,0,224.126185185185,5.00078,4423.35555555556,16379.5259259259,39.0298518518519,40.9418888888889,39.9350740740741,40.795962962963,39.7798148148148,1955.08555555556,39.9003703703704,0,1679420686.5,0,224.119192307692,-0.892547006789546,8.02324786113144,4423.35307692308,15,0,"--:--:--",1678825666.1,1678825663.1,0,-0.394,-0.015,-1.204,0.227,420,25,0.47,0.2,15.1341765853659,65.8834747735192,6.68717618740731,0,0.250382585365854,-0.0437812682926823,0.00544034091460295,1,1,2,"1/2",3.1009,2.73528,0.0818425,0.0778668,0.0541562,0.0537476,23713.8,23516,26366,25829.5,40050.5,37300.5,46133.4,42650.1,1.926,1.94778,0.0423267,0,19.3083,999.9,25.8,29.6,11.9406,61.3835,27.6042,1,-0.14984,4.47956,20.2568,5.21594,11.98,4.96455,3.2737,9999,8954,9999,921.7,1.86399,1.85989,1.85815,1.8596,1.85971,1.85806,1.85715,1.85214,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-0.771,0.0252,-0.416608301496303,-0.00115696247402376,6.98743944663384e-07,-2.757158986972e-10,-0.0128523042718853,-0.00188681436998369,0.00068020990377245,-4.26515219073906e-06,2,1960,1,25,9917.3,9917.3,0.966797,2.61353,1.49658,2.39258,1.54907,2.37427,33.4232,14.6574,18,487.107,512.794,14.4906,25.213,30,25.3624,25.3273,19.4588,22.4854,16.482,14.4868,332.791,9.16764,100.793,101.189,5
7,1679420708,29.5,2023-03-21 12:45:08,12:45:08,5,"sor_nut26_t1_ch5",1679420700.44444,0.00050934889096393,0.509348890963933,0.201481070221941,388.431740640606,367.367088602548,33.0845368146501,34.9815882312372,0.0300381623124403,3.7494292175795,0.0299051086097564,0.0187025979467198,321.507846793667,19.9333987006826,20.0129037037037,2.34848885503387,39.3147995301561,0.841765292021872,2.14109012911589,1.506723563012,-22.4622860915094,-300.113865787732,-15.9731335594436,-17.041438645018,-44.6250054658858,0.509654030183678,0.201481070221941,355.415450901783,370.96793939394,-3.13928566394479,67.1996011298736,0.509348890963933,9.10700990304384,9.35321545454546,5.12610302136898e-06,92.9554349105765,1,0,1,0,49151,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None",1999.98518518519,1681.18455619706,0.840598504754123,0.160755114175457,2.44,0.5,"0: Broadleaf",2,TRUE,1679420700.44444,388.431740740741,366.751037037037,9.34687,9.10048,389.209037037037,9.32165925925926,499.992888888889,89.9585111111111,0.1000103,18.5282148148148,20.0129037037037,999.9,0,0,9988.65925925926,0,13.2153185185185,21.680737037037,392.096592592593,370.119185185185,0.246389962962963,366.751037037037,9.10048,0.840830481481481,0.818665592592592,4.41595518518518,4.03513333333333,1999.98518518519,0.979998111111111,0.0200017962962963,0,224.097074074074,5.00078,4423.91481481482,16379.4888888889,39.1131111111111,41.0066296296296,40.0090740740741,40.8886296296296,39.8492222222222,1955.08333333333,39.9,0,1679420691.3,0,224.078423076923,-0.692615385619851,7.53264957117551,4423.95884615385,15,0,"--:--:--",1678825666.1,1678825663.1,0,-0.394,-0.015,-1.204,0.227,420,25,0.47,0.2,19.5564575,40.4937557223264,4.07235952421244,0,0.248392,-0.0443221013133215,0.00548729859311483,1,1,2,"1/2",3.10104,2.73539,0.0795077,0.0752912,0.0541753,0.0537499,23774.1,23581.6,26366.1,25829.4,40049.6,37300.2,46133.7,42650.1,1.92668,1.9475,0.0420809,0,19.3083,999.9,25.8,29.6,11.9399,60.9435,27.508,1,-0.149909,4.47349,20.2571,5.21639,11.98,4.96475,3.2738,9999,8954.5,9999,921.7,1.86397,1.8599,1.85812,1.85959,1.85973,1.85806,1.85715,1.85213,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-0.76,0.0253,-0.416608301496303,-0.00115696247402376,6.98743944663384e-07,-2.757158986972e-10,-0.0128523042718853,-0.00188681436998369,0.00068020990377245,-4.26515219073906e-06,2,1960,1,25,9917.4,9917.4,0.935059,2.60864,1.49658,2.39258,1.54907,2.39014,33.4008,14.6661,18,487.479,512.61,14.4801,25.213,30,25.3605,25.3273,18.8057,22.2092,16.482,14.4792,319.433,9.16883,100.794,101.189,5
8,1679420713.5,35,2023-03-21 12:45:13,12:45:13,5,"sor_nut26_t1_ch5",1679420705.73214,0.00050947358571638,0.509473585716383,0.321859357667485,372.740285553178,345.769805902998,31.139784996367,33.5687273829417,0.0300663584054792,3.7505830766683,0.029933096209493,0.0187201088208272,321.512660099025,19.9310500197205,20.0084178571429,2.3478366162678,39.3369665979165,0.842137778628205,2.14083049980984,1.50569883763959,-22.4677851300925,-299.690690188363,-15.9451775582248,-16.5909927776547,-48.2397959600627,0.498112100686059,0.321859357667485,337.06404111453,353.124424242424,-3.25291703183261,67.1996011298736,0.509473585716383,9.11185396162534,9.35815909090909,1.22358143389147e-07,92.9554349105765,1,0,1,0,48781,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None",2000.01535714286,1681.20989953317,0.840598495170999,0.160755095680028,2.44,0.5,"0: Broadleaf",2,TRUE,1679420705.73214,372.740285714286,349.288964285714,9.35092571428571,9.11011071428571,373.505785714286,9.32567607142857,499.980678571429,89.9593035714286,0.0999915571428571,18.5262785714286,20.0084178571429,999.9,0,0,9992.8575,0,13.2258178571429,23.4513892857143,376.258535714286,352.500071428571,0.240814428571429,349.288964285714,9.11011071428571,0.841202821428571,0.819539214285714,4.42227464285714,4.05031107142857,2000.01535714286,0.979998857142857,0.0200010464285714,0,224.070214285714,5.00078,4424.67321428571,16379.75,39.1961071428571,41.0845714285714,40.0823571428571,41.0020357142857,39.9260714285714,1955.11535714286,39.9,0,1679420696.7,0,224.04912,-0.0276153910464833,8.70153846803271,4424.7304,15,0,"--:--:--",1678825666.1,1678825663.1,0,-0.394,-0.015,-1.204,0.227,420,25,0.47,0.2,22.27636,21.2811354596622,2.16739489904355,0,0.24457575,-0.0490974934333963,0.00699891933354714,1,1,2,"1/2",3.10111,2.73561,0.0764992,0.0721301,0.0542049,0.0539127,23851.9,23662.4,26366.1,25829.7,40048.1,37293.7,46133.9,42650.6,1.92652,1.94743,0.0419915,0,19.3079,999.9,25.8,29.6,11.9413,61.4335,27.4199,1,-0.149926,4.47511,20.2571,5.21669,11.98,4.9649,3.27387,9999,8954.5,9999,921.7,1.86398,1.85989,1.85812,1.85959,1.85973,1.85806,1.85714,1.85212,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-0.747,0.0253,-0.416608301496303,-0.00115696247402376,6.98743944663384e-07,-2.757158986972e-10,-0.0128523042718853,-0.00188681436998369,0.00068020990377245,-4.26515219073906e-06,2,1960,1,25,9917.5,9917.5,0.892334,2.60986,1.49658,2.39258,1.54907,2.34253,33.4232,14.6486,18,487.391,512.545,14.4686,25.213,30,25.3603,25.3257,17.9514,22.2092,16.482,14.4678,299.297,9.1658,100.794,101.19,5
