"obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccH2O_des","CO2_hrs","AccH2O_hum","AccCO2_soda","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
1,1679421664.6,0,2023-03-21 13:01:04,13:01:04,5,"pas_smi25_t1_ch5","gibson",1679421656.85,0.00119223407954665,1.19223407954665,8.73938454906067,417.584430888711,209.880558130483,18.8786231472587,37.5614548252218,0.0707623527359195,4.22384029898156,0.0701102995877158,0.0438770206826353,321.5162237,20.5311282357152,20.00721,2.34766102185958,37.3768617177269,0.84520879819983,2.26131558230575,1.50245222365975,-52.5775229080073,-137.485617869242,-6.52459174642817,124.928491176323,8.28513450855917,1.13778504253891,8.73938454906067,423.843274223155,421.479484848485,-0.0103662935972821,67.6797138110284,1.19223407954665,9.09019503391232,9.41363055882353,3.69304648407054e-06,125.592599244084,3,1,1,0,48960,2000.00466666667,1681.20365,0.840599863600318,0.160757736748614,1.37,0.5,"0: Broadleaf",2,TRUE,1679421656.85,417.584433333333,419.9838,9.39649533333334,9.087793,417.209266666667,9.58412633333333,500.1966,89.8494166666667,0.09994937,19.40345,20.00721,999.9,0,0,10003.413,0,11.61799,-2.39936066666667,421.545466666667,423.8355,0.308701366666667,419.9838,9.087793,0.844269566666667,0.816532833333333,4.47423366666667,3.998013,2000.00466666667,0.980003466666666,0.0199964266666667,0,2.55857,0,2623.18733333333,16705.4766666667,41.437,43.6103,42.5956,41.625,40.5872,1960.01366666667,39.991,0,1679421684.9,0,1679416287.5,11:31:27,1679416287.5,1679416287.5,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,-2.40546365853659,-0.0969436933797973,0.0588166782284976,1,0.310387024390244,0.00439482229965185,0.0110490708305684,1,2,2,"2/2",2.87336,2.71025,0.0904805,0.0908912,0.0521411,0.0501886,25874.9,22341.3,25452.1,23928,41179.4,37589.6,45990.7,42642.9,1.80015,1.85193,0.0179894,0,19.7097,999.9,26.108,30.021,12.3957,54.9615,45.3926,1,-0.0989939,4.88679,20.1655,5.23496,11.992,4.95695,3.304,9999,999.9,9999,9999,1.86844,1.86417,1.8718,1.86249,1.86201,1.86846,1.85853,1.86504,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.375,-0.1874,0.120863778025129,0.0009072791739344,-8.99695527370061e-07,4.44952496222222e-10,-0.143567472831469,-0.0225371605359267,0.00203451205433425,-1.69783905009899e-05,1,1918,2,28,89.6,89.6,1.0437,2.34131,1.44775,2.30347,1.44409,2.44507,34.7379,24.3064,18,425.221,442.024,14.4454,25.9187,30,25.8444,25.8184,20.87,28.9297,10.4472,14.4933,413.227,9.1091,97.3539,100.291,5
2,1679421669.6,5,2023-03-21 13:01:09,13:01:09,5,"pas_smi25_t1_ch5","gibson",1679421661.75517,0.00121043041048616,1.21043041048616,9.38622978149365,417.536445630468,198.89968757417,17.8909989251419,37.5573445644386,0.0719982723933115,4.22229032223555,0.0713231150464321,0.0446370792776636,321.513334551724,20.5271304456045,19.9941206896552,2.34575887770225,37.4274284084981,0.846298803917995,2.26117272787525,1.49946007378426,-53.3799811024398,-134.68678319652,-6.39365267987212,127.052917572892,7.79228219384889,1.16988001892888,9.38622978149365,423.847890584998,421.381290909091,-0.0255694424722989,67.6797138110284,1.21043041048616,9.09314895925936,9.42151279411765,4.35263664894421e-06,125.592599244084,2,0,1,0,48617,1999.98655172414,1681.18843448276,0.840599869550847,0.160757748233135,1.37,0.5,"0: Broadleaf",2,TRUE,1679421661.75517,417.536448275862,419.804482758621,9.40856172413793,9.09115517241379,417.161344827586,9.59605206896552,500.196413793103,89.8498482758621,0.100011089655172,19.4024344827586,19.9941206896552,999.9,0,0,9998.46379310345,0,11.6226379310345,-2.26799710344828,421.502206896552,423.655965517241,0.317404689655172,419.804482758621,9.09115517241379,0.845357793103448,0.816839068965517,4.49264172413793,4.00334793103448,1999.98655172414,0.98000324137931,0.0199966068965517,0,2.51221034482759,0,2623.1375862069,16705.3172413793,41.437,43.6184827586207,42.6076206896552,41.625,40.5967586206896,1959.99551724138,39.9910344827586,0,1679421689.7,0,1679416287.5,11:31:27,1679416287.5,1679416287.5,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,-2.34505731707317,0.708653101045294,0.234533736665464,0,0.311530487804878,0.105013588850174,0.0104789625117672,0,0,2,"0/2",2.87332,2.71016,0.0904523,0.0904426,0.0521738,0.0501939,25875.4,22352,25451.8,23927.6,41177.4,37589.2,45990.1,42642.8,1.80072,1.85152,0.0142083,0,19.7136,999.9,26.132,30.001,12.3929,55.3915,46.1779,1,-0.0993293,4.86231,20.1664,5.23496,11.992,4.95705,3.30398,9999,999.9,9999,9999,1.86845,1.86417,1.8718,1.86249,1.86202,1.86845,1.85853,1.86506,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.375,-0.1873,0.120863778025129,0.0009072791739344,-8.99695527370061e-07,4.44952496222222e-10,-0.143567472831469,-0.0225371605359267,0.00203451205433425,-1.69783905009899e-05,1,1918,2,28,89.7,89.7,1.01807,2.35107,1.44775,2.30347,1.44409,2.40967,34.7379,24.2976,18,425.57,441.811,14.4821,25.9235,30,25.848,25.822,20.3779,28.9297,10.4472,14.4944,399.766,9.07427,97.3527,100.29,5
3,1679421674.6,10,2023-03-21 13:01:14,13:01:14,5,"pas_smi25_t1_ch5","gibson",1679421666.83214,0.00121994867416799,1.219948674168,8.57766739279965,417.054604747932,218.325636934549,19.6384529882635,37.5141800288732,0.0727716949689506,4.22433763969757,0.0720823600947089,0.0451128646878247,321.516581678571,20.5227981808082,19.9711464285714,2.342423513431,37.4659736664269,0.847061468529475,2.26088203678134,1.49536204490152,-53.7997365308086,-129.990533570317,-6.16693670978824,131.559374867658,-0.545562920944544,1.19369938180273,8.57766739279965,417.244055980745,418.330636363636,-0.691728961273679,67.6797138110284,1.219948674168,9.09412091722156,9.42507917647059,2.62294855318401e-06,125.592599244084,2,0,1,0,49044,2000.00714285714,1681.20571071429,0.84059985321481,0.160757716704583,1.37,0.5,"0: Broadleaf",2,TRUE,1679421666.83214,417.054607142857,417.041535714286,9.41699607142857,9.0931325,416.679678571429,9.60438785714286,500.200714285714,89.8503571428571,0.0999265892857143,19.4003678571429,19.9711464285714,999.9,0,0,10004.8810714286,0,11.6244928571429,0.0131173214285715,421.019428571428,420.8685,0.323861464285714,417.041535714286,9.0931325,0.8461205,0.817021392857143,4.5055275,4.00652428571429,2000.00714285714,0.980003714285714,0.0199962285714286,0,2.53156071428571,0,2623.32357142857,16705.4857142857,41.437,43.62275,42.61825,41.625,40.60925,1960.01678571429,39.9903571428571,0,1679421694.5,0,1679416287.5,11:31:27,1679416287.5,1679416287.5,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,-0.6385409825,25.0043444881801,3.17125649158337,0,0.32042605,0.0771863414634144,0.00759427107743067,1,1,2,"1/2",2.87315,2.71014,0.0898591,0.088296,0.0521867,0.0502001,25892,22404.7,25451.6,23927.6,41176.1,37588.7,45989.3,42642.6,1.80042,1.85137,0.0126287,0,19.7171,999.9,26.108,30.001,12.3787,54.8315,46.3502,1,-0.099093,4.78473,20.1683,5.23436,11.992,4.9566,3.30395,9999,999.9,9999,9999,1.86844,1.86417,1.8718,1.8625,1.86202,1.86844,1.85854,1.86506,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.374,-0.1873,0.120863778025129,0.0009072791739344,-8.99695527370061e-07,4.44952496222222e-10,-0.143567472831469,-0.0225371605359267,0.00203451205433425,-1.69783905009899e-05,1,1918,2,28,89.8,89.8,0.98877,2.37183,1.44897,2.30347,1.44409,2.23999,34.7379,24.2976,18,425.431,441.758,14.4981,25.9281,30.0001,25.852,25.8265,19.7043,28.9297,10.4472,14.5321,379.56,9.01874,97.3513,100.29,5
4,1679421679.6,15,2023-03-21 13:01:19,13:01:19,5,"pas_smi25_t1_ch5","gibson",1679421672.1,0.00124334994136473,1.24334994136474,8.87670825950991,414.344997514785,213.38138669613,19.1937778230336,37.270569600851,0.0743974646663035,4.22679741788019,0.0736775645829487,0.0461125773131786,321.516253777778,20.5171035029934,19.9460074074074,2.33877863504225,37.4959299865043,0.847699422557863,2.26077716398279,1.49107921248439,-54.8317324141848,-124.507580019959,-5.90259653075262,136.274344812881,-20.0346601382067,1.21404017651198,8.87670825950991,402.272498471226,409.279848484848,-1.89279148162543,67.6797138110284,1.24334994136474,9.095677361361,9.43299455882353,1.75876148463173e-06,125.592599244084,2,0,1,0,48872,2000.00481481481,1681.20377777778,0.840599865222547,0.160757739879515,1.37,0.5,"0: Broadleaf",2,TRUE,1679421672.1,414.345,408.995407407407,9.42405814814815,9.0946737037037,413.971148148148,9.61136703703704,500.193814814815,89.8505814814815,0.0999906851851852,19.3996222222222,19.9460074074074,999.9,0,0,10012.6359259259,0,11.6175851851852,5.34955351851852,418.287,412.749185185185,0.329381962962963,408.995407407407,9.0946737037037,0.846757074074074,0.817161925925926,4.51627555555556,4.00897148148148,2000.00481481481,0.980003333333333,0.0199965333333333,0,2.56090740740741,0,2623.7862962963,16705.462962963,41.444,43.625,42.625,41.625,40.6156666666667,1960.0137037037,39.9911111111111,0,1679421699.3,0,1679416287.5,11:31:27,1679416287.5,1679416287.5,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,2.2690387675,55.3050243996248,5.87642754349837,0,0.325208175,0.061268228893058,0.0059816120021592,1,1,2,"1/2",2.87342,2.71054,0.0882932,0.0855399,0.0522173,0.0501907,25936.1,22472.4,25451.2,23927.6,41174.6,37589.2,45989.1,42642.8,1.80033,1.8511,0.0127889,0,19.7201,999.9,26.108,30.001,12.3797,54.5715,45.3926,1,-0.0992429,4.65774,20.1721,5.23391,11.992,4.95675,3.30395,9999,999.9,9999,9999,1.86846,1.86417,1.8718,1.8625,1.86203,1.86845,1.85855,1.86506,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.37,-0.1872,0.120863778025129,0.0009072791739344,-8.99695527370061e-07,4.44952496222222e-10,-0.143567472831469,-0.0225371605359267,0.00203451205433425,-1.69783905009899e-05,1,1918,2,28,89.9,89.9,0.952148,2.36206,1.44775,2.30347,1.44409,2.36694,34.7379,24.3064,18,425.407,441.621,14.5374,25.9326,30,25.8565,25.83,19.054,29.5679,10.4472,14.5814,366.101,8.97798,97.3505,100.29,5
5,1679421684.6,20,2023-03-21 13:01:24,13:01:24,5,"pas_smi25_t1_ch5","gibson",1679421676.81429,0.00125792628804347,1.25792628804347,8.87094762929072,408.16939038385,209.866674798096,18.8777497393829,36.7153079942576,0.0753437523499611,4.23158261369846,0.0746063464975289,0.0466946179159212,321.518105035714,20.5114140174398,19.9402107142857,2.33793888447656,37.5198935337434,0.84814616124466,2.26052390175863,1.4897927232319,-55.4745493027171,-123.736939323111,-5.85920061949257,136.447415790393,-43.461734205217,1.24289060809735,8.87094762929072,385.214197364668,396.187539393939,-2.68589668236761,67.6797138110284,1.25792628804347,9.09286813318742,9.43412358823529,3.30631014882886e-06,125.592599244084,3,1,1,0,49002,2000.01642857143,1681.21353214286,0.840599861143998,0.160757732007916,1.37,0.5,"0: Broadleaf",2,TRUE,1679421676.81429,408.169392857143,396.4045,9.42896357142857,9.091755,407.797928571429,9.61621571428571,500.196321428571,89.8512714285714,0.0998833107142857,19.3978214285714,19.9402107142857,999.9,0,0,10027.6989285714,0,11.6064785714286,11.76480625,412.054535714286,400.041571428571,0.337207821428571,396.4045,9.091755,0.847204357142857,0.816905785714286,4.52382214285714,4.00450821428571,2000.01642857143,0.980003428571428,0.0199964571428571,0,2.57513928571429,0,2624.26107142857,16705.5678571429,41.44375,43.625,42.625,41.625,40.61825,1960.02535714286,39.9910714285714,0,1679421704.7,0,1679416287.5,11:31:27,1679416287.5,1679416287.5,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,8.4015735175,82.9439248108818,8.05880958190193,0,0.333969025,0.0932839812382737,0.0097700487754348,1,1,2,"1/2",2.87316,2.71049,0.0860545,0.0826442,0.0522196,0.050089,25999.4,22543,25450.8,23927.1,41173.9,37592.4,45988.6,42642,1.79982,1.85137,0.0169873,0,19.7218,999.9,26.132,30.001,12.3923,54.0115,46.3542,1,-0.0993242,4.57953,20.1742,5.23466,11.992,4.9566,3.30393,9999,999.9,9999,9999,1.86844,1.86417,1.8718,1.86249,1.86202,1.86846,1.85856,1.86507,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.365,-0.1872,0.120863778025129,0.0009072791739344,-8.99695527370061e-07,4.44952496222222e-10,-0.143567472831469,-0.0225371605359267,0.00203451205433425,-1.69783905009899e-05,1,1918,2,28,90,90,0.921631,2.36816,1.44775,2.30347,1.44409,2.32666,34.7379,24.2976,18,425.156,441.821,14.5876,25.9369,30,25.8602,25.8342,18.3702,30.1934,10.4472,14.6259,345.958,8.94064,97.3493,100.288,5
6,1679421689.6,25,2023-03-21 13:01:29,13:01:29,5,"pas_smi25_t1_ch5","gibson",1679421682.1,0.00131895899068149,1.3189589906815,8.22608919853627,397.019664360509,220.219995334246,19.8090715434343,35.7124289442059,0.0788198401085707,4.23217399443069,0.0780133265872935,0.0488301032765715,321.519252222222,20.5030788996801,19.9693407407407,2.34216154296418,37.521291570385,0.84834002953925,2.26095636379648,1.49382151342493,-58.1660914890541,-129.69910642308,-6.14167754963034,127.512376760458,-64.6983951930477,1.29795546740816,8.22608919853627,368.669477794321,381.3192,-2.98560935483129,67.6797138110284,1.3189589906815,9.06741154858768,9.42526802941176,-4.30898969699166e-07,125.592599244084,3,1,1,0,48724,2000.02333333333,1681.21935555556,0.840599870779285,0.160757750604021,1.37,0.5,"0: Broadleaf",2,TRUE,1679421682.1,397.019666666667,379.440185185185,9.43110518518518,9.07895333333333,396.652703703704,9.61833259259259,500.190074074074,89.8513222222222,0.0999626888888889,19.4008962962963,19.9693407407407,999.9,0,0,10029.5648148148,0,11.5948740740741,17.5793851851852,400.799592592593,382.916888888889,0.352152222222222,379.440185185185,9.07895333333333,0.847397222222222,0.815755962962963,4.52707666666667,3.9844462962963,2000.02333333333,0.980003185185185,0.0199966518518519,0,2.53755555555556,0,2624.99296296296,16705.637037037,41.4486666666667,43.625,42.625,41.6341851851852,40.625,1960.03148148148,39.9918518518518,0,1679421709.5,0,1679416287.5,11:31:27,1679416287.5,1679416287.5,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,12.9658272675,71.8872216078799,7.13362123766834,0,0.343236575,0.155621729831144,0.0159949248964906,0,0,2,"0/2",2.8733,2.71004,0.0835179,0.0797744,0.0521799,0.0499678,26071.5,22613.5,25450.8,23927.1,41175.1,37597.1,45988,42641.8,1.80005,1.8513,0.0180528,0,19.7227,999.9,26.108,30.031,12.4022,54.4715,45.3926,1,-0.0991641,4.66658,20.1716,5.23406,11.992,4.95665,3.30393,9999,999.9,9999,9999,1.86845,1.86417,1.8718,1.8625,1.862,1.86846,1.85856,1.86507,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.358,-0.1873,0.120863778025129,0.0009072791739344,-8.99695527370061e-07,4.44952496222222e-10,-0.143567472831469,-0.0225371605359267,0.00203451205433425,-1.69783905009899e-05,1,1918,2,28,90,90,0.88623,2.37427,1.44775,2.30347,1.44409,2.34619,34.7608,24.2976,18,425.31,441.807,14.6336,25.9408,30.0002,25.864,25.8381,17.735,30.5181,10.4472,14.6259,332.552,8.99779,97.3485,100.288,5
7,1679421694.6,30,2023-03-21 13:01:34,13:01:34,5,"pas_smi25_t1_ch5","gibson",1679421686.81429,0.00137108403179092,1.37108403179092,8.78237355836926,384.097854657518,202.516774339131,18.2166365240281,34.5500812502474,0.0816732168496085,4.22369258200741,0.0808058803888263,0.0505808342894595,321.514571035714,20.4991104256971,20.0034357142857,2.34711240243127,37.4961161548939,0.847959585422389,2.26145977871288,1.49915281700888,-60.4648058019797,-136.387975314017,-6.47263649107205,118.189153428646,-74.8178374189763,1.37074064633007,8.78237355836926,351.789769302816,365.37363030303,-3.20338165045668,67.6797138110284,1.37108403179092,9.03626068404628,9.40828138235294,-3.48651136734937e-06,125.592599244084,3,1,1,0,48398,1999.99428571429,1681.19493214286,0.840599867785337,0.1607577448257,1.37,0.5,"0: Broadleaf",2,TRUE,1679421686.81429,384.097857142857,363.750464285714,9.42687964285714,9.05499142857143,383.736107142857,9.61415714285714,500.20725,89.8511857142857,0.100061946428571,19.404475,20.0034357142857,999.9,0,0,10002.7489285714,0,11.5926678571429,20.3472928571429,387.753178571429,367.074785714286,0.3718895,363.750464285714,9.05499142857143,0.84701625,0.813601714285714,4.52064714285714,3.94679178571429,1999.99428571429,0.980003142857143,0.0199966857142857,0,2.52871785714286,0,2625.5025,16705.3928571429,41.446,43.625,42.625,41.6449285714286,40.625,1960.00321428571,39.9910714285714,0,1679421714.9,0,1679416287.5,11:31:27,1679416287.5,1679416287.5,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,18.51708975,35.8829852532833,3.6978948846063,0,0.362428475,0.248395463414633,0.0241290773269384,0,0,2,"0/2",2.87325,2.71002,0.0807623,0.0768457,0.0521039,0.0498147,26149.2,22685.2,25450.1,23926.9,41177.8,37602.8,45987.4,42641.5,1.79982,1.85135,0.0201017,0,19.7227,999.9,26.132,30.001,12.3906,54.9615,45.9575,1,-0.0979522,4.9454,20.1636,5.23496,11.992,4.95685,3.30395,9999,999.9,9999,9999,1.86844,1.86417,1.87179,1.8625,1.86201,1.86847,1.85856,1.86507,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.351,-0.1875,0.120863778025129,0.0009072791739344,-8.99695527370061e-07,4.44952496222222e-10,-0.143567472831469,-0.0225371605359267,0.00203451205433425,-1.69783905009899e-05,1,1918,2,28,90.1,90.1,0.853271,2.35229,1.44775,2.30347,1.44409,2.42554,34.7608,24.2976,18,425.212,441.873,14.6349,25.9446,30.0009,25.8679,25.8424,17.1299,30.5181,10.4472,14.5666,312.373,9.01529,97.3468,100.287,5
8,1679421699.6,35,2023-03-21 13:01:39,13:01:39,5,"pas_smi25_t1_ch5","gibson",1679421692.1,0.00141433416262876,1.41433416262876,8.24360222384861,368.130071735063,201.740423294699,18.1468823137064,33.1139043866972,0.0839337905133979,4.20823272799172,0.0830147428333957,0.0519659483603334,321.517178111111,20.5013674409315,20.0375962962963,2.35208198282939,37.4304207932048,0.846812885844661,2.2623653913033,1.50526909698473,-62.3721365719284,-142.178726882601,-6.77364916898221,110.192665487599,-79.6739751341428,1.42784019683772,8.24360222384861,335.623924794003,349.355272727273,-3.20319649175383,67.6797138110284,1.41433416262876,9.00551971935994,9.38932455882352,-8.84839471091078e-06,125.592599244084,2,0,1,0,48508,2000.01074074074,1681.20874444444,0.840599857889652,0.160757725727029,1.37,0.5,"0: Broadleaf",2,TRUE,1679421692.1,368.130074074074,346.452814814815,9.41409037037037,9.02671296296296,367.775037037037,9.60151666666666,500.216518518519,89.8514296296296,0.100212274074074,19.4109111111111,20.0375962962963,999.9,0,0,9953.87074074074,0,11.6048555555556,21.6771740740741,371.628777777778,349.609074074074,0.387377666666667,346.452814814815,9.02671296296296,0.845869407407407,0.811063074074074,4.50127888888889,3.90237444444444,2000.01074074074,0.980003481481481,0.0199964148148148,0,2.55065555555556,0,2626.1537037037,16705.5259259259,41.4463333333333,43.625,42.625,41.6617407407407,40.625,1960.02,39.9907407407407,0,1679421719.7,0,1679416287.5,11:31:27,1679416287.5,1679416287.5,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,20.5103975,18.3271891181989,1.94011257025044,0,0.3748475,0.210820660412758,0.0214912683385602,0,0,2,"0/2",2.87308,2.70968,0.0779499,0.0739348,0.0520271,0.0498072,26229,22756.5,25450,23926.6,41180.5,37603,45986.8,42641.5,1.80012,1.8513,0.0208057,0,19.7243,999.9,26.132,30.021,12.4059,55.9015,45.7612,1,-0.0962068,5.16163,20.1566,5.23466,11.992,4.95705,3.304,9999,999.9,9999,9999,1.86845,1.86417,1.8718,1.86251,1.86202,1.86846,1.85854,1.86507,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.345,-0.1877,0.120863778025129,0.0009072791739344,-8.99695527370061e-07,4.44952496222222e-10,-0.143567472831469,-0.0225371605359267,0.00203451205433425,-1.69783905009899e-05,1,1918,2,28,90.2,90.2,0.821533,2.38281,1.44897,2.30347,1.44409,2.29126,34.7608,24.2889,18,425.407,441.872,14.5792,25.949,30.0013,25.8716,25.8462,16.416,30.5181,10.4472,14.5147,298.987,9.03948,97.3458,100.287,5
9,1679421704.6,40,2023-03-21 13:01:44,13:01:44,5,"pas_smi25_t1_ch5","gibson",1679421696.81429,0.00137290978970825,1.37290978970826,7.43096076169611,353.318962184393,198.172541025676,17.8261972689724,31.7820697366521,0.0812781955720792,4.20648061312849,0.0804157065002406,0.0503365449568177,321.512591678571,20.5095785407238,20.0499571428571,2.35388247251242,37.3702780944697,0.845457852269524,2.26238041400778,1.5084246202429,-60.5453217261342,-144.898512446246,-6.9065415411345,109.162215965056,-81.6970315127788,1.4321575647697,7.43096076169611,319.256119151222,333.288090909091,-3.21831374726118,67.6797138110284,1.37290978970826,9.0035380980751,9.3760995882353,-7.23937353875809e-06,125.592599244084,2,0,1,0,48700,1999.98214285714,1681.18471071429,0.840599860713042,0.160757731176171,1.37,0.5,"0: Broadleaf",2,TRUE,1679421696.81429,353.318964285714,331.081928571429,9.39889357142857,9.01033321428571,352.970392857143,9.58649678571428,500.209214285714,89.8527678571429,0.100144775,19.4110178571429,20.0499571428571,999.9,0,0,9948.19071428571,0,11.6184821428571,22.2370571428571,356.671464285714,334.092357142857,0.388560428571429,331.081928571429,9.01033321428571,0.844516535714286,0.809603428571428,4.47840821428572,3.87679785714286,1999.98214285714,0.980003285714286,0.0199965714285714,0,2.53727857142857,0,2626.80642857143,16705.2785714286,41.44375,43.625,42.625,41.6670714285714,40.625,1959.99178571429,39.9903571428571,0,1679421725.1,0,1679416287.5,11:31:27,1679416287.5,1679416287.5,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,21.8654375,6.86295422138833,0.734716666711563,0,0.38467095,0.0191412833020631,0.0111137453339322,1,1,2,"1/2",2.87319,2.71004,0.0750534,0.0708799,0.0519682,0.0498171,26310.8,22830.6,25449.4,23925.7,41182.1,37601.1,45985.8,42639.9,1.80045,1.8508,0.0181012,0,19.7256,999.9,26.132,30.021,12.4049,55.6715,45.9816,1,-0.094906,5.31482,20.1518,5.23556,11.992,4.9567,3.304,9999,999.9,9999,9999,1.86844,1.86417,1.87179,1.86249,1.86202,1.86845,1.85853,1.86506,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.337,-0.1879,0.120863778025129,0.0009072791739344,-8.99695527370061e-07,4.44952496222222e-10,-0.143567472831469,-0.0225371605359267,0.00203451205433425,-1.69783905009899e-05,1,1918,2,28,90.3,90.3,0.784912,2.35596,1.44775,2.30347,1.44409,2.46704,34.7379,24.2976,18,425.617,441.603,14.514,25.9528,30.0013,25.8754,25.85,15.77,29.7321,10.4472,14.4512,278.909,9.13844,97.3436,100.283,5
