"obs","Comments","time..2","elapsed","date","hhmmss","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
1,NA,1679421913.1,0,2023-03-21 13:05:13,13:05:13,5,"bou_cur25_t1_ch5","stan",1679421905.1,0.00113807464033523,1.13807464033523,15.3437704211039,415.224640416004,43.3253056414084,3.9049048600524,37.4241495211587,0.0676539582277484,4.16209139164978,0.067048911089033,0.0419594793387551,321.509104741936,20.2311709550395,19.9863064516129,2.34462395317145,37.9912071797336,0.841820549511529,2.21582995646582,1.50280340365993,-50.1890916387838,-203.985579735204,-9.80661692247308,57.5278164454742,15.3925647505734,1.15867289792473,15.3437704211039,423.849905029977,419.172248484848,0.00047191842549782,64.8596248555429,1.13807464033523,9.00552107519763,9.34596274725276,1.3334799439511e-06,96.4641339104772,0,0,1,0,48832,1999.95387096774,1681.16149354839,0.840600134809561,0.160758260182453,1.51,0.5,"0: Broadleaf",2,TRUE,1679421905.1,415.22464516129,420.018,9.34008225806451,8.99346709677419,418.344903225806,9.56549709677419,500.051612903226,90.0299193548387,0.0999666838709677,19.0772258064516,19.9863064516129,999.9,0,0,9998.66774193548,0,13.4898,-4.79328935483871,419.139451612903,423.82964516129,0.346614967741936,420.018,8.99346709677419,0.840886870967742,0.809681225806452,4.41691322580645,3.87816548387097,1999.95387096774,0.979995064516129,0.0200048709677419,0,2.30942580645161,0,2481.70774193548,16749.0677419355,38.2134516129032,39.8747741935484,38.4715806451613,38.6187741935484,36.9292258064516,1959.94580645161,40.008064516129,0,1679421920.1,0,0,"--:--:--",1678823626.5,1678823640.5,0,1.239,0.006,-2.298,-0.146,420,21,0.57,0.05,-4.785971,-0.17478664165102,0.0270753227866262,0,0.34788235,-0.0524122851782369,0.00708787813294641,1,1,2,"1/2",2.98373,2.7152,0.0937835,0.0931695,0.0544077,0.0514771,28860.6,28971.4,29594.5,29543.1,37098.7,37261,41692.7,42089.4,1.98,1.87812,0.0399388,0,19.32,999.9,24,31.1,12.096,63.408,34.0946,1,-0.111687,4.99217,20.2751,5.22148,12.0153,4.9904,3.28905,9999,9999,9999,999.9,1.86742,1.86646,1.866,1.86587,1.86769,1.87027,1.8689,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.12,-0.2254,-1.84124021043472,-0.00331085608506856,6.86326872306395e-07,-1.9191071413662e-10,-0.168883720772114,-0.0173105147561391,0.00142379005590326,-2.42481051779006e-05,3,2318,1,25,9971.4,9971.2,1.04004,2.22534,1.39648,2.34985,1.49536,2.46216,35.3596,24.0525,18,528.041,420.717,13.4743,25.8142,29.9998,25.8662,25.8213,20.7584,22.9828,3.74988,13.484,413.315,9.04603,101.213,101.094,5
2,NA,1679421918.1,5,2023-03-21 13:05:18,13:05:18,5,"bou_cur25_t1_ch5","stan",1679421910.25517,0.00115754349612462,1.15754349612462,15.9738288082721,415.230305409206,34.8694849500028,3.14275978900055,37.4243872223977,0.0688271880262949,4.16148193126858,0.0682009879011648,0.0426814040182723,321.50799362069,20.2283423421483,19.9875517241379,2.34480478186382,38.0035307995296,0.842128665584971,2.21592217319816,1.50267611627885,-51.0476681790959,-204.085380879226,-9.81294804069621,56.5619965216715,14.7216401898009,1.14880103057454,15.9738288082721,423.740040255651,419.052745454545,-0.0375094832598156,64.8596248555429,1.15754349612462,9.00493491639083,9.35121021978023,1.51857274676967e-06,96.4641339104772,0,0,1,0,48886,1999.94620689655,1681.1551137931,0.8406001661424,0.160758320654831,1.51,0.5,"0: Broadleaf",2,TRUE,1679421910.25517,415.230310344828,419.82,9.34356896551724,8.99989551724138,418.350551724138,9.56897275862069,500.033206896552,90.0293172413793,0.0999116103448276,19.0778931034483,19.9875517241379,999.9,0,0,9996.76896551724,0,13.4898,-4.58963551724138,419.146551724138,423.632517241379,0.343673482758621,419.82,8.99989551724138,0.841195137931034,0.810254551724138,4.42214551724138,3.88822896551724,1999.94620689655,0.979994206896552,0.0200057931034483,0,2.32620689655172,0,2481.52068965517,16748.9965517241,38.3057586206896,39.9760344827586,38.5558275862069,38.7369310344828,37.0105517241379,1959.93620689655,40.01,0,1679421924.9,0,0,"--:--:--",1678823626.5,1678823640.5,0,1.239,0.006,-2.298,-0.146,420,21,0.57,0.05,-4.69752325,1.48711711069419,0.309486935575538,0,0.34617615,-0.0457350619136965,0.00698094620932578,1,1,2,"1/2",2.984,2.71564,0.0937403,0.0926082,0.0544255,0.0514721,28862,28989.6,29594.5,29543.3,37098.2,37261.4,41692.9,42089.7,1.98027,1.878,0.0411905,0,19.3196,999.9,24,31.1,12.094,63.328,34.0785,1,-0.111893,4.99087,20.2748,5.21954,12.0158,4.99035,3.28845,9999,9999,9999,999.9,1.86745,1.86647,1.866,1.86591,1.8677,1.87027,1.8689,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.12,-0.2254,-1.84124021043472,-0.00331085608506856,6.86326872306395e-07,-1.9191071413662e-10,-0.168883720772114,-0.0173105147561391,0.00142379005590326,-2.42481051779006e-05,3,2318,1,25,9971.5,9971.3,1.0144,2.23511,1.39771,2.34741,1.49536,2.3938,35.3596,24.0437,18,528.207,420.644,13.4868,25.8121,29.9998,25.8645,25.8213,20.2622,22.9828,3.74988,13.4926,399.934,9.04603,101.213,101.095,5
3,NA,1679421923.1,10,2023-03-21 13:05:23,13:05:23,5,"bou_cur25_t1_ch5","stan",1679421915.33214,0.00116898561246666,1.16898561246666,14.9119721767276,414.652816817491,62.0891731236255,5.59605395956787,37.3723697814,0.0694851731578514,4.16106102884918,0.0688469388827647,0.043086190853722,321.509961964286,20.2313086632544,19.9945857142857,2.34582643213615,38.0105038574436,0.842545665225537,2.216612724697,1.50328076691062,-51.5522655097797,-204.521882915598,-9.83553770447141,55.6002758344369,6.42965858745281,1.14961377993603,14.9119721767276,415.480408843539,415.308751515152,-0.909695994140733,64.8596248555429,1.16898561246666,9.00339682541578,9.35309736263736,9.59153632522159e-08,96.4641339104772,0,0,1,0,48855,1999.95892857143,1681.16576785714,0.840600146253003,0.160758282268297,1.51,0.5,"0: Broadleaf",2,TRUE,1679421915.33214,414.652821428571,416.738357142857,9.34818785714286,9.00428,417.771428571429,9.57357678571429,500.043571428571,90.0293857142857,0.0999182857142857,19.0828892857143,19.9945857142857,999.9,0,0,9995.40392857143,0,13.4898,-2.08555797142857,418.565535714286,420.524821428571,0.343908071428571,416.738357142857,9.00428,0.841611678571429,0.810649892857143,4.42921392857143,3.89516928571429,1999.95892857143,0.9799955,0.0200045,0,2.29569285714286,0,2481.28607142857,16749.1071428571,38.4015714285714,40.0711071428571,38.6359285714286,38.8525,37.0935,1959.95,40.0089285714286,0,1679421930.3,0,0,"--:--:--",1678823626.5,1678823640.5,0,1.239,0.006,-2.298,-0.146,420,21,0.57,0.05,-3.10625008,24.0234916953096,3.04391609575236,0,0.345142025,0.00209735459662248,0.00618525513413755,1,1,2,"1/2",2.98402,2.71546,0.0930054,0.0903304,0.0544321,0.0514709,28885.6,29062.6,29594.7,29543.6,37098,37261.9,41693,42090.3,1.98037,1.8778,0.041347,0,19.318,999.9,24,31.1,12.0956,63.398,34.0024,1,-0.112096,5.07878,20.2724,5.21999,12.0152,4.9908,3.28858,9999,9999,9999,999.9,1.86745,1.86646,1.866,1.86591,1.86771,1.87027,1.8689,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.107,-0.2254,-1.84124021043472,-0.00331085608506856,6.86326872306395e-07,-1.9191071413662e-10,-0.168883720772114,-0.0173105147561391,0.00142379005590326,-2.42481051779006e-05,3,2318,1,25,9971.6,9971.4,0.985107,2.23145,1.39771,2.34741,1.49536,2.42676,35.3596,24.0437,18,528.264,420.512,13.4942,25.8109,30,25.8635,25.8192,19.5966,22.9828,3.74988,13.4661,379.889,9.04603,101.213,101.096,5
4,NA,1679421928.1,15,2023-03-21 13:05:28,13:05:28,5,"bou_cur25_t1_ch5","stan",1679421920.6,0.00116635020649455,1.16635020649455,14.8232967305995,411.612106522678,60.2564689348608,5.43081623708207,37.0979207875497,0.0692999350677529,4.15907004699158,0.0686647814731347,0.0429720690963367,321.513172555556,20.2360873308264,20.0002481481481,2.34664915439534,38.0132641173286,0.842803804735329,2.21713084710116,1.50384534966001,-51.4360441064097,-204.85334077893,-9.85666930706783,55.3671183631484,-11.1050651700457,1.16436170851704,14.8232967305995,400.392095648843,405.749278787879,-2.05445454542846,64.8596248555429,1.16635020649455,9.00217032729293,9.3510856043956,-3.66385732070358e-07,96.4641339104772,0,0,1,0,48835,1999.98,1681.18338888889,0.840600100445449,0.160758193859716,1.51,0.5,"0: Broadleaf",2,TRUE,1679421920.6,411.612111111111,408.403407407407,9.35115074074074,9.00283296296296,414.721962962963,9.57652962962963,500.044851851852,90.0283740740741,0.099977837037037,19.086637037037,20.0002481481481,999.9,0,0,9989.09592592592,0,13.4898,3.20865988148148,415.497333333333,412.113592592593,0.348317222222222,408.403407407407,9.00283296296296,0.841869,0.810510592592593,4.43357962962963,3.8927262962963,1999.98,0.979996666666667,0.0200033333333333,0,2.24765925925926,0,2481.35222222222,16749.2851851852,38.4997777777778,40.1756296296296,38.7288888888889,38.972,37.1802962962963,1959.9737037037,40.0062962962963,0,1679421935.1,0,0,"--:--:--",1678823626.5,1678823640.5,0,1.239,0.006,-2.298,-0.146,420,21,0.57,0.05,0.54014867,59.3492627347092,6.14586110611646,0,0.3451063,0.0511739437148209,0.00520942256492981,1,1,2,"1/2",2.98407,2.71549,0.0912874,0.0875596,0.0544254,0.0514601,28939.7,29151.1,29594.1,29543.5,37097.5,37262.3,41692.2,42090.2,1.98048,1.8779,0.0411496,0,19.3159,999.9,24,31.1,12.095,63.408,33.9343,1,-0.111613,5.12566,20.2707,5.21924,12.0159,4.99025,3.2885,9999,9999,9999,999.9,1.86747,1.86647,1.866,1.86594,1.86771,1.87027,1.8689,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.079,-0.2254,-1.84124021043472,-0.00331085608506856,6.86326872306395e-07,-1.9191071413662e-10,-0.168883720772114,-0.0173105147561391,0.00142379005590326,-2.42481051779006e-05,3,2318,1,25,9971.7,9971.5,0.949707,2.23145,1.39648,2.34741,1.49536,2.50732,35.3596,24.0437,18,528.313,420.563,13.4738,25.8093,30.0003,25.8619,25.8182,18.9676,22.9828,3.74988,13.4637,366.408,9.04603,101.211,101.096,5
5,NA,1679421933.1,20,2023-03-21 13:05:33,13:05:33,5,"bou_cur25_t1_ch5","stan",1679421925.31429,0.00116455276430527,1.16455276430527,14.4465953335461,405.016674107037,61.8807087834113,5.57717516729915,36.5032815813093,0.0691727835141403,4.16046738431014,0.0685401575068604,0.0428939549913123,321.512310107143,20.238592661318,20.0030392857143,2.34705478522243,38.0074673829806,0.842808851171307,2.21748227178302,1.50424593405113,-51.3567769058626,-204.978151844545,-9.85963179840246,55.3177495583325,-31.1088903815374,1.16931437991909,14.4465953335461,383.871941798646,392.532703030303,-2.71801053311459,64.8596248555429,1.16455276430527,9.0008668039811,9.34923538461539,-1.17694637786808e-07,96.4641339104772,0,0,1,0,48894,1999.97571428571,1681.17969642857,0.840600055500674,0.160758107116301,1.51,0.5,"0: Broadleaf",2,TRUE,1679421925.31429,405.016678571429,395.765857142857,9.35125892857143,9.0014675,408.107892857143,9.5766375,500.056142857143,90.0278464285714,0.100002410714286,19.0891785714286,20.0030392857143,999.9,0,0,9993.66035714286,0,13.4898,9.25089381428571,408.839892857143,399.360714285714,0.349791142857143,395.765857142857,9.0014675,0.84187375,0.810382821428571,4.43366107142857,3.89048571428571,1999.97571428571,0.979998071428571,0.0200019285714286,0,2.28220357142857,0,2481.97035714286,16749.2535714286,38.5845714285714,40.2631785714286,38.8033214285714,39.0712142857143,37.2541785714286,1959.9725,40.0032142857143,0,1679421939.9,0,0,"--:--:--",1678823626.5,1678823640.5,0,1.239,0.006,-2.298,-0.146,420,21,0.57,0.05,5.70821114146342,77.0507759247387,7.68812570438621,0,0.348350146341463,0.0222533519163767,0.00272177987462271,1,1,2,"1/2",2.98418,2.71578,0.088957,0.0846337,0.054417,0.0514482,29014,29244.3,29594.1,29543.2,37098,37262.2,41692.4,42089.7,1.98043,1.87803,0.0415817,0,19.3142,999.9,24,31.1,12.0948,63.358,33.6178,1,-0.111918,5.11355,20.271,5.21969,12.0155,4.99055,3.2885,9999,9999,9999,999.9,1.8674,1.86646,1.866,1.8659,1.86771,1.87027,1.8689,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.041,-0.2254,-1.84124021043472,-0.00331085608506856,6.86326872306395e-07,-1.9191071413662e-10,-0.168883720772114,-0.0173105147561391,0.00142379005590326,-2.42481051779006e-05,3,2318,1,25,9971.8,9971.5,0.917969,2.229,1.39771,2.34741,1.49536,2.50122,35.3596,24.0525,18,528.267,420.627,13.4644,25.8077,30,25.8602,25.817,18.2684,22.9828,3.74988,13.4621,346.369,9.04603,101.212,101.095,5
6,NA,1679421938.1,25,2023-03-21 13:05:38,13:05:38,5,"bou_cur25_t1_ch5","stan",1679421930.6,0.0011675346013323,1.1675346013323,14.2117061037083,393.50095857462,56.9375287302367,5.13158702362256,35.4649114184721,0.0693567949743022,4.16115733820985,0.0687209198046529,0.0430072196799608,321.510722888889,20.2385249618808,20.0013185185185,2.3468047020668,38.0005746737638,0.842691776050131,2.21757640057991,1.50411292601667,-51.4882759187545,-204.47341096399,-9.83366996221268,55.7153660439319,-48.6487051210988,1.16998685452525,14.2117061037083,367.126409873821,377.456812121212,-3.05053712007609,64.8596248555429,1.1675346013323,8.99906990950419,9.3483387912088,-4.14424764954363e-07,96.4641339104772,0,0,1,0,48921,1999.96666666667,1681.17202222222,0.840600021111463,0.160758040745124,1.51,0.5,"0: Broadleaf",2,TRUE,1679421930.6,393.500962962963,378.949481481481,9.35008740740741,9.00008851851852,396.559148148148,9.57546925925926,500.047740740741,90.0266111111111,0.10000902962963,19.0898592592593,20.0013185185185,999.9,0,0,9996.02259259259,0,13.4898,14.5514207407407,397.215,382.391074074074,0.349998666666667,378.949481481481,9.00008851851852,0.841756666666667,0.810247444444444,4.43167444444444,3.88811111111111,1999.96666666667,0.979999222222222,0.0200007814814815,0,2.3371037037037,0,2483.15666666667,16749.1777777778,38.677962962963,40.353962962963,38.890962962963,39.1826296296296,37.3422962962963,1959.96592592593,40.0007407407407,0,1679421945.3,0,0,"--:--:--",1678823626.5,1678823640.5,0,1.239,0.006,-2.298,-0.146,420,21,0.57,0.05,10.87153692,62.701173406379,6.25425204721693,0,0.349682875,0.00408025891181957,0.00107767323868369,1,1,2,"1/2",2.98413,2.71563,0.0862823,0.0816589,0.0544137,0.0514458,29099.4,29339.5,29594.4,29543.4,37098.5,37262.5,41692.9,42089.9,1.9798,1.8776,0.0422336,0,19.3121,999.9,24,31.1,12.0947,63.098,33.5216,1,-0.112035,5.09057,20.2716,5.21969,12.0153,4.99055,3.2885,9999,9999,9999,999.9,1.86742,1.86646,1.866,1.86588,1.86771,1.87027,1.8689,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.998,-0.2254,-1.84124021043472,-0.00331085608506856,6.86326872306395e-07,-1.9191071413662e-10,-0.168883720772114,-0.0173105147561391,0.00142379005590326,-2.42481051779006e-05,3,2318,1,25,9971.9,9971.6,0.882568,2.23022,1.39648,2.34741,1.49536,2.51587,35.3596,24.0525,18,527.849,420.364,13.4592,25.8055,30,25.8596,25.8149,17.6258,22.9828,3.74988,13.4616,333.01,9.04603,101.213,101.096,5
7,NA,1679421943.1,30,2023-03-21 13:05:43,13:05:43,5,"bou_cur25_t1_ch5","stan",1679421935.31429,0.00117065206572802,1.17065206572802,13.7666241826871,380.424138597442,55.1353689346822,4.96916433170532,34.2863409996881,0.0695155716692484,4.16223955207145,0.0688769606878953,0.0431049879645211,321.50915958642,20.2416657490106,20.0047964285714,2.34731017903565,37.9869731996733,0.842601315446232,2.2181322818673,1.50470886358942,-51.6257560986058,-204.405101685795,-9.8282065832253,55.6500952187932,-56.8186407018797,1.17176136640896,13.7666241826871,350.484648527792,361.59836969697,-3.18536398461926,64.8596248555429,1.17065206572802,8.9974373920904,9.34763131868132,3.13983154580285e-07,96.4641339104772,0,0,1,0,48803,1999.95714285714,1681.16399978571,0.840600012750271,0.160758024608023,1.51,0.5,"0: Broadleaf",2,TRUE,1679421935.31429,380.424142857143,363.401285714286,9.34908392857143,8.99855642857143,383.444821428572,9.57446928571428,500.051428571429,90.0266321428571,0.0999858107142857,19.0938785714286,20.0047964285714,999.9,0,0,9999.51071428571,0,13.4898,17.0228214285714,384.014392857143,366.701071428571,0.350527142857143,363.401285714286,8.99855642857143,0.8416665,0.810109714285714,4.43014571428571,3.88569464285714,1999.95714285714,0.980000321428572,0.0199996964285714,0,2.29736428571429,0,2484.83392857143,16749.1,38.7609285714286,40.4328214285714,38.9640714285714,39.2810714285714,37.4126428571428,1959.9575,40,0,1679421950.1,0,0,"--:--:--",1678823626.5,1678823640.5,0,1.239,0.006,-2.298,-0.146,420,21,0.57,0.05,15.1938165853659,33.7744051567944,3.53390931471333,0,0.35038156097561,0.00478971428571397,0.00097460921621476,1,1,2,"1/2",2.98411,2.71564,0.083429,0.0786106,0.0544116,0.0514378,29189.8,29436.6,29593.9,29543.2,37097.7,37262.6,41692,42089.8,1.9803,1.8777,0.0425652,0,19.3093,999.9,23.9,31.1,12.0448,62.928,33.8221,1,-0.112162,5.09266,20.2714,5.22014,12.0158,4.9907,3.2885,9999,9999,9999,999.9,1.86743,1.86646,1.866,1.86588,1.86771,1.87027,1.8689,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.952,-0.2254,-1.84124021043472,-0.00331085608506856,6.86326872306395e-07,-1.9191071413662e-10,-0.168883720772114,-0.0173105147561391,0.00142379005590326,-2.42481051779006e-05,3,2318,1,25,9971.9,9971.7,0.85083,2.229,1.39648,2.34741,1.49536,2.52686,35.3596,24.0437,18,528.158,420.415,13.4578,25.804,29.9999,25.8575,25.814,16.9179,22.9828,3.74988,13.4524,312.959,9.04603,101.211,101.095,5
8,NA,1679421948.1,35,2023-03-21 13:05:48,13:05:48,5,"bou_cur25_t1_ch5","stan",1679421940.6,0.00117467653317865,1.17467653317866,13.6610476872607,364.356032812255,42.7651081599124,3.85425948138601,32.8380484580003,0.0697077824331913,4.16095743579017,0.0690654567528071,0.0432231274172864,321.507848015577,20.243936708731,20.0113518518519,2.34826319896465,37.9767272927445,0.842515649004781,2.21850514529656,1.50574754995987,-51.8032351131787,-205.208016490268,-9.87032095977965,54.6262754523505,-61.650463979071,1.17424584095225,13.6610476872607,333.646596101528,345.2446,-3.27948050373048,64.8596248555429,1.17467653317866,8.99616085905294,9.34756087912088,2.05698364991197e-08,96.4641339104772,0,0,1,0,48849,1999.95,1681.1579108889,0.840599970443711,0.160757942956362,1.51,0.5,"0: Broadleaf",2,TRUE,1679421940.6,364.356037037037,345.868703703704,9.34817,8.99689888888889,367.330259259259,9.57355777777778,500.051333333333,90.0262518518519,0.100013396296296,19.0965740740741,20.0113518518519,999.9,0,0,9995.41777777778,0,13.4898,18.4872592592593,367.794296296296,349.008703703704,0.351271185185185,345.868703703704,8.99689888888889,0.841580703703704,0.809957037037037,4.42869,3.88301481481481,1999.95,0.980001333333333,0.0199987111111111,0,2.33245555555556,0,2487.40851851852,16749.0444444444,38.8538888888889,40.5206296296296,39.0507037037037,39.391,37.495037037037,1959.95333333333,39.997037037037,0,1679421954.9,0,0,"--:--:--",1678823626.5,1678823640.5,0,1.239,0.006,-2.298,-0.146,420,21,0.57,0.05,17.4981097560976,17.0380662020906,1.78604821061374,0,0.350921097560976,0.00927298954703743,0.0011569993950897,1,1,2,"1/2",2.98398,2.71545,0.080432,0.075496,0.0544102,0.0514301,29285.5,29536,29594.2,29543.1,37098.2,37262.6,41692.5,42089.5,1.98055,1.87792,0.0430457,0,19.3059,999.9,23.9,31.1,12.0457,62.728,34.2188,1,-0.112165,5.14099,20.2699,5.21879,12.0156,4.9901,3.28828,9999,9999,9999,999.9,1.8674,1.86646,1.866,1.86589,1.8677,1.87027,1.86889,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.905,-0.2254,-1.84124021043472,-0.00331085608506856,6.86326872306395e-07,-1.9191071413662e-10,-0.168883720772114,-0.0173105147561391,0.00142379005590326,-2.42481051779006e-05,3,2318,1,25,9972,9971.8,0.814209,2.23145,1.39648,2.34619,1.49536,2.43774,35.3596,24.0437,18,528.308,420.536,13.4503,25.8022,29.9999,25.8558,25.8127,16.2665,22.9828,3.74988,13.4331,299.6,9.08202,101.212,101.095,5
9,NA,1679421953.1,40,2023-03-21 13:05:53,13:05:53,5,"bou_cur25_t1_ch5","stan",1679421945.31429,0.00118031636020196,1.18031636020196,13.0748169256366,349.34831738644,42.8841549333342,3.86498880034789,31.4854597512291,0.0700258780359884,4.16053925716184,0.0693776416745245,0.0434187672097337,321.507440050766,20.2467107703798,20.014,2.34864827984315,37.9664074468283,0.842482415827387,2.21902063556389,1.50616586401576,-52.0519514849065,-204.945644185218,-9.85901403557799,54.6508303450639,-63.6720897675103,1.17780354630689,13.0748169256366,316.963453912948,328.799951515152,-3.29192871183866,64.8596248555429,1.18031636020196,8.99437025454096,9.3474654945055,-1.76911468410693e-07,96.4641339104772,0,0,1,0,48872,1999.94857142857,1681.15661764288,0.840599924248066,0.160757853798767,1.51,0.5,"0: Broadleaf",2,TRUE,1679421945.31429,349.348321428571,330.245214285714,9.34780107142857,8.99545892857143,352.279,9.57319,500.041928571428,90.0263214285714,0.0999456357142857,19.1003,20.014,999.9,0,0,9994.06142857143,0,13.48595,19.1031,352.644928571429,333.242892857143,0.352341821428571,330.245214285714,8.99545892857143,0.841548035714286,0.809827928571429,4.42813607142857,3.88075,1999.94857142857,0.980002357142857,0.0199977142857143,0,2.27841785714286,0,2490.16714285714,16749.0285714286,38.9371785714286,40.6024285714286,39.12475,39.4886428571429,37.5644642857143,1959.955,39.9939285714286,0,1679421960.3,0,0,"--:--:--",1678823626.5,1678823640.5,0,1.239,0.006,-2.298,-0.146,420,21,0.57,0.05,18.4838926829268,9.69939512195118,1.00893690014938,0,0.351578512195122,0.0132864668989554,0.00143447186035277,1,1,2,"1/2",2.98412,2.71587,0.0773619,0.0723344,0.05441,0.0514461,29382.8,29637.5,29593.7,29543.5,37097.8,37262.4,41692,42090.1,1.98057,1.87792,0.0432096,0,19.3035,999.9,23.9,31.1,12.045,63.008,33.6538,1,-0.112144,5.16924,20.2695,5.21984,12.015,4.99055,3.28845,9999,9999,9999,999.9,1.86744,1.86646,1.866,1.86587,1.86771,1.87027,1.86889,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.858,-0.2254,-1.84124021043472,-0.00331085608506856,6.86326872306395e-07,-1.9191071413662e-10,-0.168883720772114,-0.0173105147561391,0.00142379005590326,-2.42481051779006e-05,3,2318,1,25,9972.1,9971.9,0.782471,2.23511,1.39771,2.34497,1.49536,2.51221,35.3596,24.0525,18,528.319,420.526,13.4339,25.8007,30,25.8553,25.8113,15.5478,22.4045,3.74988,13.4213,279.567,9.09733,101.211,101.096,5
