"obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
1,1679507809.1,0,2023-03-22 12:56:49,12:56:49,5,"pas_smi30_t3_ch5","gibson",1679507801.1,0.00191165392048027,1.91165392048027,9.99486038492271,417.195448812439,266.340937373351,23.9964071537793,37.587882475511,0.114388190168397,4.23171834857676,0.112697782581813,0.0705859094936232,321.520926870968,20.5985508854906,19.9995225806452,2.34654371908092,36.9154217233715,0.845337686408451,2.28993100158263,1.50120603267247,-84.30393789318,-89.8365378084047,-4.25963702372142,143.120814145662,9.31619855974407,1.90065232606441,9.99486038492271,423.639489062163,421.001866666667,-0.0249875191302834,67.2678773750426,1.91165392048027,8.86556257701381,9.38417242424242,3.97224611797325e-06,129.475591590089,1,0,1,0,48837,2000.02677419355,1681.22282903226,0.840600161320421,0.160758311348413,1.37,0.5,"0: Broadleaf",2,TRUE,1679507801.1,417.195451612903,419.964129032258,9.38257258064516,8.86690870967742,416.339387096774,9.49379225806452,500.221677419355,89.9965419354839,0.100036496774194,19.6057451612903,19.9995225806452,999.9,0,0,10011.9412903226,0,10.5765516129032,-2.76864870967742,421.146935483871,423.721225806452,0.515664612903226,419.964129032258,8.86690870967742,0.844399096774194,0.797991064516129,4.47643806451613,3.67161709677419,2000.02677419355,0.979993580645161,0.020006535483871,0,2.62938064516129,0,3032.71064516129,16705.5870967742,40.875,43.125,42.062,41.125,40.062,1960.01548387097,40.0112903225806,0,1679507831.6,0,0,"--:--:--",1679455910.1,1679455916.1,0,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,-2.83006425,0.851826754221398,0.12544047502476,0,0.5154961,0.00780085553470896,0.00150301137387579,1,1,2,"1/2",2.88396,2.7104,0.0907256,0.0912692,0.0519222,0.049439,25715.8,22404.9,25296.9,24000.8,40927.1,37737.8,45695.5,42774.5,1.81788,1.88048,0.0303239,0,19.4886,999.9,27.536,28.178,11.732,54.612,45.9856,1,-0.201222,3.63817,20.2092,5.23481,11.987,4.9573,3.30398,9999,9999,9999,999.9,1.86813,1.86374,1.87148,1.86218,1.86157,1.86813,1.85822,1.86476,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.856,-0.1112,0.36194375306325,0.00176180158330651,-1.64921818410304e-06,6.45532704107213e-10,-0.0690725241963447,-0.026005643955714,0.00250163502637948,-2.42288439936065e-05,2,2088,1,25,865,864.9,1.04004,2.35229,1.44775,2.30591,1.44409,2.45483,32.5097,14.456,18,426.788,449.975,15.3251,24.701,29.9999,24.7266,24.6976,20.7923,26.2841,12.6718,15.3244,413.233,8.91997,96.7401,100.599,5
2,1679507814.1,5,2023-03-22 12:56:54,12:56:54,5,"pas_smi30_t3_ch5","gibson",1679507806.25517,0.00190592983369563,1.90592983369563,10.0373105042551,417.124583401539,265.321707194641,23.9044226650074,37.5812535318893,0.114089119205487,4.23720213594673,0.112409611077576,0.0704048443868719,321.521982103448,20.6008165994633,19.9950413793103,2.34589262854753,36.9103450811187,0.845349234295055,2.29027724459691,1.50054339425247,-84.0515056659773,-88.3732396615483,-4.18478715123214,144.91244962469,8.85294310286444,1.90446915134793,10.0373105042551,423.666891815608,420.919072727273,-0.00519250307012215,67.2678773750426,1.90592983369563,8.86625832926391,9.38337866666667,-1.78840022142668e-06,129.475591590089,1,0,1,0,48874,2000.03310344828,1681.22816896552,0.840600171100616,0.160758330224189,1.37,0.5,"0: Broadleaf",2,TRUE,1679507806.25517,417.124586206897,419.766827586207,9.38276172413793,8.86605448275862,416.268482758621,9.49397931034483,500.214,89.9960517241379,0.0999412413793103,19.6081793103448,19.9950413793103,999.9,0,0,10029.3268965517,0,10.585,-2.64218068965517,421.075379310345,423.52175862069,0.516708689655172,419.766827586207,8.86605448275862,0.844411655172414,0.797909931034483,4.47664965517241,3.67017379310345,2000.03310344828,0.979993344827586,0.020006724137931,0,2.6193724137931,0,3032.57655172414,16705.6413793103,40.875,43.125,42.062,41.125,40.062,1960.02103448276,40.0120689655172,0,1679507836.4,0,0,"--:--:--",1679455910.1,1679455916.1,0,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,-2.72119525,0.890080863039402,0.204414730254298,0,0.5162388,0.015116307692307,0.00187134214135202,1,1,2,"1/2",2.88384,2.71052,0.0907004,0.0908676,0.0519144,0.0494319,25716.9,22415.4,25297.3,24001.4,40927.7,37738.9,45695.7,42775.4,1.81767,1.8807,0.030268,0,19.4904,999.9,27.512,28.178,11.7227,54.562,46.1899,1,-0.201141,3.65387,20.2089,5.23421,11.9869,4.9572,3.30393,9999,9999,9999,999.9,1.86813,1.86374,1.87149,1.86218,1.86157,1.86813,1.85822,1.86475,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.856,-0.1112,0.36194375306325,0.00176180158330651,-1.64921818410304e-06,6.45532704107213e-10,-0.0690725241963447,-0.026005643955714,0.00250163502637948,-2.42288439936065e-05,2,2088,1,25,865.1,865,1.01318,2.34985,1.44775,2.30591,1.44409,2.45972,32.5097,14.456,18,426.669,450.093,15.3254,24.701,30,24.7255,24.6955,20.3027,26.0079,12.6718,15.325,399.786,8.91997,96.741,100.601,5
3,1679507819.1,10,2023-03-22 12:56:59,12:56:59,5,"pas_smi30_t3_ch5","gibson",1679507811.33214,0.00191602959335274,1.91602959335275,9.21502113400377,416.625568843545,277.061466599939,24.962051860426,37.5361799079366,0.114722070417595,4.22955009795252,0.113021001800642,0.0707888591650638,321.520636071429,20.5997781642814,19.9942071428571,2.34577143668676,36.9163820769547,0.845441134986956,2.29015165468971,1.5003303016998,-84.4969050668562,-88.224737147368,-4.18527654403724,144.613717313167,0.773268955951755,1.9070264951889,9.21502113400377,417.111941178968,417.98326060606,-0.687370192244186,67.2678773750426,1.91602959335275,8.8663103769439,9.3861143030303,-9.1668672039736e-08,129.475591590089,1,0,1,0,48812,2000.02464285714,1681.22106428571,0.840600174747847,0.160758337263344,1.37,0.5,"0: Broadleaf",2,TRUE,1679507811.33214,416.625571428572,417.054928571429,9.38381035714286,8.86644857142857,415.769785714286,9.49501321428572,500.251464285714,89.9956571428571,0.100061207142857,19.6072964285714,19.9942071428571,999.9,0,0,10005.1896428571,0,10.5828678571429,-0.42930725,420.572107142857,420.785821428571,0.517362678571429,417.054928571429,8.86644857142857,0.844502285714286,0.797941964285714,4.47818321428571,3.67074285714286,2000.02464285714,0.979993142857143,0.0200068857142857,0,2.62469642857143,0,3032.54428571429,16705.575,40.875,43.125,42.062,41.125,40.062,1960.0125,40.0121428571429,0,1679507841.2,0,0,"--:--:--",1679455910.1,1679455916.1,0,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,-1.11047924390244,23.1546390522648,3.06940486961633,0,0.516564195121951,0.00793327526132416,0.00194461064156639,1,1,2,"1/2",2.88385,2.70989,0.0901226,0.0886704,0.0519295,0.0494641,25733.4,22469.4,25297.4,24001.3,40927.2,37737.5,45695.9,42775.3,1.81785,1.88067,0.0303611,0,19.4924,999.9,27.512,28.188,11.7297,54.5721,46.1178,1,-0.201128,3.64746,20.209,5.23541,11.9872,4.95735,3.304,9999,9999,9999,999.9,1.86813,1.86375,1.87149,1.86218,1.86157,1.86813,1.85822,1.86473,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.853,-0.1112,0.36194375306325,0.00176180158330651,-1.64921818410304e-06,6.45532704107213e-10,-0.0690725241963447,-0.026005643955714,0.00250163502637948,-2.42288439936065e-05,2,2088,1,25,865.1,865,0.983887,2.38525,1.44897,2.30591,1.44409,2.2522,32.5097,14.4472,18,426.765,450.078,15.327,24.7005,30,24.7255,24.6955,19.6221,26.0079,12.6718,15.3291,379.661,8.91997,96.7414,100.601,5
4,1679507824.1,15,2023-03-22 12:57:04,12:57:04,5,"pas_smi30_t3_ch5","gibson",1679507816.6,0.0019081113165253,1.90811131652531,9.29191687183817,413.931923317035,272.796116582807,24.5775457062542,37.2931656507434,0.114213210955146,4.22972578474051,0.112527148680243,0.0704788804071779,321.522677888889,20.5990954992552,19.9976962962963,2.34627835227101,36.9286156959044,0.845610212308768,2.28985082807355,1.50066813996225,-84.1477090587661,-89.5063215452885,-4.24592696214597,143.622720322688,-18.8488749107492,1.90626545063304,9.29191687183817,401.555469141313,408.785327272727,-1.97047680551186,67.2678773750426,1.90811131652531,8.87226225542194,9.38990181818182,3.69519694687239e-06,129.475591590089,1,0,1,0,48766,2000.03740740741,1681.23178888889,0.840600172107892,0.160758332168232,1.37,0.5,"0: Broadleaf",2,TRUE,1679507816.6,413.931925925926,408.985814814815,9.38576962962963,8.86859333333333,413.078111111111,9.49694333333333,500.230185185185,89.9949592592592,0.0999658962962963,19.6051814814815,19.9976962962963,999.9,0,0,10005.8222222222,0,10.5861259259259,4.94612914814815,417.853777777778,412.645407407407,0.517176888888889,408.985814814815,8.86859333333333,0.844672111111111,0.798128888888889,4.48105481481482,3.67406592592593,2000.03740740741,0.979993222222222,0.0200068222222222,0,2.64584444444444,0,3032.97444444444,16705.6888888889,40.875,43.125,42.062,41.125,40.062,1960.02518518518,40.0122222222222,0,1679507846,0,0,"--:--:--",1679455910.1,1679455916.1,0,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,1.77634856097561,53.4880728919861,5.91494020786632,0,0.517134268292683,-0.00376820905923348,0.00141421320061705,1,1,2,"1/2",2.8845,2.71022,0.0885161,0.0859037,0.0519427,0.0494591,25778.7,22537.9,25297.2,24001.7,40926.8,37737.8,45696.2,42775.5,1.81795,1.8804,0.0312887,0,19.4949,999.9,27.512,28.178,11.7215,54.4321,45.0721,1,-0.201148,3.65116,20.2089,5.23451,11.9881,4.95685,3.304,9999,9999,9999,999.9,1.86813,1.86375,1.87149,1.86218,1.86158,1.86813,1.85822,1.86476,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.846,-0.1111,0.36194375306325,0.00176180158330651,-1.64921818410304e-06,6.45532704107213e-10,-0.0690725241963447,-0.026005643955714,0.00250163502637948,-2.42288439936065e-05,2,2088,1,25,865.2,865.1,0.948486,2.38281,1.44897,2.30591,1.44409,2.35107,32.5097,14.456,18,426.821,449.911,15.3308,24.701,30,24.7255,24.6955,18.992,26.0079,12.6718,15.3314,366.249,8.91997,96.7415,100.602,5
5,1679507829.1,20,2023-03-22 12:57:09,12:57:09,5,"pas_smi30_t3_ch5","gibson",1679507821.31429,0.00191806655570747,1.91806655570747,8.65746563539765,407.730890430552,276.27954806174,24.8911932993242,36.7342008448069,0.114824515364732,4.22812651803257,0.113119867099988,0.0708509646267471,321.523558714286,20.5966810273208,19.9983392857143,2.34637177834287,36.9387259274368,0.845792409329254,2.2897173307784,1.50057936901361,-84.5867351066996,-89.8330027751511,-4.26302921680251,142.840791615633,-41.8901084467471,1.90747439907088,8.65746563539765,384.915807405438,395.765593939394,-2.66320672574504,67.2678773750426,1.91806655570747,8.87149416901086,9.39190218181818,-1.74680978534945e-06,129.475591590089,1,0,1,0,48874,2000.04321428571,1681.23664285714,0.840600158460862,0.160758305829463,1.37,0.5,"0: Broadleaf",2,TRUE,1679507821.31429,407.730892857143,396.470928571429,9.38786428571429,8.87034464285714,406.88175,9.49900678571428,500.214285714286,89.9942535714286,0.0999769785714286,19.6042428571429,19.9983392857143,999.9,0,0,10000.8489285714,0,10.5811464285714,11.2599338214286,411.594892857143,400.019321428571,0.517519428571429,396.470928571429,8.87034464285714,0.844853928571429,0.798280142857143,4.48412857142857,3.67675607142857,2000.04321428571,0.979993571428571,0.0200065428571428,0,2.63876785714286,0,3033.93785714286,16705.7357142857,40.875,43.1205,42.062,41.125,40.062,1960.03178571429,40.0114285714286,0,1679507851.4,0,0,"--:--:--",1679455910.1,1679455916.1,0,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,6.59779197560976,79.2256475958188,7.96763973341254,0,0.517576365853659,0.00036750522648134,0.00149357276282691,1,1,2,"1/2",2.88411,2.71049,0.0862883,0.0830528,0.0519508,0.0494601,25841.6,22607.7,25297.2,24001.2,40926.1,37737.1,45695.8,42774.8,1.81802,1.88043,0.0297539,0,19.4978,999.9,27.512,28.188,11.7286,53.9621,45.3766,1,-0.201296,3.67116,20.2086,5.23541,11.9882,4.9573,3.30398,9999,9999,9999,999.9,1.86813,1.86378,1.87149,1.86218,1.86157,1.86813,1.85822,1.86474,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.837,-0.1111,0.36194375306325,0.00176180158330651,-1.64921818410304e-06,6.45532704107213e-10,-0.0690725241963447,-0.026005643955714,0.00250163502637948,-2.42288439936065e-05,2,2088,1,25,865.3,865.2,0.917969,2.36084,1.44775,2.30713,1.44409,2.44507,32.5097,14.456,18,426.863,449.926,15.3322,24.701,30,24.7255,24.6955,18.3984,26.0079,12.6718,15.3284,352.707,8.91997,96.741,100.6,5
6,1679507834.1,25,2023-03-22 12:57:14,12:57:14,5,"pas_smi30_t3_ch5","gibson",1679507826.6,0.00192331669397454,1.92331669397454,8.69696920942941,396.584293847539,265.252662790514,23.897717785096,35.7299317287344,0.115179685512185,4.22966051605467,0.113465172427297,0.0710676488824873,321.523360555556,20.5972937015164,19.9970296296296,2.3461814893475,36.9466771798771,0.846075760190806,2.28999148170114,1.5001057291567,-84.8182662042774,-89.1274249421492,-4.22802538362907,143.3496440255,-62.8733710289438,1.91446224729446,8.69696920942941,368.395347725569,380.885357575757,-2.99520877215895,67.2678773750426,1.92331669397454,8.87136694250838,9.39318854545454,1.27856657444194e-06,129.475591590089,1,0,1,0,48629,2000.04222222222,1681.23578888889,0.840600148441311,0.16075828649173,1.37,0.5,"0: Broadleaf",2,TRUE,1679507826.6,396.584296296296,379.571703703704,9.39101592592593,8.87158333333333,395.74362962963,9.50211185185185,500.196259259259,89.9942074074074,0.0999599185185185,19.6061703703704,19.9970296296296,999.9,0,0,10005.6996296296,0,10.5796259259259,17.0125888888889,400.344,382.969296296296,0.519433,379.571703703704,8.87158333333333,0.845137074074074,0.798391074074074,4.48891592592593,3.67872851851852,2000.04222222222,0.979993814814814,0.0200063481481481,0,2.65378888888889,0,3035.52814814815,16705.7259259259,40.875,43.1203333333333,42.062,41.125,40.062,1960.03148148148,40.0107407407407,0,1679507856.2,0,0,"--:--:--",1679455910.1,1679455916.1,0,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,12.078038804878,72.098715261324,7.35949983028196,0,0.518295634146341,0.015892243902439,0.00219667615602386,1,1,2,"1/2",2.884,2.71002,0.083754,0.0803085,0.0519546,0.0494541,25913.4,22675.3,25297.4,24001.1,40925.7,37737.2,45695.7,42774.7,1.81787,1.88022,0.0291169,0,19.4999,999.9,27.512,28.178,11.721,53.7621,45.7973,1,-0.200991,3.66781,20.2088,5.23526,11.9881,4.95725,3.30398,9999,9999,9999,999.9,1.86813,1.86373,1.87149,1.86218,1.86158,1.86812,1.85822,1.86473,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.825,-0.1111,0.36194375306325,0.00176180158330651,-1.64921818410304e-06,6.45532704107213e-10,-0.0690725241963447,-0.026005643955714,0.00250163502637948,-2.42288439936065e-05,2,2088,1,25,865.4,865.3,0.883789,2.36084,1.44775,2.30713,1.44409,2.44751,32.5097,14.4472,18,426.779,449.805,15.3296,24.701,30.0002,24.7255,24.6955,17.7041,26.0079,12.6718,15.3297,332.509,8.91997,96.7411,100.6,5
7,1679507839.1,30,2023-03-22 12:57:19,12:57:19,5,"pas_smi30_t3_ch5","gibson",1679507831.31429,0.00193056135183141,1.93056135183142,8.07003503714786,383.783033445911,262.009191983143,23.6056064394235,34.5767687655598,0.115710621863212,4.22374853536408,0.11397801110518,0.0713897639146832,321.516807,20.6012539516309,19.9901607142857,2.34518367853818,36.9423937609753,0.846188120712552,2.29056115363709,1.49899555782563,-85.1377556157654,-86.5268247842045,-4.11034302987933,145.741883570151,-71.8136726981565,1.92228658269841,8.07003503714786,352.580538219074,365.619157575758,-3.07086559544511,67.2678773750426,1.93056135183142,8.86955423885845,9.39334703030303,-2.18325795381383e-06,129.475591590089,1,0,1,0,48803,2000.00142857143,1681.2015,0.840600149571322,0.160758288672651,1.37,0.5,"0: Broadleaf",2,TRUE,1679507831.31429,383.783035714286,364.316892857143,9.39222071428572,8.87069321428571,382.952214285714,9.50329928571429,500.2225,89.9945321428571,0.100041489285714,19.610175,19.9901607142857,999.9,0,0,9986.99285714286,0,10.5757,19.466075,387.421857142857,367.577678571429,0.521528571428571,364.316892857143,8.87069321428571,0.845248571428571,0.798313857142857,4.49080071428571,3.67735607142857,2000.00142857143,0.979993571428571,0.0200065428571428,0,2.62233928571429,0,3037.19035714286,16705.3857142857,40.875,43.1205,42.062,41.125,40.062,1959.99142857143,40.01,0,1679507861,0,0,"--:--:--",1679455910.1,1679455916.1,0,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,16.863106097561,39.4907393728223,4.21667876105543,0,0.519706195121951,0.0291760139372813,0.00294062251763053,1,1,2,"1/2",2.88386,2.70994,0.0810935,0.0773958,0.051959,0.0494466,25988.5,22747.4,25297.2,24001.5,40925.3,37738,45695.5,42775.3,1.81795,1.8805,0.029318,0,19.5012,999.9,27.512,28.178,11.7216,54.3121,46.1458,1,-0.201108,3.62634,20.2095,5.23481,11.9893,4.9573,3.30393,9999,9999,9999,999.9,1.86813,1.86377,1.87149,1.86218,1.86157,1.86813,1.85822,1.86474,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.813,-0.1111,0.36194375306325,0.00176180158330651,-1.64921818410304e-06,6.45532704107213e-10,-0.0690725241963447,-0.026005643955714,0.00250163502637948,-2.42288439936065e-05,2,2088,1,25,865.5,865.4,0.852051,2.38892,1.44897,2.30591,1.44409,2.26196,32.5097,14.4385,18,426.809,449.972,15.3319,24.701,30,24.7239,24.6955,17.064,26.0079,12.6718,15.3411,318.87,8.91997,96.7406,100.601,5
8,1679507844.1,35,2023-03-22 12:57:24,12:57:24,5,"pas_smi30_t3_ch5","gibson",1679507836.6,0.00194021909854355,1.94021909854355,8.3450387960014,368.091590243877,243.57245598245,21.9447279761085,33.163313912543,0.116356448351248,4.22571155606669,0.114605401324406,0.0717835052516961,321.513112888889,20.6002199017252,19.9857851851852,2.34454826258443,36.9438326750853,0.846284494143202,2.29073280400041,1.49826376844123,-85.5636622457707,-85.2953643571967,-4.04989606973364,146.604190216188,-76.8204950678825,1.93081580443732,8.3450387960014,335.93088859446,349.601018181818,-3.21313824676316,67.2678773750426,1.94021909854355,8.86813549146382,9.3945123030303,1.66077608659395e-06,129.475591590089,1,0,1,0,48710,1999.97814814815,1681.18195555556,0.840600162112882,0.160758312877863,1.37,0.5,"0: Broadleaf",2,TRUE,1679507836.6,368.091592592593,347.246740740741,9.39321703703704,8.86937481481482,367.273259259259,9.50428111111111,500.221333333333,89.9953259259259,0.0999514222222222,19.6113814814815,19.9857851851852,999.9,0,0,9993.10296296296,0,10.5755296296296,20.8447851851852,371.582037037037,350.354222222222,0.523844148148148,347.246740740741,8.86937481481482,0.84534562962963,0.798202259259259,4.49244259259259,3.67537111111111,1999.97814814815,0.979993074074074,0.0200069407407407,0,2.61335185185185,0,3039.26555555556,16705.1925925926,40.875,43.125,42.062,41.125,40.062,1959.96777777778,40.0103703703704,0,1679507866.4,0,0,"--:--:--",1679455910.1,1679455916.1,0,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,19.5916146341463,18.6019923344948,1.96637324528835,0,0.52201712195122,0.0249859651567932,0.00250918372885046,1,1,2,"1/2",2.88419,2.71048,0.0782642,0.0744506,0.0519677,0.0494405,26068.2,22819.8,25297,24001.2,40925.1,37738,45695.8,42775.1,1.81775,1.88043,0.0290833,0,19.502,999.9,27.512,28.188,11.729,54.7421,45.5529,1,-0.201382,3.59708,20.2101,5.23511,11.9873,4.9572,3.304,9999,9999,9999,999.9,1.86813,1.86374,1.87147,1.86218,1.86158,1.86813,1.85822,1.86475,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.799,-0.111,0.36194375306325,0.00176180158330651,-1.64921818410304e-06,6.45532704107213e-10,-0.0690725241963447,-0.026005643955714,0.00250163502637948,-2.42288439936065e-05,2,2088,1,25,865.6,865.5,0.817871,2.39624,1.44897,2.30591,1.44409,2.2937,32.5097,14.4385,18,426.694,449.909,15.3426,24.701,30,24.7234,24.6935,16.3444,26.0079,12.6718,15.352,298.718,8.91997,96.7407,100.6,5
9,1679507849.1,40,2023-03-22 12:57:29,12:57:29,5,"pas_smi30_t3_ch5","gibson",1679507841.31429,0.00194005131413299,1.940051314133,6.94022100955522,353.508248048049,248.727756440756,22.4093523702249,31.8496456111303,0.116401629403234,4.22621288739536,0.114649437798166,0.071811128866615,321.516392357143,20.6004424707992,19.9812142857143,2.34388463599002,36.9442736458551,0.846309836400996,2.29077405747277,1.49757479958903,-85.5562629532652,-84.1979709292038,-3.99722895880722,147.764929515866,-79.3839153277452,1.93777890756869,6.94022100955522,319.564745762249,333.591006060606,-3.2066269931078,67.2678773750426,1.940051314133,8.86606450402871,9.392446,-2.62879679287547e-06,129.475591590089,1,0,1,0,48737,1999.99857142857,1681.19912142857,0.840600161142972,0.160758311005936,1.37,0.5,"0: Broadleaf",2,TRUE,1679507841.31429,353.50825,331.953964285714,9.39343285714286,8.86769357142857,352.701964285714,9.50449321428572,500.213678571429,89.99595,0.0999552214285714,19.6116714285714,19.9812142857143,999.9,0,0,9994.61678571429,0,10.5756,21.5542535714286,356.860464285714,334.924035714286,0.525740107142857,331.953964285714,8.86769357142857,0.845370928571428,0.798056571428572,4.49287035714286,3.67278178571429,1999.99857142857,0.979993142857143,0.0200068857142857,0,2.61587857142857,0,3041.17392857143,16705.3714285714,40.875,43.125,42.062,41.125,40.062,1959.98785714286,40.0107142857143,0,1679507871.2,0,0,"--:--:--",1679455910.1,1679455916.1,0,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,20.9120731707317,9.7645630662021,0.985990482570301,0,0.524277365853658,0.0264602717770034,0.00267203100569948,1,1,2,"1/2",2.88446,2.71023,0.075364,0.0712548,0.0519571,0.0494308,26150.2,22898.2,25296.9,24000.8,40925,37737.5,45695.3,42774.2,1.81813,1.88015,0.0277571,0,19.5038,999.9,27.487,28.178,11.711,54.2121,45.0521,1,-0.201126,3.57796,20.2106,5.23511,11.9866,4.95725,3.30395,9999,9999,9999,999.9,1.86813,1.8638,1.87149,1.86218,1.86158,1.86813,1.85822,1.86474,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.785,-0.1111,0.36194375306325,0.00176180158330651,-1.64921818410304e-06,6.45532704107213e-10,-0.0690725241963447,-0.026005643955714,0.00250163502637948,-2.42288439936065e-05,2,2088,1,25,865.6,865.5,0.783691,2.38647,1.44775,2.30591,1.44409,2.39868,32.5097,14.456,18,426.903,449.743,15.3547,24.701,30.0002,24.7234,24.6935,15.6926,26.0079,12.6718,15.3627,285.264,8.91997,96.7399,100.598,5
