"obs","time..2","elapsed","date","hhmmss..5","averaging","machine","id","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
1,1680040465,0,2023-03-28 16:54:25,16:54:25,5,"albert","bou_cur2_t1_ch2",1680040462.25,0.00136584827188274,1.36584827188275,-1.18511349921305,420.334400713211,432.158417207983,39.4189838840203,38.3404656900139,0.082480064459189,3.57952325900935,0.0814386078880798,0.0509916049596637,0,19.8272325886923,20.00983,2.3480419236721,35.7375934131849,0.845018464682653,2.36450858599476,1.50302345898945,-60.2339087900291,21.7892880139734,1.22469135444908,-37.2199294216066,-1.26591454852453,1.36289438486265,-1.18511349921305,423.474886304432,424.230242424243,-0.0100148877116398,64.0358617592094,1.36584827188275,8.46465878164271,9.26549884848484,1.17934364794116e-05,103.228565231716,0,0,1,0,49247,0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1680040462.25,420.3344,419.9242,9.264111,8.464911,416.7421,9.196756,500.0994,91.11407,0.10012904,20.12274,20.00983,999.9,0,0,9987.437,0,0.441312,0.4101532,424.2648,423.5092,0.799199,419.9242,8.464911,0.844091,0.7712725,4.471223,3.189292,0,0,0,0,2.04807,0,-0.06217,-1.5383,34.1498,41.7624,37.75,40.9622,35.4372,0,0,0,1680040505.3,0,1680040147.5,16:49:07,1680040143.5,1680040147.5,1,0.094,0.006,3.591,0.056,420,8,0.39,0.11,0.373052048780488,0.0845794285714297,0.0731933739730489,1,0.797608,-0.0371479651567952,0.0102925849392515,1,2,2,"2/2",2.98039,2.72816,0.0863563,0.0873115,0.0541899,0.0510538,27427.2,27092.2,30545.8,29927.7,39868.4,37398.9,46703.7,44493,1.8755,1.86262,-0.0117868,0,20.2017,999.9,38.7,30.5,18.6212,63.4999,18.6138,1,-0.0747053,3.0924,20.1975,5.2405,11.9686,4.9732,3.291,9999,9999,9999,999.9,4.9729,1.8771,1.87515,1.87802,1.87471,1.87836,1.8754,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.592,0.0674,2.06824547684851,0.00434785540470782,-1.85549020044456e-06,4.74052414212484e-10,0.00358171731515608,0.0001682160540698,0.00082432898598524,-9.63661581554985e-06,-1,2097,1,22,5.4,5.3,1.08887,2.53174,1.39893,2.33521,1.44897,2.42554,35.9412,24.0612,18,486.315,449.008,16.9522,25.897,30,25.8332,25.9226,21.8305,49.3194,0,16.9431,420,8.49917,100.951,102.321,2
2,1680040470,5,2023-03-28 16:54:30,16:54:30,5,"albert","bou_cur2_t1_ch2",1680040467.5,0.00136895839572181,1.36895839572182,-1.18692591479421,420.315222936392,432.107108012413,39.4146368461271,38.3390404039846,0.0827801704105565,3.58465341954397,0.0817326540730352,0.051175919505422,0,19.8247429033432,19.9978666666667,2.34630310669141,35.7523466619813,0.845251322422813,2.36418417625617,1.5010517842686,-60.3710652513321,23.7039018252221,1.33030109506175,-35.3368623310483,-1.11411552619904,1.36841749291058,-1.18692591479421,423.598661085343,424.286890909091,0.00424244991937286,64.0358617592094,1.36895839572182,8.4642329365987,9.26696975757576,4.04068032170162e-06,103.228565231716,0,0,1,0,49156,0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1680040467.5,420.315222222222,419.996222222222,9.26658555555556,8.46413444444445,416.723,9.19919888888889,500.090444444444,91.1150555555556,0.0999143333333333,20.1205222222222,19.9978666666667,999.9,0,0,10007.7755555556,0,0.441312,0.318871444444444,424.246555555556,423.581666666667,0.802453,419.996222222222,8.46413444444445,0.844325666666667,0.771209888888889,4.47519444444444,3.18814333333333,0,0,0,0,2.02728888888889,0,-0.0859444444444444,-1.54262222222222,34.1803333333333,41.7913333333333,37.743,40.951,35.4718888888889,0,0,0,1680040510.1,0,1680040147.5,16:49:07,1680040143.5,1680040147.5,1,0.094,0.006,3.591,0.056,420,8,0.39,0.11,0.353217902439024,0.00245734494773512,0.0741898298055458,1,0.795112,0.06049225087108,0.00650882987872965,1,2,2,"2/2",2.98038,2.72844,0.0863635,0.0873026,0.0541951,0.0510553,27427,27092.4,30545.7,29927.6,39868.1,37398.8,46703.7,44492.9,1.87555,1.86268,-0.0126138,0,20.2028,999.9,38.7,30.5,18.6223,63.6599,19.0024,1,-0.0746824,3.08053,20.1978,5.2405,11.9692,4.97315,3.291,9999,9999,9999,999.9,4.9729,1.87712,1.87518,1.87803,1.87475,1.87836,1.87542,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.592,0.0674,2.06824547684851,0.00434785540470782,-1.85549020044456e-06,4.74052414212484e-10,0.00358171731515608,0.0001682160540698,0.00082432898598524,-9.63661581554985e-06,-1,2097,1,22,5.4,5.4,1.08887,2.52563,1.39893,2.33643,1.44897,2.50244,35.9412,24.07,18,486.327,449.023,16.9407,25.8949,30.0001,25.831,25.9208,21.8266,49.3194,0,16.943,420,8.49918,100.951,102.321,2
3,1680040475,10,2023-03-28 16:54:35,16:54:35,5,"albert","bou_cur2_t1_ch2",1680040472.2,0.00136788163741536,1.36788163741537,-1.04742273497868,420.327200628152,429.442708053,39.1714937085514,38.3400253076521,0.0827336683957745,3.58121524023335,0.081686329756147,0.0511469505966562,0,19.8246746802361,19.99479,2.34585610939514,35.7474540872532,0.845133968138985,2.36417946317565,1.50072214125616,-60.3235802100178,24.2689588371536,1.36329892590405,-34.6913224469601,-1.08242612565346,1.36815322652565,-1.04742273497868,423.617977562397,424.248084848485,-0.00101403703883276,64.0358617592094,1.36788163741537,8.46261049923007,9.26478224242424,-4.09225822576912e-06,103.228565231716,0,0,1,0,49386,0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1680040472.2,420.3272,420.0269,9.265325,8.463026,416.735,9.197954,500.0893,91.11456,0.1001538,20.12049,19.99479,999.9,0,0,9994.125,0,0.441312,0.3003755,424.2582,423.6118,0.8022987,420.0269,8.463026,0.844206,0.7711049,4.473172,3.186216,0,0,0,0,2.03268,0,0.1026,-1.61384,34.1436,41.7872,37.781,40.9685,35.4559,0,0,0,1680040515.5,0,1680040147.5,16:49:07,1680040143.5,1680040147.5,1,0.094,0.006,3.591,0.056,420,8,0.39,0.11,0.35306756097561,-0.27390650174216,0.0834837073256312,0,0.799087536585366,0.0360608153310107,0.00392061995531667,1,1,2,"1/2",2.98047,2.72836,0.0863615,0.0873342,0.0541839,0.0510457,27427,27091.4,30545.7,29927.5,39868.4,37398.9,46703.5,44492.6,1.8756,1.86243,-0.0125468,0,20.2028,999.9,38.7,30.5,18.6235,63.0099,19.2228,1,-0.0749009,2.9645,20.1997,5.24065,11.9692,4.973,3.291,9999,9999,9999,999.9,4.9729,1.87705,1.87515,1.87796,1.87469,1.87835,1.87538,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.592,0.0673,2.06824547684851,0.00434785540470782,-1.85549020044456e-06,4.74052414212484e-10,0.00358171731515608,0.0001682160540698,0.00082432898598524,-9.63661581554985e-06,-1,2097,1,22,5.5,5.5,1.08887,2.52197,1.39893,2.33643,1.44897,2.47192,35.9412,24.07,18,486.354,448.869,16.9394,25.8948,30,25.831,25.9208,21.8267,49.3194,0,17.0131,420,8.50003,100.951,102.32,2
4,1680040480,15,2023-03-28 16:54:40,16:54:40,5,"albert","bou_cur2_t1_ch2",1680040477.5,0.00136970811541832,1.36970811541833,-1.23623851110964,420.341334075251,433.071181483435,39.5012674090386,38.3401531902988,0.0828211361274205,3.58209507658463,0.0817718511970714,0.0512005734263952,0,19.8214358822029,19.9967,2.34613359730769,35.749367558784,0.845026938410845,2.36375353220259,1.50110665889684,-60.4041278899483,23.3436637819458,1.31099203408861,-35.7494720739139,-1.19596389916154,1.36969410806586,-1.23623851110964,423.502506499153,424.244903030303,-0.00092429656188904,64.0358617592094,1.36970811541833,8.4611313960334,9.26435727272727,-8.41456992742735e-07,103.228565231716,0,0,1,0,49332,0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1680040477.5,420.341333333333,419.974222222222,9.26443222222222,8.46122111111111,416.749111111111,9.19707333333333,500.084444444444,91.1120111111111,0.0999399444444444,20.1175777777778,19.9967,999.9,0,0,9997.91111111111,0,0.441312,0.367109555555556,424.271888888889,423.557777777778,0.803211888888889,419.974222222222,8.46122111111111,0.844101111111111,0.770918888888889,4.47139666666667,3.18281111111111,0,0,0,0,2.04225555555556,0,-0.119722222222222,-1.59454444444444,34.1665555555556,41.812,37.7775555555556,41.0206666666667,35.5,0,0,0,1680040520.3,0,1680040147.5,16:49:07,1680040143.5,1680040147.5,1,0.094,0.006,3.591,0.056,420,8,0.39,0.11,0.349091365853659,-0.244891735191637,0.0919445750411643,0,0.801481463414634,0.0152943972125434,0.00181040049601699,1,1,2,"1/2",2.98021,2.72852,0.0863585,0.0873195,0.0541843,0.0510356,27427.4,27092.3,30546,29928,39868.8,37400.1,46704,44493.6,1.8757,1.86238,-0.0120029,0,20.2038,999.9,38.7,30.5,18.6225,63.2299,19.0465,1,-0.0757088,2.813,20.2023,5.2408,11.9688,4.97345,3.291,9999,9999,9999,999.9,4.9729,1.87705,1.87515,1.87798,1.87469,1.87834,1.87539,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.593,0.0674,2.06824547684851,0.00434785540470782,-1.85549020044456e-06,4.74052414212484e-10,0.00358171731515608,0.0001682160540698,0.00082432898598524,-9.63661581554985e-06,-1,2097,1,22,5.6,5.5,1.08765,2.52686,1.39893,2.33643,1.44897,2.41089,35.9412,24.0612,18,486.393,448.82,16.9953,25.8944,29.9994,25.8288,25.9186,21.8223,49.3194,0,17.016,420,8.49937,100.952,102.322,2
5,1680040485,20,2023-03-28 16:54:45,16:54:45,5,"albert","bou_cur2_t1_ch2",1680040482.2,0.00137267109299808,1.37267109299808,-1.00238197903172,420.326700601871,428.509832673023,39.0857553106774,38.3393456056472,0.0829839500836116,3.58173975711905,0.0819304608518018,0.0513000755001927,0,19.822719925316,19.99919,2.34649539175359,35.7454286677359,0.845035892172428,2.36403904965662,1.50145949958116,-60.5347952012154,23.2375040305832,1.30518918694664,-35.9921019836855,-1.03608048657248,1.373245031825,-1.00238197903172,423.665548524614,424.263024242424,0.00018514576804862,64.0358617592094,1.37267109299808,8.45861024703381,9.26359781818182,-5.63665105870623e-06,103.228565231716,0,0,1,0,49315,0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1680040482.2,420.3267,420.0551,9.264403,8.459123,416.7346,9.197046,500.0928,91.11315,0.10005523,20.11953,19.99919,999.9,0,0,9996.37,0,0.441312,0.2718874,424.2574,423.6384,0.8052833,420.0551,8.459123,0.8441091,0.7707373,4.471533,3.179478,0,0,0,0,2.09912,0,-0.15532,-1.57792,34.0435,41.8059,37.7998,41.0248,35.5061,0,0,0,1680040525.1,0,1680040147.5,16:49:07,1680040143.5,1680040147.5,1,0.094,0.006,3.591,0.056,420,8,0.39,0.11,0.311847341463415,-0.106053073170731,0.0841425304044216,0,0.803132853658537,0.0116048780487815,0.00137038767099973,1,1,2,"1/2",2.9804,2.7284,0.0863654,0.0873237,0.0541786,0.0510342,27427.4,27092.5,30546.2,29928.3,39869.2,37400.7,46704.1,44494.1,1.87545,1.86252,-0.0125468,0,20.2033,999.9,38.7,30.5,18.6227,63.2699,18.6098,1,-0.0756301,2.90234,20.2009,5.24125,11.9691,4.9736,3.291,9999,9999,9999,999.9,4.9729,1.87705,1.87515,1.87795,1.87469,1.87832,1.87537,1.87652,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.592,0.0673,2.06824547684851,0.00434785540470782,-1.85549020044456e-06,4.74052414212484e-10,0.00358171731515608,0.0001682160540698,0.00082432898598524,-9.63661581554985e-06,-1,2097,1,22,5.7,5.6,1.08887,2.53662,1.39893,2.33521,1.44897,2.33521,35.9645,24.0612,18,486.257,448.913,17.0205,25.8926,29.9999,25.8288,25.9186,21.822,49.3194,0,17.0154,420,8.50165,100.952,102.323,2
6,1680040490,25,2023-03-28 16:54:50,16:54:50,5,"albert","bou_cur2_t1_ch2",1680040487.5,0.00137146322818107,1.37146322818108,-1.1384203687401,420.338667348863,431.155110359929,39.3273626044412,38.3407520641385,0.0829291222456949,3.58319577655619,0.0818774367981646,0.0512667764806291,0,19.8243987353519,19.9959777777778,2.3460286683049,35.7368527183013,0.844901279480402,2.36422968228458,1.5011273888245,-60.4815283627855,24.1192529575547,1.35415098364318,-35.0081244215876,-1.20200001027476,1.37110648636514,-1.1384203687401,423.561540016133,424.244139393939,-0.00063161603693348,64.0358617592094,1.37146322818108,8.45863627643016,9.26288218181818,1.35605306359387e-07,103.228565231716,0,0,1,0,49385,0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1680040487.5,420.338666666667,419.968333333333,9.26285111111111,8.45881333333333,416.746222222222,9.19551111111111,500.086222222222,91.1140222222222,0.0999322444444444,20.1208333333333,19.9959777777778,999.9,0,0,10002.0777777778,0,0.441312,0.370103555555556,424.268333333333,423.551444444444,0.804034333333333,419.968333333333,8.45881333333333,0.843975555555556,0.770716777777778,4.46927222222222,3.17910111111111,0,0,0,0,2.11836666666667,0,-0.0131222222222222,-1.57758888888889,34.1385555555555,41.812,37.8122222222222,41.0482222222222,35.5,0,0,0,1680040530.5,0,1680040147.5,16:49:07,1680040143.5,1680040147.5,1,0.094,0.006,3.591,0.056,420,8,0.39,0.11,0.323460317073171,0.00316442508710865,0.0869735745514999,1,0.803585609756097,0.00839579790940661,0.00124769185685445,1,2,2,"2/2",2.9803,2.72835,0.0863588,0.0873006,0.0541765,0.0510249,27427.5,27093.3,30546.1,29928.5,39869.2,37401.3,46704.1,44494.4,1.8756,1.8623,-0.0123456,0,20.2028,999.9,38.7,30.5,18.6233,63.0699,18.5777,1,-0.0755437,2.95256,20.2,5.24125,11.9688,4.97365,3.291,9999,9999,9999,999.9,4.97289,1.87708,1.87515,1.87796,1.87469,1.87834,1.87538,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.592,0.0673,2.06824547684851,0.00434785540470782,-1.85549020044456e-06,4.74052414212484e-10,0.00358171731515608,0.0001682160540698,0.00082432898598524,-9.63661581554985e-06,-1,2097,1,22,5.8,5.7,1.08887,2.53906,1.39893,2.33643,1.44897,2.3999,35.9645,24.0612,18,486.323,448.758,17.0241,25.8926,30,25.8266,25.9166,21.8266,49.3194,0,17.0198,420,8.5011,100.952,102.324,2
7,1680040495,30,2023-03-28 16:54:55,16:54:55,5,"albert","bou_cur2_t1_ch2",1680040492.2,0.00136916873093614,1.36916873093615,-1.15358028133614,420.299300693248,431.458561811249,39.3544928880586,38.3366267447592,0.0826920450856522,3.58238735904791,0.0816460904914844,0.0511216790671594,0,19.8268784456731,20.00633,2.34753309752028,35.7239444577456,0.844703050251723,2.36452906607455,1.50283004726856,-60.3803410342842,22.5097289239312,1.26415129743094,-36.606460812922,-1.10151159862905,1.3706696463352,-1.15358028133614,423.565473283119,424.251818181818,0.00047889283282454,64.0358617592094,1.36916873093615,8.45674294255573,9.25971418181818,-7.06918097337045e-06,103.228565231716,0,0,1,0,49260,0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1680040492.2,420.2993,419.9883,9.260807,8.457011,416.7073,9.193495,500.0783,91.11275,0.09993268,20.12288,20.00633,999.9,0,0,9998.995,0,0.441312,0.311142,424.2281,423.5705,0.8037963,419.9883,8.457011,0.8437778,0.7705417,4.465923,3.17589,0,0,0,0,2.2025,0,0.05545,-1.58186,33.9435,41.8498,37.806,41.0683,35.5434,0,0,0,1680040535.3,0,1680040147.5,16:49:07,1680040143.5,1680040147.5,1,0.094,0.006,3.591,0.056,420,8,0.39,0.11,0.324910775,-0.0262975497185755,0.0737196883015275,1,0.8040435,0.00131524953095656,0.00102640355124094,1,2,2,"2/2",2.98043,2.72837,0.0863631,0.0873316,0.0541622,0.0510164,27427.5,27092.1,30546.3,29928.2,39869.9,37401.1,46704.1,44493.9,1.87553,1.8623,-0.0116676,0,20.2028,999.9,38.7,30.5,18.6225,63.3799,18.8021,1,-0.0757012,2.96859,20.1997,5.24125,11.9689,4.9737,3.291,9999,9999,9999,999.9,4.97289,1.87706,1.87515,1.87794,1.87469,1.87834,1.87531,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.592,0.0673,2.06824547684851,0.00434785540470782,-1.85549020044456e-06,4.74052414212484e-10,0.00358171731515608,0.0001682160540698,0.00082432898598524,-9.63661581554985e-06,-1,2097,1,22,5.9,5.8,1.08887,2.5293,1.39893,2.33643,1.44897,2.48535,35.9645,24.07,18,486.283,448.756,17.0254,25.8922,30,25.8266,25.9164,21.8233,49.3194,0,17.0225,420,8.50335,100.952,102.323,2
8,1680040500,35,2023-03-28 16:55:00,16:55:00,5,"albert","bou_cur2_t1_ch2",1680040497.5,0.00136762864569161,1.36762864569162,-1.23328093050731,420.394222961255,433.125114408155,39.5062936123567,38.3450810233903,0.0825384596296736,3.58409116469866,0.0814968490144765,0.0510280199542852,0,19.82927589978,20.0123111111111,2.34840268340944,35.7122771353407,0.844528064107436,2.36481157700161,1.503874619302,-60.3124232750002,21.737871323014,1.22027267322045,-37.3542792787658,-1.25085829201673,1.36966899492467,-1.23328093050731,423.572513200403,424.311375757576,-0.00055979515439946,64.0358617592094,1.36762864569162,8.45565702228781,9.25770642424242,-8.55471167869823e-06,103.228565231716,0,0,1,0,49367,0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1680040497.5,420.394222222222,419.994666666667,9.25893777777778,8.45575888888889,416.801666666667,9.19164777777778,500.098111111111,91.1122777777778,0.0999200333333333,20.1248111111111,20.0123111111111,999.9,0,0,10005.8388888889,0,0.441312,0.399777,424.323,423.576,0.803177888888889,419.994666666667,8.45575888888889,0.843603,0.770423777777778,4.46296444444444,3.17372444444444,0,0,0,0,2.15326666666667,0,0.0966333333333333,-1.5996,33.9303333333333,41.8817777777778,37.8122222222222,41.104,35.5068888888889,0,0,0,1680040540.1,0,1680040147.5,16:49:07,1680040143.5,1680040147.5,1,0.094,0.006,3.591,0.056,420,8,0.39,0.11,0.332924725,0.327815358348967,0.0699765777460528,0,0.8040727,-0.00715166228893281,0.00096222269251977,1,1,2,"1/2",2.98033,2.72829,0.0863704,0.0873103,0.0541532,0.0510123,27427.7,27092.5,30546.8,29927.9,39871,37401.2,46705,44493.8,1.8754,1.86238,-0.0110567,0,20.2038,999.9,38.7,30.5,18.622,63.4499,19.2468,1,-0.0753354,2.99426,20.1992,5.2408,11.9689,4.9736,3.291,9999,9999,9999,999.9,4.97289,1.87706,1.87515,1.87796,1.87471,1.87835,1.87536,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.593,0.0673,2.06824547684851,0.00434785540470782,-1.85549020044456e-06,4.74052414212484e-10,0.00358171731515608,0.0001682160540698,0.00082432898598524,-9.63661581554985e-06,-1,2097,1,22,5.9,5.9,1.08887,2.52197,1.39893,2.33643,1.44897,2.49634,35.9645,24.0612,18,486.205,448.792,17.0259,25.8905,30.0002,25.8251,25.9149,21.8259,49.3194,0,17.0113,420,8.5074,100.954,102.322,2
9,1680040505,40,2023-03-28 16:55:05,16:55:05,5,"albert","bou_cur2_t1_ch2",1680040502.2,0.00136686231398792,1.36686231398793,-1.15571725945466,420.37040069253,431.620582823842,39.3692204186793,38.3430624510027,0.0824466823694487,3.58235244968411,0.0814068735660321,0.050971625983335,0,19.8282944932068,20.01636,2.34899150624099,35.7046614302004,0.844295151381857,2.36466365332264,1.50469635485913,-60.2786280468677,20.7500790091263,1.1654056360053,-38.3631434017361,-1.17311523753832,1.3679180016912,-1.15571725945466,423.596762064248,424.292666666667,-0.00125675563524714,64.0358617592094,1.36686231398793,8.45376935884306,9.25535872727273,-5.65733509707411e-06,103.228565231716,0,0,1,0,49403,0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1680040502.2,420.3704,420.0164,9.256347,8.454183,416.7783,9.18909,500.092,91.11253,0.10003489,20.1238,20.01636,999.9,0,0,9998.88,0,0.441312,0.3540588,424.2979,423.5975,0.8021621,420.0164,8.454183,0.8433689,0.7702821,4.459003,3.171126,0,0,0,0,2.15779,0,0.20258,-1.61218,34.0372,41.875,37.7996,41.1124,35.5372,0,0,0,1680040545.5,0,1680040147.5,16:49:07,1680040143.5,1680040147.5,1,0.094,0.006,3.591,0.056,420,8,0.39,0.11,0.35418245,0.0296056435272039,0.0679098590868624,1,0.80328645,-0.00706525328330403,0.00090467419411631,1,2,2,"2/2",2.98032,2.72843,0.0863679,0.0873317,0.0541424,0.0510006,27427.3,27091.8,30546.2,29927.8,39871,37401.4,46704.5,44493.4,1.8758,1.8621,-0.0115559,0,20.2056,999.9,38.6,30.5,18.574,63.3099,19.1827,1,-0.0753252,3.04382,20.1984,5.2411,11.9689,4.97365,3.291,9999,9999,9999,999.9,4.9729,1.8771,1.87517,1.87802,1.87472,1.87836,1.8754,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.592,0.0672,2.06824547684851,0.00434785540470782,-1.85549020044456e-06,4.74052414212484e-10,0.00358171731515608,0.0001682160540698,0.00082432898598524,-9.63661581554985e-06,-1,2097,1,22,6,6,1.08765,2.52197,1.39893,2.33643,1.44897,2.43774,35.9645,24.0612,18,486.417,448.615,17.0155,25.8905,30.0002,25.8244,25.9142,21.8245,49.3194,0,16.9942,420,8.51397,100.953,102.322,2
10,1680040510,45,2023-03-28 16:55:10,16:55:10,5,"albert","bou_cur2_t1_ch2",1680040507.5,0.00136708739904235,1.36708739904235,-1.0836043641327,420.365111759634,430.212957173047,39.2407541790059,38.3425086133682,0.0824853652726504,3.58461270013782,0.0814452344828574,0.0509956303212179,0,19.8298002808571,20.0115444444444,2.34829120298116,35.6912865167298,0.844050821996309,2.36486522165759,1.50424038098485,-60.2885542977677,21.9600552794809,1.23256326800685,-37.0959357502799,-1.3469260577083,1.36743912561204,-1.0836043641327,423.470685550552,424.232981818182,-0.024129293543323,64.0358617592094,1.36708739904235,8.45160702049455,9.25331072727273,-3.26916706304116e-06,103.228565231716,0,0,1,0,49419,0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1680040507.5,420.365111111111,419.908111111111,9.25368555555556,8.45180111111111,416.772777777778,9.18646222222222,500.092555555556,91.1124444444444,0.0999505444444445,20.1251777777778,20.0115444444444,999.9,0,0,10007.9,0,0.441312,0.456882,424.291333333333,423.487444444444,0.801884555555555,419.908111111111,8.45180111111111,0.843125888888889,0.770064333333333,4.45488555555556,3.16713111111111,0,0,0,0,2.10572222222222,0,0.223622222222222,-1.62285555555556,34.0205555555555,41.8887777777778,37.847,41.1387777777778,35.5206666666667,0,0,0,1680040550.3,0,1680040147.5,16:49:07,1680040143.5,1680040147.5,1,0.094,0.006,3.591,0.056,420,8,0.39,0.11,0.373384097560976,0.289058780487805,0.0820354743370074,0,0.802923585365854,-0.00905512891986176,0.00101731737081235,1,1,2,"1/2",2.98029,2.72837,0.0863547,0.0873006,0.0541328,0.0509974,27427.7,27092.6,30546.2,29927.7,39871.3,37401.4,46704.3,44493.2,1.87535,1.86238,-0.0122413,0,20.2082,999.9,38.6,30.5,18.5749,63.0199,18.6579,1,-0.0751372,3.08076,20.1977,5.24125,11.9689,4.9735,3.291,9999,9999,9999,999.9,4.97289,1.87704,1.87515,1.87793,1.87469,1.87836,1.87535,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.592,0.0672,2.06824547684851,0.00434785540470782,-1.85549020044456e-06,4.74052414212484e-10,0.00358171731515608,0.0001682160540698,0.00082432898598524,-9.63661581554985e-06,-1,2097,1,22,6.1,6,1.08887,2.53662,1.39893,2.33521,1.44897,2.32788,35.9645,24.0612,18,486.173,448.785,16.998,25.8905,30.0003,25.8244,25.9142,21.8263,49.3194,0,16.9818,420,8.51797,100.952,102.321,2
