"obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
11,1680470566,50,2023-04-02 16:22:46,16:22:46,5,"poa_pra4_t2_ch2","stan",1680470563.2,0.00071918999808572,0.719189998085722,-1.66319495636763,420.509800749996,471.540917487006,42.1948388583233,37.6284276146209,0.042309661193849,3.8442253640043,0.0420526570130866,0.0263058711043928,0,20.188646689673,20.00202,2.34690664720598,35.224741504133,0.843843145626199,2.39559783718268,1.50306350157978,-31.7162789155803,68.8131769339705,3.60515518807258,40.7020532064627,-1.55788778336172,0.708952530153903,-1.66319495636763,423.810834254383,424.537321212121,0.00111681531926557,64.3644338492054,0.719189998085722,9.12713495954516,9.43731581818181,5.27744769121693e-05,101.884775138503,0,0,1,0,48313,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680470563.2,420.5098,419.9606,9.430219,9.124063,422.0687,9.623404,500.0529,89.38299,0.09988899,20.33405,20.00202,999.9,0,0,10006.375,0,0.281038,0.5489838,424.5129,423.8277,0.306156,419.9606,9.124063,0.8429011,0.815536,4.451075,3.98063,0,0,0,0,2.37023,0,-5.759,-1.54739,34.875,41.75,37.937,41.875,35.562,0,0,0,1680470575.3,0,1680470393.1,16:19:53,1680470387.6,1680470393.1,1,1.28,0.002,-1.557,-0.197,420,9,0.25,0.1,0.547573243902439,-0.00074734494773568,0.028907023858909,1,0.332760707317073,-0.134966404181184,0.0178961417442132,0,1,2,"1/2",2.98394,2.71573,0.0937392,0.0925031,0.0542754,0.0515848,28795.8,28964.8,29526.6,29514.7,37002.2,37224.8,41578.3,42053.4,1.98022,1.87215,0.00132248,0,19.9743,999.9,40.8,30.1,19.5598,62.8601,31.8029,1,-0.12143,2.95623,20.3375,5.22807,12.0116,4.99165,3.29,9999,9999,9999,999.9,1.86737,1.8664,1.86586,1.86584,1.86767,1.87013,1.86877,1.87026,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.559,-0.1931,-0.314100511319117,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.180723796588999,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,3,2.9,1.03027,2.21924,1.39648,2.35229,1.49536,2.49634,34.3725,24.0875,18,528.805,417.875,17.1563,25.8253,29.9998,25.9328,25.9049,20.6298,45.3065,27.7997,17.1545,420,9.17693,100.954,101.004,2
12,1680470571,55,2023-04-02 16:22:51,16:22:51,5,"poa_pra4_t2_ch2","stan",1680470568.5,0.00076346190172377,0.763461901723776,-1.42781035938665,420.5470006437,459.629973206817,41.1277392697721,37.630590695564,0.0449461621512193,3.84156308241724,0.0446560488029414,0.0279359397361277,0,20.1770441174022,20.0033555555556,2.34710075200479,35.2613842190462,0.844587917827065,2.39522054091928,1.50251283417773,-33.6686698660185,67.9607978004701,3.56294397073296,37.8550719051846,-1.46071724525835,0.763707999708523,-1.42781035938665,423.921496107517,424.549587878788,1.6359721617379e-05,64.3644338492054,0.763461901723776,9.10853920942087,9.438254,-3.83844884240991e-06,101.884775138503,1,0,1,0,48369,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680470568.5,420.547,420.050222222222,9.43883444444445,9.10904222222222,422.105888888889,9.63197888888889,500.063,89.3800444444444,0.100062744444444,20.3315,20.0033555555556,999.9,0,0,9997.15222222222,0,0.281038,0.496778555555556,424.554222222222,423.911555555556,0.329792444444444,420.050222222222,9.10904222222222,0.843643666666667,0.814166777777778,4.46365222222222,3.95672888888889,0,0,0,0,2.3639,0,-6.00707777777778,-1.53982222222222,34.875,41.75,37.937,41.875,35.562,0,0,0,1680470580.1,0,1680470393.1,16:19:53,1680470387.6,1680470393.1,1,1.28,0.002,-1.557,-0.197,420,9,0.25,0.1,0.53361435,-0.217184240150097,0.0346755102691727,0,0.328481275,-0.0935104727954981,0.0165804609555758,1,1,2,"1/2",2.98398,2.71557,0.0937409,0.0924964,0.054279,0.0515258,28795.6,28965.2,29526.5,29514.9,37002.1,37227.6,41578.3,42053.9,1.97992,1.87213,0.00160933,0,19.9726,999.9,40.7,30.1,19.5123,62.7801,31.5104,1,-0.122368,2.67632,20.3422,5.22792,12.0108,4.9917,3.29,9999,9999,9999,999.9,1.86737,1.86639,1.86592,1.86584,1.86767,1.87012,1.86874,1.87026,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.559,-0.1931,-0.314100511319117,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.180723796588999,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,3.1,3,1.03027,2.21313,1.39648,2.35229,1.49536,2.51465,34.3725,24.0875,18,528.575,417.84,17.1743,25.8204,29.9992,25.9294,25.9022,20.6297,45.0314,27.4058,17.2125,420,9.17693,100.954,101.005,2
13,1680471031.5,515.5,2023-04-02 16:30:31,16:30:31,5,"poa_pra4_t2_ch2","stan",1680471028.5,0.00070091512311888,0.70091512311888,-2.49189231348836,421.008455695974,506.45751561605,45.3078212561739,37.6635261001278,0.040778205151402,3.84329213119596,0.0405393552005064,0.0253584399030222,0,27.8275775082175,27.5064818181818,3.6870211785729,57.8439926257554,2.19109160350634,3.78793285878876,1.49592957506656,-30.9103569295426,95.7827081765669,5.41824260951551,70.2905938565398,-2.6301583014599,0.71070561325811,-2.49189231348836,430.435725953262,431.550278787879,-0.00027849465079944,64.1584714792605,0.70091512311888,24.1909704274383,24.4892581818182,-2.79130653607642e-05,102.89294228415,1,0,1,0,47190,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680471028.5,421.008454545455,419.992272727273,24.4923454545455,24.1901,422.665363636364,24.5074545454545,500.054272727273,89.3602818181818,0.0999786363636364,27.9687545454545,27.5064818181818,999.9,0,0,10005.5681818182,0,0.281038,1.01614672727273,431.578818181818,430.403909090909,0.302253909090909,419.992272727273,24.1901,2.18864181818182,2.16163272727273,18.8794363636364,18.6807818181818,0,0,0,0,2.29251818181818,0,-5.5301,-1.42634545454545,35.125,41.3578181818182,37.812,41.7442727272727,36.375,0,0,0,1680471040.9,0,1680470839,16:27:19,1680470823.5,1680470839,2,-0.096,0.041,-1.653,-0.002,419,26,0.37,0.24,1.0494396,-0.156599279549719,0.0308751359128992,0,0.30444655,0.041152953095684,0.00961391929430967,1,1,2,"1/2",2.98373,2.71572,0.0939252,0.0925846,0.107684,0.104925,28774.3,28952.1,29512.9,29505.8,34870.2,35092.2,41559.2,42039.6,1.9776,1.89685,0.0975244,0,25.9103,999.9,55.9,30.1,26.8043,62.4702,30.633,1,-0.109144,-0.638007,20.3602,5.22433,12.0099,4.9927,3.29,9999,9999,9999,999.9,1.86737,1.86644,1.86586,1.86584,1.86767,1.87014,1.86877,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.657,-0.0151,-0.410416623907394,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.139886683288338,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,3.5,3.2,1.04492,2.22168,1.39648,2.35107,1.49536,2.46582,34.5092,24.0963,18,528.015,432.753,27.931,26.1839,30.0004,26.0353,25.9553,20.9283,19.5752,91.5372,27.9343,420,24.144,100.907,100.972,2
14,1680471036.5,520.5,2023-04-02 16:30:36,16:30:36,5,"poa_pra4_t2_ch2","stan",1680471034,0.00069589266845745,0.695892668457457,-2.97146020451677,421.035445820583,525.961612354194,47.0520145071707,37.6654216571271,0.0404886323236587,3.84111774958773,0.040253019519938,0.0251791915866207,0,27.8235702312242,27.5051111111111,3.6867254840719,57.8574020056825,2.19096788783027,3.78684111605129,1.49575759624164,-30.6888666789739,94.9886694111054,5.3761977397069,69.6760004718384,-2.75006845380108,0.694164205832652,-2.97146020451677,430.375024928664,431.638375757576,0.0140051167555209,64.1584714792605,0.695892668457457,24.1968720405804,24.4926939393939,1.53484842193213e-05,102.89294228415,1,0,1,0,47082,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680471034,421.035444444444,419.964,24.4913,24.1961,422.692444444445,24.5064,500.073111111111,89.3589777777778,0.100050033333333,27.9638111111111,27.5051111111111,999.9,0,0,9997.91111111111,0,0.281038,1.07165777777778,431.606222222222,430.377333333333,0.295208222222222,419.964,24.1961,2.18851777777778,2.16213777777778,18.8785,18.6845,0,0,0,0,2.28733333333333,0,-5.55983333333333,-1.47957777777778,35.187,41.375,37.854,41.7637777777778,36.4163333333333,0,0,0,1680471045.7,0,1680470839,16:27:19,1680470823.5,1680470839,2,-0.096,0.041,-1.653,-0.002,419,26,0.37,0.24,1.05334235,-0.0226161275797391,0.032659836034149,1,0.305664,-0.0646717148217653,0.00799864910781813,1,2,2,"2/2",2.98353,2.71564,0.093934,0.0925969,0.107689,0.104944,28774.6,28951.9,29513.5,29506,34870.4,35091.8,41559.6,42040.1,1.97755,1.89667,0.0961907,0,25.9232,999.9,55.9,30.1,26.8067,62.9002,31.1659,1,-0.108755,-0.655193,20.3598,5.22478,12.0099,4.9928,3.29,9999,9999,9999,999.9,1.86737,1.86645,1.8659,1.86584,1.86768,1.87014,1.86878,1.87026,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.657,-0.0151,-0.410416623907394,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.139886683288338,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,3.5,3.3,1.04492,2.2229,1.39648,2.35229,1.49536,2.52808,34.5321,24.105,18,528.013,432.676,27.9253,26.1861,30.0004,26.0386,25.9588,20.927,19.5752,91.9289,27.9288,420,24.144,100.909,100.972,2
15,1680471041.5,525.5,2023-04-02 16:30:41,16:30:41,5,"poa_pra4_t2_ch2","stan",1680471038.7,0.00067359208851358,0.673592088513589,-2.69521504981344,421.05190124831,518.582720731925,46.3904112936518,37.6656801200679,0.0392130920705349,3.83913727731414,0.038991933684929,0.0243897245883739,0,27.8249767946151,27.50047,3.68572443837747,57.8715197699682,2.19111646261594,3.78617404783103,1.49460797576153,-29.7054111034493,95.274993873543,5.39497879938569,70.9645615694795,-2.72832796930323,0.675882399043688,-2.69521504981344,430.418923369315,431.622090909091,0.00019675952309745,64.1584714792605,0.673592088513589,24.2088931867038,24.4952381818182,1.36995995626653e-05,102.89294228415,1,0,1,0,47110,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680471038.7,421.0519,419.9866,24.49375,24.20633,422.7088,24.50882,500.0814,89.35614,0.10000545,27.96079,27.50047,999.9,0,0,9991.123,0,0.281038,1.065311,431.6239,430.4053,0.2874168,419.9866,24.20633,2.188667,2.162985,18.8796,18.69076,0,0,0,0,2.27065,0,-5.60714,-1.47504,35.187,41.3998,37.875,41.812,36.437,0,0,0,1680471051.1,0,1680470839,16:27:19,1680470823.5,1680470839,2,-0.096,0.041,-1.653,-0.002,419,26,0.37,0.24,1.0531496097561,0.105998885017424,0.0361790864079115,0,0.299417658536585,-0.096117825783972,0.00958642055737775,1,1,2,"1/2",2.98363,2.71555,0.0939275,0.0925821,0.107697,0.104991,28774.1,28952.5,29512.7,29506.2,34869.4,35090,41558.8,42040.1,1.97742,1.89705,0.0960603,0,25.9361,999.9,56,30.1,26.8551,62.5202,30.8013,1,-0.108598,-0.676029,20.3598,5.22388,12.0099,4.99295,3.29,9999,9999,9999,999.9,1.86737,1.86643,1.8659,1.86584,1.86767,1.87014,1.86878,1.87026,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.656,-0.0151,-0.410416623907394,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.139886683288338,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,3.6,3.4,1.04492,2.22656,1.39648,2.34985,1.49536,2.39868,34.5321,24.0875,18,527.96,432.929,27.9216,26.1889,30.0003,26.0419,25.9626,20.929,19.5752,92.3065,27.9256,420,24.144,100.907,100.973,2
16,1680471046.5,530.5,2023-04-02 16:30:46,16:30:46,5,"poa_pra4_t2_ch2","stan",1680471044,0.00066626932489207,0.666269324892072,-2.70669181809444,421.047779028099,520.258760195538,46.5393588640497,37.6645146344772,0.0387793648049706,3.84507664070534,0.0385633892801681,0.0241214223842123,0,27.8197591322512,27.5043777777778,3.68656729492227,57.9134982468,2.19182500882089,3.78465310363461,1.49474228610137,-29.3824772277404,93.1840560209494,5.268349667747,69.069928460956,-2.70400533381777,0.659539484229894,-2.70669181809444,430.424598093656,431.6294,0.00098350043227545,64.1584714792605,0.666269324892072,24.2227916808749,24.5058745454545,3.63560287593364e-05,102.89294228415,1,0,1,0,47133,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680471044,421.047777777778,419.99,24.5021888888889,24.2217,422.704777777778,24.5171555555556,500.043666666667,89.3543444444445,0.0999087555555556,27.9539,27.5043777777778,999.9,0,0,10012.6388888889,0,0.281038,1.05760666666667,431.623444444444,430.415333333333,0.280497444444444,419.99,24.2217,2.18937555555556,2.16431111111111,18.8848,18.7005777777778,0,0,0,0,2.27492222222222,0,-5.73648888888889,-1.49756666666667,35.187,41.437,37.875,41.854,36.465,0,0,0,1680471055.9,0,1680470839,16:27:19,1680470823.5,1680470839,2,-0.096,0.041,-1.653,-0.002,419,26,0.37,0.24,1.05367131707317,0.153752153310107,0.0369327651150818,0,0.293009195121951,-0.0907598257839724,0.00911270543538917,1,1,2,"1/2",2.98346,2.71571,0.0939279,0.0925933,0.107725,0.105021,28774.1,28952.2,29512.7,29506.3,34868.1,35088.7,41558.5,42040.1,1.9772,1.89665,0.094872,0,25.9492,999.9,56.1,30.1,26.9029,62.6202,31.0256,1,-0.108338,-0.692917,20.3598,5.22373,12.0099,4.99265,3.29,9999,9999,9999,999.9,1.86737,1.86642,1.86591,1.86584,1.86765,1.87012,1.86876,1.87025,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.657,-0.0149,-0.410416623907394,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.139886683288338,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,3.7,3.5,1.04492,2.22168,1.39648,2.35107,1.49536,2.53784,34.5321,24.105,18,527.842,432.718,27.9191,26.191,30.0001,26.0452,25.9662,20.9291,19.8463,92.69,27.9229,420,24.144,100.906,100.973,2
17,1680471051.5,535.5,2023-04-02 16:30:51,16:30:51,5,"poa_pra4_t2_ch2","stan",1680471048.7,0.00069669152055092,0.696691520550928,-2.72427041620836,421.052401261511,515.99927320172,46.1593100449417,37.6657281208987,0.0406107569156542,3.83857750539893,0.0403735692448268,0.025254675475355,0,27.8091391410676,27.49946,3.68550662194145,57.9472408991473,2.19255600243768,3.78371078314783,1.49295061950377,-30.7240960562959,93.160606428361,5.27569977916776,67.7122101512329,-2.63650808054254,0.685099169881981,-2.72427041620836,430.467650332706,431.675351515151,0.00204936897414662,64.1584714792605,0.696691520550928,24.2158590349623,24.5120012121212,1.72703276969433e-05,102.89294228415,1,0,1,0,47129,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680471048.7,421.0524,420.0288,24.50984,24.2185,422.7094,24.52475,500.0722,89.35605,0.10010322,27.94963,27.49946,999.9,0,0,9989.125,0,0.281038,1.0235723,431.6315,430.4537,0.2913487,420.0288,24.2185,2.190101,2.164069,18.89009,18.69878,0,0,0,0,2.33906,0,-5.98012,-1.48743,35.2437,41.437,37.9122,41.875,36.4811,0,0,0,1680471060.7,0,1680470839,16:27:19,1680470823.5,1680470839,2,-0.096,0.041,-1.653,-0.002,419,26,0.37,0.24,1.05558129268293,-0.153844285714287,0.0307101238016771,0,0.288801780487805,-0.0191945644599301,0.00908573880511328,1,1,2,"1/2",2.98355,2.71564,0.0939385,0.0925948,0.107742,0.10489,28773.8,28951.8,29512.9,29505.9,34867.6,35093.5,41558.8,42039.5,1.97707,1.89645,0.0940003,0,25.9612,999.9,56.1,30.1,26.903,62.8102,30.625,1,-0.108211,-0.700926,20.36,5.22343,12.0099,4.99245,3.29,9999,9999,9999,999.9,1.86737,1.86643,1.86589,1.86584,1.86768,1.87013,1.86878,1.87026,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.657,-0.0149,-0.410416623907394,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.139886683288338,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,3.8,3.5,1.04492,2.229,1.39648,2.35229,1.49536,2.3999,34.5321,24.0875,18,527.789,432.622,27.9169,26.1933,30.0003,26.0484,25.9691,20.9284,19.8463,93.0935,27.9195,420,24.144,100.907,100.972,2
18,1680471056.5,540.5,2023-04-02 16:30:56,16:30:56,5,"poa_pra4_t2_ch2","stan",1680471054,0.00071613115122378,0.716131151223783,-2.66601258938692,421.049001233756,510.913634443954,45.7055281741518,37.6663797777333,0.0417402277572444,3.84229802395662,0.0414899481714885,0.0259535789384333,0,27.8008321482811,27.4971222222222,3.68500250025767,57.9381653867237,2.19163495427712,3.7827137598308,1.49336754598055,-31.5813837689688,92.7990934163615,5.24995898981012,66.4676686372028,-2.83736190201138,0.825733275142443,-2.66601258938692,430.34988917354,431.598618181818,-0.0126145977335181,64.1584714792605,0.716131151223783,24.1390084901351,24.4870175757576,-0.00591854191536845,102.89294228415,1,0,1,0,47097,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680471054,421.049,419.963666666667,24.4989222222222,24.1477777777778,422.706,24.5139555555556,500.078555555556,89.3584,0.100023288888889,27.9451111111111,27.4971222222222,999.9,0,0,10002.2111111111,0,0.281038,1.08561222222222,431.623555555556,430.355888888889,0.351166333333333,419.963666666667,24.1477777777778,2.18918555555556,2.15780444444444,18.8833555555556,18.6524444444444,0,0,0,0,2.40547777777778,0,-5.93313333333333,-1.51923333333333,35.25,41.493,37.937,41.9025555555556,36.5,0,0,0,1680471066.1,0,1680470839,16:27:19,1680470823.5,1680470839,2,-0.096,0.041,-1.653,-0.002,419,26,0.37,0.24,1.058338325,0.0322744052532813,0.0354233806463948,1,0.30040115,0.210099602251406,0.0273589538017721,0,1,2,"1/2",2.98352,2.71574,0.0939283,0.0925943,0.107663,0.104729,28774.3,28951.8,29513,29505.9,34871,35100.1,41559.1,42039.6,1.97747,1.8964,0.0931136,0,25.9714,999.9,56.1,30.1,26.9009,62.8502,31.0377,1,-0.106583,-2.30726,20.3441,5.22343,12.0099,4.9927,3.29,9999,9999,9999,999.9,1.86737,1.86645,1.8659,1.86584,1.86768,1.87013,1.86878,1.87026,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.657,-0.0152,-0.410416623907394,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.139886683288338,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,3.9,3.6,1.04492,2.21924,1.39648,2.35107,1.49536,2.55371,34.5321,24.0963,18,528.084,432.613,28.147,26.1955,30.0013,26.0517,25.9718,20.9295,19.8463,93.4715,28.3458,420,24.1467,100.907,100.972,2
19,1680471061.5,545.5,2023-04-02 16:31:01,16:31:01,5,"poa_pra4_t2_ch2","stan",1680471058.7,0.00081122826389014,0.811228263890149,-2.71862512645447,421.066201255839,500.930721406541,44.812416906232,37.6678717224982,0.0472470792773052,3.84377164833625,0.0469267993038808,0.0293578442666213,0,27.7839413102145,27.49912,3.685433300124,57.8806369503579,2.18974088716114,3.78320108854227,1.49569241296286,-35.7751664375556,92.8784319465083,5.25254320491157,62.3558087138643,-2.76412889905304,0.83624215695758,-2.71862512645447,430.405819871552,431.62403030303,-0.00081902174977212,64.1584714792605,0.811228263890149,24.1186031549998,24.4708406060606,-0.00098610556340361,102.89294228415,1,0,1,0,47157,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680471058.7,421.0662,420.0147,24.47778,24.12215,422.7232,24.49306,500.066,89.3584,0.09991228,27.94732,27.49912,999.9,0,0,10007.5,0,0.281038,1.051669,431.6317,430.3968,0.3556442,420.0147,24.12215,2.187298,2.155518,18.86958,18.6355,0,0,0,0,2.2673,0,-5.85174,-1.51729,35.25,41.5,37.9496,41.937,36.5124,0,0,0,1680471070.9,0,1680470839,16:27:19,1680470823.5,1680470839,2,-0.096,0.041,-1.653,-0.002,419,26,0.37,0.24,1.056533075,-0.0125145253283326,0.0329772221202662,1,0.31721465,0.333918664165103,0.0346314376575316,0,1,2,"1/2",2.98354,2.71555,0.0939313,0.0925971,0.107614,0.104697,28773.8,28951.4,29512.6,29505.6,34872.3,35100.9,41558.3,42039.1,1.97747,1.89665,0.0930503,0,25.9815,999.9,56.2,30.1,26.9485,62.6802,30.8454,1,-0.106235,-1.4477,20.3543,5.22328,12.0099,4.99275,3.29,9999,9999,9999,999.9,1.86737,1.86646,1.8659,1.86584,1.86767,1.87013,1.8688,1.87026,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.657,-0.0153,-0.410416623907394,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.139886683288338,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,4,3.7,1.04492,2.23145,1.39648,2.34985,1.49536,2.43164,34.5321,24.0963,18,528.109,432.791,28.3773,26.1971,30.0005,26.0544,25.9756,20.9277,19.8463,93.4715,28.3482,420,24.1623,100.906,100.971,2
20,1680471066.5,550.5,2023-04-02 16:31:06,16:31:06,5,"poa_pra4_t2_ch2","stan",1680471064,0.00078943995706504,0.789439957065042,-2.96347412560245,421.096001376386,512.21026205443,45.8215949419861,37.6706439448657,0.0458292733410537,3.83819789814729,0.0455274263245607,0.0284815952851398,0,27.8025143717471,27.5144777777778,3.68874651202826,57.799309144112,2.18850140856179,3.78637987368528,1.50024510346648,-34.8143021065683,92.5460231613124,5.24212292529984,62.9738439800439,-2.87851077487323,0.806781230014001,-2.96347412560245,430.369737067343,431.68326060606,0.00225613244068146,64.1584714792605,0.789439957065042,24.12112392968,24.4596539393939,-0.00038020488176877,102.89294228415,1,0,1,0,46996,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680471064,421.096,419.989222222222,24.4638555555556,24.1207444444444,422.753,24.4792777777778,500.058555555556,89.3584555555556,0.100109288888889,27.9617222222222,27.5144777777778,999.9,0,0,9987.49444444444,0,0.281038,1.10703222222222,431.656222222222,430.370222222222,0.343137777777778,419.989222222222,24.1207444444444,2.18605444444444,2.15539222222222,18.8605,18.6345444444444,0,0,0,0,2.4688,0,-6.00684444444444,-1.52733333333333,35.2913333333333,41.5,38,41.986,36.562,0,0,0,1680471075.7,0,1680470839,16:27:19,1680470823.5,1680470839,2,-0.096,0.041,-1.653,-0.002,419,26,0.37,0.24,1.06331080487805,0.222249303135893,0.0403706505087361,0,0.333554756097561,0.205183797909408,0.027910182978471,0,0,2,"0/2",2.98373,2.71558,0.0939374,0.0925868,0.107582,0.104699,28773.7,28951.5,29512.7,29505.4,34873.5,35100.7,41558.2,42039,1.97742,1.89662,0.0936352,0,25.9903,999.9,56.2,30.1,26.9484,62.9302,30.5929,1,-0.106575,-1.21246,20.3565,5.22373,12.0099,4.99245,3.29,9999,9999,9999,999.9,1.86737,1.86645,1.86589,1.86584,1.86767,1.87014,1.86879,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.658,-0.0154,-0.410416623907394,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.139886683288338,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,4,3.8,1.04492,2.21802,1.39648,2.34985,1.49536,2.49023,34.5321,24.0963,18,528.106,432.801,28.4058,26.1988,30.0001,26.0577,25.9789,20.9293,19.8463,93.8492,28.3639,420,24.1746,100.906,100.97,2
