"obs","time..2","elapsed","date","hhmmss..5","averaging","machine","id","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
1,1680382199.6,0,2023-04-01 15:49:59,15:49:59,5,"albert","sch_sco3_t2_ch2",1680382196.85,0.00049485309538045,0.494853095380457,-0.62562721576729,420.24850031223,442.778695738074,39.9707722224158,37.936913506626,0.0293736728205411,3.76175958116453,0.0292468423881983,0.0182906259043403,0,19.941585294888,20.00445,2.34725982507625,35.9919150717521,0.84688086140415,2.35297527157374,1.5003789636721,-21.8230215062781,7.96614043416211,0.425871041628814,-13.4310100304872,-0.735411932570809,0.499964738634747,-0.62562721576729,423.865464985056,424.196624242424,-0.00479184065558104,65.1543225988876,0.494853095380457,9.13944733344916,9.37865345454546,-3.75040653618642e-06,97.6326579027202,0,0,1,0,48839,0,0,0,0,2.44,0.5,"0: Broadleaf",2,TRUE,1680382196.85,420.2485,419.9922,9.381375,9.139726,416.7829,9.319634,500.0929,90.17245,0.1001232,20.04373,20.00445,999.9,0,0,10010.69,0,0.330984,0.2563416,424.2284,423.8662,0.2416494,419.9922,9.139726,0.8459415,0.8241514,4.50251,4.130231,0,0,0,0,2.14654,0,-2.75472,-1.14008,33.5748,40.7246,36.9874,39.5872,34.812,0,0,0,1680382240.1,0,1680381534.6,15:38:54,1680381534.6,1680381534.1,1,-0.112,0,3.465,0.06,420,9,0.29,0.13,0.19868089,0.308488228142589,0.0546590596044416,0,0.228225975,0.0432320037523451,0.0176638796028612,1,1,2,"1/2",2.97985,2.7284,0.0853771,0.0863184,0.0540936,0.0535262,27420.6,27084.2,30508.3,29888.9,39829.9,37254.5,46654.3,44438.1,1.87558,1.85737,0.00534579,0,19.9181,999.9,33.6,30.6,16.4303,63.4274,20.637,1,-0.0329649,3.10625,20.1949,5.2396,11.9712,4.9728,3.291,9999,9999,9999,999.9,4.97302,1.87737,1.87546,1.87827,1.875,1.87864,1.87573,1.87683,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.466,0.0617,1.91110390883857,0.00441692936969564,-1.84742047145267e-06,4.78290711469026e-10,-0.00948491454032805,0.00249375548872961,0.00057152789362001,-2.04592735152184e-06,-1,2098,1,21,11.1,11.1,1.09375,2.53296,1.39893,2.33887,1.44897,2.50122,36.9794,24.0262,18,490.394,450.46,16.9955,26.4193,29.9999,26.4144,26.5154,21.9389,37.3133,37.6146,16.9871,420,9.21025,100.837,102.192,2
2,1680382204.6,5,2023-04-01 15:50:04,15:50:04,5,"albert","sch_sco3_t2_ch2",1680382202.1,0.00046600144560239,0.466001445602395,-0.703223003155257,420.212111462072,449.30446735443,40.5602439051744,37.9339778951386,0.027629242783994,3.75915232824633,0.0275169207503051,0.0172081289551008,0,19.952580947775,20.0115,2.34828474048984,35.9664547678904,0.846549181571593,2.35371872772783,1.50173555891824,-20.5506637510656,7.56610102529542,0.404790598492712,-12.5797721272775,-0.743633704051567,0.470751098806637,-0.703223003155257,423.816390491763,424.170872727273,-0.0016959357911516,65.1543225988876,0.466001445602395,9.1537206142442,9.3789603030303,1.95702136744611e-06,97.6326579027202,0,0,1,0,48886,0,0,0,0,2.44,0.5,"0: Broadleaf",2,TRUE,1680382202.1,420.212111111111,419.945777777778,9.37761444444444,9.15006444444445,416.746555555556,9.31592111111111,500.048888888889,90.1734,0.100004455555556,20.0488333333333,20.0115,999.9,0,0,10000.9088888889,0,0.330984,0.266567666666667,424.19,423.823666666667,0.227548222222222,419.945777777778,9.15006444444445,0.845611444444444,0.825092777777778,4.49693444444444,4.14648666666667,0,0,0,0,2.01745555555556,0,-2.49373333333333,-1.19238888888889,33.6316666666667,40.75,36.9997777777778,39.625,34.7844444444444,0,0,0,1680382244.9,0,1680381534.6,15:38:54,1680381534.6,1680381534.1,1,-0.112,0,3.465,0.06,420,9,0.29,0.13,0.2250046,0.204793373358349,0.0441687392098756,0,0.225698525,0.112717204502814,0.0161728970982126,0,0,2,"0/2",2.97991,2.72844,0.0853711,0.0863123,0.0541028,0.0536074,27420.7,27084.5,30508.1,29889,39829.6,37251.5,46654.4,44438.3,1.87593,1.85732,0.00560656,0,19.9203,999.9,33.5,30.6,16.3799,63.0474,20.9175,1,-0.0335163,3.12793,20.1945,5.23945,11.9719,4.97265,3.291,9999,9999,9999,999.9,4.97298,1.87738,1.87546,1.8783,1.875,1.87864,1.87567,1.87683,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.465,0.0617,1.91110390883857,0.00441692936969564,-1.84742047145267e-06,4.78290711469026e-10,-0.00948491454032805,0.00249375548872961,0.00057152789362001,-2.04592735152184e-06,-1,2098,1,21,11.2,11.2,1.09375,2.54395,1.39893,2.33887,1.44897,2.36084,37.0032,24.0175,18,490.555,450.398,16.9873,26.4157,29.9999,26.4099,26.5115,21.9405,37.3133,37.6146,16.9808,420,9.21025,100.837,102.193,2
3,1680382209.6,10,2023-04-01 15:50:09,15:50:09,5,"albert","sch_sco3_t2_ch2",1680382206.8,0.00046975599359227,0.469755993592271,-0.675954935670074,420.162500337509,447.365794344251,40.386695988188,37.9308730825991,0.0278705447974134,3.75882496436435,0.0277562467219018,0.0173578842155742,0,19.9534941787786,20.00787,2.34775696912256,35.9783560787765,0.846918249508103,2.35396594456326,1.50083871961446,-20.7162393174192,8.64486861128709,0.462540965777457,-11.6088297403546,-0.581845073187803,0.467769742266961,-0.675954935670074,423.866955276927,424.171987878788,0.00577406205866408,65.1543225988876,0.469755993592271,9.15487607764858,9.38192696969697,5.57558924113787e-07,97.6326579027202,0,0,1,0,48871,0,0,0,0,2.44,0.5,"0: Broadleaf",2,TRUE,1680382206.8,420.1625,419.9745,9.381363,9.155268,416.6969,9.319624,500.0777,90.17673,0.09994403,20.05053,20.00787,999.9,0,0,9999.325,0,0.330984,0.1880034,424.1414,423.855,0.2260942,419.9745,9.155268,0.8459806,0.8255921,4.50317,4.155112,0,0,0,0,2.20887,0,-2.26009,-1.17265,33.6059,40.7748,37.0372,39.6934,34.806,0,0,0,1680382249.7,0,1680381534.6,15:38:54,1680381534.6,1680381534.1,1,-0.112,0,3.465,0.06,420,9,0.29,0.13,0.2196983,0.0484774559099431,0.0455522396365974,1,0.2317276,-0.0245720150093811,0.00913823944696132,1,2,2,"2/2",2.97998,2.72836,0.0853796,0.0863318,0.0541146,0.0536054,27420.8,27084.1,30508.6,29889.2,39829.5,37251.8,46654.9,44438.6,1.87585,1.85723,0.00495464,0,19.9228,999.9,33.5,30.6,16.3803,63.3274,20.3806,1,-0.0333816,3.16248,20.1937,5.23975,11.971,4.97265,3.291,9999,9999,9999,999.9,4.97297,1.87735,1.87546,1.87824,1.875,1.87858,1.87567,1.87682,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.466,0.0617,1.91110390883857,0.00441692936969564,-1.84742047145267e-06,4.78290711469026e-10,-0.00948491454032805,0.00249375548872961,0.00057152789362001,-2.04592735152184e-06,-1,2098,1,21,11.2,11.3,1.09497,2.54395,1.39893,2.33887,1.44897,2.46094,37.0032,24.0175,18,490.489,450.3,16.9773,26.4123,30,26.4063,26.507,21.9407,37.3133,37.6146,16.9686,420,9.21025,100.839,102.193,2
4,1680382214.6,15,2023-04-01 15:50:14,15:50:14,5,"albert","sch_sco3_t2_ch2",1680382212.1,0.00047513882174817,0.475138821748177,-0.656599143585544,420.205666994276,445.897215132484,40.2532452193012,37.9339479638485,0.0281770249436264,3.76390946950231,0.0280603620642004,0.0175481675801333,0,19.9540337576427,20.0137333333333,2.34860949996272,35.9812744483184,0.847066934785543,2.35418824867425,1.50154256517718,-20.9536220390946,7.77634101517757,0.415524334469582,-12.7617566894475,-0.653318683818443,0.474160457139378,-0.656599143585544,423.841996040172,424.174193939394,-0.00183925739045119,65.1543225988876,0.475138821748177,9.15393072623184,9.38358484848485,5.87065459062644e-07,97.6326579027202,0,0,1,0,48813,0,0,0,0,2.44,0.5,"0: Broadleaf",2,TRUE,1680382212.1,420.205666666667,419.984111111111,9.38321333333333,9.15402777777778,416.74,9.32145222222222,500.073222222222,90.1748888888889,0.0998288111111111,20.0520555555556,20.0137333333333,999.9,0,0,10018.4,0,0.330984,0.221418666666667,424.185777777778,423.864333333333,0.229185333333333,419.984111111111,9.15402777777778,0.846130333333333,0.825463444444444,4.5057,4.15289222222222,0,0,0,0,2.02723333333333,0,-2.56781111111111,-1.20228888888889,33.7151111111111,40.812,37.0275555555556,39.729,34.7984444444444,0,0,0,1680382255.1,0,1680381534.6,15:38:54,1680381534.6,1680381534.1,1,-0.112,0,3.465,0.06,420,9,0.29,0.13,0.229294926829268,-0.155830557491289,0.0397171153365043,0,0.231900536585366,-0.0576768710801392,0.00742952208717246,1,1,2,"1/2",2.97968,2.72833,0.0853793,0.0863317,0.054122,0.0535499,27421,27083.9,30508.8,29888.9,39829.2,37253.8,46654.9,44438.3,1.87582,1.8572,0.00566244,0,19.9245,999.9,33.4,30.6,16.3319,63.3374,20.7212,1,-0.0334756,3.15793,20.1937,5.23975,11.9703,4.97295,3.291,9999,9999,9999,999.9,4.97301,1.87732,1.87545,1.87823,1.875,1.87857,1.87565,1.87682,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.465,0.0618,1.91110390883857,0.00441692936969564,-1.84742047145267e-06,4.78290711469026e-10,-0.00948491454032805,0.00249375548872961,0.00057152789362001,-2.04592735152184e-06,-1,2098,1,21,11.3,11.3,1.09375,2.53296,1.39893,2.33887,1.44897,2.47559,36.9794,24.0175,18,490.447,450.257,16.9655,26.409,30,26.4024,26.5035,21.9402,37.3133,37.2411,16.9624,420,9.21025,100.839,102.192,2
5,1680382219.6,20,2023-04-01 15:50:19,15:50:19,5,"albert","sch_sco3_t2_ch2",1680382216.8,0.00051783324648336,0.51783324648337,-0.613004403487091,420.22010030646,440.609104776932,39.7759613255364,37.9353451319734,0.0307333427470614,3.757281263003,0.0305943642279682,0.0191339117652389,0,19.9439113390442,20.00759,2.34771626380348,35.9715203581555,0.846777781260155,2.35402277365286,1.50093848254333,-22.8364461699166,8.77703518105207,0.46980570407406,-13.5896052847905,-0.615244410367584,0.51606614429181,-0.613004403487091,423.889096797449,424.193987878788,-0.00062350310485925,65.1543225988876,0.51783324648337,9.12364393346733,9.37402393939393,-8.3470813929858e-06,97.6326579027202,0,0,1,0,48837,0,0,0,0,2.44,0.5,"0: Broadleaf",2,TRUE,1680382216.8,420.2201,420.0257,9.379987,9.130523,416.7546,9.318265,500.0281,90.17491,0.10003188,20.05092,20.00759,999.9,0,0,9993.8,0,0.330984,0.1944886,424.1993,423.896,0.2494641,420.0257,9.130523,0.8458396,0.8233441,4.500787,4.116269,0,0,0,0,2.09035,0,-2.54049,-1.19249,33.6812,40.8498,37.0749,39.7748,34.8624,0,0,0,1680382259.9,0,1680381534.6,15:38:54,1680381534.6,1680381534.1,1,-0.112,0,3.465,0.06,420,9,0.29,0.13,0.214534,-0.203927617260788,0.039113774206154,0,0.2334462,0.0736734709193238,0.0105346444510482,1,1,2,"1/2",2.9799,2.72827,0.0853829,0.086331,0.0540736,0.053511,27421.1,27083.6,30508.9,29888.6,39831.9,37254.8,46655.6,44437.7,1.8758,1.85732,0.00448897,0,19.9248,999.9,33.4,30.6,16.3309,63.3174,20.8694,1,-0.0334985,3.19726,20.193,5.23945,11.9718,4.9727,3.291,9999,9999,9999,999.9,4.973,1.87738,1.87546,1.87832,1.875,1.87863,1.87568,1.87683,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.466,0.0616,1.91110390883857,0.00441692936969564,-1.84742047145267e-06,4.78290711469026e-10,-0.00948491454032805,0.00249375548872961,0.00057152789362001,-2.04592735152184e-06,-1,2098,1,21,11.4,11.4,1.09375,2.55005,1.39893,2.33765,1.44897,2.35718,37.0032,24.0087,18,490.403,450.3,16.9555,26.4056,29.9999,26.3979,26.499,21.9401,37.0431,37.2411,16.9463,420,9.21624,100.84,102.191,2
6,1680382224.6,25,2023-04-01 15:50:24,15:50:24,5,"albert","sch_sco3_t2_ch2",1680382222.1,0.00045933720947171,0.459337209471713,-0.686341580683666,420.225555898803,448.912979116535,40.5255962951833,37.9358406272611,0.0272401231205255,3.75796526649506,0.0271309015195459,0.0169665899349121,0,19.9560290997573,20.0056666666667,2.34743667374125,35.9417971690891,0.846078788932257,2.35402471654897,1.50135788480899,-20.2567709377025,9.17100056804622,0.490799221991894,-10.5949711476644,-0.623325485754379,0.462886027997581,-0.686341580683666,423.897182776531,424.22726060606,0.00163713186763204,65.1543225988876,0.459337209471713,9.15242034807367,9.37441436363636,3.10539736763147e-06,97.6326579027202,0,0,1,0,48807,0,0,0,0,2.44,0.5,"0: Broadleaf",2,TRUE,1680382222.1,420.225555555556,420.016333333333,9.37224333333333,9.14851111111111,416.759888888889,9.31061888888889,500.087333333333,90.1750666666667,0.0998823333333333,20.0509333333333,20.0056666666667,999.9,0,0,9996.32,0,0.330984,0.209103222222222,424.201111111111,423.894444444445,0.223731111111111,420.016333333333,9.14851111111111,0.845142555555556,0.824967555555556,4.48901,4.14432888888889,0,0,0,0,1.97392222222222,0,-2.10674444444444,-1.19023333333333,33.6457777777778,40.8956666666667,37.0831111111111,39.826,34.8678888888889,0,0,0,1680382264.7,0,1680381534.6,15:38:54,1680381534.6,1680381534.1,1,-0.112,0,3.465,0.06,420,9,0.29,0.13,0.2015221,-0.0520291181988743,0.0328627150778812,1,0.2325938,0.040394228893059,0.0109702817652966,1,2,2,"2/2",2.98002,2.72834,0.0853903,0.0863254,0.0540812,0.0535963,27421.6,27084.1,30509.7,29889,39832.3,37252,46656.5,44438.4,1.87652,1.85718,0.00495464,0,19.9258,999.9,33.4,30.6,16.3314,63.4774,20.4327,1,-0.0337043,3.16596,20.1937,5.2399,11.9724,4.97285,3.291,9999,9999,9999,999.9,4.97303,1.87735,1.87546,1.87828,1.875,1.87862,1.87571,1.87683,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.466,0.0617,1.91110390883857,0.00441692936969564,-1.84742047145267e-06,4.78290711469026e-10,-0.00948491454032805,0.00249375548872961,0.00057152789362001,-2.04592735152184e-06,-1,2098,1,21,11.5,11.5,1.09375,2.53784,1.39893,2.33765,1.44897,2.49512,37.0032,24.0175,18,490.776,450.176,16.9429,26.402,29.9999,26.3943,26.4953,21.9395,37.0431,36.8577,16.9444,420,9.2115,100.842,102.193,2
7,1680382229.6,30,2023-04-01 15:50:29,15:50:29,5,"albert","sch_sco3_t2_ch2",1680382226.8,0.00049178475787901,0.491784757879014,-0.736622459406139,420.247400367373,449.018229628749,40.5352972202327,37.937999296835,0.0291854057493303,3.76302479367108,0.0290602340799254,0.0181738475789433,0,19.9464512632875,20.00333,2.34709703772106,35.9618347109203,0.846393107960712,2.35358711468548,1.50070392976035,-21.6877078224645,9.04809979336778,0.483557738078842,-12.1560502910179,-0.72781922989203,0.481954815106156,-0.736622459406139,423.846658281218,424.212327272727,-0.00060822040083119,65.1543225988876,0.491784757879014,9.13725131609248,9.37496703030303,-1.13210202402084e-06,97.6326579027202,0,0,1,0,48851,0,0,0,0,2.44,0.5,"0: Broadleaf",2,TRUE,1680382226.8,420.2474,419.9911,9.375679,9.142723,416.7821,9.314012,500.0705,90.17539,0.10000317,20.04793,20.00333,999.9,0,0,10015.06,0,0.330984,0.2563294,424.225,423.8665,0.2329573,419.9911,9.142723,0.8454555,0.8244485,4.494296,4.135354,0,0,0,0,2.08553,0,-2.25248,-1.21285,33.6374,40.9184,37.1061,39.8687,34.881,0,0,0,1680382270.1,0,1680381534.6,15:38:54,1680381534.6,1680381534.1,1,-0.112,0,3.465,0.06,420,9,0.29,0.13,0.217355219512195,0.212293693379791,0.0392601951603018,0,0.233504268292683,-0.00793459233449469,0.0112330937293738,1,1,2,"1/2",2.97982,2.72852,0.085386,0.0863369,0.0540785,0.053475,27421.8,27084.1,30509.7,29889.3,39832.7,37256.9,46656.8,44438.5,1.87598,1.8572,0.00437722,0,19.9265,999.9,33.3,30.6,16.2836,63.2774,20.9455,1,-0.0341463,3.16548,20.1937,5.23945,11.9721,4.97275,3.291,9999,9999,9999,999.9,4.97304,1.87737,1.87546,1.87829,1.875,1.87863,1.87567,1.87683,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.465,0.0616,1.91110390883857,0.00441692936969564,-1.84742047145267e-06,4.78290711469026e-10,-0.00948491454032805,0.00249375548872961,0.00057152789362001,-2.04592735152184e-06,-1,2098,1,21,11.6,11.6,1.09375,2.53418,1.39893,2.33765,1.44897,2.44751,37.027,23.9824,18,490.448,450.161,16.9385,26.3989,29.9999,26.3906,26.4914,21.9366,36.7516,36.8577,16.9379,420,9.21748,100.843,102.193,2
8,1680382234.6,35,2023-04-01 15:50:34,15:50:34,5,"albert","sch_sco3_t2_ch2",1680382232.1,0.00042261959917175,0.422619599171757,-0.647967932945286,420.251778101525,449.968663279689,40.6206040496524,37.9379331773901,0.0250661108489361,3.75731942309229,0.0249735795365962,0.0156167721852117,0,19.95790086573,20.0008444444444,2.34673580786593,35.9540760791618,0.846069253288286,2.35319425654397,1.50066655457764,-18.6375243234745,8.99161773252654,0.481256083001014,-9.16465050794691,-0.666146771372302,0.43745688944145,-0.647967932945286,423.911722603379,424.230242424242,0.00011815253848291,65.1543225988876,0.422619599171757,9.17215401837557,9.37638951515151,5.79575914384918e-06,97.6326579027202,0,0,1,0,48865,0,0,0,0,2.44,0.5,"0: Broadleaf",2,TRUE,1680382232.1,420.251777777778,420.016444444444,9.37220555555556,9.16075555555556,416.785777777778,9.31057777777778,500.066666666667,90.1742222222222,0.100073222222222,20.0452333333333,20.0008444444444,999.9,0,0,9994.01777777778,0,0.330984,0.235334555555556,424.227555555556,423.899444444444,0.211448666666667,420.016444444444,9.16075555555556,0.845131111111111,0.826064111111111,4.48882,4.16322222222222,0,0,0,0,2.11143333333333,0,-1.99936666666667,-1.20454444444444,33.6455555555555,40.965,37.1177777777778,39.9163333333333,34.9027777777778,0,0,0,1680382274.9,0,1680381534.6,15:38:54,1680381534.6,1680381534.1,1,-0.112,0,3.465,0.06,420,9,0.29,0.13,0.218688317073171,0.196202174216028,0.0441947696206949,0,0.231974707317073,-0.0942307317073178,0.0160990190857733,1,1,2,"1/2",2.98009,2.72836,0.0853881,0.0863184,0.0541004,0.0537606,27421.8,27084.8,30509.8,29889.5,39831.6,37246,46656.6,44439,1.87602,1.85718,0.00471249,0,19.9265,999.9,33.2,30.6,16.2354,63.1374,20.5489,1,-0.0342759,3.14538,20.1942,5.2387,11.9721,4.97275,3.291,9999,9999,9999,999.9,4.97308,1.87739,1.87546,1.87835,1.87502,1.87866,1.87569,1.87683,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.465,0.0617,1.91110390883857,0.00441692936969564,-1.84742047145267e-06,4.78290711469026e-10,-0.00948491454032805,0.00249375548872961,0.00057152789362001,-2.04592735152184e-06,-1,2098,1,21,11.7,11.7,1.09497,2.54761,1.39893,2.33887,1.44897,2.4231,37.027,23.9737,18,490.448,450.118,16.9349,26.3962,29.9998,26.3867,26.4879,21.9404,36.7516,36.8577,16.9375,420,9.21277,100.842,102.194,2
9,1680382239.6,40,2023-04-01 15:50:39,15:50:39,5,"albert","sch_sco3_t2_ch2",1680382236.8,0.00041730666404475,0.417306664044753,-0.682473333887088,420.218700341972,452.623189628014,40.8591280004979,37.9339151394041,0.0247828021257145,3.75781717368386,0.0246923585157762,0.0154408224366511,0,19.9603763302465,19.99637,2.34608565231467,36.0099659133267,0.8474561428843,2.35339334928576,1.49862950943037,-18.4032238843736,10.1761680044589,0.544575661209454,-7.68248021870531,-0.690834782414951,0.402684721652975,-0.682473333887088,423.878135709655,424.212375757576,0.00037990615104613,65.1543225988876,0.417306664044753,9.19495056758762,9.3965623030303,1.11626991020783e-05,97.6326579027202,0,0,1,0,48714,0,0,0,0,2.44,0.5,"0: Broadleaf",2,TRUE,1680382236.8,420.2187,419.9642,9.387824,9.193197,416.7531,9.326004,500.0985,90.17196,0.09987966,20.0466,19.99637,999.9,0,0,9996.115,0,0.330984,0.2546448,424.2012,423.8608,0.1946284,419.9642,9.193197,0.8465186,0.8289688,4.512253,4.213275,0,0,0,0,2.05481,0,-2.15989,-1.21931,33.6309,40.9685,37.1686,39.9496,34.9248,0,0,0,1680382279.7,0,1680381534.6,15:38:54,1680381534.6,1680381534.1,1,-0.112,0,3.465,0.06,420,9,0.29,0.13,0.237800675,0.143065452157598,0.0470915753959174,0,0.216954475,-0.130828311444653,0.0188187608677983,0,0,2,"0/2",2.97981,2.72818,0.085383,0.0863254,0.0541852,0.0537482,27421.5,27084.5,30509.3,29889.4,39827.4,37246.4,46655.9,44438.9,1.87575,1.8571,0.00417233,0,19.9265,999.9,33.2,30.6,16.2356,63.5374,20.5168,1,-0.0347866,3.14584,20.1941,5.23796,11.9709,4.97255,3.291,9999,9999,9999,999.9,4.9731,1.87739,1.87548,1.87835,1.87505,1.87865,1.87571,1.87685,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.466,0.0619,1.91110390883857,0.00441692936969564,-1.84742047145267e-06,4.78290711469026e-10,-0.00948491454032805,0.00249375548872961,0.00057152789362001,-2.04592735152184e-06,-1,2098,1,21,11.8,11.8,1.09375,2.5354,1.39893,2.33765,1.44897,2.48169,37.027,23.9824,18,490.273,450.041,16.9348,26.3928,29.9999,26.3831,26.4841,21.9409,36.7516,36.4756,16.9352,420,9.21277,100.841,102.194,2
10,1680382244.6,45,2023-04-01 15:50:44,15:50:44,5,"albert","sch_sco3_t2_ch2",1680382242.1,0.00049701053974071,0.49701053974072,-0.568684943139386,420.223111395663,439.52686351591,39.6753029478957,37.9327878095141,0.0295370538098988,3.75682282488681,0.0294086441478939,0.018391893005639,0,19.9425487564089,20.0036444444444,2.34714273991818,36.0615725141253,0.848600604279818,2.35319911228891,1.49854213563837,-21.9181648025657,8.43007465754341,0.451266942017759,-13.0368232030046,-0.638719223358457,0.48776098681304,-0.568684943139386,423.904639626833,424.187787878788,-0.00063648844371055,65.1543225988876,0.49701053974072,9.15771661261523,9.39800193939394,-3.84940604199611e-06,97.6326579027202,0,0,1,0,48799,0,0,0,0,2.44,0.5,"0: Broadleaf",2,TRUE,1680382242.1,420.223111111111,420.011444444444,9.40088,9.16509444444444,416.757111111111,9.33889444444444,500.008777777778,90.1681777777778,0.100031611111111,20.0452666666667,20.0036444444444,999.9,0,0,9992.84555555556,0,0.330984,0.211490222222222,424.210777777778,423.896444444444,0.235784,420.011444444444,9.16509444444444,0.847660222222222,0.826399555555556,4.53150888888889,4.16903444444444,0,0,0,0,2.25963333333333,0,-1.99317777777778,-1.27067777777778,33.6871111111111,41.0137777777778,37.1663333333333,39.986,34.958,0,0,0,1680382285.1,0,1680381534.6,15:38:54,1680381534.6,1680381534.1,1,-0.112,0,3.465,0.06,420,9,0.29,0.13,0.240622951219512,-0.127427540069686,0.0434168708638402,0,0.218424048780488,-0.0299480278745638,0.020038338936017,1,1,2,"1/2",2.97996,2.7284,0.0853818,0.0863241,0.054178,0.0535905,27422.3,27084.3,30510.2,29889.1,39828.8,37252.1,46657.2,44438.3,1.87575,1.857,0.00482425,0,19.9265,999.9,33.1,30.6,16.1864,63.6074,21.0016,1,-0.0350457,3.02642,20.1961,5.23631,11.9713,4.9729,3.291,9999,9999,9999,999.9,4.9731,1.87744,1.8755,1.87836,1.87508,1.87867,1.87576,1.87687,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.465,0.0619,1.91110390883857,0.00441692936969564,-1.84742047145267e-06,4.78290711469026e-10,-0.00948491454032805,0.00249375548872961,0.00057152789362001,-2.04592735152184e-06,-1,2098,1,21,11.8,11.8,1.09375,2.54517,1.39893,2.33765,1.44897,2.37183,37.027,23.8598,18,490.247,449.948,16.9429,26.39,29.9997,26.3795,26.4802,21.9407,36.7516,36.4756,16.9642,420,9.21277,100.844,102.193,2
