"obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
1,1680812736.5,0,2023-04-06 15:25:36,15:25:36,5,"bou_cur5_t3_ch2","stan",1680812733.75,0.0006916904731322,0.691690473132208,-1.30115208905641,420.602800798458,460.007988654737,41.057990252383,37.5408821612217,0.0406875227412354,3.52791843926097,0.0404286194404322,0.0252910110691557,0,20.1213414095215,19.99683,2.34615248496491,35.4651412778622,0.846406302085779,2.38658657935226,1.49974618287913,-30.5035498651304,52.5362537062505,2.99815878208501,25.0308626232052,-1.33970744294921,0.688969514633727,-1.30115208905641,423.825541514236,424.605636363636,-0.00059895308037589,64.5299717218408,0.691690473132208,9.07954134482013,9.48505424242424,6.52777661112101e-06,99.8939919022348,0,0,1,0,48247,0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1680812733.75,420.6028,419.9813,9.483018,9.079052,422.4645,9.680023,500.0447,89.15499,0.09996049,20.27305,19.99683,999.9,0,0,9997.635,0,0.281038,0.6217345,424.6297,423.8291,0.4039653,419.9813,9.079052,0.8454584,0.8094429,4.494345,3.873988,0,0,0,0,2.43389,0,-4.18338,-0.54055,34.1622,41.0248,37.187,40.3246,34.812,0,0,0,1680812747.6,0,1680812313.5,15:18:33,1680812313.5,1680812309.5,1,1.249,0.039,-1.86,-0.198,420,9,0.37,0.09,0.60459665,0.0684080150093797,0.0328888682630993,1,0.4007954,0.0586035196998105,0.00767954101102403,1,2,2,"2/2",2.98181,2.71553,0.0931654,0.0918613,0.0541206,0.0510713,28736.7,28906.4,29458.9,29442.3,36924.2,37143.4,41484,41942.2,1.96068,1.83622,-0.0212565,0,20.3533,999.9,21.4,33.5,12.4716,62.8618,32.5481,1,0.0362348,4.25618,20.3083,5.22777,12.0159,4.99205,3.29,9999,9999,9999,999.9,1.86798,1.86694,1.86646,1.8663,1.86813,1.87057,1.86927,1.87071,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.862,-0.197,-0.512173752976128,-0.00343789532108235,6.5172267996921e-07,-1.75185984736942e-10,-0.117511459270702,-0.0223534057110067,0.00174298112384737,-2.91445433761507e-05,2,2326,0,27,7,7.1,1.04858,2.21802,1.39648,2.34619,1.49536,2.50977,39.5166,23.9124,18,531.591,409.532,16.4384,27.6532,30.0002,27.6637,27.6183,20.9974,19.5656,25.7068,16.4388,420,9.01579,100.724,100.745,2
2,1680812741.5,5,2023-04-06 15:25:41,15:25:41,5,"bou_cur5_t3_ch2","stan",1680812739,0.00070760225896463,0.707602258964637,-1.2035565536674,420.584000739621,455.154760359117,40.6254421565636,37.5397831290228,0.0415948897168827,3.52797101277866,0.0413243555574336,0.0258518817837955,0,20.1195482523927,20.0058222222222,2.34745928537123,35.4635363182262,0.846456625662322,2.38683649049205,1.50100265970891,-31.2052596203405,51.1489994705556,2.91910652539494,22.8628463756101,-1.25464947059888,0.707384186569322,-1.2035565536674,423.876852334202,424.597187878788,-0.00029604795386265,64.5299717218408,0.707602258964637,9.06629119338051,9.48122218181818,-7.15034738006288e-06,99.8939919022348,0,0,1,0,48178,0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1680812739,420.584,420.017444444444,9.48343555555556,9.06868555555556,422.445333333333,9.68044222222222,500.060333333333,89.1562444444444,0.100082622222222,20.2747444444444,20.0058222222222,999.9,0,0,9997.70666666667,0,0.281038,0.566538666666667,424.610666666667,423.861111111111,0.414751,420.017444444444,9.06868555555556,0.845507777777778,0.808530222222222,4.49518222222222,3.85795111111111,0,0,0,0,2.35328888888889,0,-4.17318888888889,-0.5367,34.187,41.076,37.229,40.3887777777778,34.84,0,0,0,1680812753,0,1680812313.5,15:18:33,1680812313.5,1680812309.5,1,1.249,0.039,-1.86,-0.198,420,9,0.37,0.09,0.593554675,0.0738224352720448,0.0362689315443587,1,0.40681425,0.033858258911819,0.00521915465257545,1,2,2,"2/2",2.98183,2.7157,0.0931627,0.0918658,0.0541007,0.0510163,28736.3,28906.2,29458.5,29442.2,36924.6,37145.5,41483.6,41942.1,1.96073,1.83637,-0.0212118,0,20.3533,999.9,21.4,33.5,12.4713,62.9618,32.484,1,0.0363237,4.22904,20.309,5.22777,12.0159,4.9923,3.29,9999,9999,9999,999.9,1.86797,1.86697,1.86645,1.8663,1.86813,1.87057,1.86925,1.87072,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.861,-0.197,-0.512173752976128,-0.00343789532108235,6.5172267996921e-07,-1.75185984736942e-10,-0.117511459270702,-0.0223534057110067,0.00174298112384737,-2.91445433761507e-05,2,2326,0,27,7.1,7.2,1.04858,2.23267,1.39648,2.34497,1.49536,2.3999,39.5166,23.9036,18,531.65,409.635,16.4374,27.6544,30.0002,27.6667,27.6207,20.9989,19.5656,25.7068,16.441,420,9.01579,100.723,100.744,2
3,1680812746.5,10,2023-04-06 15:25:46,15:25:46,5,"bou_cur5_t3_ch2","stan",1680812743.7,0.00069718385754574,0.697183857545749,-1.28838219088695,420.584900792125,459.122462451439,40.9788924134918,37.5392293120978,0.0409842841354886,3.5276802038313,0.0407215858914955,0.0254744530299285,0,20.1199467609143,20.00053,2.34669011261183,35.4447833191668,0.845911032394272,2.38656003276184,1.50077908021756,-30.7458081177675,51.7947909408658,2.95609754914201,24.0050803722403,-1.27964595021731,0.701569497559413,-1.28838219088695,423.834361420055,424.604212121212,-5.12422481185569e-05,64.5299717218408,0.697183857545749,9.06674080673226,9.47555472727272,-5.54910564555194e-06,99.8939919022348,0,0,1,0,48160,0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1680812743.7,420.5849,420.0021,9.477483,9.066139,422.4466,9.674507,500.0594,89.15481,0.10000928,20.27287,20.00053,999.9,0,0,9996.693,0,0.281038,0.5829499,424.6094,423.8447,0.4113444,420.0021,9.066139,0.8449632,0.80829,4.485977,3.853728,0,0,0,0,2.29923,0,-4.18106,-0.54976,34.187,41.125,37.25,40.4496,34.875,0,0,0,1680812757.8,0,1680812313.5,15:18:33,1680812313.5,1680812309.5,1,1.249,0.039,-1.86,-0.198,420,9,0.37,0.09,0.600379,-0.171562703832752,0.0294797907743179,0,0.408973487804878,0.0245236097560971,0.00445653608305906,1,1,2,"1/2",2.98178,2.71555,0.0931615,0.0918691,0.0540799,0.051024,28735.8,28905.9,29457.9,29442,36924.5,37145.2,41482.5,41942.1,1.96087,1.8365,-0.0213161,0,20.3533,999.9,21.4,33.5,12.4713,63.0618,32.9287,1,0.0363796,4.23209,20.3089,5.22807,12.0159,4.99225,3.29,9999,9999,9999,999.9,1.86797,1.86695,1.86644,1.8663,1.86813,1.87058,1.86924,1.87071,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.861,-0.197,-0.512173752976128,-0.00343789532108235,6.5172267996921e-07,-1.75185984736942e-10,-0.117511459270702,-0.0223534057110067,0.00174298112384737,-2.91445433761507e-05,2,2326,0,27,7.2,7.3,1.04858,2.22778,1.39648,2.34619,1.49536,2.53174,39.5166,23.9036,18,531.772,409.723,16.4384,27.6558,30.0002,27.669,27.623,20.9969,19.5656,25.7068,16.4393,420,9.01579,100.72,100.744,2
4,1680812751.5,15,2023-04-06 15:25:51,15:25:51,5,"bou_cur5_t3_ch2","stan",1680812749,0.00069412336682098,0.694123366820989,-1.27501897878387,420.573111894233,458.816955847703,40.9505087246936,37.5371543455189,0.0407972338069818,3.52598999183997,0.0405367958330326,0.0253587579396787,0,20.1208346057134,20.0008555555556,2.34673742255348,35.4384979726202,0.845775953449903,2.3866021469176,1.50096146910358,-30.6108404768056,51.7623708554324,2.95567261410078,24.1072029927276,-1.2618364059873,0.695597898339367,-1.27501897878387,423.844079757652,424.605084848485,0.00014009448589868,64.5299717218408,0.694123366820989,9.06871547114789,9.4757243030303,-1.3535838105366e-06,99.8939919022348,0,0,1,0,48240,0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1680812749,420.573111111111,419.999333333333,9.47622777777778,9.06836444444444,422.434333333333,9.67325444444445,500.034777777778,89.1523888888889,0.0999985888888889,20.2731555555556,20.0008555555556,999.9,0,0,9990.13888888889,0,0.281038,0.573696444444444,424.596555555556,423.843,0.407861666666667,419.999333333333,9.06836444444444,0.844828333333333,0.808466555555556,4.48369888888889,3.85683222222222,0,0,0,0,2.42548888888889,0,-4.36233333333333,-0.574455555555555,34.201,41.1525555555556,37.2637777777778,40.5,34.875,0,0,0,1680812762.6,0,1680812313.5,15:18:33,1680812313.5,1680812309.5,1,1.249,0.039,-1.86,-0.198,420,9,0.37,0.09,0.590937878048781,-0.174497477351916,0.0294802555447732,0,0.409122609756098,0.0176988501742176,0.00441658863431754,1,1,2,"1/2",2.98175,2.71576,0.0931603,0.0918617,0.0540763,0.05104,28736.1,28905.9,29458.2,29441.8,36925.1,37144.3,41483.1,41941.8,1.96078,1.83622,-0.0213832,0,20.3526,999.9,21.4,33.6,12.5413,63.0118,32.7845,1,0.0367175,4.22884,20.3089,5.22792,12.0159,4.99225,3.29,9999,9999,9999,999.9,1.86797,1.86693,1.86645,1.8663,1.86814,1.87057,1.86922,1.87071,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.861,-0.197,-0.512173752976128,-0.00343789532108235,6.5172267996921e-07,-1.75185984736942e-10,-0.117511459270702,-0.0223534057110067,0.00174298112384737,-2.91445433761507e-05,2,2326,0,27,7.3,7.4,1.04858,2.22046,1.39648,2.34619,1.49536,2.55249,39.5166,23.9124,18,531.726,409.581,16.4384,27.6581,30.0001,27.6714,27.6253,20.998,19.5656,25.7068,16.4392,420,9.01579,100.722,100.743,2
5,1680812756.5,20,2023-04-06 15:25:56,15:25:56,5,"bou_cur5_t3_ch2","stan",1680812753.7,0.00069149631641351,0.691496316413518,-1.34872896035197,420.598100828578,461.888597678037,41.2249636087893,37.5396610519283,0.0406611477227059,3.53142478635903,0.0404028337940963,0.0252748426231398,0,20.1216164573281,19.99592,2.34602027416232,35.4380383555361,0.84576417120876,2.38659985274449,1.50025610295356,-30.4949875538362,52.7788549018441,3.00900040327677,25.2928677512847,-1.35287472900881,0.689661255093239,-1.34872896035197,423.808078004386,424.614242424242,-0.00010816867151279,64.5299717218408,0.691496316413518,9.07205741872721,9.47746151515151,4.14233795210789e-06,99.8939919022348,0,0,1,0,48124,0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1680812753.7,420.5981,419.969,9.476026,9.071667,422.4596,9.673053,500.0638,89.15308,0.0999646,20.27314,19.99592,999.9,0,0,10012.015,0,0.281038,0.6290131,424.6218,423.8137,0.4043573,419.969,9.071667,0.8448171,0.8087674,4.483507,3.86212,0,0,0,0,2.40653,0,-4.49698,-0.59924,34.25,41.187,37.312,40.5558,34.8998,0,0,0,1680812768,0,1680812313.5,15:18:33,1680812313.5,1680812309.5,1,1.249,0.039,-1.86,-0.198,420,9,0.37,0.09,0.592216682926829,0.13069287804878,0.0318739871096372,0,0.409267926829268,-0.0329515818815337,0.00425159120508238,1,1,2,"1/2",2.9818,2.71557,0.0931541,0.0918562,0.0540868,0.0510491,28736.2,28905.9,29458.1,29441.6,36925,37143.5,41483.4,41941.4,1.96092,1.8363,-0.0216663,0,20.3533,999.9,21.4,33.5,12.4713,63.0818,32.4399,1,0.0366565,4.22943,20.3089,5.22807,12.0159,4.9921,3.29,9999,9999,9999,999.9,1.86792,1.86692,1.86645,1.8663,1.86813,1.87057,1.86921,1.87065,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.861,-0.197,-0.512173752976128,-0.00343789532108235,6.5172267996921e-07,-1.75185984736942e-10,-0.117511459270702,-0.0223534057110067,0.00174298112384737,-2.91445433761507e-05,2,2326,0,27,7.4,7.5,1.04858,2.22412,1.39648,2.34619,1.49536,2.46216,39.5166,23.9124,18,531.843,409.645,16.4386,27.6602,30.0001,27.6731,27.6282,20.9997,19.5656,25.7068,16.4388,420,9.01579,100.722,100.742,2
6,1680812761.5,25,2023-04-06 15:26:01,15:26:01,5,"bou_cur5_t3_ch2","stan",1680812759,0.00068622856282318,0.686228562823184,-1.53834994307208,420.5768898314,469.74066625962,41.9259436850738,37.5379103085131,0.0403410276233012,3.52751503785927,0.0400864713943712,0.025076781406038,0,20.1286958257279,19.9993444444444,2.34651783398303,35.4321149811781,0.845940689921942,2.38749702175926,1.50057714406109,-30.2626796205024,53.2258657430339,3.03799624248315,26.0011823650147,-1.24153065116574,0.687331927269204,-1.53834994307208,423.861789656153,424.658806060606,0.0258500077537581,64.5299717218408,0.686228562823184,9.07526855050256,9.47762018181818,-1.15125428663204e-06,99.8939919022348,0,0,1,0,48331,0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1680812759,420.576888888889,420.013111111111,9.47796777777778,9.07497777777778,422.438444444444,9.67499,500.066888888889,89.1533666666667,0.100016522222222,20.2792222222222,19.9993444444444,999.9,0,0,9996.18777777778,0,0.281038,0.563890222222222,424.601222222222,423.859666666667,0.402988222222222,420.013111111111,9.07497777777778,0.844992888888889,0.809065111111111,4.48647777777778,3.86735111111111,0,0,0,0,2.36678888888889,0,-4.44205555555556,-0.660744444444445,34.25,41.25,37.312,40.611,34.937,0,0,0,1680812772.8,0,1680812313.5,15:18:33,1680812313.5,1680812309.5,1,1.249,0.039,-1.86,-0.198,420,9,0.37,0.09,0.589081536585366,0.006662696864112,0.0295513489445708,1,0.406882804878049,-0.0362270801393729,0.00382868454273541,1,2,2,"2/2",2.98169,2.71572,0.0931647,0.0918671,0.0540869,0.0510634,28735.6,28905.8,29457.9,29441.9,36924.1,37143.2,41482.4,41941.6,1.9608,1.83622,-0.0211149,0,20.3533,999.9,21.4,33.5,12.4729,62.8218,32.7204,1,0.0367124,4.22741,20.309,5.22762,12.0159,4.9923,3.28998,9999,9999,9999,999.9,1.86795,1.86692,1.86644,1.8663,1.86813,1.87057,1.86921,1.87065,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.861,-0.197,-0.512173752976128,-0.00343789532108235,6.5172267996921e-07,-1.75185984736942e-10,-0.117511459270702,-0.0223534057110067,0.00174298112384737,-2.91445433761507e-05,2,2326,0,27,7.5,7.5,1.04858,2.23145,1.39648,2.34619,1.49536,2.46582,39.5166,23.9036,18,531.78,409.618,16.4386,27.6608,30.0001,27.6754,27.6305,20.9986,19.5656,25.7068,16.4389,420,9.01579,100.72,100.743,2
7,1680812766.5,30,2023-04-06 15:26:06,15:26:06,5,"bou_cur5_t3_ch2","stan",1680812763.7,0.00068342629974999,0.683426299749997,-1.27753518271638,420.634500783893,459.777908627025,41.0358040705112,37.5422016490736,0.0401382424029669,3.52999868712888,0.0398864064184584,0.0249514985772732,0,20.1339284391272,20.00894,2.34791252728901,35.4253100018648,0.846014364266357,2.3881636158493,1.50189816302265,-30.1390998189749,52.2969926777925,2.98309376124824,25.1409866200659,-1.32158382977944,0.683990257693519,-1.27753518271638,423.857260312284,424.637624242424,-0.00364748978193302,64.5299717218408,0.683426299749997,9.07886724887923,9.47957333333333,1.64613657846526e-06,99.8939919022348,0,0,1,0,48209,0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1680812763.7,420.6345,420.0225,9.479008,9.077959,422.4962,9.676026,500.0436,89.15141,0.09995093,20.28374,20.00894,999.9,0,0,10006.44,0,0.281038,0.6121948,424.66,423.8702,0.401049,420.0225,9.077959,0.8450669,0.8093129,4.487732,3.871704,0,0,0,0,2.36611,0,-4.43738,-0.62857,34.25,41.2872,37.3624,40.6622,34.937,0,0,0,1680812777.6,0,1680812313.5,15:18:33,1680812313.5,1680812309.5,1,1.249,0.039,-1.86,-0.198,420,9,0.37,0.09,0.596137225,0.084241632270168,0.031211403848183,1,0.40420895,-0.0273705816135085,0.00276605088483563,1,2,2,"2/2",2.98169,2.71565,0.0931601,0.0918664,0.0540964,0.051047,28736,28906.4,29458.2,29442.5,36924.2,37144.5,41483,41942.4,1.9602,1.83598,-0.0205636,0,20.3533,999.9,21.4,33.6,12.5413,62.8918,32.9487,1,0.0367683,4.22873,20.3091,5.22777,12.0159,4.99215,3.28998,9999,9999,9999,999.9,1.86798,1.86693,1.86643,1.8663,1.86814,1.87058,1.86924,1.87065,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.862,-0.197,-0.512173752976128,-0.00343789532108235,6.5172267996921e-07,-1.75185984736942e-10,-0.117511459270702,-0.0223534057110067,0.00174298112384737,-2.91445433761507e-05,2,2326,0,27,7.5,7.6,1.04858,2.22778,1.39648,2.34497,1.49536,2.5647,39.5166,23.9124,18,531.399,409.486,16.4388,27.6628,30.0001,27.6778,27.6323,20.995,19.8477,25.7068,16.4388,420,9.01579,100.721,100.745,2
8,1680812771.5,35,2023-04-06 15:26:11,15:26:11,5,"bou_cur5_t3_ch2","stan",1680812769,0.00072251577471825,0.722515774718252,-1.32044813690553,420.610223034534,458.623691697952,40.9335553877828,37.5407380231697,0.0424506145475543,3.52542387431236,0.0421686731638784,0.0263805957634122,0,20.125103135181,20.0079,2.34776133044342,35.4191658453829,0.845864379589917,2.3881544339085,1.50189695085351,-31.8629456650749,52.4150557828231,2.99369115664843,23.5458012743966,-1.30992293042497,0.721943971735912,-1.32044813690553,423.86085250562,424.644278787879,0.00113750166100579,64.5299717218408,0.722515774718252,9.04889255246006,9.4726346060606,-1.29918082367827e-05,99.8939919022348,0,0,1,0,48175,0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1680812769,420.610222222222,420.014555555556,9.47715,9.05384,422.471555555556,9.67417333333333,500.035888888889,89.1531111111111,0.0999216666666667,20.2836777777778,20.0079,999.9,0,0,9987.77222222222,0,0.281038,0.595547222222222,424.634444444444,423.851888888889,0.423309444444444,420.014555555556,9.05384,0.844917444444444,0.807178222222222,4.48520555555556,3.83416222222222,0,0,0,0,2.38851111111111,0,-4.26743333333333,-0.663777777777778,34.25,41.312,37.375,40.715,34.937,0,0,0,1680812783,0,1680812313.5,15:18:33,1680812313.5,1680812309.5,1,1.249,0.039,-1.86,-0.198,420,9,0.37,0.09,0.6007149,-0.075416577861166,0.0309101296396505,1,0.406943425,0.0519296622889298,0.00852750592168513,1,2,2,"2/2",2.98199,2.7159,0.0931587,0.0918571,0.0540586,0.0509164,28736.2,28906.5,29458.3,29442.3,36925.9,37149.6,41483.2,41942.3,1.96063,1.8359,-0.0209138,0,20.3544,999.9,21.4,33.5,12.4728,63.0818,32.52,1,0.0370859,4.27548,20.3077,5.22657,12.0159,4.99205,3.28975,9999,9999,9999,999.9,1.86797,1.86694,1.86642,1.8663,1.86813,1.87057,1.86922,1.87065,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.861,-0.197,-0.512173752976128,-0.00343789532108235,6.5172267996921e-07,-1.75185984736942e-10,-0.117511459270702,-0.0223534057110067,0.00174298112384737,-2.91445433761507e-05,2,2326,0,27,7.6,7.7,1.04858,2.22168,1.39648,2.34497,1.49536,2.50732,39.5166,23.9124,18,531.702,409.459,16.4338,27.6649,30.0004,27.6798,27.6346,20.9973,19.8477,25.7068,16.428,420,9.02476,100.722,100.745,2
9,1680812776.5,40,2023-04-06 15:26:16,15:26:16,5,"bou_cur5_t3_ch2","stan",1680812773.7,0.00071257055143324,0.712570551433243,-1.39427200810126,420.598900855033,462.126169644879,41.2459210765875,37.5395080587997,0.0418368762739986,3.52877859436779,0.0415632585528697,0.0260014707068874,0,20.1284488217527,20.00724,2.34766538302427,35.3751057320427,0.844865519418435,2.38830528399851,1.50279986360583,-31.424361318206,52.7849647228633,3.01195802215554,24.3725614268128,-1.3293004718529,0.720914279617713,-1.39427200810126,423.828361007906,424.651787878788,0.002005280320259,64.5299717218408,0.712570551433243,9.04358107556822,9.46148745454545,-1.16238803176705e-05,99.8939919022348,0,0,1,0,48261,0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1680812773.7,420.5989,419.9915,9.466014,9.043302,422.4604,9.663074,500.0347,89.15255,0.09996108,20.2847,20.00724,999.9,0,0,10001.383,0,0.281038,0.6074891,424.6184,423.8241,0.4227105,419.9915,9.043302,0.8439192,0.8062335,4.468318,3.81753,0,0,0,0,2.46304,0,-4.3304,-0.68305,34.2872,41.3687,37.3874,40.7624,34.9937,0,0,0,1680812787.8,0,1680812313.5,15:18:33,1680812313.5,1680812309.5,1,1.249,0.039,-1.86,-0.198,420,9,0.37,0.09,0.596436341463415,0.089262940766552,0.0279062571029,1,0.411954195121951,0.0878889407665503,0.0109547135354994,1,2,2,"2/2",2.98178,2.71597,0.0931587,0.0918601,0.0540129,0.0509214,28736.3,28906.3,29458.4,29442.2,36927.9,37149.2,41483.5,41942.1,1.96028,1.83625,-0.0210628,0,20.355,999.9,21.4,33.5,12.4709,63.0618,32.5801,1,0.0373298,4.29067,20.3072,5.22613,12.0159,4.99165,3.2896,9999,9999,9999,999.9,1.86798,1.86692,1.86644,1.8663,1.86813,1.87057,1.86923,1.87067,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.861,-0.1971,-0.512173752976128,-0.00343789532108235,6.5172267996921e-07,-1.75185984736942e-10,-0.117511459270702,-0.0223534057110067,0.00174298112384737,-2.91445433761507e-05,2,2326,0,27,7.7,7.8,1.04858,2.229,1.39648,2.34497,1.49536,2.40723,39.5166,23.9036,18,531.489,409.673,16.4248,27.6661,30.0005,27.6821,27.6364,20.998,19.8477,25.7068,16.4205,420,9.03387,100.723,100.744,2
10,1680812781.5,45,2023-04-06 15:26:21,15:26:21,5,"bou_cur5_t3_ch2","stan",1680812779,0.00070121000860691,0.701210008606916,-1.27713007919635,420.570778559964,458.44712458151,40.9182122015092,37.5375990820744,0.0411576028122499,3.53093394717326,0.0408929281938689,0.0255817180181908,0,20.1312954181009,20.0040555555556,2.34720249308355,35.3418434879117,0.844085023761502,2.38834463756881,1.50311746932205,-30.923361379565,53.4741579165659,3.04937593627472,25.6001724732756,-1.29040533606356,0.705256548033341,-1.27713007919635,423.799539047635,424.578345454545,-0.00338897895828303,64.5299717218408,0.701210008606916,9.0434534844007,9.45462666666666,-7.48287477719839e-06,99.8939919022348,0,0,1,0,48282,0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1680812779,420.570777777778,419.982555555556,9.45711777777778,9.04362777777778,422.432111111111,9.65420555555556,500.088777777778,89.1538555555556,0.100084555555556,20.2849666666667,20.0040555555556,999.9,0,0,10009.9444444444,0,0.281038,0.588219444444445,424.586111111111,423.815333333333,0.413489222222222,419.982555555556,9.04362777777778,0.843138444444444,0.806274444444445,4.4551,3.81824888888889,0,0,0,0,2.29603333333333,0,-4.21824444444444,-0.721144444444444,34.312,41.4163333333333,37.437,40.812,35,0,0,0,1680812792.6,0,1680812313.5,15:18:33,1680812313.5,1680812309.5,1,1.249,0.039,-1.86,-0.198,420,9,0.37,0.09,0.60218735,-0.0354584690431527,0.0226974651299985,1,0.414576425,0.0534414821763593,0.00997690813801425,1,2,2,"2/2",2.98183,2.71563,0.0931564,0.0918653,0.0539845,0.0509228,28736.6,28905.7,29458.6,29441.7,36929.1,37148.5,41483.5,41941.4,1.96057,1.83592,-0.0213608,0,20.3555,999.9,21.4,33.5,12.4718,62.7418,32.9728,1,0.0374746,4.2955,20.3073,5.22792,12.0159,4.9925,3.29,9999,9999,9999,999.9,1.86797,1.86693,1.86643,1.86629,1.86814,1.87057,1.86922,1.87064,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.861,-0.1971,-0.512173752976128,-0.00343789532108235,6.5172267996921e-07,-1.75185984736942e-10,-0.117511459270702,-0.0223534057110067,0.00174298112384737,-2.91445433761507e-05,2,2326,0,27,7.8,7.9,1.04858,2.229,1.39648,2.34497,1.49536,2.53418,39.5166,23.9124,18,531.71,409.502,16.4156,27.6675,30.0002,27.6844,27.6387,20.996,19.8477,25.7068,16.4137,420,9.04512,100.723,100.743,2
