"obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","DarkAdaptedID","Qmax_d","Fo..52","Fm","Fv/Fm","A_dark","LightAdaptedID","Qmax","Fs","Fm'","PhiPS2","PS2/1","Qabs_fs","A_fs","ETR","PhiCO2","NPQ","alt. Fo'","DarkPulseID","Fmin","Fo'","Fv'/Fm'","qP","qN","qP_Fo","qN_Fo","qL","1-qL","ID..78","P1_dur","P2_dur","P3_dur","P1_Qmax","P1_Fmax","P2_dQdt","P3_ΔF","ID..86","Duration","Fo..88","F1","F2","Fmax","T@HIR","T@F1","T@F2","T@Fmax","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..105","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","F_avg","dF/dt","dF_dc/dt","F_dc_avg","period","time..156","hhmmss..157","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","CO2_hrs","AccH2O_des","AccH2O_hum","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
1,1510803287.5,0,2017-11-15 21:34:47,21:34:47,5,"ely_can8_t4_ch2","ozzie",1510803284.75,0.00027396025655567,0.273960256555672,-0.781448779908905,420.256200473527,485.216289536088,43.8298295955406,37.9619523302382,0.016227595326738,3.56260330358557,0.0161866425623437,0.0101203223635084,0,20.2084757552581,20.2084757552581,2.37707968605046,36.7063414382491,0.875755814529584,2.38584337260324,1.50132387152088,-12.0816473141051,11.4345679107401,0.646882391576124,-0.00019701178889697,-0.462473672590003,0.283994444024763,-0.781448779908905,424.113823887374,424.440448484848,0.0297329684981126,63.8311328134683,0.273960256555672,9.52686546233896,9.68972575757575,-0.00028311110080156,108.415429594622,0,0,1,0,48764,"RECT-132-20230405-16_33_00","10354.6",2.38872692307692,0.9,-1.65414102564103,-0.781448779908905,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1510803284.75,420.2562,420.0531,9.695018,9.528547,413.2516,9.695991,500.0713,90.23058,0.09991908,20.26801,19.99173,999.9,0,0,10017.25,0,0.386148,0.2031342,424.3706,424.0941,0.1664731,420.0531,9.528547,0.8747871,0.8597662,4.982509,4.734326,0,0,0,0,2.37488,0,-12.89242,-0.94046,35,41.687,37.8874,41.437,35.75,0,0,0,1680989584.5,0,2.38872692307692,-0.399203417234052,-0.0561777645715026,-12.8415769230769,15,1510803025.5,21:30:25,1510803025.5,1510803022.5,1,0.17,-0.001,7.004,-0.005,420,9,0.49,0.18,0.1369438775,0.174796283302063,0.0223186649967296,1,1,1,"1/1",2.97442,2.75391,0.09035,0.0916109,0.0535765,0.053381,35411.4,38597.3,35275.3,38532.3,47294.5,52638.9,55053.7,61745.4,1.99945,1.83183,-0.0123642,0,20.1985,999.9,48.956,29.316,22.2216,54.7701,49.6314,1,-0.127523,2.70686,20.1184,5.20306,12.0044,4.9756,3.293,9999,999.9,9999,9999,1.8631,1.86813,1.86786,1.86894,1.86981,1.8659,1.86706,1.86835,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,7.005,-0.0011,4.37938707242459,0.00614860080401583,7.47005204250058e-07,-6.13614996760479e-10,0.00378500545765202,-0.0226463544028373,0.00259345603324486,-3.18119573220187e-05,-2,1777,0,26,4.4,4.4,1.01929,2.64038,1.54785,2.30469,1.34644,2.29126,33.2216,24.2276,18,500.371,395.614,16.8941,25.5362,29.9998,25.5959,25.5526,20.4096,53.6943,45.8515,16.8963,420,9.59703,102.19,102.814,2
2,1510803294,6.5,2017-11-15 21:34:54,21:34:54,5,"ely_can8_t4_ch2","ozzie",1510803291.75,0.00030214101064648,0.302141010646481,-0.478841443749218,420.288250290008,451.792240146392,40.8119452016068,37.9660815647411,0.0176696456227284,3.55978499635933,0.0176210644385127,0.011017518890742,0,20.3323347919748,20.3323347919748,2.39534405043927,36.3591492356382,0.874467515631431,2.40508244558787,1.52087653480784,-13.3244185695098,12.6093436681479,0.714834739510889,-0.0002401618509733,-0.626093317448832,0.29776153408771,-0.478841443749218,424.033160629806,424.367,-0.0101087928431064,63.8311328134683,0.302141010646481,9.50364859006651,9.68159727272727,-0.00010597037647982,108.415429594622,0,0,1,0,48846,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1510803291.75,420.28825,419.99175,9.68044125,9.50590875,413.2835,9.681685,500.102875,90.23345,0.0999855375,20.3980375,20.9696625,999.9,0,0,10005.62625,0,0.409937625,0.296527875,424.396625,424.0225,0.174533125,419.99175,9.50590875,0.8734995,0.85775075,4.961385,4.7007425,0,0,0,0,2.1461875,0,-11.1652625,-0.955075,35.12475,41.73425,37.9215,41.437,35.7655,0,0,0,5.70000004768372,0,2.16080384615385,-1.86910203780461,81029.8212776583,11355.5870230769,15,1510803025.5,21:30:25,1510803025.5,1510803022.5,1,0.17,-0.001,7.004,-0.005,420,9,0.49,0.18,0.151024146341463,0.238980689895471,0.0242835308012181,1,1,1,"1/1",2.97449,2.7541,0.0903374,0.0915974,0.0535497,0.053383,35411.4,38598.2,35274.8,38532.6,47295.4,52639.1,55053.2,61745.8,1.99925,1.832,0.0629276,0,20.2059,999.9,48.834,29.336,22.1936,55.0601,49.8357,1,-0.128082,2.71999,20.1181,5.20381,12.0049,4.97575,3.293,9999,999.9,9999,9999,1.8631,1.86813,1.86788,1.86893,1.86983,1.86593,1.86707,1.86837,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,7.005,-0.0012,4.37938707242459,0.00614860080401583,7.47005204250058e-07,-6.13614996760479e-10,0.00378500545765202,-0.0226463544028373,0.00259345603324486,-3.18119573220187e-05,-2,1777,0,26,4.5,4.5,1.01929,2.63794,1.54785,2.30469,1.34644,2.37793,33.2216,24.2276,18,500.219,395.689,16.9014,25.5333,29.9999,25.5937,25.5499,20.4093,53.4137,45.0726,16.9,420,9.59703,102.188,102.815,2
3,1510803297.5,10,2017-11-15 21:34:57,21:34:57,5,"ely_can8_t4_ch2","ozzie",1510803294.55,0.00028114106845879,0.281141068458799,-0.547266231143626,420.261000331181,461.603303710841,41.6987595807713,37.9641182658477,0.0164182652447855,3.56009904447999,0.0163763163947663,0.0102389576826256,0,20.3453192643078,20.3453192643078,2.39726585342495,36.3427405914396,0.874526938370997,2.40633183997409,1.52273891505396,-12.398321119033,11.7329480115191,0.66516519235987,-0.00020791515404106,-0.55312979528611,0.287816860081142,-0.547266231143626,424.03854843018,424.365884848485,-6.39303610432808e-05,63.8311328134683,0.281141068458799,9.51560593555314,9.68025654545454,1.80154457354168e-05,108.415429594622,0,0,1,0,48880,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1510803294.55,420.261,420.0052,9.680972,9.512264,413.2564,9.682204,500.0891,90.23462,0.10000119,20.40645,21.0283,999.9,0,0,10006.756,0,0.3946985,0.2557251,424.3694,424.0388,0.1687081,420.0052,9.512264,0.8735589,0.8583354,4.962357,4.710495,0,0,0,0,2.18327,0,-11.66995,-0.9549,35.2374,41.75,37.937,41.437,35.7996,0,0,0,9.29999995231628,0,2.14946538461538,-0.0834949552904548,-43107.4506911451,11355.7844038462,15,1510803025.5,21:30:25,1510803025.5,1510803022.5,1,0.17,-0.001,7.004,-0.005,420,9,0.49,0.18,0.163650725,0.104532056285178,0.0131442681785398,1,1,1,"1/1",2.97451,2.75378,0.0903443,0.0916071,0.0535404,0.0533496,35411.4,38598.1,35275,38532.9,47296.1,52641.5,55053.4,61746.5,1.9993,1.83237,0.0202917,0,20.2217,999.9,48.785,29.336,22.17,54.6101,49.2468,1,-0.128026,2.72881,20.1178,5.20366,12.0049,4.97575,3.293,9999,999.9,9999,9999,1.8631,1.86815,1.8679,1.86893,1.86983,1.86591,1.86707,1.86838,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,7.005,-0.0013,4.37938707242459,0.00614860080401583,7.47005204250058e-07,-6.13614996760479e-10,0.00378500545765202,-0.0226463544028373,0.00259345603324486,-3.18119573220187e-05,-2,1777,0,26,4.5,4.6,1.01807,2.63306,1.54785,2.30469,1.34644,2.35229,33.2216,24.2364,18,500.237,395.886,16.9019,25.5319,29.9999,25.5921,25.5488,20.4109,53.1409,45.0726,16.9,420,9.59703,102.189,102.816,2
4,1510803302.5,15,2017-11-15 21:35:02,21:35:02,5,"ely_can8_t4_ch2","ozzie",1510803300,0.0002702853700922,0.270285370092206,-0.508428766392208,420.238444753149,459.545297864801,41.5135027467264,37.9626772629331,0.0158897071212069,3.56155135370361,0.0158504282296592,0.00991003853827816,0,20.2728277500593,20.2728277500593,2.38655380173338,36.4858509518206,0.873920795018747,2.39523204809655,1.51263300671463,-11.9195848210663,11.2806137713636,0.638779110490066,-0.00019193921257532,-0.613675980988751,0.266789998004816,-0.508428766392208,423.947527332951,424.313418181818,-0.0131432585391925,63.8311328134683,0.270285370092206,9.51139569886503,9.67112818181818,-0.00016084966105466,108.415429594622,0,0,1,0,48690,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1510803300,420.238444444444,419.941555555556,9.67411,9.51771666666667,413.233888888889,9.67546777777778,500.058888888889,90.2360333333333,0.1000074,20.3315777777778,20.3209777777778,999.9,0,0,10012.4244444444,0,0.386148,0.296695333333333,424.343777777778,423.977,0.156393888888889,419.941555555556,9.51771666666667,0.872953333333333,0.858840888888889,4.95241111111111,4.71890222222222,0,0,0,0,2.30784444444444,0,-12.4949111111111,-0.971855555555556,35.215,41.75,37.937,41.486,35.812,0,0,0,14.0999999046326,0,2.11561538461538,2.91319353170026,-203830.152838672,11355.8884807692,15,1510803025.5,21:30:25,1510803025.5,1510803022.5,1,0.17,-0.001,7.004,-0.005,420,9,0.49,0.18,0.168313125,-0.0221824953095688,0.00925795814201895,1,1,1,"1/1",2.97464,2.75409,0.0903313,0.091599,0.0535093,0.0535552,35411.8,38598.5,35275,38532.9,47297.9,52630,55053.7,61746.5,1.99955,1.83232,-0.00308082,0,20.2339,999.9,48.688,29.336,22.128,55.2501,49.2308,1,-0.128117,2.7347,20.1177,5.20336,12.0043,4.9757,3.293,9999,999.9,9999,9999,1.8631,1.86813,1.86789,1.86895,1.86984,1.86588,1.86707,1.86838,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,7.004,-0.0014,4.37938707242459,0.00614860080401583,7.47005204250058e-07,-6.13614996760479e-10,0.00378500545765202,-0.0226463544028373,0.00259345603324486,-3.18119573220187e-05,-2,1777,0,26,4.6,4.7,1.01807,2.63062,1.54785,2.30469,1.34644,2.42188,33.2216,24.2364,18,500.381,395.85,16.9014,25.5298,29.9999,25.5899,25.5477,20.4106,53.1409,44.6746,16.9,420,9.59703,102.189,102.816,2
5,1510803307.5,20,2017-11-15 21:35:07,21:35:07,5,"ely_can8_t4_ch2","ozzie",1510803304.7,0.0002213304091224,0.221330409122402,-0.484632525096465,420.250700294329,467.759302258728,42.2537215250726,37.9621655308769,0.0130345825659431,3.55631757761018,0.0130080995585354,0.00813243708583679,0,20.2535031761425,20.2535031761425,2.38370530398314,36.5749408641293,0.874438168985557,2.39081225649542,1.50926713499758,-9.76067104229793,9.23685539444742,0.523686601483348,-0.00012904636716015,-0.41750227180753,0.207853400387544,-0.484632525096465,424.130480610244,424.397878787879,0.00470296087894678,63.8311328134683,0.221330409122402,9.56098976874115,9.68880939393939,0.00023766218100572,108.415429594622,0,0,1,0,48778,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1510803304.7,420.2507,420.0553,9.68025,9.558423,413.2463,9.681495,500.1275,90.23216,0.10002863,20.30168,20.14033,999.9,0,0,9991.867,0,0.3882167,0.1954716,424.3587,424.1091,0.121827,420.0553,9.558423,0.8734698,0.8624771,4.960893,4.779402,0,0,0,0,2.23685,0,-12.48882,-0.94544,35.187,41.75,37.937,41.5,35.8561,0,0,0,18.8999998569489,0,2.25328076923077,-0.039654705303223,-4.76696753025075,-12.2350692307692,15,1510803025.5,21:30:25,1510803025.5,1510803022.5,1,0.17,-0.001,7.004,-0.005,420,9,0.49,0.18,0.15908555,-0.189965808630395,0.0226338825910956,1,1,1,"1/1",2.97443,2.75351,0.0903414,0.0916005,0.0535801,0.0535466,35412.1,38598.8,35275.6,38533.2,47295.1,52630.8,55054.5,61746.8,1.9993,1.8324,-0.00849739,0,20.2356,999.9,48.59,29.336,22.0846,54.9301,49.6114,1,-0.12862,2.7339,20.1175,5.20097,12.004,4.97515,3.2927,9999,999.9,9999,9999,1.8631,1.86813,1.86791,1.86893,1.86982,1.86589,1.86705,1.86838,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,7.005,-0.0011,4.37938707242459,0.00614860080401583,7.47005204250058e-07,-6.13614996760479e-10,0.00378500545765202,-0.0226463544028373,0.00259345603324486,-3.18119573220187e-05,-2,1777,0,26,4.7,4.8,1.01807,2.63428,1.54785,2.30469,1.34644,2.42676,33.2216,24.2364,18,500.205,395.876,16.9004,25.5279,29.9999,25.5886,25.5456,20.4094,53.1409,44.2702,16.9,420,9.64004,102.191,102.816,2
6,1510803312.5,25,2017-11-15 21:35:12,21:35:12,5,"ely_can8_t4_ch2","ozzie",1510803310,0.00025239672039347,0.252396720393472,-0.628781248442103,420.287889269199,475.824348678927,42.980329725761,37.9638244883586,0.0148866363594867,3.55852969369817,0.0148521250472557,0.00928567213217935,0,20.2465933105128,20.2465933105128,2.38268749313363,36.612910168732,0.875336209218899,2.39078566872963,1.50735128391473,-11.1306953693521,10.5337085223556,0.596819232029225,-0.00016761496733863,-0.653979891590555,0.254049070536426,-0.628781248442103,424.002979014763,424.384048484849,-0.00112516425317293,63.8311328134683,0.252396720393472,9.54120028826565,9.68909872727272,5.8099368643399e-06,108.415429594622,0,0,1,0,48933,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1510803310,420.287888888889,419.964,9.69062555555556,9.54171222222222,413.283111111111,9.69168,500.088222222222,90.2281888888889,0.0999539333333333,20.3015,20.0685555555556,999.9,0,0,10001.1755555556,0,0.393350111111111,0.324157777777778,424.400666666667,424.009666666667,0.148913444444444,419.964,9.54171222222222,0.874367666666667,0.860931666666667,4.97563222222222,4.75371888888889,0,0,0,0,2.29106666666667,0,-12.3037444444444,-0.932866666666667,35.187,41.75,38,41.5,35.875,0,0,0,24.2999999523163,0,2.268732,0.202561520242797,1.27584615314061,-12.4424,15,1510803025.5,21:30:25,1510803025.5,1510803022.5,1,0.17,-0.001,7.004,-0.005,420,9,0.49,0.18,0.150257951219512,-0.142972160278745,0.021197093669803,1,1,1,"1/1",2.97435,2.75414,0.0903387,0.0915872,0.0535748,0.0534686,35412.1,38599.8,35275.5,38533.7,47295.1,52635.7,55054.2,61747.4,1.99942,1.83267,-0.0110343,0,20.2348,999.9,48.492,29.336,22.0383,54.9101,49.7476,1,-0.12826,3.02415,20.113,5.20276,12.0041,4.9757,3.293,9999,999.9,9999,9999,1.8631,1.86813,1.86787,1.86891,1.86982,1.86586,1.86705,1.86832,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,7.004,-0.0011,4.37938707242459,0.00614860080401583,7.47005204250058e-07,-6.13614996760479e-10,0.00378500545765202,-0.0226463544028373,0.00259345603324486,-3.18119573220187e-05,-2,1777,0,26,4.8,4.8,1.01929,2.63428,1.54785,2.30469,1.34644,2.41577,33.2216,24.2364,18,500.266,396.01,16.8897,25.5257,30.0002,25.5864,25.5434,20.413,52.8558,43.8822,16.8062,420,9.66455,102.19,102.817,2
7,1510803317.5,30,2017-11-15 21:35:17,21:35:17,5,"ely_can8_t4_ch2","ozzie",1510803314.7,0.00023235552601021,0.232355526010216,-0.576037487765274,420.278500349393,475.478969119508,42.9498752187252,37.9636331351228,0.0137052116504276,3.56318765678217,0.0136759930575883,0.00855011559290927,0,20.2422653919032,20.2422653919032,2.38205019240771,36.6192515471906,0.875014642870456,2.38949352021256,1.50703554953725,-10.2468786970505,9.69802117145006,0.548715829236796,-0.00014169636365224,-0.582488634692518,0.235408895601876,-0.576037487765274,424.05583715108,424.397672727273,0.00050657948657764,63.8311328134683,0.232355526010216,9.55154082731036,9.68785539393939,-1.5265608425511e-05,108.415429594622,0,0,1,0,48705,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1510803314.7,420.2785,419.9923,9.686898,9.548916,413.274,9.688021,500.109,90.22965,0.10005543,20.29275,20.04856,999.9,0,0,10019.698,0,0.3915266,0.2863465,424.3896,424.0414,0.1379826,419.9923,9.548916,0.8740454,0.8615955,4.970344,4.764751,0,0,0,0,2.30392,0,-12.4184,-0.93575,35.187,41.7872,38,41.5062,35.875,0,0,0,29.0999999046326,0,2.276544,0.384769218705765,0.689515389327904,-12.4102,15,1510803025.5,21:30:25,1510803025.5,1510803022.5,1,0.17,-0.001,7.004,-0.005,420,9,0.49,0.18,0.143687756097561,-0.0648538118466899,0.0184784132881541,1,1,1,"1/1",2.97439,2.7539,0.0903405,0.0915962,0.0535747,0.0535949,35412.2,38599.5,35275.6,38533.8,47295.3,52628.8,55054.4,61747.6,1.99947,1.8325,-0.0112839,0,20.2319,999.9,48.419,29.336,22.0041,54.7701,49.7957,1,-0.127447,3.15219,20.1107,5.20291,12.0046,4.9758,3.293,9999,999.9,9999,9999,1.8631,1.86813,1.86787,1.86893,1.86981,1.86587,1.86704,1.86834,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,7.004,-0.0011,4.37938707242459,0.00614860080401583,7.47005204250058e-07,-6.13614996760479e-10,0.00378500545765202,-0.0226463544028373,0.00259345603324486,-3.18119573220187e-05,-2,1777,0,26,4.9,4.9,1.01929,2.6355,1.54785,2.30469,1.34644,2.3645,33.2216,24.2276,18,500.284,395.899,16.8045,25.523,30.0004,25.5847,25.5413,20.4134,52.548,43.493,16.7531,420,9.68245,102.191,102.818,2
8,1510803322.5,35,2017-11-15 21:35:22,21:35:22,5,"ely_can8_t4_ch2","ozzie",1510803320,0.00017128970908927,0.171289709089271,-0.61164170672673,420.250889262051,504.850723783145,45.6033474124328,37.9614139399219,0.0100828593173293,3.55309695586513,0.0100669903346284,0.00629329261283269,0,20.2623834766945,20.2623834766945,2.38501391570171,36.6357665274466,0.875785254668937,2.39051980531872,1.50922866103278,-7.55387617083687,7.14815031762868,0.405648429020028,-7.74241881593696e-05,-0.56419119481048,0.159682269978276,-0.61164170672673,423.99682990637,424.36383030303,-0.00030981332846966,63.8311328134683,0.171289709089271,9.60592520201796,9.70524490909091,0.00013494557910625,108.415429594622,0,0,1,0,48618,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1510803320,420.250888888889,419.956666666667,9.69535888888889,9.60176,413.246333333333,9.69632777777778,500.088111111111,90.2303,0.100059577777778,20.2997,20.0357666666667,999.9,0,0,9979.16666666667,0,0.390898333333333,0.294186111111111,424.365333333333,424.028111111111,0.0935997111111111,419.956666666667,9.60176,0.874815222222222,0.866369777777778,4.98296888888889,4.84388666666667,0,0,0,0,2.22656666666667,0,-12.4093444444444,-0.941611111111111,35.187,41.7982222222222,38,41.5068888888889,35.9094444444444,0,0,0,33.8999998569489,0,2.286956,-0.325761542818972,-0.571969229616185,-12.371952,15,1510803025.5,21:30:25,1510803025.5,1510803022.5,1,0.17,-0.001,7.004,-0.005,420,9,0.49,0.18,0.12564127804878,-0.0898789170731707,0.0212450866358928,1,1,1,"1/1",2.97451,2.7537,0.0903388,0.0916065,0.0536591,0.0538152,35412.5,38599.1,35275.9,38533.7,47291.4,52616.4,55054.8,61747.6,1.99955,1.83225,-0.0123717,0,20.2289,999.9,48.297,29.336,21.9506,55.2001,49.4671,1,-0.12737,3.1535,20.1107,5.20321,12.0044,4.9757,3.293,9999,999.9,9999,9999,1.8631,1.86813,1.86786,1.86891,1.86982,1.86587,1.86703,1.86832,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,7.005,-7e-04,4.37938707242459,0.00614860080401583,7.47005204250058e-07,-6.13614996760479e-10,0.00378500545765202,-0.0226463544028373,0.00259345603324486,-3.18119573220187e-05,-2,1777,0,26,5,5,1.01807,2.63794,1.54785,2.30347,1.34644,2.28638,33.2216,24.2276,18,500.313,395.754,16.7384,25.5209,30.0002,25.5826,25.54,20.4131,52.548,43.1066,16.7101,420,9.67733,102.191,102.818,2
9,1510803327.5,40,2017-11-15 21:35:27,21:35:27,5,"ely_can8_t4_ch2","ozzie",1510803324.7,0.00021091505341216,0.210915053412164,-0.473266313669327,420.276300287265,469.109447550716,42.3750787646384,37.9639366049184,0.0124540173875086,3.55865893805544,0.0124298544801161,0.00777082604091558,0,20.2471386463725,20.2471386463725,2.38276780628901,36.7292141944005,0.877656834515767,2.38953338307349,1.50511097177324,-9.30135385547645,8.80254051969289,0.498696300040413,-0.00011703574314481,-0.480680501791859,0.177784411822916,-0.473266313669327,424.109270288705,424.392436363636,-6.52376223539293e-05,63.8311328134683,0.210915053412164,9.61330460624351,9.72231054545454,0.00182412910122729,108.415429594622,0,0,1,0,48759,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",0,0,0,0,2.96,0.5,"0: Broadleaf",2,TRUE,1510803324.7,420.2763,420.036,9.71602,9.611807,413.2713,9.71661,500.0613,90.23102,0.09988036,20.29302,20.01529,999.9,0,0,10001.38,0,0.3942848,0.2401306,424.3996,424.1125,0.10421352,420.036,9.611807,0.8766862,0.8672832,5.013618,4.858998,0,0,0,0,2.23858,0,-12.43021,-0.94467,35.187,41.812,38.0062,41.562,35.937,0,0,0,39.2999999523163,0,2.26050769230769,-0.581887176660692,0.111524787683997,-12.4031653846154,15,1510803025.5,21:30:25,1510803025.5,1510803022.5,1,0.17,-0.001,7.004,-0.005,420,9,0.49,0.18,0.121837929268293,-0.184639971428571,0.0235061120330099,1,1,1,"1/1",2.97449,2.75401,0.0903409,0.0916071,0.0537267,0.0537302,35412.6,38599.2,35276,38533.8,47288,52621.3,55054.9,61747.7,1.9995,1.83265,-0.0126846,0,20.2246,999.9,48.224,29.336,21.916,54.9701,49.4151,1,-0.127843,3.08398,20.112,5.20321,12.0052,4.9758,3.293,9999,999.9,9999,9999,1.8631,1.86813,1.86789,1.86892,1.86981,1.86586,1.86704,1.86834,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,7.005,-4e-04,4.37938707242459,0.00614860080401583,7.47005204250058e-07,-6.13614996760479e-10,0.00378500545765202,-0.0226463544028373,0.00259345603324486,-3.18119573220187e-05,-2,1777,0,26,5,5.1,1.01807,2.63916,1.54785,2.30347,1.34644,2.26562,33.2216,24.2276,18,500.264,395.956,16.6907,25.5182,30.0001,25.5808,25.5378,20.4111,52.273,42.7198,16.6879,420,9.67964,102.192,102.818,2
