flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00438_20230309124152,12:41:52,2023-03-09,PFA-00474,PSA-00486,PSF-00438,0.000000,0.000000,0.000000,282.312622,127.065895,0.549911,418.890930

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,197.042938,6995.495117,1
0.010000,242.299316,6995.495117,1
0.020000,253.790253,6995.495117,1
0.030000,258.619324,6995.495117,1
0.040000,261.193146,6995.495117,1
0.050000,262.747772,6995.495117,1
0.060000,263.754852,6995.495117,1
0.070000,264.396790,6995.495117,1
0.080000,264.844177,6995.495117,1
0.090000,265.127777,6995.495117,1
0.100000,265.286926,6995.495117,1
0.110000,265.366302,6995.495117,1
0.120000,265.417114,6995.495117,1
0.130000,265.427460,6995.495117,1
0.140000,265.412079,6995.495117,1
0.150000,265.394562,6995.495117,1
0.160000,265.342010,6995.495117,1
0.170000,265.283356,6995.495117,1
0.180000,265.223969,6995.495117,1
0.190000,265.160675,6995.495117,1
0.200000,265.085938,6995.495117,1
0.210000,264.997589,6995.495117,1
0.220000,264.913574,6995.495117,1
0.230000,264.825592,6995.495117,1
0.240000,264.727234,6995.495117,1
0.250000,264.622803,6995.495117,1
0.260000,264.527679,6995.495117,1
0.270000,264.406799,6995.495117,1
0.280000,264.307739,6995.495117,1
0.290000,264.193665,6995.495117,1
0.300000,264.078491,6937.205566,2
0.310000,263.879303,6878.916016,2
0.320000,263.735535,6820.626465,2
0.330000,263.528473,6762.336914,2
0.340000,263.415466,6704.047363,2
0.350000,263.199097,6645.757812,2
0.360000,263.074646,6587.468262,2
0.370000,262.840393,6529.178711,2
0.380000,262.717377,6470.889160,2
0.390000,262.487061,6412.599609,2
0.400000,262.248871,6354.310059,2
0.410000,262.097595,6296.020508,2
0.420000,261.870514,6237.730957,2
0.430000,261.730682,6179.441406,2
0.440000,261.493561,6121.151855,2
0.450000,261.256104,6062.862305,2
0.460000,261.128784,6004.572754,2
0.470000,260.871643,5946.283203,2
0.480000,260.627045,5887.993652,2
0.490000,260.483276,5829.704102,2
0.500000,260.260468,5771.414551,2
0.510000,260.007965,5713.125000,2
0.520000,259.854187,5654.835449,2
0.530000,259.622101,5596.545898,2
0.540000,259.343872,5538.256348,2
0.550000,259.067047,5479.966797,2
0.560000,258.915771,5421.677246,2
0.570000,258.672607,5363.387695,2
0.580000,258.473389,5305.098145,2
0.590000,258.195160,5246.808594,2
0.600000,260.040161,6995.495117,3
0.610000,260.092377,6995.495117,3
0.620000,259.916779,6995.495117,3
0.630000,259.742615,6995.495117,3
0.640000,259.555939,6995.495117,3
0.650000,259.379272,6995.495117,3
0.660000,259.209045,6995.495117,3
0.670000,259.036652,6995.495117,3
0.680000,258.869659,6995.495117,3
0.690000,258.690491,6995.495117,3
0.700000,258.542053,6995.495117,3
0.710000,258.376831,6995.495117,3
0.720000,258.200165,6995.495117,3
0.730000,258.036743,6995.495117,3
0.740000,257.861847,6995.495117,3
0.750000,257.700195,6995.495117,3
0.760000,257.542847,6995.495117,3
0.770000,257.366180,6995.495117,3
0.780000,257.196655,6995.495117,3
0.790000,257.019989,6995.495117,3
0.800000,256.861938,6995.495117,3
0.810000,256.690277,6995.495117,3
0.820000,256.517517,6995.495117,3
0.830000,256.345856,6995.495117,3
0.839999,256.153809,6995.495117,3
0.849999,255.992889,6995.495117,3
0.859999,255.825882,6995.495117,3
0.869999,255.637054,6995.495117,3
0.879999,255.477905,6995.495117,3
0.889999,255.291931,6995.495117,3
