flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00438_20230309145107,14:51:07,2023-03-09,PFA-00474,PSA-00486,PSF-00438,0.000000,0.000000,0.000000,323.447723,106.774811,0.669885,821.921387

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,190.316315,6995.495117,1
0.010000,245.087387,6995.495117,1
0.020000,274.418945,6995.495117,1
0.030000,290.466064,6995.495117,1
0.040000,298.260559,6995.495117,1
0.050000,302.092896,6995.495117,1
0.060000,304.138885,6995.495117,1
0.070000,305.321930,6995.495117,1
0.080000,306.085815,6995.495117,1
0.090000,306.582581,6995.495117,1
0.100000,306.980621,6995.495117,1
0.110000,307.205566,6995.495117,1
0.120000,307.418701,6995.495117,1
0.130000,307.591797,6995.495117,1
0.140000,307.733063,6995.495117,1
0.150000,307.854309,6995.495117,1
0.160000,307.957642,6995.495117,1
0.170000,308.052429,6995.495117,1
0.180000,308.158997,6995.495117,1
0.190000,308.244812,6995.495117,1
0.200000,308.332794,6995.495117,1
0.210000,308.393585,6995.495117,1
0.220000,308.476929,6995.495117,1
0.230000,308.546295,6995.495117,1
0.240000,308.615692,6995.495117,1
0.250000,308.670044,6995.495117,1
0.260000,308.742279,6995.495117,1
0.270000,308.784851,6995.495117,1
0.280000,308.863525,6995.495117,1
0.290000,308.933258,6995.495117,1
0.300000,309.004425,6937.205566,2
0.310000,308.819519,6878.916016,2
0.320000,308.811676,6820.626465,2
0.330000,308.641418,6762.336914,2
0.340000,308.633911,6704.047363,2
0.350000,308.440460,6645.757812,2
0.360000,308.435791,6587.468262,2
0.370000,308.243744,6529.178711,2
0.380000,308.235870,6470.889160,2
0.390000,308.037415,6412.599609,2
0.400000,307.802094,6354.310059,2
0.410000,307.758087,6296.020508,2
0.420000,307.550659,6237.730957,2
0.430000,307.538879,6179.441406,2
0.440000,307.336456,6121.151855,2
0.450000,307.080750,6062.862305,2
0.460000,307.043915,6004.572754,2
0.470000,306.825745,5946.283203,2
0.480000,306.566467,5887.993652,2
0.490000,306.528931,5829.704102,2
0.500000,306.332581,5771.414551,2
0.510000,306.026825,5713.125000,2
0.520000,305.988922,5654.835449,2
0.530000,305.771118,5596.545898,2
0.540000,305.491791,5538.256348,2
0.550000,305.193542,5479.966797,2
0.560000,305.127747,5421.677246,2
0.570000,304.909943,5363.387695,2
0.580000,304.640656,5305.098145,2
0.590000,304.327026,5246.808594,2
0.600000,308.747284,6995.495117,3
0.610000,309.769043,6995.495117,3
0.620000,310.061920,6995.495117,3
0.630000,310.121643,6995.495117,3
0.640000,310.143829,6995.495117,3
0.650000,310.147034,6995.495117,3
0.660000,310.157074,6995.495117,3
0.670000,310.159912,6995.495117,3
0.680000,310.199982,6995.495117,3
0.690000,310.195312,6995.495117,3
0.700000,310.212860,6995.495117,3
0.710000,310.179962,6995.495117,3
0.720000,310.176361,6995.495117,3
0.730000,310.177460,6995.495117,3
0.740000,310.190308,6995.495117,3
0.750000,310.157410,6995.495117,3
0.760000,310.148834,6995.495117,3
0.770000,310.141693,6995.495117,3
0.780000,310.142029,6995.495117,3
0.790000,310.120575,6995.495117,3
0.800000,310.095184,6995.495117,3
0.810000,310.094116,6995.495117,3
0.820000,310.064789,6995.495117,3
0.830000,310.044769,6995.495117,3
0.839999,310.025818,6995.495117,3
0.849999,309.980408,6995.495117,3
0.859999,309.965027,6995.495117,3
0.869999,309.949646,6995.495117,3
0.879999,309.926758,6995.495117,3
0.889999,309.902802,6995.495117,3
