flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00438_20230309115433,11:54:33,2023-03-09,PFA-00474,PSA-00486,PSF-00438,0.000000,0.000000,0.000000,277.288361,99.481346,0.641235,483.088501

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,172.154907,6995.495117,1
0.010000,213.464142,6995.495117,1
0.020000,226.760742,6995.495117,1
0.030000,236.644867,6995.495117,1
0.040000,245.173218,6995.495117,1
0.050000,250.953918,6995.495117,1
0.060000,254.175064,6995.495117,1
0.070000,255.733963,6995.495117,1
0.080000,256.481781,6995.495117,1
0.090000,256.801483,6995.495117,1
0.100000,256.954895,6995.495117,1
0.110000,256.989960,6995.495117,1
0.120000,256.980286,6995.495117,1
0.130000,256.957062,6995.495117,1
0.140000,256.872284,6995.495117,1
0.150000,256.788605,6995.495117,1
0.160000,256.709229,6995.495117,1
0.170000,256.610504,6995.495117,1
0.180000,256.501068,6995.495117,1
0.190000,256.408813,6995.495117,1
0.200000,256.287231,6995.495117,1
0.210000,256.169189,6995.495117,1
0.220000,256.023285,6995.495117,1
0.230000,255.892761,6995.495117,1
0.240000,255.731827,6995.495117,1
0.250000,255.595566,6995.495117,1
0.260000,255.461090,6995.495117,1
0.270000,255.311249,6995.495117,1
0.280000,255.182510,6995.495117,1
0.290000,255.056259,6995.495117,1
0.300000,254.939316,6937.205566,2
0.310000,254.666809,6878.916016,2
0.320000,254.486557,6820.626465,2
0.330000,254.214401,6762.336914,2
0.340000,254.055267,6704.047363,2
0.350000,253.767365,6645.757812,2
0.360000,253.609299,6587.468262,2
0.370000,253.371124,6529.178711,2
0.380000,253.212326,6470.889160,2
0.390000,252.942322,6412.599609,2
0.400000,252.647995,6354.310059,2
0.410000,252.494568,6296.020508,2
0.420000,252.212769,6237.730957,2
0.430000,252.053619,6179.441406,2
0.440000,251.773590,6121.151855,2
0.450000,251.455307,6062.862305,2
0.460000,251.273636,6004.572754,2
0.470000,250.959991,5946.283203,2
0.480000,250.644211,5887.993652,2
0.490000,250.487564,5829.704102,2
0.500000,250.188232,5771.414551,2
0.510000,249.869949,5713.125000,2
0.520000,249.719742,5654.835449,2
0.530000,249.391800,5596.545898,2
0.540000,249.040253,5538.256348,2
0.550000,248.693710,5479.966797,2
0.560000,248.554230,5421.677246,2
0.570000,248.230225,5363.387695,2
0.580000,248.047470,5305.098145,2
0.590000,247.745270,5246.808594,2
0.600000,250.445724,6995.495117,3
0.610000,250.402451,6995.495117,3
0.620000,250.254745,6995.495117,3
0.630000,250.059845,6995.495117,3
0.640000,249.870651,6995.495117,3
0.650000,249.684692,6995.495117,3
0.660000,249.480133,6995.495117,3
0.670000,249.264832,6995.495117,3
0.680000,249.058838,6995.495117,3
0.690000,248.895050,6995.495117,3
0.700000,248.742706,6995.495117,3
0.710000,248.560669,6995.495117,3
0.720000,248.362549,6995.495117,3
0.730000,248.171570,6995.495117,3
0.740000,247.963425,6995.495117,3
0.750000,247.762802,6995.495117,3
0.760000,247.573975,6995.495117,3
0.770000,247.418396,6995.495117,3
0.780000,247.268555,6995.495117,3
0.790000,247.103333,6995.495117,3
0.800000,246.960632,6995.495117,3
0.810000,246.783966,6995.495117,3
0.820000,246.642349,6995.495117,3
0.830000,246.478561,6995.495117,3
0.839999,246.329422,6995.495117,3
0.849999,246.187088,6995.495117,3
0.859999,246.044754,6995.495117,3
0.869999,245.867020,6995.495117,3
0.879999,245.723251,6995.495117,3
0.889999,245.571259,6995.495117,3
