"obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","DarkAdaptedID","Qmax_d","Fo..52","Fm","Fv/Fm","A_dark","LightAdaptedID","Qmax","Fs","Fm'","PhiPS2","PS2/1","Qabs_fs","A_fs","ETR","PhiCO2","NPQ","alt. Fo'","DarkPulseID","Fmin","Fo'","Fv'/Fm'","qP","qN","qP_Fo","qN_Fo","qL","1-qL","ID..78","P1_dur","P2_dur","P3_dur","P1_Qmax","P1_Fmax","P2_dQdt","P3_ΔF","ID..86","Duration","Fo..88","F1","F2","Fmax","T@HIR","T@F1","T@F2","T@Fmax","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..105","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","F_avg","dF/dt","dF_dc/dt","F_dc_avg","period","time..156","hhmmss..157","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccH2O_hum","AccH2O_des","AccCO2_soda","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
1,1510788720.6,0,2017-11-15 17:32:00,17:32:00,5,"ely_can14_t3_ch3","ozzie",1510788712.85,0.00251522671886196,2.51522671886196,8.75767800426056,414.701895068164,310.169244672279,28.2033836139208,37.7084344528911,0.150888666811786,3.67211345484534,0.14752696012467,0.0925001480096856,321.520621041726,27.7349493414161,27.7349493414161,3.73659728415254,63.5075849115875,2.23724898431851,3.52280595685241,1.49934829983404,-110.921498301813,-198.938928292146,-11.7189644098711,-0.0587699621041509,8.74263714902543,2.51414330038671,8.75767800426056,430.066170812328,425.198103030303,0.00578775092645406,64.1108677016949,2.51522671886196,23.2789126808808,24.6035727272727,-9.59302250128486e-06,117.015588663011,0,0,1,0,47985,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.02533333333,1681.22157939986,0.840600142098129,0.160758274249389,2.7,0.5,"0: Broadleaf",2,TRUE,1510788712.85,414.7019,419.985033333333,24.6043466666667,23.28034,408.223733333333,24.0979233333333,500.0857,90.8290033333334,0.10001074,26.73006,27.5158133333333,999.9,0,0,9991.68166666667,0,3.10518266666667,-5.28299233333333,425.1628,429.995266666667,1.32400666666667,419.985033333333,23.28034,2.23478833333333,2.11453066666667,19.21391,18.3290733333333,2000.02533333333,0.9799973,0.0200028466666667,0,2.21993666666667,0,5843.39933333333,17300.3666666667,38.8791333333333,39.4958,38.625,38.312,38.25,1960.01633333333,40.01,0,1678812323.6,0,2.244752,-0.271746152182562,-4.76846156990256,5843.3172,15,0,"--:--:--",1510781724.6,1510781718.6,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.32602487804878,-0.0339163066202118,0.003801203353722,1,1,1,"1/1",2.97229,2.75376,0.0897318,0.0918425,0.105117,0.102283,35385.9,38459,35234,38412.9,44671.3,49784,55036,61589.5,1.97275,1.81578,0.101887,0,25.838,999.9,55.024,32.166,29.2006,55.9702,48.121,1,0.0448603,1.40111,20.1092,5.19722,12.0041,4.97515,3.29358,9999,9999,9999,999.9,1.86356,1.86844,1.86821,1.86935,1.87015,1.86618,1.86723,1.8686,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.478,0.5064,4.00718980108695,0.0057595372652325,9.86007892650461e-07,-6.54605500343952e-10,-0.00447537401453317,-0.0225030831772305,0.00251729176796862,-2.92013266862578e-05,-3,1614,1,27,116.6,116.7,1.03638,2.62329,1.54785,2.30347,1.34644,2.35107,38.208,24.035,18,501.194,401.011,23.6698,27.7334,30.0004,27.6217,27.5591,20.7591,29.9844,95.1641,23.6522,413.259,23.3255,102.123,102.532,3
2,1510788725.6,5,2017-11-15 17:32:05,17:32:05,5,"ely_can14_t3_ch3","ozzie",1510788717.75517,0.00252884640343229,2.5288464034323,9.02697152977728,414.709581157737,307.901110770161,27.9970531839216,37.7090104368672,0.151832796937169,3.67649013619204,0.148433354383342,0.093069933670873,321.520044574791,27.7297151394032,27.7297151394032,3.73545501573452,63.5104831566781,2.23718790868685,3.52254903047704,1.49826710704767,-111.522126391364,-198.384222366537,-11.6719984338419,-0.0583026169520338,8.49033425653541,2.51778112847659,9.02697152977728,429.925177118475,425.091266666667,-0.033420765155342,64.1108677016949,2.5288464034323,23.2676320978944,24.5995351515152,-1.34600829139765e-05,117.015588663011,0,0,1,0,48230,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.02172413793,1681.21854744808,0.840600143067313,0.160758276119914,2.7,0.5,"0: Broadleaf",2,TRUE,1510788717.75517,414.709586206897,419.857448275862,24.6037551724138,23.2778,408.231275862069,24.0973551724138,500.073655172414,90.8288413793104,0.0998763310344828,26.7288206896552,27.5115172413793,999.9,0,0,10008.5103448276,0,3.17820689655172,-5.14783448275862,425.170379310345,429.863620689655,1.32595620689655,419.857448275862,23.2778,2.23473103448276,2.11429551724138,19.2134931034483,18.3273,2000.02172413793,0.979997379310344,0.0200027620689655,0,2.19284827586207,0,5843.07448275862,17300.3344827586,38.8921034482759,39.5,38.625,38.312,38.25,1960.01310344828,40.01,0,1678812329,0,2.21763076923077,-0.0694359132939636,-3.72376068546275,5843.02923076923,15,0,"--:--:--",1510781724.6,1510781718.6,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.32590585365854,0.016368919860626,0.00365255338393384,1,1,1,"1/1",2.97223,2.75419,0.0896963,0.091457,0.105101,0.102254,35387.1,38474.7,35233.8,38412.3,44672.1,49784.9,55036,61588.7,1.97267,1.81575,0.101309,0,25.8385,999.9,55.024,32.166,29.203,55.6802,48.5938,1,0.0451906,1.37754,20.1091,5.19707,12.0041,4.97505,3.29365,9999,9999,9999,999.9,1.86356,1.86844,1.86821,1.86935,1.87015,1.86618,1.86725,1.86861,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.477,0.5062,4.00718980108695,0.0057595372652325,9.86007892650461e-07,-6.54605500343952e-10,-0.00447537401453317,-0.0225030831772305,0.00251729176796862,-2.92013266862578e-05,-3,1614,1,27,116.7,116.8,1.01196,2.63184,1.54785,2.30347,1.34644,2.33765,38.2324,24.0262,18,501.192,401.037,23.6534,27.7388,30.0005,27.6271,27.5649,20.2306,29.9844,95.1641,23.7091,399.784,23.3293,102.123,102.53,3
3,1510788730.6,10,2017-11-15 17:32:10,17:32:10,5,"ely_can14_t3_ch3","ozzie",1510788722.83214,0.00251924930916669,2.5192493091667,8.81738266186444,414.238923629506,309.305079766366,28.1248069380072,37.6663382382464,0.151239092530667,3.67744150195177,0.147866716862977,0.0927134294242247,321.519427345317,27.7287329947085,27.7287329947085,3.73524071465419,63.5134729118979,2.23693078961961,3.52197838830598,1.49830992503457,-111.098894534251,-198.786611699715,-11.6924293544886,-0.058508243138192,4.59844079548979,2.52170785453844,8.81738266186444,422.641989217772,421.804945454545,-0.864360990595788,64.1108677016949,2.5192493091667,23.2667783915667,24.5935624242424,-6.82234501550488e-06,117.015588663011,0,0,1,0,48115,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.01785714286,1681.21529914265,0.840600144212895,0.160758278330888,2.7,0.5,"0: Broadleaf",2,TRUE,1510788722.83214,414.238928571429,417.285678571429,24.6008464285714,23.2728357142857,407.7635,24.0945785714286,500.079821428571,90.8290607142857,0.09995655,26.7260678571429,27.5038678571429,999.9,0,0,10012.1417857143,0,2.98151571428571,-3.04676146428571,424.686571428571,427.228428571429,1.32802392857143,417.285678571429,23.2728357142857,2.23447321428571,2.11384892857143,19.2116357142857,18.3239357142857,2000.01785714286,0.979997142857143,0.0200030142857143,0,2.18776071428571,0,5843.20571428571,17300.3035714286,38.906,39.5,38.625,38.312,38.2632857142857,1960.00928571429,40.01,0,1678812333.8,0,2.19735,0.484399986464615,5.64991451935883,5843.24769230769,15,0,"--:--:--",1510781724.6,1510781718.6,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.32678525,0.0308563227016883,0.00413146220332462,1,1,1,"1/1",2.97234,2.75407,0.0890577,0.0892542,0.105088,0.102257,35412,38567.4,35233.9,38411.8,44672.9,49784.4,55036,61588.4,1.97255,1.81555,0.101667,0,25.8402,999.9,55.024,32.196,29.2539,55.6002,48.1771,1,0.0447409,1.15132,20.111,5.19722,12.004,4.9751,3.29365,9999,9999,9999,999.9,1.86356,1.86844,1.86823,1.86935,1.87015,1.86619,1.86728,1.86861,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.453,0.506,4.00718980108695,0.0057595372652325,9.86007892650461e-07,-6.54605500343952e-10,-0.00447537401453317,-0.0225030831772305,0.00251729176796862,-2.92013266862578e-05,-3,1614,1,27,116.8,116.9,0.979004,2.62817,1.54785,2.30347,1.34644,2.44873,38.2324,24.035,18,501.157,400.961,23.6851,27.7436,30.0001,27.6325,27.5698,19.6192,29.9844,95.1641,23.7125,379.686,23.3402,102.123,102.529,3
4,1510788735.6,15,2017-11-15 17:32:15,17:32:15,5,"ely_can14_t3_ch3","ozzie",1510788728.1,0.00252938171041619,2.52938171041619,8.85158364699051,411.345069125133,306.521990305555,27.8716427985413,37.4030679566197,0.151885748972436,3.68138914412316,0.14848838132515,0.0931041490310128,321.520715490807,27.72633911906,27.72633911906,3.73471842297633,63.5035570077483,2.23667938922489,3.52213245149714,1.49803903375143,-111.545733429354,-198.377374779258,-11.6557498605272,-0.0581425783324505,-4.82638507575721,2.52548967882535,8.85158364699051,406.56374673532,411.870581818182,-2.1838639955178,64.1108677016949,2.52938171041619,23.2688423605231,24.6007496969697,1.84582247682169e-05,117.015588663011,0,0,1,0,48160,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.02592592593,1681.22207711095,0.840600141886971,0.160758273841854,2.7,0.5,"0: Broadleaf",2,TRUE,1510788728.1,411.345074074074,409.300111111111,24.5981703703704,23.2681518518519,404.887555555556,24.0920296296296,500.075111111111,90.8287925925926,0.099896637037037,26.7268111111111,27.4981259259259,999.9,0,0,10027.3455555556,0,2.98350592592593,2.04493662962963,421.71862962963,419.050592592593,1.33003222222222,409.300111111111,23.2681518518519,2.23422333333333,2.11341740740741,19.209837037037,18.3206740740741,2000.02592592593,0.979997444444444,0.0200026925925926,0,2.26734074074074,0,5844.59777777778,17300.3740740741,38.9278148148148,39.5,38.625,38.312,38.272962962963,1960.01703703704,40.01,0,1678812338.6,0,2.25720384615385,0.574198282172842,24.5340170988319,5844.51384615385,15,0,"--:--:--",1510781724.6,1510781718.6,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.3278475,0.0185119699812339,0.00362589557902595,1,1,1,"1/1",2.97225,2.75407,0.0873235,0.0864358,0.105105,0.102258,35478.8,38686.4,35233.4,38411.6,44671.6,49783.9,55035.5,61587.9,1.97248,1.81562,0.100929,0,25.8413,999.9,55.024,32.196,29.248,55.9402,48.2652,1,0.0454243,1.23029,20.1105,5.19722,12.004,4.975,3.2935,9999,9999,9999,999.9,1.86356,1.86844,1.86824,1.86935,1.87014,1.86618,1.86727,1.86861,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.39,0.5063,4.00718980108695,0.0057595372652325,9.86007892650461e-07,-6.54605500343952e-10,-0.00447537401453317,-0.0225030831772305,0.00251729176796862,-2.92013266862578e-05,-3,1614,1,27,116.8,117,0.946045,2.62451,1.54785,2.30347,1.34644,2.45972,38.2324,24.035,18,501.148,401.033,23.7128,27.7482,30.0003,27.6371,27.5742,18.9176,29.9844,95.1641,23.7104,366.232,23.3431,102.122,102.529,3
5,1510788740.6,20,2017-11-15 17:32:20,17:32:20,5,"ely_can14_t3_ch3","ozzie",1510788732.81429,0.00252225023545886,2.52225023545887,8.53972523167248,404.77445948394,303.132663566522,27.5635119969915,36.8056861269685,0.151384919120915,3.67770390383851,0.1480063504948,0.0928012398879171,321.522164172665,27.7291901052335,27.7291901052335,3.73534045349013,63.5015689116019,2.23666196609303,3.52221528448627,1.4986784873971,-111.231235383736,-198.664831403785,-11.6845259812915,-0.0584285961469391,-15.6654000563817,2.52436914933525,8.53972523167248,389.623247305416,398.133842424242,-2.83295800238169,64.1108677016949,2.52225023545887,23.2721373280808,24.6004345454545,-2.77357933271022e-06,117.015588663011,0,0,1,0,47955,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.035,1681.22969957133,0.840600139283227,0.160758268816628,2.7,0.5,"0: Broadleaf",2,TRUE,1510788732.81429,404.774464285714,396.868321428571,24.5979285714286,23.2685357142857,398.357714285714,24.0918,500.088607142857,90.8287964285714,0.100078317857143,26.7272107142857,27.4965892857143,999.9,0,0,10013.1792857143,0,3.02973714285714,7.90613460714286,414.982142857143,406.322821428571,1.32940357142857,396.868321428571,23.2685357142857,2.23420107142857,2.11345214285714,19.2096785714286,18.3209321428571,2000.035,0.979997571428571,0.0200025571428571,0,2.27828928571429,0,5846.7325,17300.4535714286,38.9325714285714,39.5,38.625,38.321,38.2920714285714,1960.02571428571,40.01,0,1678812344,0,2.270744,-0.0790307757248399,34.202307634988,5847.1324,15,0,"--:--:--",1510781724.6,1510781718.6,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.3299205,-0.000986791744841,0.00216947914255933,1,1,1,"1/1",2.97239,2.75385,0.084986,0.0836131,0.105105,0.102278,35569.4,38806,35233.2,38411.7,44671,49782.8,55034.9,61588,1.97255,1.8153,0.101097,0,25.8434,999.9,54.999,32.196,29.2371,56.4302,48.6939,1,0.0457901,1.28105,20.1102,5.19722,12.004,4.9751,3.2934,9999,9999,9999,999.9,1.86356,1.86844,1.86823,1.86935,1.87015,1.86619,1.86725,1.8686,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.306,0.5062,4.00718980108695,0.0057595372652325,9.86007892650461e-07,-6.54605500343952e-10,-0.00447537401453317,-0.0225030831772305,0.00251729176796862,-2.92013266862578e-05,-3,1614,1,27,116.9,117,0.915527,2.62939,1.54785,2.30347,1.34644,2.34253,38.2324,24.0262,18,501.24,400.889,23.717,27.7529,30.0004,27.6418,27.5794,18.3237,29.7121,95.1641,23.7137,352.587,23.3484,102.121,102.529,3
6,1510788745.6,25,2017-11-15 17:32:25,17:32:25,5,"ely_can14_t3_ch3","ozzie",1510788738.1,0.0024701813824898,2.4701813824898,8.70753896426788,393.158847002125,287.923447666376,26.1805456809512,35.7494786799584,0.147952424922672,3.67872358704155,0.144724443831924,0.0907369328824408,321.521661697577,27.7408965611096,27.7408965611096,3.73789552546056,63.5043495403868,2.23689598794147,3.52242957235373,1.50099953751909,-108.9349989678,-200.836606744385,-11.8097377588296,-0.0596817734381432,-25.248526118727,2.51141861709519,8.70753896426788,373.389160247839,382.906206060606,-3.06831296544632,64.1108677016949,2.4701813824898,23.3054202233099,24.6061357575757,1.66337006645858e-05,117.015588663011,0,0,1,0,48395,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.03185185185,1681.22705511101,0.840600140219937,0.160758270624479,2.7,0.5,"0: Broadleaf",2,TRUE,1510788738.1,393.158851851852,380.060037037037,24.6005111111111,23.2779296296296,386.814111111111,24.0942592592593,500.084,90.8289037037037,0.0999382962962963,26.7282444444444,27.4967148148148,999.9,0,0,10017.0862962963,0,3.28036962962963,13.09887,403.074666666667,389.117666666667,1.32258333333333,380.060037037037,23.2779296296296,2.23443740740741,2.11430851851852,19.2113851851852,18.3273962962963,2000.03185185185,0.979997777777778,0.020002337037037,0,2.29106296296296,0,5849.50555555555,17300.4222222222,38.937,39.5,38.6456666666667,38.3306666666667,38.3005185185185,1960.02259259259,40.01,0,1678812348.8,0,2.285316,-0.641100011885776,27.9369231173914,5849.6248,15,0,"--:--:--",1510781724.6,1510781718.6,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.32632075,-0.0504813883677327,0.00767720274172175,1,1,1,"1/1",2.97222,2.75414,0.0823842,0.0807476,0.105125,0.102384,35670,38926.6,35232.8,38411,44669.7,49776.1,55034.6,61587.1,1.9724,1.81535,0.10106,0,25.8462,999.9,54.999,32.196,29.238,56.0202,48.73,1,0.0462119,1.28852,20.11,5.19767,12.0041,4.97505,3.29343,9999,9999,9999,999.9,1.86356,1.86844,1.86823,1.86935,1.87014,1.86618,1.86726,1.86859,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.214,0.5065,4.00718980108695,0.0057595372652325,9.86007892650461e-07,-6.54605500343952e-10,-0.00447537401453317,-0.0225030831772305,0.00251729176796862,-2.92013266862578e-05,-3,1614,1,27,117,117.1,0.88501,2.63428,1.54785,2.30347,1.34644,2.34375,38.2324,24.0262,18,501.182,400.953,23.7176,27.7582,30.0004,27.6464,27.5846,17.6181,29.7121,95.1641,23.7167,332.38,23.3462,102.12,102.527,3
7,1510788750.6,30,2017-11-15 17:32:30,17:32:30,5,"ely_can14_t3_ch3","ozzie",1510788742.81429,0.00247882413299829,2.4788241329983,8.23352288538726,379.991602528896,280.650546502123,25.5192001287179,34.5521570259752,0.148594346747266,3.6799011603913,0.145339643695301,0.091123761902577,321.517544690616,27.7379903373867,27.7379903373867,3.73726106561682,63.5211249733893,2.23738604251203,3.52227080904081,1.49987502310479,-109.316144265225,-200.476269346496,-11.7845602449424,-0.0594291660472095,-29.2964654024795,2.49522064466575,8.23352288538726,356.472988514827,366.929042424242,-3.21327533025614,64.1108677016949,2.4788241329983,23.3139394659461,24.6191375757576,2.25554094974125e-05,117.015588663011,0,0,1,0,48077,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.00607142857,1681.20539828529,0.840600147320771,0.160758284329088,2.7,0.5,"0: Broadleaf",2,TRUE,1510788742.81429,379.991607142857,364.686107142857,24.6059285714286,23.2918857142857,373.728357142857,24.0994214285714,500.084392857143,90.8287821428571,0.0999562714285714,26.7274785714286,27.4964964285714,999.9,0,0,10021.6260714286,0,3.29250428571429,15.3055428571429,389.577428571429,373.382607142857,1.31403857142857,364.686107142857,23.2918857142857,2.23492535714286,2.11557357142857,19.2148964285714,18.336925,2000.00607142857,0.979997571428571,0.0200025571428571,0,2.22996785714286,0,5851.39142857143,17300.1928571429,38.937,39.5,38.6648571428571,38.35025,38.3097857142857,1959.99892857143,40.01,0,1678812353.6,0,2.238912,-0.25163846531109,22.8300000166189,5851.6256,15,0,"--:--:--",1510781724.6,1510781718.6,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.31836829268293,-0.113917003484319,0.0132101343030486,1,1,1,"1/1",2.97228,2.75409,0.0796052,0.0777975,0.105159,0.102395,35778,39051.1,35232.8,38410.7,44668,49775.1,55034.7,61586.6,1.9725,1.8151,0.101037,0,25.8468,999.9,54.999,32.196,29.2357,56.1502,48.2452,1,0.0463923,1.29368,20.11,5.19752,12.0043,4.9751,3.2935,9999,9999,9999,999.9,1.86356,1.86844,1.86821,1.86935,1.87013,1.86619,1.86725,1.8686,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.117,0.5072,4.00718980108695,0.0057595372652325,9.86007892650461e-07,-6.54605500343952e-10,-0.00447537401453317,-0.0225030831772305,0.00251729176796862,-2.92013266862578e-05,-3,1614,1,27,117.1,117.2,0.849609,2.63184,1.54785,2.30347,1.34644,2.45605,38.2324,24.035,18,501.295,400.847,23.7189,27.7629,30.0004,27.6517,27.5893,16.9738,29.7121,95.1641,23.7162,318.799,23.3417,102.12,102.526,3
8,1510788755.6,35,2017-11-15 17:32:35,17:32:35,5,"ely_can14_t3_ch3","ozzie",1510788748.1,0.00248778556729393,2.48778556729393,7.68158055993876,364.01262532174,271.463169084454,24.6838198923394,33.099230780674,0.149287450068036,3.67979163925036,0.146002579880696,0.0915407249185948,321.516332614514,27.7349086375505,27.7349086375505,3.73658840010603,63.5466923859816,2.23812549576362,3.52201729425865,1.49846290434241,-109.711343517662,-200.101567893913,-11.7626312207595,-0.0592100178202202,-31.3948196395169,2.48036625358716,7.68158055993876,339.755394815493,350.684921212121,-3.24932091484426,64.1108677016949,2.48778556729393,23.3171264247786,24.6271412121212,1.00759680233063e-05,117.015588663011,0,0,1,0,48043,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.99888888889,1681.19933088835,0.840600132444248,0.160758255617399,2.7,0.5,"0: Broadleaf",2,TRUE,1510788748.1,364.01262962963,347.549740740741,24.6140444444444,23.3078333333333,357.848148148148,24.1071777777778,500.083703703704,90.8288481481482,0.0999506851851852,26.7262555555556,27.4999037037037,999.9,0,0,10021.1977777778,0,3.27347518518518,16.4629518518519,373.198518518519,355.843481481481,1.30620703703704,347.549740740741,23.3078333333333,2.23566481481482,2.1170237037037,19.2202074074074,18.347862962963,1999.99888888889,0.979997333333333,0.0200028111111111,0,2.23620740740741,0,5853.62814814815,17300.1296296296,38.937,39.5091851851852,38.687,38.3633333333333,38.312,1959.99407407407,40.0088888888889,0,1678812359,0,2.25249615384615,0.262642736577205,25.9654700432559,5853.795,15,0,"--:--:--",1510781724.6,1510781718.6,0,0.193,0.167,6.707,0.869,420,32,0.3,0.13,1.3135745,-0.102950994371481,0.01263524058932,1,1,1,"1/1",2.97235,2.75392,0.0767382,0.074877,0.105177,0.1024,35889.1,39174.3,35232.5,38410.3,44666.8,49774.2,55034.4,61586.1,1.9722,1.8151,0.100523,0,25.8483,999.9,54.975,32.206,29.2406,56.3102,48.149,1,0.0468623,1.30675,20.1098,5.19662,12.0041,4.97485,3.29353,9999,9999,9999,999.9,1.86356,1.86844,1.86825,1.86935,1.87012,1.86619,1.86725,1.86863,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.019,0.5075,4.00718980108695,0.0057595372652325,9.86007892650461e-07,-6.54605500343952e-10,-0.00447537401453317,-0.0225030831772305,0.00251729176796862,-2.92013266862578e-05,-3,1614,1,27,117.2,117.3,0.81665,2.62695,1.54785,2.30469,1.34644,2.47803,38.2324,24.035,18,501.138,400.879,23.7183,27.767,30.0004,27.6564,27.5939,16.259,29.7121,95.1641,23.713,298.633,23.3417,102.119,102.525,3
