"obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccH2O_des","AccCO2_soda","CO2_hrs","AccH2O_hum","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
1,1678811255,0,2023-03-14 11:27:35,11:27:35,5,"ely_can13_t3_ch3","gibson",1678811247.25,0.00220600221047349,2.20600221047349,9.3409085683009,414.816228598411,290.576223265472,26.4329846629824,37.7347839588393,0.13248531365491,3.77909499849107,0.129958088525684,0.0814468511588964,321.5164219,27.6754822558786,27.4905233333333,3.6835798312444,62.4977498551612,2.18927747573824,3.50297007622179,1.49430235550616,-97.284697481881,-174.476957070073,-9.9700380273528,39.7847293206937,9.32538012724464,2.17679201130175,9.3409085683009,429.727894228456,425.053206060606,0.00226955686520891,67.5659086332625,2.20600221047349,23.0141341125541,24.0643054545454,-7.32045732053022e-06,126.65,1,0,1,0,48145,2000.00566666667,1681.20451,0.840599873300359,0.160757755469693,2.44,0.5,"0: Broadleaf",2,TRUE,1678811247.25,414.816233333333,419.8052,24.0665966666667,23.0304,414.493,23.8645266666667,500.2473,90.86753,0.09994272,26.6341466666667,27.4905233333333,999.9,0,0,9998.041,0,6.502858,-4.98881833333333,425.045666666667,429.701333333333,1.03619133333333,419.8052,23.0304,2.186873,2.09271566666667,18.8664666666667,18.1638466666667,2000.00566666667,0.980003333333333,0.0199965333333333,0,2.50132,0,5530.779,16705.4766666667,44.125,46.062,45.187,44.2059,43.625,1960.014,39.9916666666667,0,1678811267.8,0,0,"--:--:--",1678485991.5,1678485994.5,0,-0.022,-0.002,0.753,0.544,420,30,0.57,0.18,-4.9788035,-0.432162776735455,0.0816716681153875,0,1.0295545,0.177720900562851,0.0181931536504807,0,0,2,"0/2",2.86274,2.71036,0.0908441,0.0916731,0.103507,0.100016,25954.3,22241.1,25543.9,23844.3,39077.6,35489.3,46176.4,42498,1.78665,1.89225,0.152558,0,25.0062,999.9,57.734,29.447,26.2205,53.7683,45.2564,1,-0.0153608,0.454665,20.2294,5.23271,11.9872,4.95645,3.30395,9999,9999,999.9,9999,1.86852,1.86418,1.8718,1.86264,1.86203,1.86853,1.85867,1.86508,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.323,0.202,0.110655024909709,0.00100583059781826,-1.45714000909308e-06,6.47913989740579e-10,-0.137738042023315,-0.0314467808109139,0.00259088431351928,-2.83474046784098e-05,2,1297,1,27,5421.1,5421,1.04614,2.33887,1.44775,2.30347,1.44409,2.37305,35.4291,24.3327,18,427.303,478.22,24.4734,27.1667,29.9998,27.176,27.1483,20.9921,28.0822,100,24.2796,413.157,22.9545,97.7322,99.9466,3
2,1678811260,5,2023-03-14 11:27:40,11:27:40,5,"ely_can13_t3_ch3","gibson",1678811252.15517,0.00220103282250429,2.20103282250429,9.65804443702586,414.778202007101,286.24746809444,26.0390785845754,37.7311361708482,0.131986226687306,3.77696340472566,0.129476425441587,0.0811442864612339,321.510417724138,27.6837058390213,27.5001413793103,3.68565356685996,62.470829367394,2.18919563034723,3.50434859360113,1.49645793651272,-97.0655474724393,-174.976611971323,-10.0050476841376,39.4632105962382,9.11906971996714,2.19995005065645,9.65804443702586,429.756719555928,424.950236363636,-0.00309777765429236,67.5659086332625,2.20103282250429,23.0132980952381,24.0610636363636,-3.75703799305218e-06,126.65,0,0,1,0,48244,1999.96827586207,1681.17308275862,0.840599875032501,0.160757758812726,2.44,0.5,"0: Broadleaf",2,TRUE,1678811252.15517,414.778206896552,419.671137931034,24.0658172413793,23.0186068965517,414.454965517241,23.8637827586207,500.252482758621,90.8669689655173,0.10004904137931,26.6408275862069,27.5001413793103,999.9,0,0,9990.23413793104,0,6.51009,-4.89287,425.006379310345,429.559034482759,1.04720689655172,419.671137931034,23.0186068965517,2.18678931034483,2.09163137931034,18.8658586206897,18.1555931034483,1999.96827586207,0.980003103448276,0.0199967172413793,0,2.52743793103448,0,5529.46413793103,16705.1551724138,44.125,46.062,45.187,44.1978620689655,43.625,1959.97724137931,39.9910344827586,0,1678811272.6,0,0,"--:--:--",1678485991.5,1678485994.5,0,-0.022,-0.002,0.753,0.544,420,30,0.57,0.18,-4.94143975609756,0.61706613240418,0.211632550374439,0,1.03777780487805,0.142349268292683,0.0162060275616136,0,0,2,"0/2",2.86246,2.70987,0.0908226,0.091262,0.103496,0.100017,25955.1,22251.5,25544,23844.7,39078.1,35490,46176.4,42498.9,1.78712,1.89182,0.153594,0,25.0095,999.9,57.734,29.447,26.2233,53.3283,44.8117,1,-0.0150991,1.22707,20.2246,5.23197,11.987,4.95565,3.304,9999,9999,999.9,9999,1.86854,1.8642,1.8718,1.86264,1.86206,1.86852,1.85867,1.86508,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.323,0.2018,0.110655024909709,0.00100583059781826,-1.45714000909308e-06,6.47913989740579e-10,-0.137738042023315,-0.0314467808109139,0.00259088431351928,-2.83474046784098e-05,2,1297,1,27,5421.1,5421.1,1.01929,2.32056,1.44775,2.30347,1.44409,2.46216,35.4523,24.3414,18,427.544,477.91,24.3629,27.1612,30.0001,27.1721,27.1441,20.4545,28.0822,100,24.2645,399.594,22.9508,97.7322,99.9485,3
3,1678811265,10,2023-03-14 11:27:45,11:27:45,5,"ely_can13_t3_ch3","gibson",1678811257.23214,0.00215516746772996,2.15516746772996,9.70070061826152,414.366602205658,282.560169116441,25.7034702168786,37.6934217301988,0.128931704281523,3.77544533993556,0.126534645471094,0.0792958076914104,321.512633035714,27.6997835521641,27.5105892857143,3.68790738210355,62.4305440838192,2.18859215611466,3.50564325240583,1.49931522598889,-95.0428853268914,-175.756171410266,-10.0545037504827,40.6590725480737,4.39905906943437,2.19630147090894,9.70070061826152,423.392769028609,421.930387878788,-0.686582439248171,67.5659086332625,2.15516746772996,23.0140370995671,24.0404606060606,-5.51592343399249e-05,126.65,0,0,1,0,48015,1999.98214285714,1681.18473214286,0.840599871427423,0.160757751854927,2.44,0.5,"0: Broadleaf",2,TRUE,1678811257.23214,414.366607142857,416.956142857143,24.0593571428571,23.0138821428571,414.043428571429,23.8575857142857,500.255107142857,90.8662857142857,0.100074821428571,26.6471,27.5105892857143,999.9,0,0,9984.70678571428,0,6.51009,-2.58950069642857,424.581821428571,426.777964285714,1.04546928571429,416.956142857143,23.0138821428571,2.186185,2.09118642857143,18.8614392857143,18.1522,1999.98214285714,0.980003285714286,0.0199965714285714,0,2.510475,0,5528.73607142857,16705.2714285714,44.12275,46.0597857142857,45.187,44.19375,43.6205,1959.99107142857,39.9910714285714,0,1678811278,0,0,"--:--:--",1678485991.5,1678485994.5,0,-0.022,-0.002,0.753,0.544,420,30,0.57,0.18,-3.2672932375,25.1124488949344,3.17803035769717,0,1.0446485,-0.0179193996247689,0.00858431696467456,1,1,2,"1/2",2.86268,2.71018,0.0902341,0.0890634,0.103432,0.100019,25971.9,22305.7,25544,23845.1,39080.7,35490.2,46176.2,42499.3,1.78725,1.89205,0.152227,0,25.013,999.9,57.734,29.457,26.2372,54.5983,44.8277,1,-0.0154446,0.919235,20.2268,5.23241,11.9872,4.956,3.30395,9999,9999,999.9,9999,1.86854,1.86418,1.8718,1.86264,1.86205,1.86853,1.85867,1.86508,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.323,0.2009,0.110655024909709,0.00100583059781826,-1.45714000909308e-06,6.47913989740579e-10,-0.137738042023315,-0.0314467808109139,0.00259088431351928,-2.83474046784098e-05,2,1297,1,27,5421.2,5421.2,0.98877,2.32422,1.44775,2.30347,1.44409,2.50488,35.4523,24.3414,18,427.583,478.018,24.2578,27.1568,29.9998,27.1677,27.1399,19.8625,28.0822,100,24.2467,379.434,22.9606,97.732,99.9496,3
4,1678811270,15,2023-03-14 11:27:50,11:27:50,5,"ely_can13_t3_ch3","gibson",1678811262.5,0.00213739747145067,2.13739747145067,9.38748105319426,411.725439652204,282.82829793764,25.7278594778476,37.4531626858728,0.127764141431883,3.77172556161257,0.12540759708025,0.0785878540028578,321.511761333333,27.7039598047306,27.5109481481481,3.68798481702376,62.4056389466498,2.18766133692784,3.50555073844859,1.50032348009592,-94.2592284909746,-175.747105229429,-10.0638961612837,41.4415314516461,-6.52674349340381,2.17393910008935,9.38748105319426,408.19680113162,412.899454545454,-1.90693752633184,67.5659086332625,2.13739747145067,23.0159843290043,24.0335678787879,-1.62857649173737e-05,126.65,0,0,1,0,47936,1999.97666666667,1681.18013333333,0.840599873665193,0.160757756173822,2.44,0.5,"0: Broadleaf",2,TRUE,1678811262.5,411.725444444444,408.978666666667,24.0491259259259,23.0143148148148,411.402555555556,23.8477777777778,500.269555555556,90.8661703703704,0.100185066666667,26.6466518518519,27.5109481481481,999.9,0,0,9970.9962962963,0,6.49061703703704,2.74683742592593,421.871148148148,418.61262962963,1.03480814814815,408.978666666667,23.0143148148148,2.18525185185185,2.09122185185185,18.8546037037037,18.1524740740741,1999.97666666667,0.980003185185185,0.0199966518518518,0,2.50491851851852,0,5529.03814814815,16705.2296296296,44.1203333333333,46.0574074074074,45.187,44.187,43.6203333333333,1959.98555555556,39.9911111111111,0,1678811282.8,0,0,"--:--:--",1678485991.5,1678485994.5,0,-0.022,-0.002,0.753,0.544,420,30,0.57,0.18,-0.3212939875,55.5275280168856,5.91205554133094,0,1.04115625,-0.116666228893062,0.012150808756519,0,0,2,"0/2",2.86262,2.70992,0.0886734,0.0863529,0.103417,0.100026,26016.5,22372.2,25544.1,23845.2,39081.4,35489.7,46176.3,42499.1,1.78677,1.892,0.151768,0,25.0151,999.9,57.716,29.457,26.2275,54.4883,45.8373,1,-0.0158689,0.799273,20.2276,5.23197,11.9867,4.95585,3.304,9999,9999,999.9,9999,1.86855,1.8642,1.8718,1.86264,1.86205,1.86852,1.85866,1.86508,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.322,0.2006,0.110655024909709,0.00100583059781826,-1.45714000909308e-06,6.47913989740579e-10,-0.137738042023315,-0.0314467808109139,0.00259088431351928,-2.83474046784098e-05,2,1297,1,27,5421.3,5421.3,0.95459,2.36084,1.44775,2.30347,1.44409,2.2583,35.4523,24.3327,18,427.286,477.946,24.2286,27.1519,29.9999,27.1639,27.1352,19.164,28.0822,100,24.2541,365.975,22.9606,97.7321,99.9495,3
5,1678811275,20,2023-03-14 11:27:55,11:27:55,5,"ely_can13_t3_ch3","gibson",1678811267.21429,0.00214442346928644,2.14442346928645,9.37714240307494,405.685995234154,277.496354268185,25.2428487621918,36.9038009513378,0.12821973652515,3.77540759123078,0.125848792399361,0.0788648634860937,321.517120392857,27.6982403483639,27.5059928571429,3.68691569553546,62.3967563481447,2.18692100466698,3.50486328562495,1.49999469086848,-94.5690749955324,-175.587947658097,-10.0445600332636,41.3155377059643,-19.365197463308,2.15522142441495,9.37714240307494,391.673472996037,399.985575757576,-2.63888101964754,67.5659086332625,2.14442346928645,23.0155007359307,24.0362418181818,7.2166469893526e-06,126.65,0,0,1,0,48083,2000.01,1681.20815357143,0.840599873786345,0.160757756407647,2.44,0.5,"0: Broadleaf",2,TRUE,1678811267.21429,405.686,396.667035714286,24.0409714285714,23.0150285714286,405.363964285714,23.8399607142857,500.2535,90.8663928571428,0.100023003571429,26.6433214285714,27.5059928571429,999.9,0,0,9984.55571428571,0,6.45296107142857,9.01905680357143,415.679428571429,406.01125,1.02593714285714,396.667035714286,23.0150285714286,2.18451535714286,2.0912925,18.8492071428571,18.1530071428571,2000.01,0.980003285714286,0.0199965714285714,0,2.502425,0,5530.32821428572,16705.5107142857,44.11375,46.0442857142857,45.187,44.187,43.60025,1960.01821428571,39.9917857142857,0,1678811288.2,0,0,"--:--:--",1678485991.5,1678485994.5,0,-0.022,-0.002,0.753,0.544,420,30,0.57,0.18,5.6899635125,81.5870439793621,7.94654835054404,0,1.03144825,-0.123464127579741,0.0127901966144974,0,0,2,"0/2",2.86282,2.71037,0.0864809,0.0835199,0.103431,0.100027,26079.3,22441.7,25544.3,23845.3,39081,35490,46176.6,42499.5,1.78765,1.89165,0.151724,0,25.0178,999.9,57.716,29.457,26.2298,54.5583,44.8998,1,-0.0169842,0.653908,20.2284,5.23271,11.986,4.95565,3.3039,9999,9999,999.9,9999,1.86857,1.86418,1.8718,1.86264,1.86204,1.86855,1.85867,1.86508,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.32,0.2008,0.110655024909709,0.00100583059781826,-1.45714000909308e-06,6.47913989740579e-10,-0.137738042023315,-0.0314467808109139,0.00259088431351928,-2.83474046784098e-05,2,1297,1,27,5421.4,5421.3,0.922852,2.31934,1.44775,2.30347,1.44409,2.48169,35.4523,24.3414,18,427.754,477.686,24.2295,27.1463,29.9992,27.16,27.1312,18.5265,28.0822,100,24.2556,345.9,22.9606,97.7329,99.9503,3
6,1678811280,25,2023-03-14 11:28:00,11:28:00,5,"ely_can13_t3_ch3","gibson",1678811272.5,0.00215554815752085,2.15554815752086,8.98553109991403,394.79599546356,272.52143461749,24.7903502055892,35.913252111868,0.129048673548163,3.7811233992962,0.126650840984636,0.0793685003749683,321.512965,27.687347222491,27.4963296296296,3.68483159813794,62.4130827682483,2.18657982726857,3.50339981665024,1.49825177086937,-95.0596737466698,-175.329600036927,-10.0137806038624,41.1099106125409,-31.2975153080578,2.14536350304217,8.98553109991403,374.770218596988,385.107563636364,-3.01024210367407,67.5659086332625,2.15554815752086,23.0164925974026,24.0425503030303,1.28412140345225e-05,126.65,0,0,1,0,48303,1999.98407407407,1681.18636666667,0.840599876999021,0.16075776260811,2.44,0.5,"0: Broadleaf",2,TRUE,1678811272.5,394.796,379.942518518519,24.0371703703704,23.015837037037,394.47562962963,23.8363259259259,500.214740740741,90.8666518518518,0.0999550148148148,26.6362296296296,27.4963296296296,999.9,0,0,10005.6274074074,0,6.4325562962963,14.8535233333333,404.519555555556,388.893259259259,1.02132296296296,379.942518518519,23.015837037037,2.18417666666667,2.09137222222222,18.8467296296296,18.1536222222222,1999.98407407407,0.980003037037037,0.0199967703703704,0,2.54367777777778,0,5531.85592592593,16705.2925925926,44.1016666666667,46.0321481481481,45.187,44.187,43.5876666666667,1959.99259259259,39.9914814814815,0,1678811293,0,0,"--:--:--",1678485991.5,1678485994.5,0,-0.022,-0.002,0.753,0.544,420,30,0.57,0.18,10.4660373292683,69.8578503658537,7.11569888041376,0,1.02619780487805,-0.0640285714285743,0.00912447085326987,1,1,2,"1/2",2.8631,2.7108,0.0839415,0.0806339,0.103446,0.100028,26152,22512.4,25544.4,23845.4,39080.5,35490.1,46176.9,42499.8,1.78747,1.89217,0.15074,0,25.0203,999.9,57.716,29.457,26.2293,54.4483,44.8518,1,-0.0174975,0.618159,20.2285,5.23226,11.9866,4.9557,3.30395,9999,9999,999.9,9999,1.86857,1.86418,1.8718,1.86264,1.86204,1.86857,1.85867,1.86508,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.316,0.2011,0.110655024909709,0.00100583059781826,-1.45714000909308e-06,6.47913989740579e-10,-0.137738042023315,-0.0314467808109139,0.00259088431351928,-2.83474046784098e-05,2,1297,1,27,5421.5,5421.4,0.887451,2.34009,1.44775,2.30347,1.44409,2.36816,35.4754,24.3327,18,427.622,477.99,24.2424,27.1419,29.9995,27.1555,27.1272,17.7961,28.0822,100,24.2615,332.417,22.9605,97.7334,99.9509,3
7,1678811285,30,2023-03-14 11:28:05,11:28:05,5,"ely_can13_t3_ch3","gibson",1678811277.21429,0.0021720975083141,2.1720975083141,8.64689858130169,382.12849562032,265.275603825203,24.131234941323,34.7609519029287,0.130115003495196,3.78537237902805,0.127680464474065,0.0800152298612724,321.515161714286,27.6808391945302,27.4944571428571,3.68442787220555,62.4281000780169,2.18684591358142,3.50298328933365,1.49758195862413,-95.7895001166518,-175.556506702928,-10.0152905899753,40.1538643047306,-37.1875322771765,2.15180361335433,8.64689858130169,357.768026131429,369.202193939394,-3.19859076032418,67.5659086332625,2.1720975083141,23.0149322943723,24.0488145454545,1.91679002001158e-05,126.65,0,0,1,0,48071,1999.99785714286,1681.19794285714,0.840599872071291,0.160757753097593,2.44,0.5,"0: Broadleaf",2,TRUE,1678811277.21429,382.1285,364.389678571429,24.0400821428571,23.015675,381.810357142857,23.8391107142857,500.209392857143,90.8667392857143,0.0999180071428572,26.6342107142857,27.4944571428571,999.9,0,0,10021.3135714286,0,6.44481357142857,17.7388285714286,391.541214285714,372.974035714286,1.02439785714286,364.389678571429,23.015675,2.18444321428571,2.09135964285714,18.8486857142857,18.1535285714286,1999.99785714286,0.980003142857143,0.0199966857142857,0,2.55418928571429,0,5533.16142857143,16705.4035714286,44.09575,46.0177142857143,45.1825714285714,44.187,43.56875,1960.00642857143,39.9914285714286,0,1678811297.8,0,0,"--:--:--",1678485991.5,1678485994.5,0,-0.022,-0.002,0.753,0.544,420,30,0.57,0.18,15.9162455,37.5384821763602,3.76449810983413,0,1.02337875,0.0372293808630379,0.00445986669503698,1,1,2,"1/2",2.86278,2.71016,0.0811824,0.0775018,0.103469,0.100028,26231.1,22589,25544.8,23845.3,39080,35490.2,46177.6,42500,1.78723,1.8919,0.150517,0,25.0224,999.9,57.716,29.457,26.2281,54.1883,44.7276,1,-0.0178862,0.605787,20.2286,5.23316,11.9866,4.95565,3.30393,9999,9999,999.9,9999,1.86853,1.86418,1.87181,1.86264,1.86206,1.86854,1.85867,1.86508,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.314,0.2014,0.110655024909709,0.00100583059781826,-1.45714000909308e-06,6.47913989740579e-10,-0.137738042023315,-0.0314467808109139,0.00259088431351928,-2.83474046784098e-05,2,1297,1,27,5421.6,5421.5,0.854492,2.32666,1.44775,2.30347,1.44409,2.44629,35.4523,24.3414,18,427.455,477.774,24.2557,27.1373,29.9997,27.1518,27.1226,17.1633,28.0822,100,24.2666,318.864,22.9538,97.735,99.9511,3
8,1678811290,35,2023-03-14 11:28:10,11:28:10,5,"ely_can13_t3_ch3","gibson",1678811282.5,0.00218601530804129,2.1860153080413,8.03726337231903,366.351884821558,258.1760470092,23.4853947079026,33.3257818325483,0.131097027535088,3.78244772945604,0.128624105482617,0.0806083628128242,321.511089666667,27.676495264322,27.4902925925926,3.68353009401351,62.4523963354678,2.18740790018701,3.50252036517091,1.4961221938265,-96.4032750846212,-175.029240861626,-9.99261120223779,40.0859625181815,-40.8075205028915,2.16466035660484,8.03726337231903,340.30105417887,352.643527272727,-3.32131393702996,67.5659086332625,2.1860153080413,23.0159725108225,24.0564563636364,1.61432424468734e-05,126.65,0,0,1,0,48165,1999.97259259259,1681.1767,0.840599869331543,0.160757747809877,2.44,0.5,"0: Broadleaf",2,TRUE,1678811282.5,366.351888888889,346.833814814815,24.0462777777778,23.0158,366.036740740741,23.8450555555556,500.230518518518,90.8665814814815,0.100008874074074,26.6319666666667,27.4902925925926,999.9,0,0,10010.5262962963,0,6.48793777777778,19.5180740740741,375.37837037037,355.004666666667,1.03047222222222,346.833814814815,23.0158,2.18500296296296,2.09136740740741,18.8527851851852,18.1535888888889,1999.97259259259,0.980003037037037,0.0199967703703704,0,2.5638962962963,0,5534.38481481482,16705.1851851852,44.0853333333333,46.0114814814815,45.1755185185185,44.187,43.5666666666666,1959.98185185185,39.9907407407407,0,1678811302.6,0,0,"--:--:--",1678485991.5,1678485994.5,0,-0.022,-0.002,0.753,0.544,420,30,0.57,0.18,18.10153,23.4523204502814,2.34874444471935,0,1.026369,0.0660722701688534,0.0064498092219848,1,1,2,"1/2",2.86279,2.70985,0.0782837,0.0747368,0.10349,0.10002,26314.1,22656.9,25545,23845.5,39079.3,35490.8,46178,42500.4,1.7879,1.89132,0.150561,0,25.0224,999.9,57.691,29.477,26.2482,54.0783,45.2484,1,-0.0183232,0.609951,20.2285,5.23226,11.9872,4.9557,3.30395,9999,9999,999.9,9999,1.86857,1.86418,1.8718,1.86264,1.86205,1.86855,1.85867,1.86508,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.311,0.2017,0.110655024909709,0.00100583059781826,-1.45714000909308e-06,6.47913989740579e-10,-0.137738042023315,-0.0314467808109139,0.00259088431351928,-2.83474046784098e-05,2,1297,1,27,5421.6,5421.6,0.819092,2.33643,1.44775,2.30347,1.44409,2.52075,35.4523,24.3414,18,427.808,477.374,24.2654,27.1333,29.9997,27.1478,27.1192,16.4592,28.3631,100,24.2766,298.714,22.9467,97.7358,99.952,3
9,1678811295,40,2023-03-14 11:28:15,11:28:15,5,"ely_can13_t3_ch3","gibson",1678811287.21429,0.00226961889777892,2.26961889777892,7.60203565948157,351.631174714521,252.701247969811,22.9874139680038,31.9867489462648,0.136336271924021,3.78015748494384,0.133662327804253,0.083774830081507,321.516016714286,27.660589495105,27.486125,3.68263185109284,62.4624200741703,2.18783506543017,3.50264216921511,1.49479678566267,-100.09019339205,-173.953587259327,-9.93703995189112,37.5351961110172,-41.9907581624307,2.19830948260698,7.60203565948157,325.21861979584,336.87396969697,-3.13775917172409,67.5659086332625,2.26961889777892,22.9738233766234,24.0542393939394,-3.86659598907187e-06,126.65,0,0,1,0,48083,2000.00321428571,1681.20244285714,0.840599870464494,0.160757749996473,2.44,0.5,"0: Broadleaf",2,TRUE,1678811287.21429,351.631178571429,331.527178571429,24.0509285714286,23.0044892857143,351.319071428571,23.8495107142857,500.255392857143,90.8667607142858,0.100000046428571,26.6325571428571,27.486125,999.9,0,0,10002.0485714286,0,6.50462607142857,20.1040285714286,360.296678571429,339.333607142857,1.04643142857143,331.527178571429,23.0044892857143,2.18542964285714,2.09034392857143,18.8559071428571,18.1457892857143,2000.00321428571,0.980003,0.0199968,0,2.56063214285714,0,5535.59285714286,16705.4428571429,44.08,46.0066428571429,45.1648571428571,44.187,43.562,1960.01178571429,39.9914285714286,0,1678811308,0,0,"--:--:--",1678485991.5,1678485994.5,0,-0.022,-0.002,0.753,0.544,420,30,0.57,0.18,19.396245,9.3397485928705,1.15461818969519,0,1.03662625,0.148755984990618,0.0166322481474243,0,0,2,"0/2",2.86287,2.71019,0.0754506,0.0714947,0.103482,0.0998466,26395.3,22736.5,25545.3,23845.8,39079.6,35498.1,46178.1,42501.1,1.7871,1.89207,0.15001,0,25.0203,999.9,57.716,29.487,26.2733,54.4183,45.8734,1,-0.0183791,0.593162,20.2288,5.23286,11.9864,4.95565,3.30395,9999,9999,999.9,9999,1.86857,1.86418,1.8718,1.86264,1.86204,1.86854,1.85867,1.86508,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.306,0.2015,0.110655024909709,0.00100583059781826,-1.45714000909308e-06,6.47913989740579e-10,-0.137738042023315,-0.0314467808109139,0.00259088431351928,-2.83474046784098e-05,2,1297,1,27,5421.7,5421.7,0.786133,2.36938,1.44775,2.30347,1.44409,2.24976,35.4523,24.3327,18,427.324,477.818,24.2748,27.1287,29.9998,27.1435,27.1147,15.7738,28.3631,100,24.2911,285.318,22.952,97.7362,99.9534,3
