flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00438_20230309154615,15:46:15,2023-03-09,PFA-00474,PSA-00486,PSF-00438,0.000000,0.000000,0.000000,228.040573,106.562378,0.532704,923.950684

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,163.934830,6995.495117,1
0.010000,197.400574,6995.495117,1
0.020000,205.275177,6995.495117,1
0.030000,208.217743,6995.495117,1
0.040000,210.200424,6995.495117,1
0.050000,211.795090,6995.495117,1
0.060000,212.936996,6995.495117,1
0.070000,213.655823,6995.495117,1
0.080000,214.098938,6995.495117,1
0.090000,214.368942,6995.495117,1
0.100000,214.559204,6995.495117,1
0.110000,214.675430,6995.495117,1
0.120000,214.789154,6995.495117,1
0.130000,214.862823,6995.495117,1
0.140000,214.931137,6995.495117,1
0.150000,214.992645,6995.495117,1
0.160000,215.051651,6995.495117,1
0.170000,215.107086,6995.495117,1
0.180000,215.152863,6995.495117,1
0.190000,215.202209,6995.495117,1
0.200000,215.212936,6995.495117,1
0.210000,215.254425,6995.495117,1
0.220000,215.283386,6995.495117,1
0.230000,215.314514,6995.495117,1
0.240000,215.324875,6995.495117,1
0.250000,215.343826,6995.495117,1
0.260000,215.353851,6995.495117,1
0.270000,215.363861,6995.495117,1
0.280000,215.369934,6995.495117,1
0.290000,215.379242,6995.495117,1
0.300000,215.367081,6937.205566,2
0.310000,215.241913,6878.916016,2
0.320000,215.222961,6820.626465,2
0.330000,215.085632,6762.336914,2
0.340000,215.054871,6704.047363,2
0.350000,214.923981,6645.757812,2
0.360000,214.878922,6587.468262,2
0.370000,214.715485,6529.178711,2
0.380000,214.691513,6470.889160,2
0.390000,214.520935,6412.599609,2
0.400000,214.373230,6354.310059,2
0.410000,214.306000,6296.020508,2
0.420000,214.137192,6237.730957,2
0.430000,214.063522,6179.441406,2
0.440000,213.916183,6121.151855,2
0.450000,213.721283,6062.862305,2
0.460000,213.661911,6004.572754,2
0.470000,213.477020,5946.283203,2
0.480000,213.276031,5887.993652,2
0.490000,213.188049,5829.704102,2
0.500000,213.005310,5771.414551,2
0.510000,212.797882,5713.125000,2
0.520000,212.718842,5654.835449,2
0.530000,212.527512,5596.545898,2
0.540000,212.295776,5538.256348,2
0.550000,212.088348,5479.966797,2
0.560000,211.987488,5421.677246,2
0.570000,211.789368,5363.387695,2
0.580000,211.568710,5305.098145,2
0.590000,211.333389,5246.808594,2
0.600000,213.805313,6995.495117,3
0.610000,213.949081,6995.495117,3
0.620000,213.903305,6995.495117,3
0.630000,213.828201,6995.495117,3
0.640000,213.741302,6995.495117,3
0.650000,213.651535,6995.495117,3
0.660000,213.564987,6995.495117,3
0.670000,213.465576,6995.495117,3
0.680000,213.397629,6995.495117,3
0.690000,213.305359,6995.495117,3
0.700000,213.199493,6995.495117,3
0.710000,213.108307,6995.495117,3
0.720000,213.008881,6995.495117,3
0.730000,212.923767,6995.495117,3
0.740000,212.820404,6995.495117,3
0.750000,212.728149,6995.495117,3
0.760000,212.629440,6995.495117,3
0.770000,212.524658,6995.495117,3
0.780000,212.427734,6995.495117,3
0.790000,212.332611,6995.495117,3
0.800000,212.243561,6995.495117,3
0.810000,212.126617,6995.495117,3
0.820000,212.028625,6995.495117,3
0.830000,211.939926,6995.495117,3
0.839999,211.826569,6995.495117,3
0.849999,211.729645,6995.495117,3
0.859999,211.620209,6995.495117,3
0.869999,211.516144,6995.495117,3
0.879999,211.404556,6995.495117,3
0.889999,211.300491,6995.495117,3
