flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00438_20230309151148,15:11:48,2023-03-09,PFA-00474,PSA-00486,PSF-00438,0.000000,0.000000,0.000000,227.729202,110.306381,0.515625,510.611237

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,173.783188,6995.495117,1
0.010000,197.599762,6995.495117,1
0.020000,202.871201,6995.495117,1
0.030000,207.738159,6995.495117,1
0.040000,211.586945,6995.495117,1
0.050000,213.848236,6995.495117,1
0.060000,214.943283,6995.495117,1
0.070000,215.421432,6995.495117,1
0.080000,215.590958,6995.495117,1
0.090000,215.584152,6995.495117,1
0.100000,215.500473,6995.495117,1
0.110000,215.376022,6995.495117,1
0.120000,215.228317,6995.495117,1
0.130000,215.077393,6995.495117,1
0.140000,214.910751,6995.495117,1
0.150000,214.743011,6995.495117,1
0.160000,214.577789,6995.495117,1
0.170000,214.407211,6995.495117,1
0.180000,214.250214,6995.495117,1
0.190000,214.091064,6995.495117,1
0.200000,213.925842,6995.495117,1
0.210000,213.751312,6995.495117,1
0.220000,213.599686,6995.495117,1
0.230000,213.450912,6995.495117,1
0.240000,213.283188,6995.495117,1
0.250000,213.129395,6995.495117,1
0.260000,212.974548,6995.495117,1
0.270000,212.837936,6995.495117,1
0.280000,212.676651,6995.495117,1
0.290000,212.537521,6995.495117,1
0.300000,212.408066,6937.205566,2
0.310000,212.203857,6878.916016,2
0.320000,212.067963,6820.626465,2
0.330000,211.889511,6762.336914,2
0.340000,211.741806,6704.047363,2
0.350000,211.557266,6645.757812,2
0.360000,211.424225,6587.468262,2
0.370000,211.215729,6529.178711,2
0.380000,211.084488,6470.889160,2
0.390000,210.898514,6412.599609,2
0.400000,210.712189,6354.310059,2
0.410000,210.573074,6296.020508,2
0.420000,210.396057,6237.730957,2
0.430000,210.273026,6179.441406,2
0.440000,210.098145,6121.151855,2
0.450000,209.898956,6062.862305,2
0.460000,209.774490,6004.572754,2
0.470000,209.582809,5946.283203,2
0.480000,209.380035,5887.993652,2
0.490000,209.247711,5829.704102,2
0.500000,209.070679,5771.414551,2
0.510000,208.856461,5713.125000,2
0.520000,208.715912,5654.835449,2
0.530000,208.518860,5596.545898,2
0.540000,208.318237,5538.256348,2
0.550000,208.107590,5479.966797,2
0.560000,207.982422,5421.677246,2
0.570000,207.756042,5363.387695,2
0.580000,207.569717,5305.098145,2
0.590000,207.325821,5246.808594,2
0.600000,208.593964,6995.495117,3
0.610000,208.589676,6995.495117,3
0.620000,208.446625,6995.495117,3
0.630000,208.286407,6995.495117,3
0.640000,208.138702,6995.495117,3
0.650000,207.970261,6995.495117,3
0.660000,207.810760,6995.495117,3
0.670000,207.648392,6995.495117,3
0.680000,207.475662,6995.495117,3
0.690000,207.303650,6995.495117,3
0.700000,207.142715,6995.495117,3
0.710000,206.964966,6995.495117,3
0.720000,206.789017,6995.495117,3
0.730000,206.602341,6995.495117,3
0.740000,206.442474,6995.495117,3
0.750000,206.252579,6995.495117,3
0.760000,206.082703,6995.495117,3
0.770000,205.887085,6995.495117,3
0.780000,205.710770,6995.495117,3
0.790000,205.514069,6995.495117,3
0.800000,205.322388,6995.495117,3
0.810000,205.099945,6995.495117,3
0.820000,204.901093,6995.495117,3
0.830000,204.677933,6995.495117,3
0.839999,204.465515,6995.495117,3
0.849999,204.241989,6995.495117,3
0.859999,204.007751,6995.495117,3
0.869999,203.792099,6995.495117,3
0.879999,203.541046,6995.495117,3
0.889999,203.315384,6995.495117,3
