flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00438_20230309154858,15:48:58,2023-03-09,PFA-00474,PSA-00486,PSF-00438,0.000000,0.000000,0.000000,358.047455,109.415176,0.694412,744.858521

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,203.338623,6995.495117,1
0.010000,279.555573,6995.495117,1
0.020000,310.631989,6995.495117,1
0.030000,322.038879,6995.495117,1
0.040000,326.846130,6995.495117,1
0.050000,329.285858,6995.495117,1
0.060000,330.758209,6995.495117,1
0.070000,331.679810,6995.495117,1
0.080000,332.372559,6995.495117,1
0.090000,332.878601,6995.495117,1
0.100000,333.277710,6995.495117,1
0.110000,333.621033,6995.495117,1
0.120000,333.919281,6995.495117,1
0.130000,334.181427,6995.495117,1
0.140000,334.427124,6995.495117,1
0.150000,334.652771,6995.495117,1
0.160000,334.860199,6995.495117,1
0.170000,335.058319,6995.495117,1
0.180000,335.240356,6995.495117,1
0.190000,335.404877,6995.495117,1
0.200000,335.575104,6995.495117,1
0.210000,335.713501,6995.495117,1
0.220000,335.860840,6995.495117,1
0.230000,336.009979,6995.495117,1
0.240000,336.142670,6995.495117,1
0.250000,336.291443,6995.495117,1
0.260000,336.406586,6995.495117,1
0.270000,336.516388,6995.495117,1
0.280000,336.650848,6995.495117,1
0.290000,336.772430,6995.495117,1
0.300000,336.899750,6937.205566,2
0.310000,336.636536,6878.916016,2
0.320000,336.655151,6820.626465,2
0.330000,336.385834,6762.336914,2
0.340000,336.387268,6704.047363,2
0.350000,336.105835,6645.757812,2
0.360000,336.107971,6587.468262,2
0.370000,335.815796,6529.178711,2
0.380000,335.812561,6470.889160,2
0.390000,335.503571,6412.599609,2
0.400000,335.130920,6354.310059,2
0.410000,335.097321,6296.020508,2
0.420000,334.799042,6237.730957,2
0.430000,334.796906,6179.441406,2
0.440000,334.488281,6121.151855,2
0.450000,334.118835,6062.862305,2
0.460000,334.116699,6004.572754,2
0.470000,333.778381,5946.283203,2
0.480000,333.385712,5887.993652,2
0.490000,333.334198,5829.704102,2
0.500000,333.004822,5771.414551,2
0.510000,332.566742,5713.125000,2
0.520000,332.524536,5654.835449,2
0.530000,332.176575,5596.545898,2
0.540000,331.772797,5538.256348,2
0.550000,331.347595,5479.966797,2
0.560000,331.293579,5421.677246,2
0.570000,330.930603,5363.387695,2
0.580000,330.511108,5305.098145,2
0.590000,330.083008,5246.808594,2
0.600000,337.118622,6995.495117,3
0.610000,338.703278,6995.495117,3
0.620000,339.079498,6995.495117,3
0.630000,339.206451,6995.495117,3
0.640000,339.299805,6995.495117,3
0.650000,339.367035,6995.495117,3
0.660000,339.437134,6995.495117,3
0.670000,339.491486,6995.495117,3
0.680000,339.567291,6995.495117,3
0.690000,339.622742,6995.495117,3
0.700000,339.679596,6995.495117,3
0.710000,339.740051,6995.495117,3
0.720000,339.805481,6995.495117,3
0.730000,339.868439,6995.495117,3
0.740000,339.943542,6995.495117,3
0.750000,340.005035,6995.495117,3
0.760000,340.043304,6995.495117,3
0.770000,340.095886,6995.495117,3
0.780000,340.168121,6995.495117,3
0.790000,340.222839,6995.495117,3
0.800000,340.266815,6995.495117,3
0.810000,340.317963,6995.495117,3
0.820000,340.358734,6995.495117,3
0.830000,340.413818,6995.495117,3
0.839999,340.471375,6995.495117,3
0.849999,340.514313,6995.495117,3
0.859999,340.593323,6995.495117,3
0.869999,340.638763,6995.495117,3
0.879999,340.710632,6995.495117,3
0.889999,340.799316,6995.495117,3
