flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00438_20230309145513,14:55:13,2023-03-09,PFA-00474,PSA-00486,PSF-00438,0.000000,0.000000,0.000000,205.981262,88.701721,0.569370,754.182800

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,149.958725,6995.495117,1
0.010000,174.557083,6995.495117,1
0.020000,181.576965,6995.495117,1
0.030000,186.154251,6995.495117,1
0.040000,189.646484,6995.495117,1
0.050000,192.147736,6995.495117,1
0.060000,193.765289,6995.495117,1
0.070000,194.711929,6995.495117,1
0.080000,195.240860,6995.495117,1
0.090000,195.524094,6995.495117,1
0.100000,195.670364,6995.495117,1
0.110000,195.712921,6995.495117,1
0.120000,195.723297,6995.495117,1
0.130000,195.690750,6995.495117,1
0.140000,195.630676,6995.495117,1
0.150000,195.565582,6995.495117,1
0.160000,195.459015,6995.495117,1
0.170000,195.372818,6995.495117,1
0.180000,195.285553,6995.495117,1
0.190000,195.173981,6995.495117,1
0.200000,195.094589,6995.495117,1
0.210000,195.001953,6995.495117,1
0.220000,194.911118,6995.495117,1
0.230000,194.829941,6995.495117,1
0.240000,194.752335,6995.495117,1
0.250000,194.661133,6995.495117,1
0.260000,194.553848,6995.495117,1
0.270000,194.475891,6995.495117,1
0.280000,194.386841,6995.495117,1
0.290000,194.296722,6995.495117,1
0.300000,194.229843,6937.205566,2
0.310000,194.046738,6878.916016,2
0.320000,193.956253,6820.626465,2
0.330000,193.781738,6762.336914,2
0.340000,193.720215,6704.047363,2
0.350000,193.526382,6645.757812,2
0.360000,193.441635,6587.468262,2
0.370000,193.262451,6529.178711,2
0.380000,193.219894,6470.889160,2
0.390000,193.044662,6412.599609,2
0.400000,192.874069,6354.310059,2
0.410000,192.797546,6296.020508,2
0.420000,192.616226,6237.730957,2
0.430000,192.574020,6179.441406,2
0.440000,192.398071,6121.151855,2
0.450000,192.226761,6062.862305,2
0.460000,192.169907,6004.572754,2
0.470000,191.996460,5946.283203,2
0.480000,191.809769,5887.993652,2
0.490000,191.778656,5829.704102,2
0.500000,191.603775,5771.414551,2
0.510000,191.427109,5713.125000,2
0.520000,191.385620,5654.835449,2
0.530000,191.228271,5596.545898,2
0.540000,191.050171,5538.256348,2
0.550000,190.872787,5479.966797,2
0.560000,190.837021,5421.677246,2
0.570000,190.667145,5363.387695,2
0.580000,190.477966,5305.098145,2
0.590000,190.284134,5246.808594,2
0.600000,192.894104,6995.495117,3
0.610000,193.258163,6995.495117,3
0.620000,193.320389,6995.495117,3
0.630000,193.313599,6995.495117,3
0.640000,193.287140,6995.495117,3
0.650000,193.276398,6995.495117,3
0.660000,193.266754,6995.495117,3
0.670000,193.247803,6995.495117,3
0.680000,193.254593,6995.495117,3
0.690000,193.251373,6995.495117,3
0.700000,193.251007,6995.495117,3
0.710000,193.234558,6995.495117,3
0.720000,193.231705,6995.495117,3
0.730000,193.213470,6995.495117,3
0.740000,193.192719,6995.495117,3
0.750000,193.159454,6995.495117,3
0.760000,193.153030,6995.495117,3
0.770000,193.146942,6995.495117,3
0.780000,193.137650,6995.495117,3
0.790000,193.110474,6995.495117,3
0.800000,193.117264,6995.495117,3
0.810000,193.091507,6995.495117,3
0.820000,193.099030,6995.495117,3
0.830000,193.092224,6995.495117,3
0.839999,193.073624,6995.495117,3
0.849999,193.073273,6995.495117,3
0.859999,193.055389,6995.495117,3
0.869999,193.055038,6995.495117,3
0.879999,193.048950,6995.495117,3
0.889999,193.046097,6995.495117,3
