"id","machine.x","A","Ci","Ca","gsw","CO2_s","CO2_r","H2O_s","H2O_r","Qin","VPDleaf","Flow","Tair","Tleaf","chamber","machine.y","rd","keep.row"
"bou_cur25_t1_ch5","stan",20.91661893,513.8968425,1347.268512,0.041602629,1347.268519,1377.508519,9.419286296,9.208818148,2000.011111,1.494564671,500.0555556,19.02070741,20,5,"stan",1.6684325968268,"yes"
"bou_cur25_t1_ch5","stan",20.55146498,574.3117308,1362.755351,0.043347609,1362.755357,1393.076429,9.418133929,9.201645714,2000.002143,1.493152782,500.0477143,19.01614286,20,5,"stan",1.6684325968268,"yes"
"bou_cur25_t1_ch5","stan",20.7740225,571.8220924,1380.19629,0.042709086,1380.196296,1410.735556,9.412605185,9.192895185,2000.014815,1.493555021,500.061963,19.01403333,20,5,"stan",1.6684325968268,"yes"
"bou_cur25_t1_ch5","stan",20.87057296,586.4657297,1395.847494,0.042876314,1395.8475,1426.487857,9.404926071,9.18051,2000.009286,1.494326824,500.0655714,19.01384643,20,5,"stan",1.6684325968268,"yes"
"bou_cur25_t1_ch5","stan",20.41421693,620.607493,1413.482586,0.042884524,1413.482593,1444.213704,9.393832593,9.171237778,2000.002593,1.497313104,500.0554444,19.01583704,20,5,"stan",1.6684325968268,"yes"
"bou_cur25_t1_ch5","stan",20.78631483,603.9010761,1429.241779,0.041886465,1429.241786,1459.9675,9.38496,9.163709643,1999.981071,1.499953635,500.0612857,19.0159,20,5,"stan",1.6684325968268,"yes"
"bou_cur25_t1_ch5","stan",21.35866963,574.1575191,1446.928882,0.040613144,1446.928889,1477.69,9.375428148,9.160238519,1999.958889,1.502492738,500.0501852,19.01645926,20,5,"stan",1.6684325968268,"yes"
"bou_cur25_t1_ch5","stan",20.85803787,599.6069354,1462.679279,0.040146508,1462.679286,1493.475357,9.36927,9.159316071,1999.990714,1.50277266,500.0480714,19.01753929,20,5,"stan",1.6684325968268,"yes"
"bou_cur25_t1_ch5","stan",21.03780848,594.1997585,1480.373697,0.039405356,1480.373704,1511.243333,9.363573333,9.158647778,1999.981481,1.501049849,500.0581481,19.01538148,20,5,"stan",1.6684325968268,"yes"
"bou_cur25_t1_ch5","stan",21.26735832,591.5550642,1496.136422,0.039004866,1496.136429,1527.013214,9.3596275,9.158091786,1999.995,1.501128815,500.0576786,19.01328929,20,5,"stan",1.6684325968268,"yes"
