flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00438_20230309154122,15:41:22,2023-03-09,PFA-00474,PSA-00486,PSF-00438,0.000000,0.000000,0.000000,395.950073,117.743256,0.702631,343.613495

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,235.821960,6995.495117,1
0.010000,321.696625,6995.495117,1
0.020000,347.244873,6995.495117,1
0.030000,357.941864,6995.495117,1
0.040000,365.111938,6995.495117,1
0.050000,370.555756,6995.495117,1
0.060000,374.462128,6995.495117,1
0.070000,377.075317,6995.495117,1
0.080000,378.743286,6995.495117,1
0.090000,379.750732,6995.495117,1
0.100000,380.400177,6995.495117,1
0.110000,380.743134,6995.495117,1
0.120000,380.935181,6995.495117,1
0.130000,381.033905,6995.495117,1
0.140000,381.058929,6995.495117,1
0.150000,381.031403,6995.495117,1
0.160000,380.983459,6995.495117,1
0.170000,380.902283,6995.495117,1
0.180000,380.795715,6995.495117,1
0.190000,380.670532,6995.495117,1
0.200000,380.575073,6995.495117,1
0.210000,380.430237,6995.495117,1
0.220000,380.316498,6995.495117,1
0.230000,380.206696,6995.495117,1
0.240000,380.112640,6995.495117,1
0.250000,380.016449,6995.495117,1
0.260000,379.914886,6995.495117,1
0.270000,379.840485,6995.495117,1
0.280000,379.747864,6995.495117,1
0.290000,379.653809,6995.495117,1
0.300000,379.611969,6937.205566,2
0.310000,379.383087,6878.916016,2
0.320000,379.297241,6820.626465,2
0.330000,379.084106,6762.336914,2
0.340000,379.010071,6704.047363,2
0.350000,378.800873,6645.757812,2
0.360000,378.713959,6587.468262,2
0.370000,378.460052,6529.178711,2
0.380000,378.350250,6470.889160,2
0.390000,378.126038,6412.599609,2
0.400000,377.904663,6354.310059,2
0.410000,377.822052,6296.020508,2
0.420000,377.594238,6237.730957,2
0.430000,377.547028,6179.441406,2
0.440000,377.349609,6121.151855,2
0.450000,377.116089,6062.862305,2
0.460000,377.045990,6004.572754,2
0.470000,376.762756,5946.283203,2
0.480000,376.493103,5887.993652,2
0.490000,376.417267,5829.704102,2
0.500000,376.190887,5771.414551,2
0.510000,375.912323,5713.125000,2
0.520000,375.861176,5654.835449,2
0.530000,375.633728,5596.545898,2
0.540000,375.359772,5538.256348,2
0.550000,375.109070,5479.966797,2
0.560000,375.023956,5421.677246,2
0.570000,374.769684,5363.387695,2
0.580000,374.506836,5305.098145,2
0.590000,374.204285,5246.808594,2
0.600000,377.779114,6995.495117,3
0.610000,378.567352,6995.495117,3
0.620000,378.644226,6995.495117,3
0.630000,378.594879,6995.495117,3
0.640000,378.532654,6995.495117,3
0.650000,378.500824,6995.495117,3
0.660000,378.448242,6995.495117,3
0.670000,378.396027,6995.495117,3
0.680000,378.328094,6995.495117,3
0.690000,378.280884,6995.495117,3
0.700000,378.235474,6995.495117,3
0.710000,378.179321,6995.495117,3
0.720000,378.104553,6995.495117,3
0.730000,378.055939,6995.495117,3
0.740000,377.992615,6995.495117,3
0.750000,377.919678,6995.495117,3
0.760000,377.837769,6995.495117,3
0.770000,377.750519,6995.495117,3
0.780000,377.662903,6995.495117,3
0.790000,377.573853,6995.495117,3
0.800000,377.482666,6995.495117,3
0.810000,377.364990,6995.495117,3
0.820000,377.269867,6995.495117,3
0.830000,377.171875,6995.495117,3
0.839999,377.058868,6995.495117,3
0.849999,376.939056,6995.495117,3
0.859999,376.820679,6995.495117,3
0.869999,376.688354,6995.495117,3
0.879999,376.567474,6995.495117,3
0.889999,376.447693,6995.495117,3
