"obs","time","elapsed","date","hhmmss","averaging","id","machine","TIME","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd.dt","αVc","Edyn","Hr","Hs","dHs.dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","DarkAdaptedID","Qmax_d","Fo","Fm","Fv.Fm","A_dark","LightAdaptedID","Qmax","Fs","Fm.","PhiPS2","PS2.1","Qabs_fs","A_fs","ETR","PhiCO2","NPQ","alt..Fo.","DarkPulseID","Fmin","Fo.","Fv..Fm.","qP","qN","qP_Fo","qN_Fo","qL","X1.qL","ID","P1_dur","P2_dur","P3_dur","P1_Qmax","P1_Fmax","P2_dQdt","P3_ΔF","ID.1","Duration","Fo.1","F1","F2","Fmax","T.HIR","T.F1","T.F2","T.Fmax","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME.1","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","F_avg","dF.dt","dF_dc.dt","F_dc_avg","period","time.1","hhmmss.1","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔH2O.MN","ΔH2O.SLP","ΔH2O.SD","ΔH2O.OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_.","Flow_.","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_hum","CO2_hrs","AccH2O_des","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","NA.","chamber"
1,1510789595,0,"20171115 17:46:35","17:46:35",5,"ely_can6_t3_ch2","ozzie",1510789587.25,0.00176726979523598,1.76726979523598,8.53145054706201,414.489694832134,304.676875768727,27.4613282980559,37.3590465545747,0.135995200408214,3.54960127687135,0.133165531707963,0.0834777879689268,321.513739713903,20.3051130174431,20.3051130174431,2.39131939643666,54.9402489375036,1.21910632091239,2.21896759568593,1.17221307552428,-77.9365979699066,-230.633730249722,-13.0237383139873,-0.0803268197124396,8.56101131747289,1.79171476669851,8.53145054706201,425.283393663702,420.17146060606,-0.000376953597741369,63.3408659459042,1.76726979523598,12.4830833786913,13.5154024242424,-4.86024762710886e-05,106.969134517158,0,0,1,0,48929,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.98233333333,1681.18544979995,0.840600150201302,0.160758289888512,2.96,0.5,"0: Broadleaf",2,"True",1510789587.25,414.4897,419.996666666667,13.5256933333333,12.4794966666667,407.7101,13.4311433333333,500.072566666667,90.03263,0.100000606666667,19.0999166666667,20.0532766666667,999.9,0,0,9987.04433333333,0,10.0399,-5.50683533333333,420.172866666667,425.304133333333,1.04618266666667,419.996666666667,12.4794966666667,1.21775233333333,1.123562,9.820365,8.62552766666667,1999.98233333333,0.9799964,0.02000372,0,2.23166666666667,0,5372.209,17299.9833333333,40.4685666666667,41.3976666666667,40.1727333333333,40.3372666666667,39.0539333333333,1959.973,40.0096666666667,0,1680541914.3,0,2.258816,-0.628769227175746,1.62153846373399,5372.2208,15,0,"--:--:--",1510804401.6,1510804391.1,0,-0.171,0.011,6.826,0.582,420,25,0.34,0.18,1.05559275,-0.19092866791745,0.019819834634464,1,1,1,"1/1",2.97467,2.7538,0.0893253,0.0914902,0.0685818,0.0653565,35495.1,38641.7,35315.7,38568.3,46591.7,52024.7,55119.6,61810.6,2.0067,1.85537,0.0463612,0,19.2602,999.9,37.932,28.339,16.3076,56.4505,49.984,1,-0.141728,5.34253,20.0407,5.20217,12.0043,4.97585,3.293,9999,9999,999.9,9999,1.8631,1.86813,1.86783,1.86902,1.86982,1.86591,1.86707,1.8684,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.78,0.0943,4.15897532623131,0.0062796930132972,5.57372431386371e-07,-4.74429582243032e-10,0.00539388319989649,-0.0248170724086059,0.00284410487586285,-3.73955581151631e-05,-3,1841,1,22,-246.8,-246.6,1.03027,2.59766,1.54785,2.30469,1.34644,2.29736,32.5761,24.1926,18,502.003,406.087,12.8909,25.1833,30.0003,25.2609,25.2187,20.6429,20.6393,42.2625,12.8472,413.188,12.5298,102.31,102.918,NA,2
2,1510789600,5,"20171115 17:46:40","17:46:40",5,"ely_can6_t3_ch2","ozzie",1510789592.15517,0.00175290424501717,1.75290424501717,8.68941398061724,414.482408526973,301.955628963085,27.2155462094192,37.3576911978556,0.134871824899718,3.55113577047154,0.132089372073503,0.0828010688240777,321.511445807511,20.300140560322,20.300140560322,2.39058487451902,54.9363058520969,1.21844077534256,2.21791537753363,1.17214409917645,-77.3030772052572,-231.237683597221,-13.0513595933897,-0.0806745883568283,8.29018802135065,1.77557641342334,8.68941398061724,425.111480181251,420.046878787879,-0.0306503454471562,63.3408659459042,1.75290424501717,12.4852414958113,13.5095721212121,-9.67550753383684e-05,106.969134517158,0,0,1,0,48874,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.96896551724,1681.1741377241,0.840600112656901,0.160758217427819,2.96,0.5,"0: Broadleaf",2,"True",1510789592.15517,414.482413793103,419.825172413793,13.5185620689655,12.4817689655172,407.702793103448,13.4242275862069,500.066655172414,90.0309793103448,0.0999657655172414,19.0923103448276,20.0462896551724,999.9,0,0,9993.38620689655,0,10.0399,-5.34265689655172,420.162448275862,425.131482758621,1.03678034482759,419.825172413793,12.4817689655172,1.2170875862069,1.12374586206897,9.8122251724138,8.6279424137931,1999.96896551724,0.979996896551724,0.0200032,0,2.27157586206897,0,5372.33413793104,17299.8689655172,40.5451034482759,41.4545172413793,40.2389310344827,40.4243103448276,39.1268620689655,1959.9624137931,40.0068965517241,0,1680541919.1,0,2.280736,1.29147693803701,2.75999998630829,5372.3588,15,0,"--:--:--",1510804401.6,1510804391.1,0,-0.171,0.011,6.826,0.582,420,25,0.34,0.18,1.04314658536585,-0.120357282229965,0.0119208322695528,1,1,1,"1/1",2.97476,2.75388,0.0892911,0.0910948,0.0685632,0.0653655,35496.3,38658.3,35315.6,38568.1,46592.3,52024,55119.2,61810.4,2.00688,1.85555,0.0460818,0,19.2601,999.9,37.932,28.339,16.3076,56.3705,50.3926,1,-0.141895,5.27218,20.043,5.20007,12.0041,4.97525,3.29298,9999,9999,999.9,9999,1.8631,1.86813,1.86788,1.86902,1.86984,1.86594,1.86707,1.86843,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.779,0.094,4.15897532623131,0.0062796930132972,5.57372431386371e-07,-4.74429582243032e-10,0.00539388319989649,-0.0248170724086059,0.00284410487586285,-3.73955581151631e-05,-3,1841,1,22,-246.7,-246.5,1.00464,2.6001,1.54785,2.30469,1.34644,2.36206,32.5761,24.1926,18,502.097,406.17,12.8379,25.1833,30.0001,25.2588,25.2169,20.1153,20.6393,42.2625,12.8221,399.575,12.5347,102.309,102.917,NA,2
3,1510789605,10,"20171115 17:46:45","17:46:45",5,"ely_can6_t3_ch2","ozzie",1510789597.23214,0.0017558279424322,1.7558279424322,8.58037460083436,413.987744821621,303.028023861738,27.3120654475415,37.3129198974917,0.135203371860575,3.5529767256723,0.132408791625995,0.083001765704453,321.512444372101,20.2908176316237,20.2908176316237,2.38920824191498,54.9412564277395,1.21793497315772,2.21679490486277,1.17127326875726,-77.4320122612599,-231.123923920588,-13.0370152376379,-0.0805070473850833,4.62461324487874,1.76263366072969,8.58037460083436,417.871726903048,416.729327272727,-0.852374410107455,63.3408659459042,1.7558279424322,12.4850070665881,13.5100054545454,3.22714538519812e-05,106.969134517158,0,0,1,0,49042,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.97642857143,1681.18030692855,0.840600060536417,0.160758116835285,2.96,0.5,"0: Broadleaf",2,"True",1510789597.23214,413.98775,417.157035714286,13.5130178571429,12.4837928571429,407.211321428571,13.4188464285714,500.074607142857,90.0305142857143,0.0999795857142857,19.0842071428571,20.0364,999.9,0,0,10000.8285714286,0,10.0399,-3.16925164285714,419.658642857143,422.430535714286,1.02921964285714,417.157035714286,12.4837928571429,1.2165825,1.12392178571429,9.80603392857143,8.63025428571428,1999.97642857143,0.979997535714286,0.0200025285714286,0,2.32881428571429,0,5372.64285714286,17299.9392857143,40.6203214285714,41.5175714285714,40.3100714285714,40.5041785714286,39.2028928571428,1959.97321428571,40.0035714285714,0,1680541923.9,0,2.316356,-0.253938456416926,6.69923076954589,5372.7092,15,0,"--:--:--",1510804401.6,1510804391.1,0,-0.171,0.011,6.826,0.582,420,25,0.34,0.18,1.03352975,-0.0896725328330232,0.00895951993342836,1,1,1,"1/1",2.97467,2.75386,0.0886438,0.0888934,0.0685645,0.0653667,35521.6,38751.7,35315.7,38567.9,46592.6,52023.6,55119.6,61810.1,2.0069,1.8554,0.0486374,0,19.2585,999.9,37.907,28.359,16.3157,56.1405,50.4167,1,-0.142134,5.19532,20.0455,5.20022,12.0046,4.9755,3.29293,9999,9999,999.9,9999,1.8631,1.86813,1.86787,1.869,1.86984,1.86594,1.86705,1.86843,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.754,0.0941,4.15897532623131,0.0062796930132972,5.57372431386371e-07,-4.74429582243032e-10,0.00539388319989649,-0.0248170724086059,0.00284410487586285,-3.73955581151631e-05,-3,1841,1,22,-246.6,-246.4,0.9729,2.59277,1.54785,2.30469,1.34644,2.44507,32.5761,24.1926,18,502.114,406.084,12.8071,25.185,29.9999,25.2588,25.2165,19.5069,20.6393,42.2625,12.7803,379.463,12.5341,102.31,102.917,NA,2
4,1510789610,15,"20171115 17:46:50","17:46:50",5,"ely_can6_t3_ch2","ozzie",1510789602.5,0.00175849218221842,1.75849218221842,8.10836923764285,411.050106214349,305.995321660393,27.5798849048006,37.0486534172565,0.135504920591159,3.55283168974773,0.132697888172383,0.08318353765945,321.510287666667,20.2847840469277,20.2847840469277,2.38831768723724,54.9539750367584,1.21779972393599,2.21603573375976,1.17051796330126,-77.5495052358324,-231.010816778604,-13.0303973686495,-0.080431716419497,-4.10576741355889,1.75658617342554,8.10836923764285,401.736215060682,406.931745454545,-2.14239653481579,63.3408659459042,1.75849218221842,12.4876953286692,13.5141606060606,4.2087362150962e-05,106.969134517158,0,0,1,0,49013,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.96407407407,1681.16983333333,0.840600016333627,0.1607580315239,2.96,0.5,"0: Broadleaf",2,"True",1510789602.5,411.050111111111,409.047259259259,13.5113333333333,12.4856444444444,404.292518518518,13.4172222222222,500.077851851852,90.0317074074074,0.100013414814815,19.0787148148148,20.0307222222222,999.9,0,0,10000.1137037037,0,10.0384148148148,2.00280644444444,416.679925925926,414.219037037037,1.02568518518519,409.047259259259,12.4856444444444,1.21644777777778,1.12410444444444,9.80438222222222,8.63264925925926,1999.96407407407,0.979998,0.0200020333333333,0,2.34028888888889,0,5373.64296296296,17299.8296296296,40.7081111111111,41.5831111111111,40.383962962963,40.5922962962963,39.2751481481482,1959.9637037037,40.0003703703704,0,1680541929.3,0,2.32445769230769,-1.08272478655261,16.4123077088245,5373.78,15,0,"--:--:--",1510804401.6,1510804391.1,0,-0.171,0.011,6.826,0.582,420,25,0.34,0.18,1.02814275,-0.0407535084427793,0.00470948722659909,1,1,1,"1/1",2.97471,2.75398,0.0869317,0.0860767,0.0685809,0.0653748,35588.4,38871.5,35315.8,38567.9,46591.7,52023.1,55119.6,61810.1,2.00707,1.8554,0.0440627,0,19.2569,999.9,37.907,28.339,16.297,56.1805,49.8317,1,-0.142508,5.25694,20.0438,5.20022,12.0041,4.9757,3.293,9999,9999,999.9,9999,1.8631,1.86813,1.86788,1.86903,1.86984,1.86596,1.86706,1.86844,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.688,0.0942,4.15897532623131,0.0062796930132972,5.57372431386371e-07,-4.74429582243032e-10,0.00539388319989649,-0.0248170724086059,0.00284410487586285,-3.73955581151631e-05,-3,1841,1,22,-246.5,-246.4,0.938721,2.59033,1.54785,2.30469,1.34644,2.40723,32.5761,24.1926,18,502.213,406.072,12.7801,25.1854,30,25.2571,25.2148,18.8136,20.6393,42.2625,12.757,365.995,12.5328,102.31,102.917,NA,2
5,1510789615,20,"20171115 17:46:55","17:46:55",5,"ely_can6_t3_ch2","ozzie",1510789607.21429,0.00175955499114059,1.75955499114059,7.96753877544054,404.485030901247,301.35072346694,27.1609306829526,36.4564908297158,0.135655295466412,3.55491369496369,0.132843709949266,0.0832750750100602,321.508248,20.2813924613221,20.2813924613221,2.387817218259,54.9665216959443,1.21788917783597,2.21569264392044,1.16992804042303,-77.5963751092999,-230.971996518825,-13.0201853747488,-0.0803090028742304,-14.1043542654,1.75631221623556,7.96753877544054,385.143511795839,393.428945454545,-2.78274487144044,63.3408659459042,1.75955499114059,12.4895379856863,13.5168072727273,1.82550486416837e-05,106.969134517158,0,0,1,0,48958,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.95142857143,1681.1592,0.840600014571782,0.16075802812354,2.96,0.5,"0: Broadleaf",2,"True",1510789607.21429,404.485035714286,396.557071428571,13.5124892857143,12.4869642857143,397.769785714286,13.4183464285714,500.079178571429,90.0306678571429,0.0999625607142857,19.0762321428571,20.0228714285714,999.9,0,0,10008.59,0,10.0364428571429,7.927898,410.025392857143,401.571428571429,1.0255275,396.557071428571,12.4869642857143,1.21653857142857,1.12421,9.80549321428572,8.63404142857143,1999.95142857143,0.9799985,0.0200015,0,2.28056785714286,0,5375.26178571428,17299.7142857143,40.781,41.6425714285714,40.4484642857143,40.6626428571428,39.3434285714286,1959.95142857143,40,0,1680541934.1,0,2.25829615384615,-0.0996752168856955,25.429059860783,5375.45923076923,15,0,"--:--:--",1510804401.6,1510804391.1,0,-0.171,0.011,6.826,0.582,420,25,0.34,0.18,1.02607425,-0.00272431519699729,0.00189230400240025,1,1,1,"1/1",2.97478,2.75393,0.0846129,0.0832401,0.0685872,0.0653812,35678.5,38992.3,35315.6,38568.1,46590.9,52023.1,55119.1,61810.6,2.00668,1.8553,0.0457428,0,19.2547,999.9,37.907,28.339,16.2978,56.0705,49.7917,1,-0.142208,5.22009,20.0453,5.20082,12.0043,4.9757,3.29298,9999,9999,999.9,9999,1.8631,1.86813,1.86786,1.869,1.86984,1.86593,1.86707,1.86842,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.6,0.0942,4.15897532623131,0.0062796930132972,5.57372431386371e-07,-4.74429582243032e-10,0.00539388319989649,-0.0248170724086059,0.00284410487586285,-3.73955581151631e-05,-3,1841,1,22,-246.4,-246.3,0.906982,2.60864,1.54785,2.30469,1.34644,2.26562,32.5761,24.1838,18,501.946,406.016,12.7509,25.1854,30.0001,25.2566,25.2148,18.1822,20.6393,42.2625,12.7541,345.739,12.5326,102.309,102.917,NA,2
6,1510789620,25,"20171115 17:47:00","17:47:00",5,"ely_can6_t3_ch2","ozzie",1510789612.5,0.00176380764473414,1.76380764473414,7.68442987620885,392.867217589003,293.600482626044,26.4624527266789,35.4094451082781,0.136045779565723,3.55522206328713,0.133218405992986,0.0835106379599711,321.51068,20.2801913522508,20.2801913522508,2.38764000229721,54.9803425699391,1.21818114574941,2.21566670705951,1.1694588565478,-77.7839171327757,-230.79779247034,-13.0091441057893,-0.0801737089051358,-23.3906558741839,1.75807410929419,7.68442987620885,368.145859619143,378.127054545455,-3.1078814203815,63.3408659459042,1.76380764473414,12.4915177614866,13.5209612121212,5.63987565968313e-05,106.969134517158,0,0,1,0,49045,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.96666666667,1681.172,0.840600010000167,0.160758019300322,2.96,0.5,"0: Broadleaf",2,"True",1510789612.5,392.867222222222,379.431,13.5157,12.4891518518519,386.226925925926,13.4214740740741,500.080296296296,90.0308481481481,0.0999734703703704,19.0760444444444,19.9977962962963,999.9,0,0,10009.8085185185,0,10.0363148148148,13.4361451851852,398.249703703704,384.229703703704,1.02655814814815,379.431,12.4891518518519,1.21683037037037,1.12440888888889,9.80907296296296,8.63665666666667,1999.96666666667,0.979999222222222,0.0200007296296296,0,2.2793037037037,0,5377.60481481481,17299.8555555556,40.8654814814815,41.7081111111111,40.5275555555556,40.7497037037037,39.4140740740741,1959.96666666667,40,0,1680541938.9,0,2.27972307692308,0.25278632753135,25.9764102833259,5377.53423076923,15,0,"--:--:--",1510804401.6,1510804391.1,0,-0.171,0.011,6.826,0.582,420,25,0.34,0.18,1.02570125,0.0113431519699812,0.00125260166753044,1,1,1,"1/1",2.97479,2.75378,0.0819741,0.0802445,0.0686063,0.0653903,35781.4,39120,35315.6,38568.6,46590,52022.7,55119.3,61810.8,2.00685,1.85515,0.0409409,0,19.2521,999.9,37.907,28.339,16.2964,55.7805,50.4087,1,-0.142597,5.13816,20.0478,5.20351,12.004,4.9757,3.293,9999,9999,999.9,9999,1.8631,1.86813,1.86786,1.86902,1.86986,1.86592,1.86704,1.86841,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.502,0.0944,4.15897532623131,0.0062796930132972,5.57372431386371e-07,-4.74429582243032e-10,0.00539388319989649,-0.0248170724086059,0.00284410487586285,-3.73955581151631e-05,-3,1841,1,22,-246.4,-246.2,0.871582,2.60376,1.54785,2.30469,1.34644,2.37793,32.5761,24.1926,18,502.061,405.918,12.741,25.1854,30,25.2565,25.2128,17.4751,20.6393,42.2625,13.0146,332.263,12.5326,102.309,102.918,NA,2
7,1510789625,30,"20171115 17:47:05","17:47:05",5,"ely_can6_t3_ch2","ozzie",1510789617.21429,0.00178272816161399,1.78272816161399,7.39997225499645,379.568995576485,285.018528531639,25.6888026726469,34.2106637005415,0.137732613937815,3.56154775353306,0.134840525996747,0.0845301134128514,321.512865,20.2713400101315,20.2713400101315,2.38633439868228,55.0063714853062,1.21855090023295,2.21529046059411,1.16778349844933,-78.6183119271769,-230.031742509566,-12.9421676974952,-0.0793571342376538,-27.4171350945728,1.76282355351162,7.39997225499645,351.163337796207,361.947248484848,-3.24253468750922,63.3408659459042,1.78272816161399,12.4918875997992,13.5317775757576,0.000132278581375968,106.969134517158,0,0,1,0,49343,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.98035714286,1681.1835,0.840600005892915,0.160758011373326,2.96,0.5,"0: Broadleaf",2,"True",1510789617.21429,379.569,363.736535714286,13.5198821428571,12.4905535714286,373.014607142857,13.4255285714286,500.074678571429,90.0305428571429,0.0997472857142857,19.0733214285714,19.9696464285714,999.9,0,0,10035.2628571429,0,10.0373821428571,15.8324214285714,384.770892857143,368.337285714286,1.02933571428571,363.736535714286,12.4905535714286,1.2172025,1.12453035714286,9.81362785714286,8.63826035714286,1999.98035714286,0.979999785714286,0.0200001285714286,0,2.30721071428571,0,5379.5325,17299.9821428571,40.9439285714286,41.7698214285714,40.6001785714286,40.8233928571428,39.4885357142857,1959.98035714286,40,0,1680541944.3,0,2.297052,0.0286307698104015,20.5715385202025,5379.8396,15,0,"--:--:--",1510804401.6,1510804391.1,0,-0.171,0.011,6.826,0.582,420,25,0.34,0.18,1.02823975,0.0315679924953072,0.00362985432731122,1,1,1,"1/1",2.97463,2.75439,0.0791496,0.0772807,0.0686526,0.0653886,35891.8,39245.6,35316,38568.1,46588.1,52022.3,55119.8,61810.4,2.0071,1.85565,0.0431165,0,19.2497,999.9,37.883,28.359,16.3058,54.9805,50.4567,1,-0.146552,3.97716,20.0792,5.20351,12.004,4.97575,3.293,9999,9999,999.9,9999,1.8631,1.86813,1.86786,1.86901,1.86985,1.8659,1.86707,1.86841,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.399,0.0948,4.15897532623131,0.0062796930132972,5.57372431386371e-07,-4.74429582243032e-10,0.00539388319989649,-0.0248170724086059,0.00284410487586285,-3.73955581151631e-05,-3,1841,1,22,-246.3,-246.1,0.839844,2.60254,1.54785,2.30469,1.34644,2.41089,32.5761,24.2101,18,502.206,406.195,12.8806,25.1854,29.9971,25.2545,25.2128,16.838,20.6393,42.2625,13.0546,312.16,12.5326,102.31,102.917,NA,2
8,1510789630,35,"20171115 17:47:10","17:47:10",5,"ely_can6_t3_ch2","ozzie",1510789622.5,0.00195844106149908,1.95844106149908,7.13503104078507,363.333699399773,280.276662691013,25.2610335365346,32.7468747392971,0.152630481554182,3.56535533674529,0.149091269952112,0.0934931924958568,321.516354666667,20.228082423879,20.228082423879,2.37996274867033,55.0708904651562,1.21968466165974,2.21475384065461,1.16027808701059,-86.3672508121096,-222.709529260937,-12.5137926199421,-0.0742180263218586,-29.7907855476745,1.7822089338732,7.13503104078507,334.408516565555,345.56316969697,-3.28770901115423,63.3408659459042,1.95844106149908,12.4938854123561,13.570476969697,0.00843945577621368,106.969134517158,0,0,1,0,48823,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.00222222222,1681.20186666667,0.840599999333334,0.160757998713335,2.96,0.5,"0: Broadleaf",2,"True",1510789622.5,363.333703703704,346.083555555556,13.5326666666667,12.492037037037,356.884148148148,13.4379333333333,500.076962962963,90.0291148148148,0.0998074222222222,19.069437037037,19.9619814814815,999.9,0,0,10050.7355555556,0,10.0399,17.2501444444444,368.317740740741,350.461518518519,1.04063703703704,346.083555555556,12.492037037037,1.21833444444444,1.12464666666667,9.82747888888889,8.63978185185185,2000.00222222222,0.980000333333334,0.0199995444444444,0,2.3858,0,5381.36407407407,17300.1777777778,41.0274814814815,41.8354444444444,40.6826296296296,40.9141481481481,39.5622962962963,1960.00222222222,40,0,1680541949.1,0,2.386428,1.08503845978651,19.1184615680964,5381.5004,15,0,"--:--:--",1510804401.6,1510804391.1,0,-0.171,0.011,6.826,0.582,420,25,0.34,0.18,1.03516414634146,0.106834703832752,0.0128113851758865,1,1,1,"1/1",2.97468,2.75426,0.0762248,0.0741932,0.0687953,0.0653943,36006.1,39376.9,35316.4,38568.2,46581.4,52021.9,55120.6,61810.3,2.00697,1.85522,0.0448525,0,19.2473,999.9,37.907,28.339,16.297,55.2305,49.8077,1,-0.147564,4.27391,20.072,5.20336,12.004,4.9759,3.293,9999,9999,999.9,9999,1.8631,1.86813,1.86786,1.869,1.86984,1.86589,1.86706,1.8684,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.294,0.096,4.15897532623131,0.0062796930132972,5.57372431386371e-07,-4.74429582243032e-10,0.00539388319989649,-0.0248170724086059,0.00284410487586285,-3.73955581151631e-05,-3,1841,1,22,-246.2,-246,0.803223,2.60132,1.54785,2.30469,1.34644,2.38159,32.5761,24.2013,18,502.123,405.956,13.0432,25.1856,29.9987,25.2545,25.2122,16.1158,20.6393,42.2625,13.0671,298.681,12.5266,102.312,102.917,NA,2
