id,rd,Tleaf,machine,chamber
bou_cur15_t4_ch3,2.746768464,27.51336667,new,3
bou_cur15_t4_ch3,2.875119336,27.51493,new,3
bou_cur15_t4_ch3,2.899978927,27.50535556,new,3
bou_cur15_t4_ch3,3.915323563,34.92896364,new,3
bou_cur15_t4_ch3,4.019731305,34.94455556,new,3
bou_cur15_t4_ch3,3.949658585,34.94752,new,3
bou_cur15_t4_ch3,3.857839125,34.96578889,new,3
bou_cur15_t4_ch3,4.067947429,34.97678,new,3
bou_cur15_t4_ch3,3.90289335,34.99825556,new,3
bou_cur15_t4_ch3,4.008673049,35.00616,new,3
bou_cur15_t4_ch3,3.804661253,35.01301111,new,3
bou_cur15_t4_ch3,3.980974574,35.01486,new,3
bou_cur15_t4_ch3,3.909574147,35.00067778,new,3
bou_cur15_t4_ch3,3.910812135,34.9988,new,3
bou_cur15_t4_ch3,4.60587118,35.00481111,new,3
bou_cur15_t4_ch3,0.713125891,35.04394,new,3
bou_cur16_t4_ch3,1.163837179,27.48025455,stan,3
bou_cur16_t4_ch3,1.289619256,27.47471111,stan,3
bou_cur16_t4_ch3,1.247518769,27.4756,stan,3
bou_cur16_t4_ch3,1.281153674,27.4846,stan,3
bou_cur16_t4_ch3,1.200392857,27.48354,stan,3
bou_cur16_t4_ch3,1.330668047,27.48817778,stan,3
bou_cur16_t4_ch3,1.218316602,27.48299,stan,3
bou_cur16_t4_ch3,1.138905724,27.47763333,stan,3
bou_cur16_t4_ch3,1.245412092,27.47473,stan,3
bou_cur16_t4_ch3,1.173406695,27.47984444,stan,3
bou_cur16_t4_ch3,1.178430087,27.47117,stan,3
bou_cur16_t4_ch3,1.119624489,27.47603333,stan,3
bou_cur16_t4_ch3,1.45803201,31.63247,stan,3
bou_cur16_t4_ch3,1.508278182,31.8074,stan,3
bou_cur16_t4_ch3,1.740539024,31.94594,stan,3
bou_cur16_t4_ch3,1.668382128,32.11201111,stan,3
bou_cur16_t4_ch3,1.625376106,32.24827,stan,3
bou_cur16_t4_ch3,1.620321747,32.41024444,stan,3
