"obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","DarkAdaptedID","Qmax_d","Fo..52","Fm","Fv/Fm","A_dark","LightAdaptedID","Qmax","Fs","Fm'","PhiPS2","PS2/1","Qabs_fs","A_fs","ETR","PhiCO2","NPQ","alt. Fo'","DarkPulseID","Fmin","Fo'","Fv'/Fm'","qP","qN","qP_Fo","qN_Fo","qL","1-qL","ID..78","P1_dur","P2_dur","P3_dur","P1_Qmax","P1_Fmax","P2_dQdt","P3_ΔF","ID..86","Duration","Fo..88","F1","F2","Fmax","T@HIR","T@F1","T@F2","T@Fmax","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..105","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","F_avg","dF/dt","dF_dc/dt","F_dc_avg","period","time..156","hhmmss..157","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","CO2_hrs","AccH2O_hum","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
1,1510807958.1,0,2017-11-15 22:52:38,22:52:38,5,"ely_can20_t2_ch4","ozzie",1510807955.1,0.00015988933907313,0.159889339073138,-1.78754759853104,41.6226924062063,323.949066018437,28.8556338794297,3.70752472884504,0.00997953277896127,3.20238090149427,0.00996228775796457,0.00622797672996324,0,27.7259739365608,27.7259739365608,3.73463875368816,62.8881772743721,2.35389836881802,3.74299028980964,1.38074038487014,-7.05111985312538,6.60274500025721,0.448289339183922,-8.55136842483617e-05,-1.78754759853104,0.159889339073138,0.0398040763720818,41.0828559542857,42.2399424242424,-0.208635515151527,64.5,0.158782136886249,26.2733587878788,26.4252139393939,1.58687084060683e-06,94.03,0,0,1,0,46928,"RECT-86-20230303-16_19_15","10407.1",0.06,1.48,0.959459459459459,-1.78754759853104,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",0,0,0,0,3.93,0.5,"0: Broadleaf",2,FALSE,1510807955.1,41.6226909090909,39.8731090909091,26.4261454545455,26.2732181818182,37.3517727272727,25.8274818181818,400.033181818182,89.0397909090909,0.0348103363636364,27.7642181818182,27.5203,999.9,0,0,9999.14454545454,0,0.237957545454545,1.74958181818182,42.7524727272727,40.9489818181818,0.152945090909091,39.8731090909091,26.2732181818182,2.35297909090909,2.33936090909091,20.0437545454545,19.9500090909091,0,0,0,0,-1.63636363636364,0,-12.8181818181818,-0.954545454545455,35.4885454545455,39.994,37.3691818181818,39.585,36.3520909090909,0,0,0,1677881951.5,0,0.06,4.96153888653016,81.6153836048097,-17.5,15,0,"--:--:--",1664466183.5,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,0.157864609756098,-0.0414620487804878,0.00424954578277547,1,1,1,"1/1",2.70368,2.68738,0.0096297,0.0103428,0.108042,0.108848,38427.4,41855.4,35173.5,38368.2,44469.2,49379.9,54969,61542.9,1.7623,2.01285,0.0412278,0,26.8472,999.9,52.008,31.32,26.8331,54.8493,35.9495,1,0.0915091,0.091969,20.135,5.19812,12.0094,4.97545,3.29335,9999,9999,999.9,9999,1.86312,1.86812,1.86785,1.869,1.86981,1.86584,1.86699,1.86829,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,4.267,0.5986,4.02864025583374,0.0064779769600382,2.22358389329169e-07,-3.03040752821356e-10,-0.00467391446267293,-0.0217617399892743,0.00243189454504975,-2.65153657289748e-05,-4,1907,1,28,-2560970.4,-2560970.1,0.235596,0,1.54785,2.30957,1.34644,2.34741,35.6845,24.2626,18,381.698,531.086,26.8228,28.5161,29.9999,28.4984,28.4304,100,0,100,26.8172,420,29.3516,101.979,102.438,4
2,1510807964.6,6.5,2017-11-15 22:52:44,22:52:44,5,"ely_can20_t2_ch4","ozzie",1510807962.35,0.00016782895658814,0.167828956588146,-1.61396977423809,40.2015888655166,287.147748240483,25.5776430438484,3.5809505597675,0.0102949653990373,3.1858828199064,0.010276519223414,0.00642447904195167,0,27.8382900052758,27.8382900052758,3.75921198223843,62.4835705844401,2.35442536240356,3.76807109513979,1.40478661983487,-7.40125698553726,6.92783037769339,0.473331416868386,-9.5190975480719e-05,-1.61396977423809,0.167828956588146,0.0815005119603122,39.9176537066667,40.9568993939394,-0.195500121212125,64.5,0.181540218562183,26.2712936363636,26.4446024242424,3.92820939441845e-05,94.03,0,0,1,0,46813,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",0,0,0,0,3.93,0.5,"0: Broadleaf",2,FALSE,1510807962.35,40.2015875,38.622575,26.4319875,26.2714625,35.93985,25.8330125,400.02125,89.0397875,0.0350640375,27.878625,28.275625,999.9,0,0,9922.5775,0,0.25513375,1.57900625,41.29305,39.664625,0.160518875,38.622575,26.2714625,2.35349625,2.3392025,20.0473125,19.9489375,0,0,0,0,-2.5,0,-14.125,0.125,35.5465,39.796625,37.28875,39.359125,36.30425,0,0,0,5.60000014305115,0,-0.867123076923077,-5.17284314035897,82664.5246794394,11584.1346153846,15,0,"--:--:--",1664466183.5,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,0.154776146341463,-0.0192319233449476,0.00316734340141491,1,1,1,"1/1",2.70344,2.68758,0.0093077,0.0100643,0.108105,0.108848,38439.9,41867.6,35173.4,38368.6,44465.8,49380.2,54968.7,61543.3,1.76195,2.01305,0.100054,0,26.8524,999.9,52.008,31.32,26.8351,55.1793,36.2059,1,0.091532,-0.0117947,20.1347,5.19752,12.0095,4.97525,3.29328,9999,9999,999.9,9999,1.86312,1.86812,1.86786,1.86903,1.86981,1.86585,1.86702,1.86831,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,4.259,0.5996,4.02864025583374,0.0064779769600382,2.22358389329169e-07,-3.03040752821356e-10,-0.00467391446267293,-0.0217617399892743,0.00243189454504975,-2.65153657289748e-05,-4,1907,1,28,-2560970.3,-2560970,0.233154,0,1.54785,2.30957,1.34644,2.3938,35.6845,24.2626,18,381.492,531.194,26.8056,28.5121,30,28.4956,28.4271,100,0,100,26.82,420,26.4236,101.978,102.439,4
3,1510807968.1,10,2017-11-15 22:52:48,22:52:48,5,"ely_can20_t2_ch4","ozzie",1510807965.15,0.00017760564058119,0.177605640581197,-1.52553107781785,39.6822012796074,260.470236032901,23.2014097534177,3.53469565593466,0.0108795981717171,3.19647834336367,0.0108590678606952,0.0067887587139504,0,27.8519282318429,27.8519282318429,3.76220542446227,62.450696225354,2.35536450802334,3.77155844592026,1.40684091643892,-7.83240874963077,7.33288409996526,0.499418697307381,-0.00010595235812527,-1.52553107781785,0.177605640581197,0.116106444204783,39.3447293066667,40.3041527272727,-0.187675454545459,64.5,0.229906804468904,26.2721815151515,26.4404866666667,0.006170476190474,94.03,0,0,1,0,46986,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",0,0,0,0,3.93,0.5,"0: Broadleaf",2,FALSE,1510807965.15,39.6822,38.19032,26.44246,26.27258,35.4238,25.84299,400.008,89.04015,0.03494014,27.89448,28.28435,999.9,0,0,9971.681,0,0.2396877,1.49187,40.75998,39.22074,0.1698597,38.19032,26.27258,2.354438,2.339315,20.05377,19.94971,0,0,0,0,-8.55,0,-20.7,-1.55,35.6373,39.731,37.2562,39.2685,36.2686,0,0,0,9.20000004768372,0,-2.05943076923077,-28.290315531029,-44050.972075948,11581.6538461538,15,0,"--:--:--",1664466183.5,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,0.15754035,0.0550921350844272,0.00790085050975526,1,1,1,"1/1",2.70338,2.68769,0.00914556,0.009925,0.108087,0.108852,38446,41873.6,35173.3,38368.6,44466.5,49380,54968.5,61543.2,1.76215,2.013,0.0625141,0,26.8646,999.9,52.008,31.32,26.8367,54.8393,35.9175,1,0.0913262,-0.0095561,20.1347,5.19827,12.0095,4.9753,3.29325,9999,9999,999.9,9999,1.86312,1.8681,1.86785,1.86903,1.86981,1.86584,1.867,1.8683,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,4.255,0.5993,4.02864025583374,0.0064779769600382,2.22358389329169e-07,-3.03040752821356e-10,-0.00467391446267293,-0.0217617399892743,0.00243189454504975,-2.65153657289748e-05,-4,1907,1,28,-2560970.3,-2560970,0.233154,0,1.54785,2.30957,1.34644,2.41577,35.6845,24.2626,18,381.586,531.146,26.8134,28.51,29.9998,28.4934,28.4256,100,0,100,26.82,420,26.4236,101.978,102.439,4
4,1510807973.1,15,2017-11-15 22:52:53,22:52:53,5,"ely_can20_t2_ch4","ozzie",1510807970.6,0.00016832385743234,0.168323857432345,-1.36774409726616,38.7335011445647,245.313146226518,21.8506436521095,3.45008795462985,0.0104244041392945,3.20279521571328,0.0104055913326556,0.0065051819749469,0,27.7791445718814,27.7791445718814,3.74625423886677,62.7082485575345,2.35473816787396,3.75506926447403,1.39151607099281,-7.42308211276642,6.95086836903386,0.47211896525056,-9.4778481999569e-05,-1.36774409726616,0.168323857432345,0.115066860972047,38.58283112,39.4559436363636,-0.172431939393937,64.5,0.162466325432971,26.2746836363636,26.434556969697,-0.00053773654916542,94.03,0,0,1,0,46957,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",0,0,0,0,3.93,0.5,"0: Broadleaf",2,FALSE,1510807970.6,38.7335,37.3963333333333,26.4362111111111,26.2752333333333,34.4812222222222,25.8370444444444,400.070666666667,89.0377,0.0347528555555556,27.8194,27.7228888888889,999.9,0,0,10001.3055555556,0,0.232761555555556,1.33718,39.7852555555556,38.4054333333333,0.160946666666667,37.3963333333333,26.2752333333333,2.35381777777778,2.33948888888889,20.0495111111111,19.9509111111111,0,0,0,0,6.33333333333333,0,-23.1666666666667,-2.16666666666667,35.5552222222222,39.6178888888889,37.187,39.1316666666667,36.25,0,0,0,14.6000001430511,0,-0.501738461538462,33.3058438649541,-227488.662180071,11578.9230769231,15,0,"--:--:--",1664466183.5,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,0.1595095,0.0532226341463413,0.0079889360837348,1,1,1,"1/1",2.70316,2.68758,0.00893292,0.00974444,0.108065,0.108857,38454.9,41881,35173.9,38368.5,44468.4,49379.5,54969.6,61543,1.7623,2.01325,0.0455081,0,26.8745,999.9,52.008,31.32,26.8364,55.1193,36.3381,1,0.090874,-0.0103023,20.135,5.19782,12.0095,4.97545,3.29355,9999,9999,999.9,9999,1.86311,1.86812,1.86786,1.86901,1.86981,1.86584,1.86703,1.86829,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,4.25,0.599,4.02864025583374,0.0064779769600382,2.22358389329169e-07,-3.03040752821356e-10,-0.00467391446267293,-0.0217617399892743,0.00243189454504975,-2.65153657289748e-05,-4,1907,1,28,-2560970.2,-2560969.9,0.230713,0,1.54785,2.30957,1.34644,2.44995,35.6613,24.2626,18,381.651,531.297,26.8176,28.5076,29.9998,28.491,28.4231,100,0,100,26.82,420,26.4236,101.98,102.438,4
5,1510807978.1,20,2017-11-15 22:52:58,22:52:58,5,"ely_can20_t2_ch4","ozzie",1510807975.3,0.0001587858676601,0.158785867660102,-1.24058978832806,37.9962410364687,236.1811685257,21.0372910608409,3.38442724664173,0.00985427250726185,3.20374132068928,0.00983746441198399,0.00614992297766553,0,27.7626056739492,27.7626056739492,3.74263783177141,62.7608778803655,2.35412517692807,3.75094367133534,1.38851265484334,-7.00245676381049,6.55720227093689,0.445170205976078,-8.42868975157174e-05,-1.24058978832806,0.158785867660102,0.129614835373002,37.8754105980952,38.663906060606,-0.16020012121212,64.5,0.150837353497831,26.2775993939394,26.4260927272727,-0.0005027994227972,94.03,0,0,1,0,47013,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",0,0,0,0,3.93,0.5,"0: Broadleaf",2,FALSE,1510807975.3,37.99624,36.78324,26.42926,26.27737,33.74875,25.83044,399.9841,89.03792,0.03476599,27.80057,27.57685,999.9,0,0,10005.68,0,0.2416185,1.212996,39.02771,37.7759,0.1519121,36.78324,26.27737,2.353209,2.33968,20.04532,19.95224,0,0,0,0,9.65,0,-23.85,-3.4,35.4748,39.5124,37.1312,38.9872,36.1996,0,0,0,18.7999999523163,0,0.903846153846154,68.256411266097,-19.8803421710631,-20.25,15,0,"--:--:--",1664466183.5,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,0.159322275,-0.00919775234521588,0.00830899735824816,1,1,1,"1/1",2.70332,2.68787,0.0087391,0.00959124,0.108048,0.108841,38462.8,41888.4,35174.2,38369.3,44469.5,49381.3,54969.8,61544.2,1.7621,2.01253,0.0410043,0,26.8758,999.9,52.008,31.3,26.8028,55.3693,36.3542,1,0.0908003,-0.00898148,20.1349,5.19812,12.0095,4.9752,3.2932,9999,9999,999.9,9999,1.86313,1.86812,1.86788,1.869,1.86981,1.86584,1.86701,1.86831,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,4.245,0.5986,4.02864025583374,0.0064779769600382,2.22358389329169e-07,-3.03040752821356e-10,-0.00467391446267293,-0.0217617399892743,0.00243189454504975,-2.65153657289748e-05,-4,1907,1,28,-2560970.1,-2560969.8,0.229492,0,1.54785,2.30957,1.34644,2.47192,35.6845,24.2714,18,381.524,530.764,26.8191,28.5045,29.9999,28.488,28.4201,100,4.96962,100,26.7448,420,25.1517,101.98,102.44,4
6,1510807983.1,25,2017-11-15 22:53:03,22:53:03,5,"ely_can20_t2_ch4","ozzie",1510807980.6,0.00022008486356583,0.220084863565831,-1.00402048140871,37.230823064066,152.151003012963,13.5525721452102,3.31626742912974,0.0137164277744725,3.20138078891772,0.0136838623062922,0.00855533332064833,0,27.7376984983012,27.7376984983012,3.7371973592031,62.7834151398421,2.35356651302845,3.74870737405121,1.38363084617465,-9.70574248325316,9.08823111507574,0.617349232642436,-0.00016213553498367,-1.00402048140871,0.220084863565831,0.131543858118821,37.3042581447619,37.9736684848485,-0.139801636363635,64.5,0.167914016210134,26.256253030303,26.41604,9.64705882358046e-05,94.03,0,0,1,0,46896,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",0,0,0,0,3.93,0.5,"0: Broadleaf",2,FALSE,1510807980.6,37.2308222222222,36.2525666666667,26.4228444444444,26.2123555555556,32.9882444444444,25.8243222222222,400.058888888889,89.0383666666667,0.0348032555555556,27.7903555555556,27.5382777777778,999.9,0,0,9994.65555555556,0,0.241649111111111,0.978279888888889,38.2412777777778,37.2283777777778,0.210467777777778,36.2525666666667,26.2123555555556,2.35264777777778,2.33390666666667,20.0414666666667,19.9123333333333,0,0,0,0,3.61111111111111,0,-9.66666666666667,-0.222222222222222,35.4232222222222,39.4094444444444,37.062,38.8678888888889,36.1732222222222,0,0,0,24.2000000476837,0,4.16,-25.3076916404025,35.1153836980374,-16.72,15,0,"--:--:--",1664466183.5,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,0.169427825,0.0818121388367724,0.0225135644977506,1,1,1,"1/1",2.70342,2.68742,0.00856805,0.00950658,0.108011,0.108386,38469.4,41892.2,35174.2,38369.5,44471.4,49406.8,54969.9,61544.5,1.76243,2.01205,0.0403337,0,26.873,999.9,52.008,31.32,26.8376,55.5893,35.9495,1,0.0913974,0.280991,20.1343,5.19797,12.0097,4.97555,3.29335,9999,9999,999.9,9999,1.86313,1.86813,1.86787,1.86901,1.86981,1.86585,1.86699,1.86834,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,4.24,0.598,4.02864025583374,0.0064779769600382,2.22358389329169e-07,-3.03040752821356e-10,-0.00467391446267293,-0.0217617399892743,0.00243189454504975,-2.65153657289748e-05,-4,1907,1,28,-2560970,-2560969.7,0.228271,0,1.54785,2.30957,1.34644,2.43408,35.6613,24.2626,18,381.684,530.405,26.7751,28.5021,30.0005,28.4856,28.4171,100,9.32338,100,26.7071,420,24.824,101.98,102.441,4
7,1510807988.1,30,2017-11-15 22:53:08,22:53:08,5,"ely_can20_t2_ch4","ozzie",1510807985.3,0.00046283310694951,0.462833106949518,-0.630859335972336,36.7080005261051,70.1256843944091,6.24617419156448,3.26962321280922,0.0291466418736507,3.20404176322935,0.0290001400497474,0.0181381886070186,0,27.672049074754,27.672049074754,3.7228906122972,62.7110323861124,2.34980249453218,3.74703206935652,1.37308811776501,-20.4109400164737,19.1134313675835,1.29679283981119,-0.00071580907901847,-0.630859335972336,0.462833106949518,0.111705797543446,37.0773021752381,37.4974490909091,-0.0928568484848561,64.5,0.232301036695852,26.0425178787879,26.3352224242424,-0.00842709956709628,94.03,0,0,1,0,47091,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",0,0,0,0,3.93,0.5,"0: Broadleaf",2,FALSE,1510807985.3,36.708,36.10491,26.38119,25.93848,32.46879,25.7847,400.0245,89.0364,0.03473343,27.7827,27.52644,999.9,0,0,10007.248,0,0.234447,0.6030765,37.70262,37.06635,0.4427254,36.10491,25.93848,2.348886,2.309468,20.01562,19.74242,0,0,0,0,-1.65,0,-17.35,-1.35,35.3624,39.3372,37.0248,38.7498,36.1312,0,0,0,29,0,2.04,-42.0384612023478,28.9615371806852,-14.68,15,0,"--:--:--",1664466183.5,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,0.2301141,0.969592930581613,0.117540763755984,0,0,1,"0/1",2.70348,2.68753,0.0084567,0.00949279,0.107753,0.107186,38473.9,41892.7,35174.4,38369.5,44484.7,49473.3,54970.1,61544.4,1.76275,2.0114,0.0392646,0,26.8701,999.9,52.008,31.3,26.8046,55.0893,36.3141,1,0.0915269,0.271307,20.1341,5.19767,12.0098,4.97525,3.29328,9999,9999,999.9,9999,1.86313,1.86812,1.86787,1.86903,1.86981,1.86585,1.86702,1.8683,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,4.238,0.5936,4.02864025583374,0.0064779769600382,2.22358389329169e-07,-3.03040752821356e-10,-0.00467391446267293,-0.0217617399892743,0.00243189454504975,-2.65153657289748e-05,-4,1907,1,28,-2560969.9,-2560969.6,0.227051,0,1.54785,2.30957,1.34644,2.40112,35.6613,24.2626,18,381.839,529.914,26.7149,28.499,30.0003,28.4825,28.4129,100,13.0983,100,26.6828,420,24.4648,101.981,102.441,4
8,1510807993.1,35,2017-11-15 22:53:13,22:53:13,5,"ely_can20_t2_ch4","ozzie",1510807990.6,0.00083585673070324,0.835856730703246,-0.285802929651156,36.348778016324,44.0011395495183,3.9192176969686,3.23761556003427,0.0531515981418392,3.20726107531668,0.0526670567277397,0.0329600762918265,0,27.573689168761,27.573689168761,3.70154483063174,62.3727146205485,2.33584768519731,3.74498320204227,1.36569714543443,-36.8612818240131,34.5204443648312,2.33850782560149,-0.00232963358045878,-0.285802929651156,0.835856730703246,0.112677885661256,37.0278816114286,37.2273751515151,-0.0545643030303055,64.5,0.276068073210588,25.5891218181818,26.1345763636363,-0.0336360173160085,94.03,0,0,1,0,46981,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",0,0,0,0,3.93,0.5,"0: Broadleaf",2,FALSE,1510807990.6,36.3487777777778,36.0978666666667,26.2246111111111,25.4250444444444,32.1119111111111,25.6356555555556,400.063111111111,89.0363222222222,0.0345004222222222,27.7733333333333,27.5102888888889,999.9,0,0,10022.2333333333,0,0.241189444444444,0.250905,37.3277,37.0396111111111,0.799552,36.0978666666667,25.4250444444444,2.33494333333333,2.26375333333333,19.9194666666667,19.4205444444444,0,0,0,0,0.444444444444444,0,-12.9444444444444,-0.0555555555555556,35.312,39.236,36.986,38.6316666666667,36.069,0,0,0,33.7999999523163,0,1.52,12.4615391996015,-67.9230780782549,-13.22,15,0,"--:--:--",1664466183.5,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,0.353301658536585,2.17877320557491,0.233042232532511,0,0,1,"0/1",2.70354,2.68758,0.00839012,0.00950743,0.10716,0.105603,38476.7,41892.1,35174.6,38369.6,44514.7,49561.4,54970.3,61544.7,1.76265,2.01092,0.0391081,0,26.8678,999.9,52.008,31.3,26.8058,54.8893,36.1579,1,0.0911001,0.229469,20.1342,5.19752,12.0094,4.97525,3.29313,9999,9999,999.9,9999,1.86311,1.8681,1.86785,1.86903,1.86981,1.86586,1.86702,1.86835,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,4.236,0.5834,4.02864025583374,0.0064779769600382,2.22358389329169e-07,-3.03040752821356e-10,-0.00467391446267293,-0.0217617399892743,0.00243189454504975,-2.65153657289748e-05,-4,1907,1,28,-2560969.8,-2560969.6,0.22583,0,1.54785,2.30957,1.34644,2.3877,35.6613,24.2626,18,381.762,529.539,26.6787,28.496,30,28.4789,28.4081,100,15.7608,100,26.6728,420,24.1485,101.981,102.441,4
9,1510807998.1,40,2017-11-15 22:53:18,22:53:18,5,"ely_can20_t2_ch4","ozzie",1510807995.3,0.00113371824287811,1.13371824287811,-0.0014739235001682,36.175920001234,35.2998233321198,3.14411303007128,3.22214591219218,0.072065459886153,3.20356142761452,0.0711768113925676,0.0445644355770203,0,27.4938574067363,27.4938574067363,3.68429857156406,61.8025002169829,2.31335909559888,3.74314807245159,1.37093947596518,-49.9969745109247,46.818784114693,3.17389617300638,-0.00429422322532246,-0.0014739235001682,1.13371824287811,0.0971238916208345,37.120653192381,37.1135945454545,-0.015822739393936,64.5,0.327594019465884,25.0192245454545,25.8215745454545,-0.0584464069264014,94.03,0,0,1,0,46918,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",0,0,0,0,3.93,0.5,"0: Broadleaf",2,FALSE,1510807995.3,36.17592,36.21476,25.97272,24.88798,31.94013,25.39587,400.0766,89.03424,0.03456356,27.76494,27.49785,999.9,0,0,10005.257,0,0.2327922,-0.038850382,37.14057,37.13907,1.084732,36.21476,24.88798,2.312462,2.215884,19.76338,19.0773,0,0,0,0,1.75,0,-16.7,-1.05,35.2624,39.1498,36.937,38.5248,36.0248,0,0,0,39.2000000476837,0,1.57692307692308,19.1111116351942,-13.0427358414231,-16.5961538461538,15,0,"--:--:--",1664466183.5,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,0.618601243902439,3.50082033449477,0.347408821207338,0,0,1,"0/1",2.70358,2.68714,0.00836989,0.00953392,0.106257,0.104027,38477.7,41891.7,35174.8,38370.4,44560.8,49649.5,54970.9,61545.6,1.76257,2.01045,0.0381917,0,26.865,999.9,52.033,31.32,26.8491,54.9593,35.8974,1,0.0908359,0.157516,20.1342,5.19782,12.0083,4.9753,3.2932,9999,9999,999.9,9999,1.86312,1.86812,1.86785,1.86903,1.86981,1.86585,1.86704,1.86835,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,4.236,0.5678,4.02864025583374,0.0064779769600382,2.22358389329169e-07,-3.03040752821356e-10,-0.00467391446267293,-0.0217617399892743,0.00243189454504975,-2.65153657289748e-05,-4,1907,1,28,-2560969.8,-2560969.5,0.22583,0,1.54785,2.30957,1.34644,2.34131,35.6613,24.2539,18,381.698,529.17,26.6616,28.4942,29.9999,28.4753,28.4039,100,17.5461,100,26.7396,420,23.9451,101.982,102.443,4
