"obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
11,1677800223.1,50,2023-03-02 17:37:03,17:37:03,5,"poa_pra17_t1_ch4","stan",1677800215.31429,4.35465782782252e-05,0.0435465782782252,3.69408235571505,418.739497097167,-2014.83185738075,-179.639546479331,37.3342187716377,0.00240674100230192,3.27344228279287,0.0024057583723843,0.00150368723256397,0,27.5702555874539,27.4980857142857,3.68521026174926,57.3567940454073,2.12392835881011,3.70301094082886,1.56128190293915,-1.92040410206973,14.5373604513252,0.963597761490964,13.5805541107465,3.69408235571505,0.0435465782782252,3.90655003310703,430.325302749887,428.892412121212,-0.0206784289694525,64.8923524884626,0.0543990492693203,23.8072482949287,23.8268703030303,8.60445881921013e-06,85.6908683486085,0,0,1,0,47091,0,0,0,0,3.7,0.5,"0: Broadleaf",2,FALSE,1677800215.31429,418.7395,420.113071428571,23.8219178571429,23.8061892857143,422.314607142857,23.9255571428571,999.989714285714,89.0584571428572,0.100122428571429,27.5804607142857,27.4980857142857,999.9,0,0,9998.80892857143,0,0.281038,-1.373595,428.958,430.35825,0.0157233642857143,420.113071428571,23.8061892857143,2.12154357142857,2.1201425,18.3818535714286,18.371325,0,0,0,0,-5.89285714285714,0,-10.8214285714286,-3,35.6493571428571,41.8747857142857,38.3879642857143,41.7407857142857,36.7318214285714,0,0,0,1677800223.7,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-1.37944585365854,0.174128153310103,0.0331136496044293,0,0.0148964853658537,0.0283675588850174,0.00315395726888177,1,1,2,"1/2",3.92137,2.72065,0.0928601,0.0916243,0.104854,0.102727,28744,28871.3,29465.1,29404.8,34954.6,35070.9,41516.7,41904.8,2.6015,2.07987,0.053782,0,26.6196,999.9,46.4,33.3,26.7654,62.0474,27.1354,3,0.111466,0.227053,20.3551,5.22702,12.0104,4.99125,3.28998,9999,9999,9999,999.9,1.86782,1.8669,1.8663,1.86616,1.86799,1.87042,1.86918,1.87054,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.575,-0.1036,-1.89784729924781,-0.00451174484931966,1.46505025703993e-06,-4.39761560098343e-10,-0.145262733932075,-0.0202099247742398,0.00154202759692722,-2.61068131038804e-05,2,2351,1,28,39294.7,83.6,1.58081,2.24121,2.64648,3.00049,3.04443,2.44873,40.2728,24.1138,18,1150.06,583.052,26.7316,29.0333,29.9996,28.9688,28.9103,31.6466,0,100,26.7105,420.1,24.9968,100.779,100.639,4
12,1677800228.1,55,2023-03-02 17:37:08,17:37:08,5,"poa_pra17_t1_ch4","stan",1677800220.6,5.28404174965768e-05,0.0528404174965768,3.70169248301015,418.731774865095,-1593.38104382789,-142.064183066036,37.3336859694854,0.00292008700782369,3.2739980231129,0.00291864087452806,0.00182428041311445,0,27.570648485521,27.5006925925926,3.6857724441706,57.3552666479126,2.12419088339605,3.70356727035348,1.56158156077454,-2.33026241159904,14.5331277362721,0.963178563161832,13.1660438878349,3.70169248301015,0.0528404174965768,3.53038252537026,430.373239382995,428.973090909091,0.026845150469222,64.8923524884626,0.0609698861206279,23.8038583626035,23.8258860606061,-2.06178323435903e-06,85.6908683486085,0,0,1,0,47017,0,0,0,0,3.7,0.5,"0: Broadleaf",2,FALSE,1677800220.6,418.731777777778,420.109592592593,23.824762962963,23.8056777777778,422.306888888889,23.9283888888889,999.998555555556,89.0590481481482,0.099903262962963,27.5830296296296,27.5006925925926,999.9,0,0,10001.2437037037,0,0.281038,-1.37789555555556,428.951296296296,430.354481481482,0.0190939703703704,420.109592592593,23.8056777777778,2.12181185185185,2.12011111111111,18.3838740740741,18.3710851851852,0,0,0,0,-6.18518518518519,0,-15.8148148148148,-3.7962962962963,35.634,41.6594814814815,38.3051851851852,41.4604074074074,36.6131851851852,0,0,0,1677800228.5,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-1.3846765,-0.0404688180112557,0.0383114905446134,1,0.016918275,0.0389044930581613,0.00381933486491758,1,2,2,"2/2",3.92137,2.72052,0.0928792,0.0916291,0.104854,0.102723,28744.8,28871.6,29466.5,29405.2,34955.9,35071.5,41518.4,41905.4,2.60095,2.08,0.054501,0,26.6149,999.9,46.4,33.3,26.7658,62.1174,27.0954,3,0.111524,0.283932,20.3549,5.22672,12.0101,4.99115,3.29,9999,9999,9999,999.9,1.86783,1.8669,1.8663,1.86616,1.86801,1.87043,1.86918,1.87054,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.575,-0.1036,-1.89784729924781,-0.00451174484931966,1.46505025703993e-06,-4.39761560098343e-10,-0.145262733932075,-0.0202099247742398,0.00154202759692722,-2.61068131038804e-05,2,2351,1,28,39294.8,83.7,1.58081,2.23755,2.64648,2.99927,3.04443,2.48657,40.2728,24.1225,18,1149.23,583.086,26.7322,29.0234,29.9999,28.9614,28.9041,31.6459,0,100,26.7209,420.1,24.9968,100.784,100.64,4
13,1677800367.1,194,2023-03-02 17:39:27,17:39:27,5,"poa_pra17_t1_ch4","stan",1677800359.1,0.00048772187221737,0.487721872217371,3.55873050862142,418.706964910698,95.0799735369636,8.47477441022773,37.3206569123602,0.0182620067999415,3.2730392741475,0.0182055882328896,0.0113835470173662,0,30.4935510596488,30.7111741935484,4.43761498967821,48.4614687289669,2.1378445862011,4.41143168432954,2.29977040347711,-21.5085345647861,-18.268328580339,-1.24916281723124,-41.0260259623563,3.55873050862142,0.487721872217371,3.51972278198294,430.339290131065,429.004078787879,0.0005028185444525,64.8923524884626,0.498436943411877,23.8095110846456,23.9894448484848,2.11558909288151e-05,85.6908683486085,0,0,1,0,46508,0,0,0,0,3.7,0.5,"0: Broadleaf",2,FALSE,1677800359.1,418.706967741935,420.099258064516,23.9848516129032,23.8087225806452,422.281935483871,24.0870870967742,999.999,89.0331483870968,0.0999686612903226,30.6076451612903,30.7111741935484,999.9,0,0,9999.83709677419,0,0.281038,-1.39219580645161,428.996483870968,430.345258064516,0.176128677419355,420.099258064516,23.8087225806452,2.13544677419355,2.11976483870968,18.4860741935484,18.3684870967742,0,0,0,0,-5.7258064516129,0,-7.24193548387097,-0.983870967741936,34.2941290322581,38.1509677419355,36.2800322580645,37.5421612903226,34.9776451612903,0,0,0,1677800367.7,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-1.39452825,0.0963087804878068,0.0189334360177307,1,0.174621275,0.0345061575984988,0.00346527604951972,1,2,2,"2/2",3.92156,2.72028,0.0928836,0.0916397,0.105363,0.102751,28755.4,28879.9,29475.9,29412.9,34946.2,35079.7,41531.4,41916.8,2.6058,2.08227,0.197344,0,27.7758,999.9,46.4,33.3,26.7768,62.3774,27.2155,3,0.109543,-6.66667,20.2311,5.22373,12.0159,4.9905,3.28933,9999,9999,9999,999.9,1.86783,1.86688,1.86628,1.86615,1.86799,1.87042,1.86911,1.87053,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.575,-0.1022,-1.89784729924781,-0.00451174484931966,1.46505025703993e-06,-4.39761560098343e-10,-0.145262733932075,-0.0202099247742398,0.00154202759692722,-2.61068131038804e-05,2,2351,1,28,39297.1,86,1.58081,2.24365,2.64648,3.00171,3.04443,2.47314,40.3491,24.07,18,1151.74,583.066,40.4245,28.7611,29.9997,28.7811,28.7295,31.6327,0,100,118.573,420.1,24.9968,100.815,100.667,4
14,1677800372.1,199,2023-03-02 17:39:32,17:39:32,5,"poa_pra17_t1_ch4","stan",1677800364.25517,0.00049303469573527,0.49303469573528,3.55455828677585,418.706962683281,92.5835540394959,8.25227103380674,37.3207031815869,0.0181049617196966,3.27327468621607,0.0180495117136065,0.0112859125453593,0,30.664776499531,30.8870586206897,4.48240799623931,47.9918597832942,2.13809498683816,4.45512009014166,2.34431300940115,-21.7428300819258,-18.8760748519969,-1.29284885465505,-41.9117537885777,3.55455828677585,0.49303469573528,3.61638090917623,430.378382429533,429.00603030303,0.000731174476612,64.8923524884626,0.501206358020944,23.8104553036794,23.9914333333333,5.6457167928312e-06,85.6908683486085,0,0,1,0,46404,0,0,0,0,3.7,0.5,"0: Broadleaf",2,FALSE,1677800364.25517,418.706965517241,420.098517241379,23.9876310344828,23.8095862068966,422.281896551724,24.0898379310345,1000.01189655172,89.0333068965517,0.0999211310344828,30.7800931034483,30.8870586206897,999.9,0,0,10000.8789655172,0,0.281038,-1.39149482758621,428.997620689655,430.344896551724,0.178049103448276,420.098517241379,23.8095862068966,2.13569862068966,2.11984517241379,18.4879551724138,18.3690965517241,0,0,0,0,-5.08620689655172,0,-1.77586206896552,-0.155172413793103,34.2454137931035,38.0903103448276,36.2196551724138,37.4738620689655,34.9544137931034,0,0,0,1677800372.5,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-1.39656829268293,-0.0134540069686443,0.0220648057590052,1,0.176924048780488,0.0258054564459929,0.00284145799873868,1,2,2,"2/2",3.92153,2.72065,0.092881,0.0916435,0.10537,0.102753,28755.2,28880.4,29475.6,29413.5,34945.4,35080.4,41531,41917.8,2.60492,2.08285,0.201721,0,27.8716,999.9,46.4,33.3,26.7755,62.4774,27.2115,3,0.108966,-6.66667,20.2315,5.22373,12.0159,4.9906,3.28925,9999,9999,9999,999.9,1.86783,1.86688,1.8663,1.86615,1.86801,1.87042,1.86915,1.87053,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.575,-0.1022,-1.89784729924781,-0.00451174484931966,1.46505025703993e-06,-4.39761560098343e-10,-0.145262733932075,-0.0202099247742398,0.00154202759692722,-2.61068131038804e-05,2,2351,1,28,39297.2,86.1,1.58081,2.24487,2.64648,3.00171,3.04443,2.46094,40.3491,24.0787,18,1150.57,583.458,40.6604,28.7543,29.9995,28.7768,28.7246,31.6333,0,100,121.364,420.1,24.9968,100.814,100.669,4
15,1677800377.1,204,2023-03-02 17:39:37,17:39:37,5,"poa_pra17_t1_ch4","stan",1677800369.33214,0.00050032629111685,0.500326291116854,3.57491782926074,418.69946143716,89.2814621032013,7.95784383207115,37.3195605022439,0.0180278813375605,3.27327945749438,0.0179729017799548,0.0112379892491067,0,30.8330835638281,31.06,4.52683499183246,47.5344593665853,2.13836460837702,4.49855670364519,2.38847038345543,-22.0643894382533,-19.3952082213147,-1.33065344326928,-42.7902511028373,3.57491782926074,0.500326291116854,3.72582508748159,430.327386635866,428.95096969697,-0.0156588854841826,64.8923524884626,0.508669033548412,23.8112165745779,23.9948787878788,1.0602868961648e-05,85.6908683486085,0,0,1,0,46430,0,0,0,0,3.7,0.5,"0: Broadleaf",2,FALSE,1677800369.33214,418.699464285714,420.099714285714,23.9909607142857,23.8102785714286,422.274321428572,24.0931428571429,999.985392857143,89.0321821428571,0.0999136428571428,30.9500928571429,31.06,999.9,0,0,10001.0267857143,0,0.281038,-1.400225,428.991357142857,430.346357142857,0.180680071428571,420.099714285714,23.8102785714286,2.13596785714286,2.11988,18.489975,18.3693678571429,0,0,0,0,-8.625,0,1.25,-0.535714285714286,34.2028571428571,38.03775,36.17175,37.4216785714286,34.9259285714286,0,0,0,1677800377.9,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-1.3937956097561,-0.127487038327525,0.022315499267438,0,0.179141512195122,0.0279749895470384,0.00302777997333433,1,1,2,"1/2",3.9215,2.72104,0.092873,0.0916379,0.10538,0.102754,28755.8,28880.6,29475.8,29413.4,34945.7,35080.3,41531.7,41917.8,2.60555,2.08153,0.206161,0,27.9691,999.9,46.4,33.3,26.7781,62.3674,27.2236,3,0.108387,-6.66667,20.2337,5.22568,12.0159,4.99125,3.28955,9999,9999,9999,999.9,1.86783,1.86688,1.8663,1.86615,1.86801,1.87042,1.86913,1.87049,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.574,-0.1021,-1.89784729924781,-0.00451174484931966,1.46505025703993e-06,-4.39761560098343e-10,-0.145262733932075,-0.0202099247742398,0.00154202759692722,-2.61068131038804e-05,2,2351,1,28,39297.3,86.2,1.58081,2.24365,2.64648,3.00049,3.04443,2.50854,40.3491,24.0787,18,1151.24,582.392,40.8869,28.7481,29.9996,28.7713,28.7196,31.6326,0,100,124.038,420.1,24.9968,100.816,100.669,4
16,1677800382.1,209,2023-03-02 17:39:42,17:39:42,5,"poa_pra17_t1_ch4","stan",1677800374.6,0.00050494933162114,0.504949331621149,3.60863013716322,418.695367490588,82.9919257081709,7.39710508063364,37.3184933796213,0.017849012358057,3.27202010431475,0.0177950959434386,0.0111267654839118,0,31.005842983937,31.2361592592593,4.57248244591421,47.0698575867841,2.13855466056423,4.54336335439577,2.43392778534998,-22.2682655244927,-19.7915554527356,-1.36071576059938,-43.4205367378277,3.60863013716322,0.504949331621149,3.63019618662256,430.363645159192,428.988521212121,-0.00036628139926365,64.8923524884626,0.5112572803984,23.8120173401925,23.9966242424242,7.41100987260559e-06,85.6908683486085,0,0,1,0,46385,0,0,0,0,3.7,0.5,"0: Broadleaf",2,FALSE,1677800374.6,418.69537037037,420.108814814815,23.9935444444444,23.8111925925926,422.270148148148,24.0957037037037,999.981666666667,89.0304333333333,0.0999852888888889,31.123962962963,31.2361592592593,999.9,0,0,9995.55481481481,0,0.281038,-1.41350037037037,428.988259259259,430.356111111111,0.182348518518518,420.108814814815,23.8111925925926,2.13615481481482,2.11991888888889,18.4913777777778,18.3696592592593,0,0,0,0,-6.2037037037037,0,-3.31481481481481,-1.11111111111111,34.1663333333333,38.0391481481481,36.1571851851852,37.4326666666667,34.9325185185185,0,0,0,1677800382.7,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-1.40762146341463,-0.129841881533102,0.0227983615758095,0,0.181547609756098,0.0216555888501746,0.00234753267338023,1,1,2,"1/2",3.92149,2.72071,0.0928798,0.0916443,0.105385,0.102757,28755.9,28880.3,29476.1,29413.3,34945.9,35079.9,41532.2,41917.5,2.60558,2.08143,0.209786,0,28.067,999.9,46.4,33.3,26.7754,62.5574,27.2276,3,0.108107,-6.66667,20.234,5.22523,12.0159,4.99135,3.2895,9999,9999,9999,999.9,1.86783,1.86689,1.86629,1.86615,1.86799,1.87043,1.86912,1.87049,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.575,-0.1021,-1.89784729924781,-0.00451174484931966,1.46505025703993e-06,-4.39761560098343e-10,-0.145262733932075,-0.0202099247742398,0.00154202759692722,-2.61068131038804e-05,2,2351,1,28,39297.4,86.3,1.58081,2.24243,2.64648,3.00171,3.04443,2.49878,40.3491,24.0787,18,1151.17,582.266,41.1029,28.7425,29.9996,28.7664,28.7147,31.6324,0,100,126.597,420.1,24.9968,100.817,100.669,4
17,1677800387.1,214,2023-03-02 17:39:47,17:39:47,5,"poa_pra17_t1_ch4","stan",1677800379.31429,0.00051047733300158,0.510477333001583,3.59358595731993,418.689639994332,82.3959961209545,7.34405920128659,37.3183364221961,0.0177515421594519,3.27301754391607,0.0176982282420907,0.0110661692680874,0,31.1596969687958,31.3883178571429,4.61223285068393,46.6601608875938,2.13874349170669,4.58366077403592,2.47348935897725,-22.5120503853698,-19.2783304058137,-1.3270350930469,-43.1174158842304,3.59358595731993,0.510477333001583,3.58946703512305,430.326989379433,428.969587878788,-0.00137436402930517,64.8923524884626,0.514328076805196,23.8099070972572,23.9956672727273,-6.49906510412806e-06,85.6908683486085,0,0,1,0,46445,0,0,0,0,3.7,0.5,"0: Broadleaf",2,FALSE,1677800379.31429,418.689642857143,420.098392857143,23.9954357142857,23.8110857142857,422.264428571429,24.0975785714286,999.969821428572,89.0312214285715,0.100041582142857,31.2790642857143,31.3883178571429,999.9,0,0,9999.95571428571,0,0.281038,-1.40878142857143,428.98325,430.345321428571,0.184341678571429,420.098392857143,23.8110857142857,2.13634321428571,2.11992928571429,18.4927821428571,18.3697285714286,0,0,0,0,-6.32142857142857,0,-5.53571428571429,-0.892857142857143,34.1670714285714,38.1113928571429,36.194,37.5065714285714,34.9684285714286,0,0,0,1677800387.5,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-1.41050675,-0.0146918949343309,0.0227358927015743,1,0.182958475,0.0248058123827391,0.00250346271180039,1,2,2,"2/2",3.92157,2.72071,0.0928841,0.0916469,0.105389,0.102758,28755.8,28880.3,29476.2,29413.3,34945.9,35079.9,41532.4,41917.5,2.60623,2.08143,0.212796,0,28.1666,999.9,46.4,33.3,26.7759,61.9974,27.2436,3,0.107688,-6.66667,20.2341,5.22463,12.0159,4.99125,3.2894,9999,9999,9999,999.9,1.86782,1.86686,1.86629,1.86615,1.86798,1.87042,1.86908,1.8705,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.575,-0.1021,-1.89784729924781,-0.00451174484931966,1.46505025703993e-06,-4.39761560098343e-10,-0.145262733932075,-0.0202099247742398,0.00154202759692722,-2.61068131038804e-05,2,2351,1,28,39297.4,86.4,1.58081,2.23999,2.64648,3.00293,3.04443,2.47192,40.3491,24.0787,18,1151.9,582.217,41.3114,28.7371,29.9997,28.7621,28.7098,31.6335,0,100,129.045,420.1,24.9968,100.817,100.669,4
18,1677800392.1,219,2023-03-02 17:39:52,17:39:52,5,"poa_pra17_t1_ch4","stan",1677800384.6,0.00051415014944877,0.51415014944878,3.61506930187003,418.685885998408,76.8826066971652,6.85277701113916,37.3187270530477,0.0175634080443894,3.27293915139743,0.0175112151605154,0.0109491857913465,0,31.3312287607305,31.5550074074074,4.65612446505784,46.206829373113,2.13882742908643,4.62881235978286,2.51729703597142,-22.6740215906912,-18.2737568459771,-1.26001821898087,-42.2077966556491,3.61506930187003,0.51415014944878,3.65767604515149,430.352282312751,428.968618181818,-0.00117603439300646,64.8923524884626,0.509691873868838,23.8082773285045,23.9923460606061,-2.54462003972392e-06,85.6908683486085,0,0,1,0,46278,0,0,0,0,3.7,0.5,"0: Broadleaf",2,FALSE,1677800384.6,418.685888888889,420.103111111111,23.9959111111111,23.8102407407407,422.260740740741,24.0980555555556,1000.00166666667,89.0330703703704,0.0999247962962963,31.4514444444444,31.5550074074074,999.9,0,0,9999.39518518519,0,0.281038,-1.41726444444444,428.97962962963,430.349777777778,0.185662555555556,420.103111111111,23.8102407407407,2.13643,2.11989962962963,18.4934259259259,18.3694888888889,0,0,0,0,-6.27777777777778,0,-4.61111111111111,-0.259259259259259,34.1895555555556,38.259,36.2658888888889,37.6433333333333,35.046037037037,0,0,0,1677800392.9,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-1.41499195121951,-0.0353262020905925,0.0212323665971246,1,0.184789,0.0150140487804875,0.0016493224181537,1,2,2,"2/2",3.92142,2.72067,0.0928873,0.0916508,0.105385,0.102754,28756.2,28880.7,29476.6,29413.9,34946.4,35080.6,41532.8,41918.2,2.60595,2.08162,0.216905,0,28.2648,999.9,46.4,33.3,26.7741,62.4874,27.2556,3,0.107134,-6.66667,20.2342,5.22403,12.0159,4.9911,3.28933,9999,9999,9999,999.9,1.86783,1.86689,1.86629,1.86615,1.86799,1.87042,1.86913,1.87051,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.575,-0.1022,-1.89784729924781,-0.00451174484931966,1.46505025703993e-06,-4.39761560098343e-10,-0.145262733932075,-0.0202099247742398,0.00154202759692722,-2.61068131038804e-05,2,2351,1,28,39297.5,86.5,1.58081,2.24121,2.64648,3.00171,3.04443,2.48413,40.3745,24.07,18,1151.46,582.321,41.5109,28.7327,29.9997,28.7572,28.705,31.6331,0,100,131.388,420.1,24.9968,100.818,100.671,4
19,1677800397.1,224,2023-03-02 17:39:57,17:39:57,5,"poa_pra17_t1_ch4","stan",1677800389.31429,0.00051587288494557,0.515872884945578,3.62262652765971,418.679818534931,71.9822904919624,6.41620012445455,37.3193668252386,0.0173460051671295,3.27315803906106,0.0172950977631601,0.0108139973990632,0,31.4830614440682,31.7037928571429,4.69560844095708,45.8089195308268,2.13882024639778,4.66900391518398,2.5567881945593,-22.7499942261,-17.6695678786124,-1.22008379428536,-41.6396458989978,3.62262652765971,0.515872884945578,3.57891921829145,430.353403837688,428.982787878788,0.0061920824865958,64.8923524884626,0.520354218390668,23.8073844859539,23.9952539393939,1.38399719479421e-05,85.6908683486085,0,0,1,0,46321,0,0,0,0,3.7,0.5,"0: Broadleaf",2,FALSE,1677800389.31429,418.679821428571,420.100107142857,23.9950714285714,23.8087785714286,422.254714285714,24.097225,1000.00053571429,89.0358821428571,0.0999328,31.6036607142857,31.7037928571429,999.9,0,0,10000.0646428571,0,0.281038,-1.42027535714286,428.973035714286,430.346142857143,0.18628825,420.100107142857,23.8087785714286,2.13642357142857,2.11983714285714,18.4933821428571,18.3690107142857,0,0,0,0,-5.60714285714286,0,1.42857142857143,0.410714285714286,34.223,38.406,36.3345714285714,37.7698928571429,35.12475,0,0,0,1677800397.7,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-1.423789,-0.0376225891181956,0.0189850519883407,1,0.18574675,0.0084769981238271,0.00115022777635562,1,2,2,"2/2",3.92146,2.7206,0.0928935,0.0916519,0.105392,0.102752,28755.9,28881.2,29476.5,29414.4,34946.1,35081.4,41532.8,41919.1,2.60597,2.08162,0.22072,0,28.3623,999.9,46.4,33.3,26.7751,62.3474,27.2556,3,0.106667,-6.66667,20.2346,5.22433,12.0159,4.99085,3.2893,9999,9999,9999,999.9,1.86783,1.86689,1.8663,1.86615,1.86801,1.87042,1.86909,1.87051,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.575,-0.1022,-1.89784729924781,-0.00451174484931966,1.46505025703993e-06,-4.39761560098343e-10,-0.145262733932075,-0.0202099247742398,0.00154202759692722,-2.61068131038804e-05,2,2351,1,28,39297.6,86.5,1.58081,2.24731,2.64648,3.00171,3.04443,2.44629,40.3491,24.07,18,1151.4,582.274,41.7034,28.7278,29.9997,28.7528,28.7003,31.6334,0,100,133.616,420.1,24.9968,100.818,100.673,4
20,1677800402.1,229,2023-03-02 17:40:02,17:40:02,5,"poa_pra17_t1_ch4","stan",1677800394.6,0.00051799853886088,0.517998538860887,3.59586069557835,418.691663789246,69.8883661223343,6.22961799191983,37.3207912350207,0.0171175641285062,3.27202543615145,0.0170679695855772,0.0106719248105803,0,31.6502701122831,31.8683777777778,4.73962451696251,45.3741867370179,2.13877755865353,4.71364384126501,2.60084695830898,-22.8437355637651,-17.1083258708406,-1.18367356069566,-41.1357349953014,3.59586069557835,0.517998538860887,3.53721568546703,430.335028386708,429.010157575758,-0.00693553335934862,64.8923524884626,0.521913407367351,23.8060728279676,23.9945563636364,-3.51569436187233e-06,85.6908683486085,0,0,1,0,46262,0,0,0,0,3.7,0.5,"0: Broadleaf",2,FALSE,1677800394.6,418.691666666667,420.10237037037,23.9943555555556,23.8072962962963,422.26662962963,24.0965185185185,1000.00777777778,89.0368296296296,0.0998656111111111,31.7713925925926,31.8683777777778,999.9,0,0,9994.86074074074,0,0.281038,-1.4107037037037,428.984814814815,430.347777777778,0.187062259259259,420.10237037037,23.8072962962963,2.13638148148148,2.11972740740741,18.4930740740741,18.3681851851852,0,0,0,0,-7.11111111111111,0,4.40740740740741,0.777777777777778,34.2568148148148,38.5668518518518,36.4001481481481,37.9048518518519,35.2035185185185,0,0,0,1677800402.5,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-1.40967707317073,0.100438327526131,0.0294387464310842,0,0.186656365853659,0.00857199303135873,0.0012235588188658,1,1,2,"1/2",3.92154,2.72029,0.0928928,0.0916494,0.10539,0.102753,28755.6,28881.3,29476.2,29414.4,34945.7,35081.2,41532.3,41918.9,2.606,2.0816,0.22319,0,28.4605,999.9,46.4,33.3,26.7787,62.4474,27.2436,3,0.10639,-6.66667,20.2347,5.22403,12.0159,4.99065,3.28933,9999,9999,9999,999.9,1.86783,1.86689,1.8663,1.86615,1.86801,1.87042,1.8691,1.8705,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.575,-0.1022,-1.89784729924781,-0.00451174484931966,1.46505025703993e-06,-4.39761560098343e-10,-0.145262733932075,-0.0202099247742398,0.00154202759692722,-2.61068131038804e-05,2,2351,1,28,39297.7,86.6,1.58081,2.24121,2.64648,3.00171,3.04443,2.51465,40.3745,24.0787,18,1151.34,582.212,41.8895,28.7235,29.9997,28.748,28.696,31.6323,0,100,135.735,420.1,24.9968,100.817,100.672,4
