"obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
11,1677878390.5,50,2023-03-03 15:19:50,15:19:50,5,"bou_cur19_t2_ch4","stan",1677878387.7,0.00125227936801226,1.25227936801226,2.60692221117982,419.172298220101,342.507011176501,30.6201024503558,37.4739736619184,0.0649368461311168,3.44134123271458,0.0642637215067836,0.0402247219334824,0,27.724737716775,27.92542,3.77837189416894,55.1516166865534,2.09348528727978,3.79587292821862,1.68488660688916,-55.2255201293407,14.7032198916441,0.930988045296641,-39.5913121924,2.60692221117982,1.25227936801226,2.53235306857413,430.050245280977,429.218115151515,4.60420976927804e-05,64.1245764747666,0.795120111388597,23.0281454233333,23.3548218181818,-0.0240785887445941,90.14,0,0,1,0,47046,0,0,0,0,3.21,0.5,"0: Broadleaf",2,FALSE,1677878387.7,419.1723,420.1776,23.41708,23.02452,421.9569,23.52351,1000.0215,89.30023,0.09969891,28.00467,27.92542,999.9,0,0,9993.442,0,0.281038,-1.0052001,429.2237,430.0799,0.3925639,420.1776,23.02452,2.09115,2.056095,18.15188,17.88305,0,0,0,0,-4.35,0,-5.85,-0.55,35.6684,41.6187,38.187,41.5062,36.937,0,0,0,1677878391.9,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-1.17538026829268,1.06418195121951,0.111809167203031,0,0.747615512195122,-2.60076430662021,0.256889135907826,0,0,2,"0/2",3.92108,2.72043,0.0930488,0.0918796,0.103636,0.100663,28709.3,28849.9,29438.8,29393.3,34969.8,35137.9,41476.2,41886.5,2.59573,2.0901,-0.0134557,0,28.2595,999.9,47.3,32.3,25.7257,62.8938,31.9631,3,0.15123,-0.4307,20.3262,5.22118,12.0159,4.99035,3.2893,9999,9999,9999,999.9,1.86765,1.86665,1.86615,1.86601,1.86792,1.87029,1.86902,1.87042,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.784,-0.1072,-1.50403332455836,-0.00348439520733266,1.22462818760963e-06,-3.73416219071984e-10,-0.159665020329453,-0.0186159055253633,0.00142953946339238,-2.30398090855846e-05,9,2327,1,29,40597.5,1386.4,1.58081,2.22656,2.64648,2.99805,3.04443,2.47925,39.118,24.1313,18,1142.91,590.292,31.7321,29.5226,29.9956,28.9718,28.848,31.6441,0,100,29.2593,420.189,23.4144,100.684,100.597,4
12,1677878395.5,55,2023-03-03 15:19:55,15:19:55,5,"bou_cur19_t2_ch4","stan",1677878393,0.00083140878844621,0.831408788446212,2.61367774197029,419.263998216848,306.462665392981,27.3942882662193,37.4774487198043,0.0415896993878341,3.44331078255521,0.0413126303816723,0.0258451334931473,0,27.9888115250131,28.1211666666667,3.82172764977426,54.3142711521755,2.08220563741856,3.83362529451001,1.7395220123557,-36.6651275704779,9.9088249271929,0.628197883307104,-26.1281047599779,2.61367774197029,0.831408788446212,2.68483455088984,430.137761556539,429.262175757576,-0.002874112084409,64.1245764747666,0.503395999413228,23.03448927,23.2547696969697,-0.019437584415588,90.14,0,0,1,0,47037,0,0,0,0,3.21,0.5,"0: Broadleaf",2,FALSE,1677878393,419.264,420.214888888889,23.2938444444444,23.0331777777778,422.048777777778,23.4015555555556,999.995555555556,89.2887555555556,0.0999085777777778,28.1745444444444,28.1211666666667,999.9,0,0,10002.9722222222,0,0.281038,-0.950893888888889,429.263222222222,430.122111111111,0.260665777777778,420.214888888889,23.0331777777778,2.07987888888889,2.05660444444444,18.0659111111111,17.8870111111111,0,0,0,0,-7.88888888888889,0,5.83333333333333,1.94444444444444,35.687,41.6732222222222,38.194,41.583,36.937,0,0,0,1677878396.7,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-1.076026575,1.06428131707317,0.106318259351084,0,0.52206435,-2.24402210881801,0.217843686831585,0,0,2,"0/2",3.92108,2.72077,0.0930462,0.0918793,0.103325,0.100665,28709.1,28850.4,29438.5,29393.9,34981.6,35138.2,41475.6,41887.1,2.59538,2.08977,-0.00297278,0,28.2248,999.9,47.3,32.3,25.7309,62.6638,31.9752,3,0.150056,4.64861,20.279,5.22178,12.0159,4.9907,3.28925,9999,9999,9999,999.9,1.86766,1.86664,1.86615,1.86602,1.86786,1.87029,1.86904,1.87041,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.784,-0.1082,-1.50403332455836,-0.00348439520733266,1.22462818760963e-06,-3.73416219071984e-10,-0.159665020329453,-0.0186159055253633,0.00142953946339238,-2.30398090855846e-05,9,2327,1,29,40597.6,1386.5,1.58081,2.2229,2.64648,2.99805,3.04443,2.52686,39.118,24.105,18,1142.61,590.103,30.4274,29.5258,29.9993,28.9786,28.8541,31.6416,0,100,28.7122,420.189,23.4144,100.683,100.598,4
13,1677878562.5,222,2023-03-03 15:22:42,15:22:42,5,"bou_cur19_t2_ch4","stan",1677878559.5,0.00070381383584135,0.703813835841355,2.32563142635678,419.386725670105,252.841169886174,22.594769871588,37.4778623195771,0.024698904336593,3.44344491319582,0.0246009045591381,0.0153843377036513,0,31.0173957675004,31.1195727272727,4.54222721700572,45.6572909335953,2.08033660046515,4.55641707584188,2.46189061654057,-31.0381901606038,10.1664858637567,0.663956075555111,-20.2077482212919,2.32563142635678,0.703813835841355,2.3099086905046,430.138589621861,429.377157575758,0.00108485559296281,64.1245764747666,0.712276350000523,23.05812764,23.2813957575758,1.51874791873481e-05,90.14,0,0,1,0,46552,0,0,0,0,3.21,0.5,"0: Broadleaf",2,FALSE,1677878559.5,419.386727272727,420.228,23.2794909090909,23.0588272727273,422.171727272727,23.3873454545455,1000.00545454545,89.2634727272727,0.100019309090909,31.1743363636364,31.1195727272727,999.9,0,0,10006.3672727273,0,0.281038,-0.841039454545454,429.382636363636,430.146636363636,0.220655545454545,420.228,23.0588272727273,2.07800818181818,2.05831181818182,18.0516,17.9001818181818,0,0,0,0,-5.04545454545455,0,-12.8636363636364,-1.86363636363636,35.0225454545455,38.9484545454545,37.0112727272727,38.3975454545455,35.687,0,0,0,1677878564.1,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-0.873737375,0.164535185741091,0.027208840160587,0,0.2160964,0.042706874296435,0.00428229702262699,1,1,2,"1/2",3.9212,2.72062,0.0930169,0.0918231,0.103379,0.100679,28705.6,28847.4,29433.3,29388.5,34972.7,35131,41467.9,41879.2,2.59627,2.08853,0.166968,0,28.5083,999.9,47.3,32.4,25.8826,62.2839,31.9111,3,0.155554,-6.66667,20.2334,5.22058,12.0159,4.9901,3.28925,9999,9999,9999,999.9,1.86766,1.86661,1.86615,1.86602,1.86787,1.87031,1.86901,1.87041,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.785,-0.1078,-1.50403332455836,-0.00348439520733266,1.22462818760963e-06,-3.73416219071984e-10,-0.159665020329453,-0.0186159055253633,0.00142953946339238,-2.30398090855846e-05,9,2327,1,29,40600.4,1389.3,1.57959,2.22534,2.64648,2.99683,3.04443,2.44751,39.1676,24.0963,18,1146.1,590.517,41.2875,29.4209,29.9997,29.1,28.9894,31.6098,0,100,112.988,420.189,23.4144,100.665,100.58,4
14,1677878567.5,227,2023-03-03 15:22:47,15:22:47,5,"bou_cur19_t2_ch4","stan",1677878565,0.00071225052094481,0.71225052094481,2.35514754042516,419.364331706627,249.209626963772,22.2704154320601,37.4761520984603,0.0244672720517418,3.44072877494828,0.0243710223246107,0.0152405049247432,0,31.2179466199267,31.3213444444444,4.59469957578164,45.1387063796589,2.08054718806183,4.60923086843136,2.5141523877198,-31.4102479736661,10.2991817651769,0.674496319242735,-20.4365698892465,2.35514754042516,0.71225052094481,2.43773956280139,430.125350749022,429.330818181818,-0.0028560595438333,64.1245764747666,0.714358911089893,23.0585316366667,23.2824763636364,8.57117516624203e-06,90.14,0,0,1,0,46498,0,0,0,0,3.21,0.5,"0: Broadleaf",2,FALSE,1677878565,419.364333333333,420.216222222222,23.2816666666667,23.0583555555556,422.149,23.3895,999.992666666667,89.2640333333333,0.100152566666667,31.3768666666667,31.3213444444444,999.9,0,0,9994.93,0,0.281038,-0.851993111111111,429.360555555555,430.134444444444,0.223318333333333,420.216222222222,23.0583555555556,2.07821444444444,2.05828222222222,18.0531888888889,17.8999555555556,0,0,0,0,6,0,-4.61111111111111,-0.277777777777778,35,38.875,36.993,38.326,35.6387777777778,0,0,0,1677878568.9,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-0.8665161,0.219941606003755,0.029494160756665,0,0.21881885,0.0354150619136955,0.00357226927561459,1,1,2,"1/2",3.92119,2.72079,0.0930079,0.0918198,0.103387,0.100683,28705.4,28847.7,29432.8,29388.7,34972,35131.1,41467.5,41879.6,2.5961,2.08838,0.173494,0,28.5956,999.9,47.2,32.4,25.8257,62.3839,31.9471,3,0.15533,-6.66667,20.2339,5.22088,12.0159,4.99005,3.28925,9999,9999,9999,999.9,1.86765,1.86663,1.86615,1.86603,1.86786,1.87031,1.86902,1.87042,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.785,-0.1079,-1.50403332455836,-0.00348439520733266,1.22462818760963e-06,-3.73416219071984e-10,-0.159665020329453,-0.0186159055253633,0.00142953946339238,-2.30398090855846e-05,9,2327,1,29,40600.5,1389.4,1.57959,2.22534,2.64648,2.99805,3.04443,2.46704,39.1676,24.0963,18,1145.93,590.43,41.5242,29.4144,29.9998,29.1024,28.9922,31.6085,0,100,115.674,420.189,23.4144,100.663,100.58,4
15,1677878572.5,232,2023-03-03 15:22:52,15:22:52,5,"bou_cur19_t2_ch4","stan",1677878569.7,0.00071136644639884,0.711366446398842,2.42476105380474,419.354198325401,241.496110601304,21.5813958340659,37.4757544798694,0.0240069092829729,3.4410337957195,0.0239142482210052,0.014954700434327,0,31.3821861951585,31.49057,4.63911429075797,44.7242804063337,2.08074816108174,4.65239047375946,2.55836612967623,-31.3712602861889,9.33315973408048,0.612181419677523,-21.4259191324309,2.42476105380474,0.711366446398842,2.38274110080708,430.153904656564,429.368666666667,0.00103121327669774,64.1245764747666,0.712338173532789,23.0620049533333,23.2852890909091,1.57839927513312e-05,90.14,0,0,1,0,46498,0,0,0,0,3.21,0.5,"0: Broadleaf",2,FALSE,1677878569.7,419.3542,420.2283,23.2836,23.06057,422.1391,23.39141,1000.0083,89.26532,0.10007715,31.54088,31.49057,999.9,0,0,9996.063,0,0.281038,-0.8740876,429.3512,430.1478,0.223025,420.2283,23.06057,2.078419,2.058509,18.05473,17.90171,0,0,0,0,-0.85,0,0.4,-0.3,34.9559,38.8309,36.937,38.281,35.625,0,0,0,1677878573.7,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-0.858568625,-0.0218760112570328,0.0190115128641667,1,0.221416475,0.0191371069418381,0.00224249988837792,1,2,2,"2/2",3.92121,2.72076,0.093012,0.0918247,0.103393,0.100695,28705.8,28847.4,29433.3,29388.6,34971.9,35130.4,41467.7,41879.2,2.59625,2.08888,0.178069,0,28.6837,999.9,47.3,32.4,25.8777,62.2738,31.9071,3,0.154891,-6.66667,20.234,5.22058,12.0159,4.98995,3.28923,9999,9999,9999,999.9,1.86765,1.86662,1.86615,1.86604,1.86787,1.87029,1.86904,1.87042,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.785,-0.1078,-1.50403332455836,-0.00348439520733266,1.22462818760963e-06,-3.73416219071984e-10,-0.159665020329453,-0.0186159055253633,0.00142953946339238,-2.30398090855846e-05,9,2327,1,29,40600.5,1389.5,1.57959,2.22412,2.64648,2.99805,3.04443,2.52441,39.1676,24.0963,18,1146.14,590.838,41.7491,29.408,29.9997,29.104,28.9943,31.607,0,100,118.228,420.189,23.4144,100.664,100.58,4
16,1677878577.5,237,2023-03-03 15:22:57,15:22:57,5,"bou_cur19_t2_ch4","stan",1677878575,0.00072086467183665,0.720864671836659,2.43336624771204,419.340220538973,239.767922638606,21.4269411870763,37.474480088845,0.0238766805092201,3.44099656910842,0.0237850189664549,0.0148738428288212,0,31.572771139608,31.6716333333333,4.68704949153777,44.24690137982,2.08117273327616,4.70354458363344,2.60587675826161,-31.7901320279966,11.4893150356248,0.755004587912268,-19.5458124044596,2.43336624771204,0.720864671836659,2.46814809248276,430.145049470446,429.333648484848,0.00020084754867183,64.1245764747666,0.724680795976128,23.0616355466667,23.288826060606,1.82133718118929e-06,90.14,0,0,1,0,46424,0,0,0,0,3.21,0.5,"0: Broadleaf",2,FALSE,1677878575,419.340222222222,420.218333333333,23.2883666666667,23.0623666666667,422.125111111111,23.3961222222222,1000.03844444444,89.2654333333333,0.0999035777777778,31.7335666666667,31.6716333333333,999.9,0,0,9995.89444444444,0,0.281038,-0.877973777777778,429.338888888889,430.138333333333,0.225991,420.218333333333,23.0623666666667,2.07884777777778,2.05867111111111,18.058,17.9029666666667,0,0,0,0,-7.66666666666667,0,-18.7222222222222,-4.05555555555556,34.9301111111111,38.7775555555556,36.875,38.229,35.625,0,0,0,1677878579.1,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-0.85785905,-0.119652765478423,0.0188543729171113,0,0.22272075,0.0186175159474673,0.00226719433165752,1,1,2,"1/2",3.92118,2.72027,0.0930063,0.091829,0.103404,0.100688,28706.1,28847.6,29433.3,29388.9,34971.7,35131,41468,41879.6,2.5969,2.0889,0.184,0,28.7725,999.9,47.3,32.4,25.8814,62.4639,31.9151,3,0.154718,-6.66667,20.2344,5.22058,12.0159,4.9901,3.28925,9999,9999,9999,999.9,1.86765,1.86663,1.86615,1.86601,1.86784,1.87028,1.86904,1.87041,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.785,-0.1078,-1.50403332455836,-0.00348439520733266,1.22462818760963e-06,-3.73416219071984e-10,-0.159665020329453,-0.0186159055253633,0.00142953946339238,-2.30398090855846e-05,9,2327,1,29,40600.6,1389.5,1.57959,2.22412,2.64648,2.99683,3.04443,2.50366,39.1676,24.0963,18,1146.97,590.882,41.9622,29.4017,29.9998,29.1049,28.9968,31.6051,0,100,120.661,420.189,23.4144,100.665,100.581,4
17,1677878582.5,242,2023-03-03 15:23:02,15:23:02,5,"bou_cur19_t2_ch4","stan",1677878579.7,0.00072851561552706,0.728515615527069,2.52500785632514,419.327898251126,232.566885736418,20.7831818192913,37.4729528826026,0.0237440035907947,3.43987682975718,0.0236533264263152,0.0147914470158239,0,31.7290338324601,31.82791,4.72876877231286,43.8539830310772,2.08124677819219,4.7458557566306,2.64752199412067,-32.1275386447438,11.8057877198571,0.777254982845136,-19.5444959420415,2.52500785632514,0.728515615527069,2.3976970858121,430.133640155657,429.343739393939,0.00091364916511232,64.1245764747666,0.73424062295553,23.06138997,23.2915345454546,1.88750483558636e-05,90.14,0,0,1,0,46386,0,0,0,0,3.21,0.5,"0: Broadleaf",2,FALSE,1677878579.7,419.3279,420.2365,23.28946,23.06105,422.1125,23.39723,999.9877,89.26451,0.09981095,31.89157,31.82791,999.9,0,0,9991.31,0,0.281038,-0.9085053,429.3267,430.1561,0.2284052,420.2365,23.06105,2.078923,2.058534,18.0586,17.90191,0,0,0,0,-1.2,0,-4.45,0.5,34.875,38.75,36.8561,38.1684,35.6187,0,0,0,1677878583.9,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-0.87745365,-0.198291602251405,0.0306960095709117,0,0.225111875,0.0216398386491552,0.00243147975713864,1,1,2,"1/2",3.92122,2.7208,0.0930062,0.0918131,0.103413,0.100691,28706.1,28848.1,29433.2,29388.8,34971.2,35131.1,41467.9,41879.9,2.59658,2.08873,0.187263,0,28.8627,999.9,47.3,32.4,25.8806,62.2639,31.9351,3,0.154141,-6.66667,20.2351,5.22208,12.0159,4.9907,3.28953,9999,9999,9999,999.9,1.86766,1.86662,1.86615,1.86601,1.86785,1.87028,1.86903,1.87042,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.785,-0.1078,-1.50403332455836,-0.00348439520733266,1.22462818760963e-06,-3.73416219071984e-10,-0.159665020329453,-0.0186159055253633,0.00142953946339238,-2.30398090855846e-05,9,2327,1,29,40600.7,1389.6,1.57959,2.22046,2.64648,2.99805,3.04443,2.53174,39.1676,24.0963,18,1146.6,590.776,42.1664,29.3954,29.9998,29.1065,28.9996,31.6056,0,100,122.971,420.189,23.4144,100.665,100.581,4
18,1677878587.5,247,2023-03-03 15:23:07,15:23:07,5,"bou_cur19_t2_ch4","stan",1677878585,0.00073881405576659,0.7388140557666,2.34268060710869,419.34166504205,243.770848931507,21.7845766276453,37.474458801428,0.0236586408602576,3.4392774988295,0.0235685975575805,0.014738434822896,0,31.9135690908665,32.0013666666667,4.77545261276172,43.3993144146798,2.08156851035868,4.7963165741959,2.69388410240304,-32.5816998593071,14.2854521104021,0.942340568418804,-17.3539071804861,2.34268060710869,0.7388140557666,2.37416345404721,430.124582846176,429.344072727273,0.00018615084735349,64.1245764747666,0.741281154390722,23.06067459,23.2930763636364,1.57724180574853e-06,90.14,0,0,1,0,46340,0,0,0,0,3.21,0.5,"0: Broadleaf",2,FALSE,1677878585,419.341666666667,420.193111111111,23.2928888888889,23.0612555555556,422.126444444444,23.4005888888889,1000.008,89.2649777777778,0.100000533333333,32.0784111111111,32.0013666666667,999.9,0,0,9988.74888888889,0,0.281038,-0.851474444444445,429.342222222222,430.112,0.231628666666667,420.193111111111,23.0612555555556,2.07923888888889,2.05856333333333,18.061,17.9021222222222,0,0,0,0,9.61111111111111,0,0.388888888888889,-0.388888888888889,34.875,38.701,36.812,38.125,35.59,0,0,0,1677878588.7,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-0.8775521,0.043080517823642,0.0309961643391565,1,0.227150975,0.0331774671669794,0.00334287699809236,1,2,2,"2/2",3.9212,2.72094,0.0930048,0.0918191,0.103416,0.100686,28706.4,28848.3,29433.5,29389.2,34971.4,35131.5,41468.1,41880.2,2.5964,2.08882,0.193365,0,28.9545,999.9,47.2,32.4,25.8286,62.5438,31.9712,3,0.153847,-6.66667,20.2353,5.22208,12.0159,4.99065,3.28955,9999,9999,9999,999.9,1.86765,1.86662,1.86615,1.86602,1.86786,1.87029,1.86902,1.87041,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.784,-0.1077,-1.50403332455836,-0.00348439520733266,1.22462818760963e-06,-3.73416219071984e-10,-0.159665020329453,-0.0186159055253633,0.00142953946339238,-2.30398090855846e-05,9,2327,1,29,40600.8,1389.7,1.57959,2.21802,2.64648,2.99683,3.04443,2.50977,39.1676,24.0963,18,1146.41,590.874,42.3619,29.3897,29.9997,29.108,29.0017,31.6042,0,100,125.171,420.189,23.4144,100.665,100.582,4
19,1677878592.5,252,2023-03-03 15:23:12,15:23:12,5,"bou_cur19_t2_ch4","stan",1677878589.7,0.0007425961277989,0.742596127798908,2.44313464509486,419.324598308669,234.955219469178,20.9965628817957,37.4725673945995,0.023385630189879,3.44207333251245,0.0232977200214291,0.014568945730531,0,32.079037130769,32.16595,4.82011873581527,42.9963362951052,2.08170465280068,4.84158612611295,2.73841408301458,-32.7484892359318,14.5912949914166,0.963298752186017,-17.1938954923292,2.44313464509486,0.742596127798908,2.38747347277437,430.119954265641,429.334139393939,0.00059722549735865,64.1245764747666,0.744168155499093,23.0625335166667,23.2958236363636,7.08815889985739e-06,90.14,0,0,1,0,46366,0,0,0,0,3.21,0.5,"0: Broadleaf",2,FALSE,1677878589.7,419.3246,420.2088,23.29464,23.06182,422.1094,23.40234,1000.0023,89.26406,0.10004491,32.24458,32.16595,999.9,0,0,10000.557,0,0.281038,-0.8843019,429.3256,430.1284,0.2327954,420.2088,23.06182,2.079372,2.058595,18.06204,17.90236,0,0,0,0,3.25,0,-3.3,0.75,34.8309,38.656,36.7686,38.0683,35.562,0,0,0,1677878594.1,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-0.879778682926829,0.0231980905923327,0.0307493534799685,1,0.229159390243902,0.0319839094076656,0.00328434218738049,1,2,2,"2/2",3.92119,2.72064,0.0930025,0.091816,0.103421,0.100692,28706.8,28848.6,29433.9,29389.4,34971.6,35131.6,41468.8,41880.6,2.59715,2.08882,0.197247,0,29.0481,999.9,47.3,32.4,25.8836,62.4039,31.9712,3,0.153559,-6.66667,20.2352,5.22238,12.0159,4.99045,3.2894,9999,9999,9999,999.9,1.86766,1.86661,1.86615,1.866,1.86787,1.87027,1.86903,1.87042,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.785,-0.1077,-1.50403332455836,-0.00348439520733266,1.22462818760963e-06,-3.73416219071984e-10,-0.159665020329453,-0.0186159055253633,0.00142953946339238,-2.30398090855846e-05,9,2327,1,29,40600.9,1389.8,1.57837,2.2229,2.64648,2.99683,3.04443,2.51953,39.1676,24.0963,18,1147.38,590.9,42.5491,29.3841,29.9998,29.1099,29.0042,31.6039,0,100,127.249,420.189,23.4144,100.667,100.583,4
20,1677878597.5,257,2023-03-03 15:23:17,15:23:17,5,"bou_cur19_t2_ch4","stan",1677878595,0.00074022289461003,0.740222894610037,2.37804167209304,419.355998351588,235.640773347285,21.05800578871,37.4756919839304,0.0228941292786724,3.44306005139042,0.0228098923975825,0.0142637251495365,0,32.2606931793185,32.3445111111111,4.8689891584114,42.5592619371069,2.08171678747231,4.8913366743733,2.78727237093909,-32.6438296523026,15.0601521665329,0.995725006596804,-16.587952479173,2.37804167209304,0.740222894610037,2.36832859499787,430.141538141719,429.366321212121,-0.00131714812793687,64.1245764747666,0.740255218155111,23.06243525,23.2945236363636,-1.45715919352952e-07,90.14,0,0,1,0,46287,0,0,0,0,3.21,0.5,"0: Broadleaf",2,FALSE,1677878595,419.356,420.219,23.2945777777778,23.0625,422.140777777778,23.4022666666667,999.994444444444,89.2648777777778,0.0999867555555556,32.4256444444444,32.3445111111111,999.9,0,0,10004.5977777778,0,0.281038,-0.863006444444444,429.357444444444,430.139,0.232062777777778,420.219,23.0625,2.07938666666667,2.05867222222222,18.0621444444444,17.9029444444444,0,0,0,0,-8.83333333333333,0,-11.1111111111111,-2.38888888888889,34.812,38.625,36.75,38.0275555555556,35.562,0,0,0,1677878598.9,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-0.877135525,0.132480191369606,0.0308938509415608,0,0.23120935,0.0146288555347088,0.00177267186120274,1,1,2,"1/2",3.92117,2.72058,0.0930128,0.0918196,0.103424,0.100696,28706.6,28848,29433.9,29388.9,34971.3,35130.9,41468.5,41879.9,2.5968,2.08892,0.202455,0,29.1425,999.9,47.2,32.4,25.8273,62.5638,31.9271,3,0.153234,-6.66667,20.2352,5.22133,12.0159,4.98975,3.28933,9999,9999,9999,999.9,1.86765,1.86663,1.86615,1.86601,1.86786,1.87028,1.86902,1.87041,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.785,-0.1077,-1.50403332455836,-0.00348439520733266,1.22462818760963e-06,-3.73416219071984e-10,-0.159665020329453,-0.0186159055253633,0.00142953946339238,-2.30398090855846e-05,9,2327,1,29,40601,1389.9,1.57837,2.22046,2.64648,2.99683,3.04443,2.5,39.1676,24.0963,18,1146.96,591.002,42.7307,29.379,29.9998,29.1109,29.0066,31.6026,0,100,129.21,420.189,23.4144,100.667,100.581,4
