"obs","time","elapsed","date","hhmmss","averaging","id","TIME","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd.dt","αVc","Edyn","Hr","Hs","dHs.dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","DarkAdaptedID","Qmax_d","Fo","Fm","Fv.Fm","A_dark","LightAdaptedID","Qmax","Fs","Fm.","PhiPS2","PS2.1","Qabs_fs","A_fs","ETR","PhiCO2","NPQ","alt._Fo.","DarkPulseID","Fmin","Fo.","Fv..Fm.","qP","qN","qP_Fo","qN_Fo","qL","X1.qL","ID","P1_dur","P1_Fmax","T.P1_Fmax","Q.P1_Fmax","P1_PredF","P1_ΔF","P2_dur","P2_ramp","P2_int","P2_int_se","P2_slp","P2_slp_se","P2_R2","P2_dQdt","P3_dur","P3_Fmax","T.P3_Fmax","Q.P3_Fmax","P3_PredF","P3_ΔF","ID.1","Dur","DCo","InitSlope","Fo.1","F1","T.F1","T.HIR","F2","T.F2","DCmax","T.DCmax","PhiPS2_dc","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME.1","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","F_avg","dF.dt","dF_dc.dt","F_dc_avg","period","time.1","hhmmss.1","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2.MN","ΔCO2.SLP","ΔCO2.SD","ΔCO2.OK","ΔH2O.MN","ΔH2O.SLP","ΔH2O.SD","ΔH2O.OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_.","Flow_.","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","NA.","chamber"
1,1679690002,0,"20230324 15:33:22","15:33:22",5,"sor_nut1_t1_ch2",1679689999.25,0.000742150489239524,0.742150489239524,-1.0201659478307,420.0140005695,445.733909658532,39.9148154494905,37.6116354525887,0.0437271610327713,3.62980535260843,0.0434366116004715,0.0271738258422475,0.00798124488,19.899742945419,20.0042,2.34722348775538,35.8577779992238,0.844479153990687,2.35507943076944,1.50274433376469,-32.728836575463,10.5613928711847,0.585181512329526,-21.5742809470688,-0.888522343109473,0.74559837061496,-1.0201659478307,423.521399560125,424.03483030303,0.00866330405717002,66.8297077297118,0.742150489239524,9.03195971871043,9.42902587878788,-1.14645287546185e-05,91.442051433625,0,0,1,0,48456,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None",0.0500078,0.042006552,0.84,0.1596,2.7,0.5,"0: Broadleaf",2,"True",1679689999.25,420.014,419.7033,9.430408,9.031575,420.474,9.391465,499.9915,89.44844,0.10008791,20.05817,20.0042,999.9,0,0,9981.438,0,0.242856,0.31073,424.0125,423.5282,0.3988324,419.7033,9.031575,0.8435352,0.8078601,4.461818,3.846172,0.0500078,0,0,0,277.854,0.0500078,-20.879,-1.755,33.5872,39.8998,36.4246,38.8372,34.6122,0,0,0,1679689982.1,0,145.2514,1658.55655126076,5.94761529826207,-21.412396,15,1679689531.5,"15:25:31",1679689531.5,1679689523.5,1,0.359,0.013,-0.46,0.035,420,9,0.3,0.22,0.259003525,0.250723643527204,0.0502259906462717,0,0.398370225,-0.000174540337712193,0.000736075046700405,1,1,2,"1/2",3.10129,2.73544,0.0875321,0.0874532,0.053988,0.0529393,23513.6,23229.9,26310.2,25787.9,39971.6,37281.5,46033.8,42590.9,1.91535,1.91295,-0.0227429,0,20.3756,999.9,58.7,28.3,25.3426,61.3201,23.141,1,-0.0597307,2.85038,20.307,5.22313,11.98,4.96585,3.2752,9999,9999,9999,960.1,1.86386,1.85987,1.85806,1.85959,1.8596,1.858,1.85699,1.85209,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,-0.46,0.0389,-0.156811320882084,-0.000883126118849086,4.80578028663955e-07,-2.29032500661925e-10,0.00643479116737301,-0.00482241423792291,0.000986575830401142,-1.1127827015337e-05,2,2005,1,24,7.8,8,1.11206,2.60498,1.49658,2.40356,1.54907,2.31934,32.1124,13.9131,18,490.263,500.357,17.9851,26.3019,29.9999,26.5109,26.4932,22.3558,58.7758,0,17.9832,419.7,9.01464,100.577,101.04,NA,2
2,1679690007,5,"20230324 15:33:27","15:33:27",5,"sor_nut1_t1_ch2",1679690004.5,0.000742859633685382,0.742859633685382,-0.83346197080915,419.990778241857,438.898916455931,39.3028187927418,37.6096199670608,0.0437812168671877,3.63814700091985,0.0434906142525931,0.0272075824174246,0.00798124488,19.9039997470424,19.9991333333333,2.34648715760146,35.8353427157042,0.844163072207868,2.35567182628877,1.50232408539359,-32.7601098455254,12.376420188268,0.684172019597521,-19.6915363927798,-0.965564521583822,0.744432992000983,-0.83346197080915,423.479834642995,423.955454545455,-0.00437793252529538,66.8297077297118,0.742859633685382,9.02865827555301,9.42608218181818,-1.16975944420244e-05,91.442051433625,0,0,1,0,48424,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None",0.0500078,0.042006552,0.84,0.1596,2.7,0.5,"0: Broadleaf",2,"True",1679690004.5,419.990777777778,419.638222222222,9.42686222222222,9.02867555555556,420.451,9.38795888888889,500.022111111111,89.4487111111111,0.0999692777777778,20.0622333333333,19.9991333333333,999.9,0,0,10013.7533333333,0,0.242856,0.352667888888889,423.987777777778,423.461444444444,0.398188111111111,419.638222222222,9.02867555555556,0.843220555555556,0.807603111111111,4.45648777777778,3.84165,0.0500078,0,0,0,280.227777777778,0.0500078,-22.38,-1.70333333333333,33.6525555555556,39.965,36.4095555555556,39.0205555555555,34.8328888888889,0,0,0,1679689986.9,0,234.417112,914.799077667274,-10.6378001651654,-21.550844,15,1679689531.5,"15:25:31",1679689531.5,1679689523.5,1,0.359,0.013,-0.46,0.035,420,9,0.3,0.22,0.289737658536585,0.423443707317074,0.0555701484610304,0,0.398346536585366,-0.000416195121950932,0.000673145767476308,1,1,2,"1/2",3.1013,2.73562,0.0875182,0.0874321,0.0539773,0.0529341,23513.9,23230.3,26310.1,25787.8,39972.1,37281.7,46033.8,42590.9,1.9154,1.91297,-0.0230707,0,20.3791,999.9,58.7,28.2,25.1942,61.2101,23.137,1,-0.0597993,2.86239,20.307,5.22283,11.98,4.9656,3.2754,9999,9999,9999,960.1,1.86386,1.85988,1.85805,1.85959,1.85961,1.85801,1.85699,1.85208,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,-0.461,0.0389,-0.156811320882084,-0.000883126118849086,4.80578028663955e-07,-2.29032500661925e-10,0.00643479116737301,-0.00482241423792291,0.000986575830401142,-1.1127827015337e-05,2,2005,1,24,7.9,8.1,1.11206,2.59888,1.49658,2.40356,1.54907,2.34009,32.1124,13.9219,18,490.274,500.368,17.9829,26.3014,30.0002,26.5086,26.4927,22.3619,58.7758,0,17.9806,419.7,9.01464,100.577,101.04,NA,2
3,1679690012,10,"20230324 15:33:32","15:33:32",5,"sor_nut1_t1_ch2",1679690009.2,0.000742600679884252,0.742600679884252,-0.776706812596217,419.902400433008,436.764039458335,39.1123947011681,37.6024281716775,0.0437681083318211,3.63593885802198,0.0434775039701678,0.0271993885979092,0.00798124488,19.9059107245301,19.99694,2.34616846693278,35.8190400314484,0.843880707465317,2.35595567810976,1.50228775946746,-32.7486899828955,13.1804342693882,0.729059723973317,-18.831214744654,-0.798786280171682,0.744115640050739,-0.776706812596217,423.472210550515,423.900624242424,-0.00106068278820313,66.8297077297118,0.742600679884252,9.02535197772629,9.42265636363636,-1.58489449753735e-05,91.442051433625,0,0,1,0,48407,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None",0.0500078,0.042006552,0.84,0.1596,2.7,0.5,"0: Broadleaf",2,"True",1679690009.2,419.9024,419.6398,9.423528,9.02552,420.3627,9.384657,500.035,89.45043,0.0999706,20.06418,19.99694,999.9,0,0,10004.995,0,0.242856,0.2624603,423.8971,423.4619,0.398007,419.6398,9.02552,0.8429385,0.8073364,4.451709,3.836957,0.0500078,0,0,0,282.557,0.0500078,-22.969,-1.53,33.6686,40.0372,36.5496,39.1123,35.0872,0,0,0,1679689992.3,0,280.703076923077,29.2129916102856,-11.582564302139,-22.3811538461538,15,1679689531.5,"15:25:31",1679689531.5,1679689523.5,1,0.359,0.013,-0.46,0.035,420,9,0.3,0.22,0.29307485,0.0980540938086301,0.0588605873082957,1,0.39819325,0.00028120075046907,0.000624445263814212,1,2,2,"2/2",3.10105,2.73538,0.0875156,0.087448,0.0539654,0.0529156,23513.8,23229.9,26309.9,25787.7,39972.3,37282.4,46033.5,42590.8,1.91502,1.91313,-0.0234619,0,20.3823,999.9,58.6,28.3,25.2957,61.2201,23.3373,1,-0.059967,2.84867,20.3072,5.22298,11.98,4.96575,3.27518,9999,9999,9999,960.1,1.86387,1.85986,1.85805,1.85959,1.85963,1.85801,1.85699,1.85211,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,-0.46,0.0389,-0.156811320882084,-0.000883126118849086,4.80578028663955e-07,-2.29032500661925e-10,0.00643479116737301,-0.00482241423792291,0.000986575830401142,-1.1127827015337e-05,2,2005,1,24,8,8.1,1.11206,2.59766,1.49658,2.40356,1.54907,2.39014,32.1124,13.9219,18,490.049,500.45,17.9817,26.2997,30,26.5075,26.4909,22.3631,58.7758,0,17.9827,419.7,9.01464,100.576,101.04,NA,2
4,1679690017,15,"20230324 15:33:37","15:33:37",5,"sor_nut1_t1_ch2",1679690014.5,0.000741171939156577,0.741171939156577,-0.720674056528501,419.930333736263,434.822763336492,38.9379360342839,37.6043341162996,0.0436433130131226,3.63272896069087,0.0433541040799267,0.0271221393783545,0.00798124488,19.9056696815734,20.0041666666667,2.34721864281651,35.8073685464811,0.843584150487389,2.35589540569657,1.50363449232912,-32.685682516805,11.6725219502344,0.646244421680754,-20.3589349000099,-0.723763697008834,0.746075418223809,-0.720674056528501,423.506980145699,423.907672727273,-0.00162239312547693,66.8297077297118,0.741171939156577,9.0212167309145,9.41786175757576,-2.27544176547276e-05,91.442051433625,0,0,1,0,48327,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None",0.0500078,0.042006552,0.84,0.1596,2.7,0.5,"0: Broadleaf",2,"True",1679690014.5,419.930333333333,419.708666666667,9.42036555555556,9.02125111111111,420.390666666667,9.38153111111111,499.963666666667,89.4489888888889,0.0999936333333334,20.0637666666667,20.0041666666667,999.9,0,0,9992.70888888889,0,0.242856,0.221740777777778,423.924,423.529333333333,0.399116111111111,419.708666666667,9.02125111111111,0.842642222222222,0.806941777777778,4.44669111111111,3.83000555555556,0.0500078,0,0,0,282.203333333333,0.0500078,-23.2488888888889,-1.98555555555556,33.7012222222222,40.104,36.472,39.229,35.3746666666667,0,0,0,1679689997.1,0,281.889230769231,12.0820513512723,-1.53025650903891,-22.9292307692308,15,1679689531.5,"15:25:31",1679689531.5,1679689523.5,1,0.359,0.013,-0.46,0.035,420,9,0.3,0.22,0.284977634146341,-0.381558543554006,0.0657697368209749,0,0.398510073170732,0.00072788153310059,0.000733269936329105,1,1,2,"1/2",3.10113,2.73531,0.0875152,0.0874543,0.0539418,0.0528962,23513.9,23229.8,26310,25787.8,39973.2,37283.2,46033.4,42590.9,1.9151,1.91313,-0.022959,0,20.3853,999.9,58.6,28.3,25.3011,61.3201,23.3574,1,-0.0598831,2.8416,20.307,5.22223,11.98,4.9654,3.27513,9999,9999,9999,960.1,1.86386,1.85987,1.85806,1.85959,1.8596,1.85795,1.85699,1.85211,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,-0.461,0.0388,-0.156811320882084,-0.000883126118849086,4.80578028663955e-07,-2.29032500661925e-10,0.00643479116737301,-0.00482241423792291,0.000986575830401142,-1.1127827015337e-05,2,2005,1,24,8.1,8.2,1.11206,2.6001,1.49658,2.40356,1.54907,2.39624,32.1124,13.9219,18,490.082,500.438,17.9838,26.2997,30.0001,26.5064,26.4894,22.3607,58.7758,0,17.9852,419.7,9.01464,100.576,101.04,NA,2
5,1679690022,20,"20230324 15:33:42","15:33:42",5,"sor_nut1_t1_ch2",1679690019.2,0.000741859556102483,0.741859556102483,-0.985575886502203,419.987600550038,444.506794099498,39.804170809024,37.6085549464603,0.0436363638614522,3.63414821381078,0.0433473587934817,0.0271179054574967,0.00798124488,19.9058748882287,20.01251,2.348431604452,35.7909263339175,0.843212098307516,2.35593817952804,1.50521950614448,-32.7160064241195,10.0998924328284,0.558982763027499,-22.0491499833836,-0.83689136675758,0.744510213357038,-0.985575886502203,423.515867634563,424.002072727273,0.010378450505194,66.8297077297118,0.741859556102483,9.01818429165474,9.41512818181818,-1.06369758062748e-05,91.442051433625,0,0,1,0,48387,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None",0.0500078,0.042006552,0.84,0.1596,2.7,0.5,"0: Broadleaf",2,"True",1679690019.2,419.9876,419.7045,9.416438,9.018148,420.4479,9.377643,499.9495,89.44692,0.09990209,20.06406,20.01251,999.9,0,0,9998.443,0,0.242856,0.2830047,423.9801,423.524,0.3982907,419.7045,9.018148,0.8422715,0.8066457,4.440407,3.824793,0.0500078,0,0,0,282.747,0.0500078,-22.786,-1.936,33.6871,40.1436,36.6436,39.331,35.7873,0,0,0,1679690001.9,0,282.767307692308,0.681367496835234,-0.55111116440234,-23.0215384615385,15,1679689531.5,"15:25:31",1679689531.5,1679689523.5,1,0.359,0.013,-0.46,0.035,420,9,0.3,0.22,0.280837658536585,-0.335031177700348,0.0677052946254754,0,0.398477,-0.000284320557490502,0.000694281098621039,1,1,2,"1/2",3.10117,2.73535,0.087527,0.0874454,0.0539267,0.0528804,23513.5,23229.9,26309.9,25787.6,39973.9,37283.6,46033.4,42590.6,1.91505,1.91305,-0.0225566,0,20.3887,999.9,58.6,28.3,25.299,61.5401,23.1811,1,-0.0601626,2.85415,20.3062,5.21894,11.98,4.9651,3.27465,9999,9999,9999,960.1,1.86386,1.85986,1.85805,1.85959,1.85959,1.85795,1.85699,1.8521,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,-0.46,0.0388,-0.156811320882084,-0.000883126118849086,4.80578028663955e-07,-2.29032500661925e-10,0.00643479116737301,-0.00482241423792291,0.000986575830401142,-1.1127827015337e-05,2,2005,1,24,8.2,8.3,1.11206,2.6062,1.49658,2.40356,1.54907,2.34863,32.1344,13.9131,18,490.036,500.379,17.9846,26.2987,30,26.5042,26.4883,22.3628,58.7758,0,17.9835,419.7,9.04421,100.576,101.039,NA,2
6,1679690027,25,"20230324 15:33:47","15:33:47",5,"sor_nut1_t1_ch2",1679690024.5,0.00073894023481809,0.73894023481809,-0.636405424589146,419.953667019945,431.865501725062,38.673087115007,37.6063952412396,0.0434540555388148,3.63739934738286,0.0431677060821625,0.0270053861781211,0.00798124488,19.9098601316328,20.0128555555556,2.34848185348598,35.7708655877948,0.842907917798268,2.35640906069064,1.50557393568771,-32.5872643554778,10.6743480138364,0.590259007186408,-21.314676089575,-0.890437754712177,0.741940777272871,-0.636405424589146,423.450329217588,423.901775757576,-0.0213487721866201,66.8297077297118,0.73894023481809,9.0162493710742,9.41157024242424,-1.23775440367695e-05,91.442051433625,0,0,1,0,48586,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None",0.0500078,0.042006552,0.84,0.1596,2.7,0.5,"0: Broadleaf",2,"True",1679690024.5,419.953666666667,419.641111111111,9.41282111111111,9.01597888888889,420.413777777778,9.37406555555556,500.043555555556,89.4489333333333,0.0999816888888889,20.0672888888889,20.0128555555556,999.9,0,0,10010.8277777778,0,0.242856,0.312510333333333,423.944333333333,423.459,0.396841666666667,419.641111111111,9.01597888888889,0.841966555555556,0.806469444444444,4.43523666666667,3.82169,0.0500078,0,0,0,282.102222222222,0.0500078,-22.9144444444444,-2.04777777777778,33.6942222222222,40.215,36.5691111111111,39.4303333333333,35.6664444444444,0,0,0,1679690007.3,0,282.4232,3.60538458177756,-8.89307695961334,-22.998,15,1679689531.5,"15:25:31",1679689531.5,1679689523.5,1,0.359,0.013,-0.46,0.035,420,9,0.3,0.22,0.274769625,0.15842288555347,0.0632927764281547,0,0.3981036,-0.00387541463414704,0.000934690932875677,1,1,2,"1/2",3.1012,2.73536,0.0875157,0.0874454,0.0539159,0.0528713,23513.7,23229.9,26309.8,25787.6,39974.4,37283.5,46033.5,42590.1,1.91535,1.91293,-0.0228658,0,20.3914,999.9,58.5,28.3,25.2532,61.1601,23.145,1,-0.0597002,2.90837,20.3054,5.21999,11.98,4.96535,3.2747,9999,9999,9999,960.1,1.86386,1.85987,1.85806,1.85959,1.85959,1.85796,1.85699,1.85211,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,-0.46,0.0387,-0.156811320882084,-0.000883126118849086,4.80578028663955e-07,-2.29032500661925e-10,0.00643479116737301,-0.00482241423792291,0.000986575830401142,-1.1127827015337e-05,2,2005,1,24,8.3,8.4,1.11206,2.59644,1.49658,2.40356,1.54907,2.39868,32.1344,13.9219,18,490.201,500.279,17.9777,26.2975,30.0002,26.5031,26.4864,22.3643,58.7758,0,17.9698,419.7,9.05524,100.576,101.038,NA,2
7,1679690032,30,"20230324 15:33:52","15:33:52",5,"sor_nut1_t1_ch2",1679690029.2,0.000740144962157376,0.740144962157376,-0.752159537851298,419.910500419001,436.008803874455,39.0443566831588,37.6027621636834,0.043521008234413,3.6380015067365,0.0432338260516124,0.0270467853033772,0.00798124488,19.9077290883317,20.01191,2.34834435756349,35.7623797345472,0.842608918843898,2.35613212850576,1.50573543871959,-32.6403928311403,10.4891360031228,0.579912897988387,-21.5633626851491,-0.755802473504469,0.744516103949482,-0.752159537851298,423.477528900899,423.891084848485,-0.000758319435200741,66.8297077297118,0.740144962157376,9.01087543946306,9.40687478787878,-1.52616751075188e-05,91.442051433625,0,0,1,0,48405,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None",0.0500078,0.042006552,0.84,0.1596,2.7,0.5,"0: Broadleaf",2,"True",1679690029.2,419.9105,419.6712,9.409424,9.01119,420.3706,9.370703,500.0273,89.44946,0.10000858,20.06539,20.01191,999.9,0,0,10013.105,0,0.242856,0.2392762,423.8992,423.4873,0.3982334,419.6712,9.01119,0.8416678,0.8060461,4.43017,3.814227,0.0500078,0,0,0,283.376,0.0500078,-22.327,-1.627,33.7747,40.2561,36.5748,39.4934,35.9124,0,0,0,1679690012.1,0,282.8312,5.72076923431721,2.99384610430959,-22.5552,15,1679689531.5,"15:25:31",1679689531.5,1679689523.5,1,0.359,0.013,-0.46,0.035,420,9,0.3,0.22,0.26707845,0.11391775609756,0.0512665007021886,0,0.39818,-0.00452174859287198,0.00100389845103975,1,1,2,"1/2",3.1013,2.73555,0.0875159,0.0874508,0.0538924,0.0528507,23513.6,23229.5,26309.7,25787.4,39975.2,37284.4,46033.2,42590.2,1.91515,1.91267,-0.0228174,0,20.3933,999.9,58.5,28.3,25.2562,61.2001,23.2051,1,-0.0597383,2.93105,20.3059,5.22328,11.98,4.9658,3.27533,9999,9999,9999,960.1,1.86386,1.85989,1.85806,1.85959,1.8596,1.85799,1.85699,1.85211,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,-0.46,0.0387,-0.156811320882084,-0.000883126118849086,4.80578028663955e-07,-2.29032500661925e-10,0.00643479116737301,-0.00482241423792291,0.000986575830401142,-1.1127827015337e-05,2,2005,1,24,8.3,8.5,1.11206,2.59521,1.49658,2.40356,1.54907,2.34253,32.1344,13.9219,18,490.075,500.097,17.9637,26.2975,30,26.5019,26.4844,22.3636,58.7758,0,17.9572,419.7,9.0715,100.576,101.038,NA,2
8,1679690037,35,"20230324 15:33:57","15:33:57",5,"sor_nut1_t1_ch2",1679690034.5,0.000738156519122495,0.738156519122495,-0.812842150097115,419.963333786818,438.360463229176,39.2539733041341,37.6065609834991,0.0433867742898615,3.633267065314,0.0431009853644521,0.0269636357404931,0.00798124488,19.9115800321674,20.0126444444444,2.34845115460727,35.7356471860154,0.842167793255366,2.35666025263686,1.50628336135191,-32.552702493302,11.0409163198874,0.61122823167188,-20.8925766968628,-0.744599974579698,0.740629142504843,-0.812842150097115,423.546050148452,423.958072727273,0.0062966414572708,66.8297077297118,0.738156519122495,9.00884340903846,9.40372703030302,-7.32365823480012e-06,91.442051433625,0,0,1,0,48420,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None",0.0500078,0.042006552,0.84,0.1596,2.7,0.5,"0: Broadleaf",2,"True",1679690034.5,419.963333333333,419.729222222222,9.40473111111111,9.00857444444444,420.423555555556,9.36606111111111,500.027444444444,89.4471555555556,0.100092877777778,20.0690111111111,20.0126444444444,999.9,0,0,9995,0,0.242856,0.234008777777778,423.950444444444,423.544888888889,0.396158,419.729222222222,9.00857444444444,0.841226444444444,0.805791333333333,4.42268,3.80973666666667,0.0500078,0,0,0,281.764444444444,0.0500078,-21.9811111111111,-1.84777777777778,33.7775555555556,40.2913333333333,36.6386666666667,39.6317777777778,35.7774444444444,0,0,0,1679690016.9,0,282.4992,4.95615381645481,4.61384608667974,-22.2748,15,1679689531.5,"15:25:31",1679689531.5,1679689523.5,1,0.359,0.013,-0.46,0.035,420,9,0.3,0.22,0.266109585365854,-0.195661379790941,0.049152276861624,0,0.397443146341463,-0.00563351916376202,0.00105602188542029,1,1,2,"1/2",3.10127,2.73535,0.0875228,0.0874561,0.0538782,0.052837,23513.4,23229.4,26309.7,25787.4,39975.8,37284.9,46033.2,42590.2,1.9154,1.91273,-0.023298,0,20.3933,999.9,58.4,28.3,25.2144,61.2101,23.3173,1,-0.0596138,2.947,20.3059,5.22328,11.98,4.96575,3.27518,9999,9999,9999,960.1,1.86386,1.85987,1.85806,1.85959,1.85959,1.85797,1.85699,1.8521,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,-0.46,0.0387,-0.156811320882084,-0.000883126118849086,4.80578028663955e-07,-2.29032500661925e-10,0.00643479116737301,-0.00482241423792291,0.000986575830401142,-1.1127827015337e-05,2,2005,1,24,8.4,8.6,1.11206,2.59888,1.49658,2.40356,1.54907,2.39502,32.1344,13.9219,18,490.208,500.115,17.9494,26.297,30.0002,26.5003,26.4827,22.3612,58.7758,0,17.9442,419.7,9.0854,100.576,101.038,NA,2
