"obs","time..2","elapsed","date","hhmmss..5","averaging","machine","id","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
11,1679620560.6,50,2023-03-23 20:16:00,20:16:00,5,"albert","sch_sco32_t4_ch5",1679620557.8,0.00114041304282621,1.14041304282621,-1.02969693271362,420.098300290827,433.070522360254,38.8850035483193,37.720239670025,0.06751018360065,4.21763632268537,0.0669155522048468,0.0418752086777694,0,19.8524999922025,20.00821,2.3478063978414,35.8582443023361,0.84477453832517,2.35587256086081,1.50303185951623,-50.292215188636,12.5969190023449,0.600715657818566,-37.0945805284725,-0.916652857747827,1.14372056851183,-1.02969693271362,423.832130962373,424.113751515151,0.00064557591526776,64.7724971335589,1.14041304282621,9.09830674800253,9.40781345454545,-8.48414653995075e-07,98.5709364769314,1,0,1,0,48498,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679620557.8,420.0983,419.9788,9.408433,9.098035,416.6404,9.340124,500.0532,89.68915,0.09992947,20.06361,20.00821,999.9,0,0,10001.64,0,0.772297,0.11952206,424.0882,423.8349,0.3103967,419.9788,9.098035,0.8438342,0.8159948,4.466878,3.988639,0,0,0,0,2.0268,0,-2.45043,-1.13583,33.8372,40.7934,37.062,39.7311,34.8498,0,0,0,1679620593.2,0,1679620019.6,20:06:59,1679620019.6,1679620019.6,1,-0.073,0.004,3.457,0.066,420,9,0.23,0.06,0.1232536075,0.0065564611632269,0.026455907887194,1,0.3114285,-0.00769017636022657,0.00087087194810718,1,2,2,"2/2",2.98028,2.72839,0.0849897,0.0859532,0.0539592,0.0531063,27439.2,27103.3,30514.3,29896.4,39840.9,37280.4,46660.3,44449.1,1.87897,1.82625,-0.00640005,0,20.1235,999.9,53.6,30.7,26.5031,63.3499,18.5337,1,-0.0604268,2.95609,20.1994,5.239,11.9688,4.97305,3.291,9999,9999,9999,999.9,4.9729,1.87698,1.87514,1.87792,1.87469,1.87832,1.87534,1.87651,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.458,0.0683,1.9910705851386,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,-0.00550956918007581,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,9,9,1.0791,2.54883,1.39893,2.34863,1.44897,2.42188,35.8944,24.0787,18,489.954,428.886,17.0577,26.0899,29.9999,26.0841,26.1868,21.6352,61.7435,0,17.05,420,9.13079,100.853,102.218,5
12,1679620565.6,55,2023-03-23 20:16:05,20:16:05,5,"albert","sch_sco32_t4_ch5",1679620563.1,0.00114202843715814,1.14202843715815,-0.609564029674612,420.106222394031,423.159887024559,37.9948679460989,37.7206841495099,0.0676028206797563,4.2181040301748,0.0670066295250286,0.0419322704499463,0,19.8513021272565,20.0072,2.3476595681396,35.8508506668263,0.8445522021495,2.35573825011351,1.5031073659901,-50.3634540786743,12.6185298203014,0.60167355405505,-37.1432507043179,-0.732949216992416,1.14418904646363,-0.609564029674612,423.91900228419,424.088484848485,-0.00020025456440637,64.7724971335589,1.14202843715815,9.09574133799718,9.40568733333334,-2.76038442329508e-06,98.5709364769314,1,0,1,0,48591,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679620563.1,420.106222222222,420.037111111111,9.40602333333333,9.09551111111111,416.648666666667,9.33774555555555,500.075222222222,89.6885,0.0999443,20.0626888888889,20.0072,999.9,0,0,10003.1933333333,0,0.772297,0.0692682,424.095333333333,423.892555555556,0.310512666666667,420.037111111111,9.09551111111111,0.843612222222222,0.815762666666667,4.46312111111111,3.98458777777778,0,0,0,0,2.21705555555556,0,-2.49735555555556,-1.1624,33.8262222222222,40.826,37.111,39.7776666666667,34.854,0,0,0,1679620598.6,0,1679620019.6,20:06:59,1679620019.6,1679620019.6,1,-0.073,0.004,3.457,0.066,420,9,0.23,0.06,0.11146062195122,-0.209891276655052,0.0389860687998619,0,0.31098256097561,-0.00542546341463426,0.00072649509587522,1,1,2,"1/2",2.98009,2.72836,0.0849872,0.0859377,0.0539487,0.0530949,27439.3,27103.1,30514.4,29895.6,39841.5,37279.7,46660.5,44447.7,1.8791,1.82605,-0.00736862,0,20.1218,999.9,53.6,30.7,26.5032,63.1799,19.0505,1,-0.0608791,2.98044,20.1989,5.239,11.9688,4.97295,3.291,9999,9999,9999,999.9,4.97291,1.877,1.87513,1.87791,1.87468,1.87832,1.87533,1.87651,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.457,0.0683,1.9910705851386,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,-0.00550956918007581,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,9.1,9.1,1.0791,2.55737,1.39893,2.34863,1.44897,2.46704,35.8711,24.0787,18,489.992,428.733,17.0505,26.0855,29.9998,26.0797,26.1824,21.6389,61.7435,0,17.0387,420,9.13079,100.853,102.215,5
13,1679621226.5,715.900000095367,2023-03-23 20:27:06,20:27:06,5,"albert","sch_sco32_t4_ch5",1679621223.5,0.00025537990178228,0.255379901782281,-1.80469766112511,420.517000522696,600.454245754363,53.9088386374432,37.7540558431714,0.0149131726289191,4.21577424676281,0.0148839264232584,0.00930507683759992,0,27.4274718748377,27.5042,3.68652894692956,59.6862887166252,2.19654427277805,3.68014885831932,1.48998467415151,-11.2622536685986,-6.72751230726495,-0.346079466712322,-18.3358454425758,-1.98877791916581,0.250517245610606,-1.80469766112511,430.526055681013,431.044727272727,-0.00254889131315037,64.9394254924972,0.255379901782281,24.3999710680789,24.4673181818182,0.00012824858881423,98.5571141173692,2,0,1,0,47317,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679621223.5,420.517,420.001,24.4658272727273,24.3988727272727,417.193090909091,24.1102454545455,500.058272727273,89.6801090909091,0.0999849272727273,27.4746,27.5042,999.9,0,0,9996.75272727273,0,0.772297,0.515777454545455,431.063181818182,430.504727272727,0.0669628636363636,420.001,24.3988727272727,2.1941,2.18809363636364,18.9193181818182,18.8754090909091,0,0,0,0,2.03485454545455,0,-1.41242727272727,-1.45723636363636,34.6475454545455,40.937,37.5112727272727,40.3748181818182,36.1531818181818,0,0,0,1679621259.2,0,1679620905,20:21:45,1679620900.5,1679620905,2,-0.136,-0.002,3.321,0.349,420,25,0.32,0.21,0.537969925,-0.183291793621014,0.0432693517847145,0,0.06132574,-0.00069270619136959,0.007820975243913,1,1,2,"1/2",2.97998,2.72842,0.0851815,0.0860662,0.107783,0.108398,27431.1,27086.9,30513.2,29883.4,37546.6,35062.4,46660.1,44429.5,1.8775,1.85785,0.100814,0,25.8576,999.9,54.8,30.7,27.0987,63.29,18.2091,1,-0.0569995,-0.918717,20.2207,5.2399,11.968,4.97315,3.291,9999,9999,9999,999.9,4.97292,1.87698,1.8751,1.8779,1.87466,1.8783,1.87531,1.87649,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.324,0.3556,1.8553118171717,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,2.80320128510404e-06,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,5.4,5.4,1.09741,2.55859,1.39893,2.34619,1.44897,2.47925,36.105,24.0963,18,489.374,448.107,27.6407,26.3228,30.0001,26.1165,26.1816,21.9998,19.8918,44.6156,27.64,420,24.3251,100.851,102.173,5
14,1679621231.5,720.900000095367,2023-03-23 20:27:11,20:27:11,5,"albert","sch_sco32_t4_ch5",1679621229,0.00030883082286502,0.308830822865021,-2.20903854025963,420.499778417207,602.802510042219,54.1198225427448,37.7526188230518,0.0180376876247365,4.21463326733642,0.0179949100865663,0.01125065366868,0,27.4155932457381,27.5039111111111,3.68646663218388,59.681859939611,2.19612421395673,3.67971811900446,1.49034241822715,-13.6194392883474,-7.11448902156551,-0.366081379310036,-21.100009689223,-2.02475618909883,0.323679239640563,-2.20903854025963,430.448052193289,431.062133333333,0.0013440357487099,64.9394254924972,0.308830822865021,24.3754515080334,24.4590563636364,-0.00015019307113978,98.5571141173692,2,0,1,0,47362,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679621229,420.499777777778,419.982333333333,24.4610777777778,24.3745666666667,417.176444444444,24.1055888888889,500.043888888889,89.6802555555556,0.100098111111111,27.4726,27.5039111111111,999.9,0,0,9993.12444444444,0,0.772297,0.517734222222222,431.043555555556,430.474888888889,0.0865154444444444,419.982333333333,24.3745666666667,2.19367444444444,2.18591666666667,18.9161888888889,18.8594555555556,0,0,0,0,2.04112222222222,0,-1.31446666666667,-1.45061111111111,34.6942222222222,40.986,37.576,40.4857777777778,36.201,0,0,0,1679621264.6,0,1679620905,20:21:45,1679620900.5,1679620905,2,-0.136,-0.002,3.321,0.349,420,25,0.32,0.21,0.521843097560976,-0.0375094076655047,0.0325388762048324,1,0.067252,0.111858915679442,0.0141039321687251,0,1,2,"1/2",2.9801,2.72833,0.0851847,0.0860708,0.107759,0.108403,27431,27087.1,30513.2,29883.7,37547.8,35062.5,46660.3,44429.9,1.87742,1.8578,0.100404,0,25.8577,999.9,54.8,30.7,27.0995,63.33,17.8165,1,-0.0570808,-0.92424,20.2208,5.23975,11.968,4.97305,3.291,9999,9999,9999,999.9,4.97293,1.87702,1.87514,1.87792,1.87469,1.87833,1.87532,1.87651,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.323,0.3554,1.8553118171717,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,2.80320128510404e-06,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,5.5,5.4,1.09741,2.56958,1.39893,2.34619,1.44897,2.36328,36.105,24.0875,18,489.333,448.076,27.6358,26.3219,30.0001,26.1165,26.1816,21.9984,19.8918,45.0207,27.6351,420,24.3251,100.852,102.174,5
15,1679621236.5,725.900000095367,2023-03-23 20:27:16,20:27:16,5,"albert","sch_sco32_t4_ch5",1679621233.7,0.00027798439053346,0.277984390533468,-2.00960543584272,420.543700580715,605.0549827071,54.3215837490892,37.7562378695525,0.0162198728867531,4.21990193817157,0.0161853171842076,0.0101189217367803,0,27.4223081145516,27.50822,3.68739617598347,59.6736813676133,2.19594664052726,3.67992486838438,1.49144953545621,-12.2591116225259,-7.88526622505639,-0.405246377164013,-20.5496242247463,-2.03647362013313,0.28209215446934,-2.00960543584272,430.515115995509,431.08156969697,-0.00046247049891206,64.9394254924972,0.277984390533468,24.3850684156057,24.4593060606061,7.71314143472581e-06,98.5571141173692,2,0,1,0,47363,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679621233.7,420.5437,420.0183,24.45931,24.38392,417.2201,24.10386,500.0843,89.67958,0.10000252,27.47356,27.50822,999.9,0,0,10009.882,0,0.772297,0.5251677,431.0877,430.5162,0.07539254,420.0183,24.38392,2.193499,2.186737,18.91491,18.86548,0,0,0,0,2.15181,0,-1.34086,-1.43372,34.6497,41.031,37.5496,40.4874,36.2311,0,0,0,1679621269.4,0,1679620905,20:21:45,1679620900.5,1679620905,2,-0.136,-0.002,3.321,0.349,420,25,0.32,0.21,0.522511487804878,-0.0109378536585355,0.0329358144756841,1,0.0708238585365854,0.0980725797909408,0.0137027656303742,1,2,2,"2/2",2.97992,2.72844,0.0851894,0.0860695,0.107762,0.108443,27430.7,27087.4,30513.1,29884,37547.6,35061.3,46660.2,44430.4,1.8775,1.85765,0.100613,0,25.861,999.9,54.8,30.7,27.0991,63.16,18.149,1,-0.0571418,-0.927753,20.2208,5.23945,11.968,4.973,3.291,9999,9999,9999,999.9,4.97293,1.87699,1.87512,1.87791,1.87468,1.87831,1.87531,1.8765,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.323,0.3554,1.8553118171717,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,2.80320128510404e-06,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,5.6,5.5,1.09741,2.55371,1.39893,2.34619,1.44897,2.49023,36.105,24.0963,18,489.374,447.983,27.6317,26.3211,30,26.1165,26.1816,21.9999,19.8918,45.3975,27.631,420,24.3251,100.851,102.175,5
16,1679621241.5,730.900000095367,2023-03-23 20:27:21,20:27:21,5,"albert","sch_sco32_t4_ch5",1679621239,0.00025749218279841,0.257492182798412,-2.2006368079398,420.53722285927,640.44007181294,57.4988575676744,37.7559289983858,0.0150433364512615,4.21325000504336,0.015013560248632,0.00938614546381935,0,27.4245216041958,27.4997777777778,3.68557515263419,59.6864607915499,2.19622495862716,3.67960326261813,1.48935019400703,-11.35540526141,-6.29443296971284,-0.323983566624861,-17.9738217977477,-2.15320750939293,0.242524227099742,-2.2006368079398,430.453694132275,431.073612121212,-0.00040803450317471,64.9394254924972,0.257492182798412,24.397653375614,24.4660284848485,6.32757105834375e-05,98.5571141173692,2,0,1,0,47379,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679621239,420.537222222222,419.975222222222,24.4622333333333,24.3974111111111,417.214,24.1067333333333,500.029777777778,89.6802,0.100030966666667,27.4720666666667,27.4997777777778,999.9,0,0,9988.75222222222,0,0.772297,0.562218777777778,431.082666666667,430.477666666667,0.0648064222222222,419.975222222222,24.3974111111111,2.19377777777778,2.18796666666667,18.9169444444444,18.8744666666667,0,0,0,0,2.11776666666667,0,-1.2658,-1.47348888888889,34.6732222222222,41.0482222222222,37.569,40.5344444444444,36.25,0,0,0,1679621274.2,0,1679620905,20:21:45,1679620900.5,1679620905,2,-0.136,-0.002,3.321,0.349,420,25,0.32,0.21,0.530971525,0.153083831144465,0.0325075513804004,0,0.0736588575,-0.00687471332082559,0.0116347539528751,1,1,2,"1/2",2.98001,2.72819,0.0851831,0.0860688,0.107783,0.10848,27431.5,27087.2,30513.7,29883.9,37547.6,35059.4,46661.4,44429.7,1.87725,1.8579,0.100009,0,25.8654,999.9,54.9,30.7,27.1517,63.26,17.8606,1,-0.0571621,-0.924148,20.2209,5.23945,11.968,4.97315,3.291,9999,9999,9999,999.9,4.97295,1.87699,1.87511,1.87791,1.87464,1.87826,1.87531,1.87647,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.324,0.3556,1.8553118171717,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,2.80320128510404e-06,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,5.7,5.6,1.09741,2.5708,1.39893,2.34619,1.44897,2.36206,36.105,24.0875,18,489.237,448.138,27.6279,26.3197,30,26.1165,26.1816,21.9974,19.8918,45.8,27.6251,420,24.3251,100.854,102.174,5
17,1679621246.5,735.900000095367,2023-03-23 20:27:26,20:27:26,5,"albert","sch_sco32_t4_ch5",1679621243.7,0.00023891254171544,0.238912541715444,-2.00555957738788,420.51530058024,636.223275653183,57.1200572623295,37.7538184596734,0.0139617271255054,4.21706899452946,0.0139360980281055,0.0087123599726159,0,27.4276935955902,27.49969,3.68555622271629,59.7042949723109,2.19684304213646,3.67953937510743,1.48871318057983,-10.5360430896511,-6.34762941183497,-0.326425157930449,-17.2100976594165,-2.04408760530391,0.229250168905036,-2.00555957738788,430.500964128147,431.063848484849,6.82687402284863e-05,64.9394254924972,0.238912541715444,24.408692222032,24.4722339393939,4.39033679460892e-05,98.5571141173692,2,0,1,0,47349,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679621243.7,420.5153,419.9817,24.46921,24.40794,417.1917,24.11354,500.0614,89.68001,0.09988245,27.47177,27.49969,999.9,0,0,10000.863,0,0.772297,0.5336976,431.0631,430.4891,0.06129227,419.9817,24.40794,2.1944,2.188904,18.92149,18.88134,0,0,0,0,2.1379,0,-1.19535,-1.48164,34.7435,41.0683,37.625,40.5622,36.2624,0,0,0,1679621279.6,0,1679620905,20:21:45,1679620900.5,1679620905,2,-0.136,-0.002,3.321,0.349,420,25,0.32,0.21,0.534376243902439,0.110453017421603,0.0305190674439412,0,0.0726197024390244,-0.104972318466899,0.0106401327364838,0,0,2,"0/2",2.97985,2.72825,0.0851831,0.0860583,0.107803,0.108496,27431.6,27087.5,30513.8,29883.8,37546.7,35058.7,46661.3,44429.7,1.87733,1.8579,0.0994578,0,25.8698,999.9,54.9,30.7,27.1508,63.3,18.097,1,-0.0572409,-0.937225,20.2208,5.23975,11.968,4.97315,3.291,9999,9999,9999,999.9,4.97293,1.87698,1.8751,1.8779,1.87464,1.87826,1.87531,1.87649,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.323,0.3557,1.8553118171717,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,2.80320128510404e-06,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,5.8,5.7,1.09741,2.55737,1.39893,2.34619,1.44897,2.49023,36.105,24.0963,18,489.278,448.138,27.6232,26.3189,30,26.1165,26.1816,22.002,20.1857,46.2041,27.6251,420,24.3229,100.854,102.174,5
18,1679621251.5,740.900000095367,2023-03-23 20:27:31,20:27:31,5,"albert","sch_sco32_t4_ch5",1679621249,0.00034877918541857,0.348779185418575,-1.84045924114415,420.484889420971,551.8379944281,49.5438405014242,37.7510003027635,0.0203998467225237,4.21818252026192,0.0203451957685563,0.0127206452360385,0,27.4056039920607,27.5005444444444,3.6857404934988,59.7167588532169,2.19706547173083,3.67914386835895,1.48867502176797,-15.3811620769591,-6.96129285965702,-0.357886382150972,-22.7003413187671,-1.99402569808474,0.370355673861323,-1.84045924114415,430.472087415508,430.994442424242,-0.00117997498155256,64.9394254924972,0.348779185418575,24.3722270757939,24.4656406060606,-2.70116753158475e-05,98.5571141173692,2,0,1,0,47367,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679621249,420.484888888889,419.981222222222,24.4717444444444,24.3727555555556,417.161666666667,24.1160111111111,500.026444444444,89.6797111111111,0.0999724222222222,27.4699333333333,27.5005444444444,999.9,0,0,10004.4222222222,0,0.772297,0.503699555555556,431.033222222222,430.473,0.0989779777777778,419.981222222222,24.3727555555556,2.19462,2.18574333333333,18.9230666666667,18.8582,0,0,0,0,2.23453333333333,0,-1.25641111111111,-1.50174444444444,34.7704444444444,41.097,37.625,40.6318888888889,36.2706666666667,0,0,0,1679621284.4,0,1679620905,20:21:45,1679620900.5,1679620905,2,-0.136,-0.002,3.321,0.349,420,25,0.32,0.21,0.534639775,-0.0201282213883677,0.0365938372950197,1,0.0737059125,0.0482012499061914,0.0148061681995746,1,2,2,"2/2",2.98007,2.72844,0.0851759,0.0860733,0.107778,0.108337,27431.3,27086.8,30513.2,29883.5,37547,35064.8,46660.4,44429.4,1.87735,1.85807,0.0995696,0,25.8731,999.9,54.9,30.7,27.1478,63.19,17.9367,1,-0.057218,-1.21891,20.2188,5.23975,11.968,4.97305,3.291,9999,9999,9999,999.9,4.97292,1.877,1.8751,1.87791,1.87467,1.8783,1.87531,1.8765,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.323,0.3555,1.8553118171717,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,2.80320128510404e-06,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,5.8,5.8,1.09741,2.56958,1.39893,2.34619,1.44897,2.36572,36.1285,24.0875,18,489.292,448.247,27.6367,26.3174,30,26.1165,26.1816,21.9994,20.1857,46.6101,27.7209,420,24.3244,100.852,102.173,5
19,1679621256.5,745.900000095367,2023-03-23 20:27:36,20:27:36,5,"albert","sch_sco32_t4_ch5",1679621253.7,0.00036143684226106,0.361436842261063,-2.22797911678128,420.497000642974,576.093687850108,51.7216259546366,37.7521730249564,0.0211084222816784,4.21852390458145,0.0210499194598702,0.0131614423018997,0,27.4011411236953,27.5057,3.68685251904101,59.6896595782922,2.19579426942695,3.67868452415418,1.49105824961407,-15.9393647437129,-8.61956140218994,-0.443110297060989,-25.0020364429638,-1.98664309909205,0.376101840065658,-2.22797911678128,430.489717169726,431.071715151515,0.00935232424240139,64.9394254924972,0.361436842261063,24.3557390439942,24.4529684848485,-9.0236667282342e-05,98.5571141173692,2,0,1,0,47446,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679621253.7,420.497,419.9961,24.45753,24.35702,417.1735,24.10215,500.107,89.67983,0.10005658,27.4678,27.5057,999.9,0,0,10005.49,0,0.772297,0.5009796,431.0392,430.4813,0.10048583,419.9961,24.35702,2.193347,2.184334,18.91378,18.8479,0,0,0,0,2.08725,0,-0.8502,-1.52998,34.7622,41.1498,37.6746,40.6622,36.312,0,0,0,1679621289.2,0,1679620905,20:21:45,1679620900.5,1679620905,2,-0.136,-0.002,3.321,0.349,420,25,0.32,0.21,0.5256463,-0.252955227016889,0.0481465255954155,0,0.0801889125,0.160519201125704,0.0196787697016123,0,0,2,"0/2",2.97991,2.72831,0.085183,0.0860545,0.10774,0.108368,27431.8,27087,30514,29883.1,37549.6,35063.4,46661.6,44429.2,1.87742,1.85807,0.0993535,0,25.8775,999.9,55,30.7,27.1987,62.9,18.0288,1,-0.0570579,-1.10558,20.2198,5.2399,11.968,4.9732,3.291,9999,9999,9999,999.9,4.97292,1.87699,1.87514,1.87792,1.87468,1.87833,1.87531,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.324,0.3553,1.8553118171717,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,2.80320128510404e-06,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,5.9,5.9,1.09741,2.55493,1.39893,2.34619,1.44897,2.49023,36.105,24.0963,18,489.333,448.247,27.7167,26.3172,30.0001,26.1165,26.1817,22.003,20.1857,47.0138,27.7039,420,24.3244,100.854,102.172,5
20,1679621261.5,750.900000095367,2023-03-23 20:27:41,20:27:41,5,"albert","sch_sco32_t4_ch5",1679621259,0.00030917314089288,0.309173140892882,-2.0412285552407,420.486778368835,587.991397628043,52.7898317462381,37.7512772655397,0.01804530307053,4.21560796552183,0.0180024993236401,0.0112553992897698,0,27.4145425794844,27.5047111111111,3.68663919834687,59.662276782906,2.19527512439407,3.67950276584659,1.4913640739528,-13.6345355133761,-7.52522369754251,-0.387126125459538,-21.5468853363781,-2.07335289448535,0.304338535172806,-2.0412285552407,430.449478551061,431.024333333333,-0.00034869138892478,64.9394254924972,0.309173140892882,24.3692099680913,24.4518315151515,2.13453334302616e-06,98.5571141173692,2,0,1,0,47331,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679621259,420.486777777778,419.953777777778,24.4517333333333,24.3703888888889,417.163333333333,24.0965,500.032666666667,89.6798666666667,0.100072222222222,27.4716,27.5047111111111,999.9,0,0,9996.25333333333,0,0.772297,0.533033666666667,431.026111111111,430.443666666667,0.0813479888888889,419.953777777778,24.3703888888889,2.19282888888889,2.18553333333333,18.9100111111111,18.8566555555556,0,0,0,0,2.07766666666667,0,-0.890622222222222,-1.57604444444444,34.7358888888889,41.187,37.687,40.708,36.312,0,0,0,1679621294.6,0,1679620905,20:21:45,1679620900.5,1679620905,2,-0.136,-0.002,3.321,0.349,420,25,0.32,0.21,0.521578951219512,0.0104088501742144,0.048602555108459,1,0.0843419926829268,0.0795007087108017,0.0177429720236739,1,2,2,"2/2",2.98011,2.72843,0.0851794,0.0860652,0.107741,0.108408,27431.6,27086.8,30513.6,29883.3,37549.1,35061.9,46661,44429.3,1.8774,1.8583,0.0997856,0,25.8814,999.9,55,30.7,27.2019,63.24,17.9247,1,-0.0572358,-1.01939,20.2202,5.24005,11.968,4.9731,3.291,9999,9999,9999,999.9,4.97291,1.87698,1.87512,1.87792,1.87468,1.87826,1.87531,1.8765,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.323,0.3552,1.8553118171717,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,2.80320128510404e-06,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,6,5.9,1.09741,2.57324,1.39893,2.34619,1.44897,2.35474,36.105,24.0875,18,489.319,448.396,27.714,26.3153,30,26.1165,26.1828,22.0027,20.1857,47.0138,27.6998,420,24.3244,100.853,102.172,5
