flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00438_20230309154956,15:49:56,2023-03-09,PFA-00474,PSA-00486,PSF-00438,0.000000,0.000000,0.000000,237.293884,110.764503,0.533218,795.745544

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,168.483856,6995.495117,1
0.010000,205.007309,6995.495117,1
0.020000,213.811752,6995.495117,1
0.030000,216.405273,6995.495117,1
0.040000,217.982773,6995.495117,1
0.050000,219.376450,6995.495117,1
0.060000,220.487595,6995.495117,1
0.070000,221.261139,6995.495117,1
0.080000,221.750015,6995.495117,1
0.090000,222.066528,6995.495117,1
0.100000,222.280746,6995.495117,1
0.110000,222.393036,6995.495117,1
0.120000,222.486374,6995.495117,1
0.130000,222.556122,6995.495117,1
0.140000,222.606903,6995.495117,1
0.150000,222.643372,6995.495117,1
0.160000,222.667694,6995.495117,1
0.170000,222.691299,6995.495117,1
0.180000,222.717407,6995.495117,1
0.190000,222.712402,6995.495117,1
0.200000,222.736359,6995.495117,1
0.210000,222.719910,6995.495117,1
0.220000,222.714539,6995.495117,1
0.230000,222.703094,6995.495117,1
0.240000,222.679489,6995.495117,1
0.250000,222.668045,6995.495117,1
0.260000,222.640518,6995.495117,1
0.270000,222.616196,6995.495117,1
0.280000,222.581512,6995.495117,1
0.290000,222.545746,6995.495117,1
0.300000,222.507126,6937.205566,2
0.310000,222.345474,6878.916016,2
0.320000,222.295761,6820.626465,2
0.330000,222.139114,6762.336914,2
0.340000,222.054367,6704.047363,2
0.350000,221.895218,6645.757812,2
0.360000,221.836212,6587.468262,2
0.370000,221.648102,6529.178711,2
0.380000,221.571564,6470.889160,2
0.390000,221.384521,6412.599609,2
0.400000,221.199280,6354.310059,2
0.410000,221.096985,6296.020508,2
0.420000,220.913528,6237.730957,2
0.430000,220.831635,6179.441406,2
0.440000,220.639938,6121.151855,2
0.450000,220.414276,6062.862305,2
0.460000,220.340973,6004.572754,2
0.470000,220.134979,5946.283203,2
0.480000,219.911819,5887.993652,2
0.490000,219.819901,5829.704102,2
0.500000,219.605682,5771.414551,2
0.510000,219.380371,5713.125000,2
0.520000,219.271667,5654.835449,2
0.530000,219.061020,5596.545898,2
0.540000,218.811752,5538.256348,2
0.550000,218.580002,5479.966797,2
0.560000,218.469864,5421.677246,2
0.570000,218.245621,5363.387695,2
0.580000,218.005661,5305.098145,2
0.590000,217.748886,5246.808594,2
0.600000,219.946503,6995.495117,3
0.610000,220.083481,6995.495117,3
0.620000,220.011597,6995.495117,3
0.630000,219.886429,6995.495117,3
0.640000,219.777710,6995.495117,3
0.650000,219.676849,6995.495117,3
0.660000,219.573502,6995.495117,3
0.670000,219.458694,6995.495117,3
0.680000,219.351410,6995.495117,3
0.690000,219.234818,6995.495117,3
0.700000,219.127182,6995.495117,3
0.710000,218.998077,6995.495117,3
0.720000,218.885071,6995.495117,3
0.730000,218.761688,6995.495117,3
0.740000,218.648315,6995.495117,3
0.750000,218.518494,6995.495117,3
0.760000,218.412994,6995.495117,3
0.770000,218.286758,6995.495117,3
0.780000,218.159790,6995.495117,3
0.790000,218.044998,6995.495117,3
0.800000,217.924835,6995.495117,3
0.810000,217.816833,6995.495117,3
0.820000,217.680939,6995.495117,3
0.830000,217.573288,6995.495117,3
0.839999,217.461700,6995.495117,3
0.849999,217.335098,6995.495117,3
0.859999,217.219589,6995.495117,3
0.869999,217.094772,6995.495117,3
0.879999,216.978912,6995.495117,3
0.889999,216.874481,6995.495117,3
