flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00438_20230309120520,12:05:20,2023-03-09,PFA-00474,PSA-00486,PSF-00438,0.000000,0.000000,0.000000,158.981216,89.236382,0.438699,885.866882

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,116.707565,6995.495117,1
0.010000,136.326309,6995.495117,1
0.020000,142.421722,6995.495117,1
0.030000,144.566772,6995.495117,1
0.040000,145.528442,6995.495117,1
0.050000,146.176819,6995.495117,1
0.060000,146.723984,6995.495117,1
0.070000,147.170303,6995.495117,1
0.080000,147.539017,6995.495117,1
0.090000,147.800446,6995.495117,1
0.100000,147.998566,6995.495117,1
0.110000,148.104431,6995.495117,1
0.120000,148.192047,6995.495117,1
0.130000,148.243896,6995.495117,1
0.140000,148.279312,6995.495117,1
0.150000,148.297546,6995.495117,1
0.160000,148.304337,6995.495117,1
0.170000,148.302917,6995.495117,1
0.180000,148.309708,6995.495117,1
0.190000,148.303268,6995.495117,1
0.200000,148.285034,6995.495117,1
0.210000,148.268585,6995.495117,1
0.220000,148.248917,6995.495117,1
0.230000,148.217087,6995.495117,1
0.240000,148.193481,6995.495117,1
0.250000,148.173813,6995.495117,1
0.260000,148.152710,6995.495117,1
0.270000,148.124451,6995.495117,1
0.280000,148.085480,6995.495117,1
0.290000,148.050064,6995.495117,1
0.300000,148.021103,6937.205566,2
0.310000,147.903442,6878.916016,2
0.320000,147.857666,6820.626465,2
0.330000,147.720688,6762.336914,2
0.340000,147.681351,6704.047363,2
0.350000,147.573715,6645.757812,2
0.360000,147.487167,6587.468262,2
0.370000,147.388809,6529.178711,2
0.380000,147.398117,6470.889160,2
0.390000,147.172455,6412.599609,2
0.400000,147.021530,6354.310059,2
0.410000,146.952866,6296.020508,2
0.420000,146.819473,6237.730957,2
0.430000,146.756882,6179.441406,2
0.440000,146.603821,6121.151855,2
0.450000,146.460052,6062.862305,2
0.460000,146.381378,6004.572754,2
0.470000,146.237976,5946.283203,2
0.480000,146.079178,5887.993652,2
0.490000,146.019455,5829.704102,2
0.500000,145.879272,5771.414551,2
0.510000,145.716904,5713.125000,2
0.520000,145.640381,5654.835449,2
0.530000,145.476227,5596.545898,2
0.540000,145.340683,5538.256348,2
0.550000,145.175812,5479.966797,2
0.560000,145.107147,5421.677246,2
0.570000,144.942993,5363.387695,2
0.580000,144.750595,5305.098145,2
0.590000,144.171234,5246.808594,2
0.600000,146.084183,6995.495117,3
0.610000,146.209717,6995.495117,3
0.620000,146.186111,6995.495117,3
0.630000,146.127106,6995.495117,3
0.640000,146.058792,6995.495117,3
0.650000,145.986206,6995.495117,3
0.660000,145.908951,6995.495117,3
0.670000,145.835281,6995.495117,3
0.680000,145.761963,6995.495117,3
0.690000,145.685074,6995.495117,3
0.700000,145.621414,6995.495117,3
0.710000,145.525223,6995.495117,3
0.720000,145.450836,6995.495117,3
0.730000,145.373947,6995.495117,3
0.740000,145.284180,6995.495117,3
0.750000,145.218018,6995.495117,3
0.760000,145.118958,6995.495117,3
0.770000,145.050644,6995.495117,3
0.780000,144.978409,6995.495117,3
0.790000,144.891495,6995.495117,3
0.800000,144.804245,6995.495117,3
0.810000,144.727356,6995.495117,3
0.820000,144.640808,6995.495117,3
0.830000,144.555328,6995.495117,3
0.839999,144.475586,6995.495117,3
0.849999,144.384384,6995.495117,3
0.859999,144.315369,6995.495117,3
0.869999,144.216660,6995.495117,3
0.879999,144.129044,6995.495117,3
0.889999,144.047134,6995.495117,3
