flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00438_20230309145145,14:51:45,2023-03-09,PFA-00474,PSA-00486,PSF-00438,0.000000,0.000000,0.000000,200.333389,90.003845,0.550730,771.640625

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,146.977539,6995.495117,1
0.010000,169.942978,6995.495117,1
0.020000,178.280716,6995.495117,1
0.030000,183.366180,6995.495117,1
0.040000,186.556213,6995.495117,1
0.050000,188.451294,6995.495117,1
0.060000,189.544556,6995.495117,1
0.070000,190.136795,6995.495117,1
0.080000,190.484406,6995.495117,1
0.090000,190.671082,6995.495117,1
0.100000,190.791245,6995.495117,1
0.110000,190.837738,6995.495117,1
0.120000,190.882446,6995.495117,1
0.130000,190.914276,6995.495117,1
0.140000,190.917847,6995.495117,1
0.150000,190.924286,6995.495117,1
0.160000,190.936096,6995.495117,1
0.170000,190.934662,6995.495117,1
0.180000,190.928940,6995.495117,1
0.190000,190.929291,6995.495117,1
0.200000,190.935730,6995.495117,1
0.210000,190.902115,6995.495117,1
0.220000,190.913910,6995.495117,1
0.230000,190.898544,6995.495117,1
0.240000,190.906403,6995.495117,1
0.250000,190.904617,6995.495117,1
0.260000,190.897461,6995.495117,1
0.270000,190.887802,6995.495117,1
0.280000,190.893890,6995.495117,1
0.290000,190.884232,6995.495117,1
0.300000,190.888519,6937.205566,2
0.310000,190.783386,6878.916016,2
0.320000,190.762283,6820.626465,2
0.330000,190.655701,6762.336914,2
0.340000,190.614227,6704.047363,2
0.350000,190.515518,6645.757812,2
0.360000,190.480835,6587.468262,2
0.370000,190.354233,6529.178711,2
0.380000,190.329193,6470.889160,2
0.390000,190.187576,6412.599609,2
0.400000,190.059540,6354.310059,2
0.410000,190.010193,6296.020508,2
0.420000,189.858551,6237.730957,2
0.430000,189.839966,6179.441406,2
0.440000,189.696915,6121.151855,2
0.450000,189.555649,6062.862305,2
0.460000,189.516663,6004.572754,2
0.470000,189.387207,5946.283203,2
0.480000,189.234497,5887.993652,2
0.490000,189.206955,5829.704102,2
0.500000,189.076416,5771.414551,2
0.510000,188.921936,5713.125000,2
0.520000,188.852905,5654.835449,2
0.530000,188.712357,5596.545898,2
0.540000,188.550354,5538.256348,2
0.550000,188.395508,5479.966797,2
0.560000,188.336136,5421.677246,2
0.570000,188.189148,5363.387695,2
0.580000,187.997818,5305.098145,2
0.590000,187.841537,5246.808594,2
0.600000,189.872864,6995.495117,3
0.610000,190.215820,6995.495117,3
0.620000,190.229416,6995.495117,3
0.630000,190.186859,6995.495117,3
0.640000,190.129639,6995.495117,3
0.650000,190.082794,6995.495117,3
0.660000,190.023071,6995.495117,3
0.670000,189.933655,6995.495117,3
0.680000,189.896820,6995.495117,3
0.690000,189.814926,6995.495117,3
0.700000,189.762360,6995.495117,3
0.710000,189.695480,6995.495117,3
0.720000,189.640762,6995.495117,3
0.730000,189.599640,6995.495117,3
0.740000,189.547775,6995.495117,3
0.750000,189.473755,6995.495117,3
0.760000,189.434052,6995.495117,3
0.770000,189.360733,6995.495117,3
0.780000,189.323898,6995.495117,3
0.790000,189.265961,6995.495117,3
0.800000,189.213394,6995.495117,3
0.810000,189.134003,6995.495117,3
0.820000,189.057465,6995.495117,3
0.830000,188.992020,6995.495117,3
0.839999,188.920502,6995.495117,3
0.849999,188.839676,6995.495117,3
0.859999,188.782455,6995.495117,3
0.869999,188.710205,6995.495117,3
0.879999,188.634033,6995.495117,3
0.889999,188.561081,6995.495117,3
