flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00438_20230309121404,12:14:04,2023-03-09,PFA-00474,PSA-00486,PSF-00438,0.000000,0.000000,0.000000,143.484589,69.885490,0.512941,588.341125

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,104.051117,6995.495117,1
0.010000,127.134560,6995.495117,1
0.020000,134.955170,6995.495117,1
0.030000,138.530380,6995.495117,1
0.040000,141.498688,6995.495117,1
0.050000,143.202423,6995.495117,1
0.060000,143.484589,6995.495117,1
0.070000,142.855881,6995.495117,1
0.080000,141.175751,6995.495117,1
0.090000,141.432526,6995.495117,1
0.100000,141.797302,6995.495117,1
0.110000,142.432449,6995.495117,1
0.120000,142.476440,6995.495117,1
0.130000,142.512558,6995.495117,1
0.140000,142.699600,6995.495117,1
0.150000,142.818695,6995.495117,1
0.160000,142.932770,6995.495117,1
0.170000,143.091919,6995.495117,1
0.180000,142.350189,6995.495117,1
0.190000,142.250412,6995.495117,1
0.200000,141.766190,6995.495117,1
0.210000,141.430740,6995.495117,1
0.220000,140.648239,6995.495117,1
0.230000,139.840012,6995.495117,1
0.240000,139.325378,6995.495117,1
0.250000,138.385529,6995.495117,1
0.260000,137.490753,6995.495117,1
0.270000,136.364578,6995.495117,1
0.280000,135.265945,6995.495117,1
0.290000,133.723145,6995.495117,1
0.300000,132.888794,6937.205566,2
0.310000,131.822342,6878.916016,2
0.320000,131.059174,6820.626465,2
0.330000,130.101807,6762.336914,2
0.340000,128.734589,6704.047363,2
0.350000,127.732513,6645.757812,2
0.360000,127.480385,6587.468262,2
0.370000,127.030495,6529.178711,2
0.380000,126.415726,6470.889160,2
0.390000,126.044151,6412.599609,2
0.400000,125.974419,6354.310059,2
0.410000,126.013397,6296.020508,2
0.420000,126.227615,6237.730957,2
0.430000,126.813416,6179.441406,2
0.440000,127.032280,6121.151855,2
0.450000,127.390625,6062.862305,2
0.460000,128.089783,6004.572754,2
0.470000,128.782867,5946.283203,2
0.480000,128.978851,5887.993652,2
0.490000,129.165176,5829.704102,2
0.500000,129.237061,5771.414551,2
0.510000,129.083282,5713.125000,2
0.520000,129.242416,5654.835449,2
0.530000,129.530304,5596.545898,2
0.540000,130.117172,5538.256348,2
0.550000,130.600327,5479.966797,2
0.560000,131.155014,5421.677246,2
0.570000,131.721848,5363.387695,2
0.580000,131.704330,5305.098145,2
0.590000,132.426743,5246.808594,2
0.600000,134.205582,6995.495117,3
0.610000,134.805679,6995.495117,3
0.620000,134.971970,6995.495117,3
0.630000,134.925125,6995.495117,3
0.640000,134.912613,6995.495117,3
0.650000,134.708054,6995.495117,3
0.660000,134.381897,6995.495117,3
0.670000,133.853668,6995.495117,3
0.680000,133.518570,6995.495117,3
0.690000,133.363724,6995.495117,3
0.700000,133.458847,6995.495117,3
0.710000,133.732086,6995.495117,3
0.720000,133.660553,6995.495117,3
0.730000,133.578308,6995.495117,3
0.740000,133.248932,6995.495117,3
0.750000,133.066895,6995.495117,3
0.760000,133.018967,6995.495117,3
0.770000,133.121613,6995.495117,3
0.780000,132.974976,6995.495117,3
0.790000,132.590897,6995.495117,3
0.800000,132.187485,6995.495117,3
0.810000,131.765488,6995.495117,3
0.820000,131.844513,6995.495117,3
0.830000,131.943939,6995.495117,3
0.839999,131.793732,6995.495117,3
0.849999,131.697540,6995.495117,3
0.859999,131.643173,6995.495117,3
0.869999,131.716843,6995.495117,3
0.879999,131.806976,6995.495117,3
0.889999,131.880280,6995.495117,3
