flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00438_20230309144826,14:48:26,2023-03-09,PFA-00474,PSA-00486,PSF-00438,0.000000,0.000000,0.000000,313.151855,130.636810,0.582832,407.122498

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,216.811890,6995.495117,1
0.010000,268.152954,6995.495117,1
0.020000,283.623566,6995.495117,1
0.030000,289.947510,6995.495117,1
0.040000,292.854309,6995.495117,1
0.050000,294.550171,6995.495117,1
0.060000,295.711761,6995.495117,1
0.070000,296.599030,6995.495117,1
0.080000,297.284607,6995.495117,1
0.090000,297.789917,6995.495117,1
0.100000,298.202271,6995.495117,1
0.110000,298.501953,6995.495117,1
0.120000,298.738373,6995.495117,1
0.130000,298.902161,6995.495117,1
0.140000,299.008362,6995.495117,1
0.150000,299.063080,6995.495117,1
0.160000,299.141418,6995.495117,1
0.170000,299.185394,6995.495117,1
0.180000,299.229034,6995.495117,1
0.190000,299.248352,6995.495117,1
0.200000,299.242249,6995.495117,1
0.210000,299.221161,6995.495117,1
0.220000,299.207916,6995.495117,1
0.230000,299.175018,6995.495117,1
0.240000,299.134979,6995.495117,1
0.250000,299.084198,6995.495117,1
0.260000,299.024475,6995.495117,1
0.270000,298.979034,6995.495117,1
0.280000,298.920746,6995.495117,1
0.290000,298.846710,6995.495117,1
0.300000,298.815979,6937.205566,2
0.310000,298.652893,6878.916016,2
0.320000,298.578491,6820.626465,2
0.330000,298.428650,6762.336914,2
0.340000,298.338531,6704.047363,2
0.350000,298.215149,6645.757812,2
0.360000,298.123230,6587.468262,2
0.370000,297.974457,6529.178711,2
0.380000,297.881134,6470.889160,2
0.390000,297.711243,6412.599609,2
0.400000,297.532440,6354.310059,2
0.410000,297.438385,6296.020508,2
0.420000,297.269592,6237.730957,2
0.430000,297.156586,6179.441406,2
0.440000,296.990631,6121.151855,2
0.450000,296.776062,6062.862305,2
0.460000,296.689148,6004.572754,2
0.470000,296.499969,5946.283203,2
0.480000,296.275391,5887.993652,2
0.490000,296.139832,5829.704102,2
0.500000,295.957092,5771.414551,2
0.510000,295.732483,5713.125000,2
0.520000,295.629150,5654.835449,2
0.530000,295.412048,5596.545898,2
0.540000,295.214294,5538.256348,2
0.550000,294.991150,5479.966797,2
0.560000,294.884918,5421.677246,2
0.570000,294.679993,5363.387695,2
0.580000,294.447906,5305.098145,2
0.590000,294.195770,5246.808594,2
0.600000,295.979614,6995.495117,3
0.610000,296.114441,6995.495117,3
0.620000,296.017181,6995.495117,3
0.630000,295.885193,6995.495117,3
0.640000,295.738922,6995.495117,3
0.650000,295.600189,6995.495117,3
0.660000,295.478577,6995.495117,3
0.670000,295.345917,6995.495117,3
0.680000,295.211792,6995.495117,3
0.690000,295.069458,6995.495117,3
0.700000,294.953583,6995.495117,3
0.710000,294.837708,6995.495117,3
0.720000,294.697876,6995.495117,3
0.730000,294.570557,6995.495117,3
0.740000,294.446106,6995.495117,3
0.750000,294.299469,6995.495117,3
0.760000,294.168243,6995.495117,3
0.770000,294.041290,6995.495117,3
0.780000,293.917542,6995.495117,3
0.790000,293.793793,6995.495117,3
0.800000,293.678650,6995.495117,3
0.810000,293.527710,6995.495117,3
0.820000,293.387543,6995.495117,3
0.830000,293.265930,6995.495117,3
0.839999,293.126831,6995.495117,3
0.849999,292.987000,6995.495117,3
0.859999,292.862885,6995.495117,3
0.869999,292.737366,6995.495117,3
0.879999,292.584290,6995.495117,3
0.889999,292.474518,6995.495117,3
