flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00438_20230309124656,12:46:56,2023-03-09,PFA-00474,PSA-00486,PSF-00438,0.000000,0.000000,0.000000,186.196564,124.850754,0.329468,485.530273

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,152.803299,6995.495117,1
0.010000,168.193100,6995.495117,1
0.020000,172.097687,6995.495117,1
0.030000,173.545715,6995.495117,1
0.040000,174.362900,6995.495117,1
0.050000,174.933670,6995.495117,1
0.060000,175.337082,6995.495117,1
0.070000,175.578125,6995.495117,1
0.080000,175.780182,6995.495117,1
0.090000,175.897125,6995.495117,1
0.100000,175.955063,6995.495117,1
0.110000,175.987244,6995.495117,1
0.120000,176.011917,6995.495117,1
0.130000,176.001907,6995.495117,1
0.140000,175.980453,6995.495117,1
0.150000,175.952911,6995.495117,1
0.160000,175.910706,6995.495117,1
0.170000,175.873154,6995.495117,1
0.180000,175.830246,6995.495117,1
0.190000,175.757645,6995.495117,1
0.200000,175.725815,6995.495117,1
0.210000,175.658936,6995.495117,1
0.220000,175.603149,6995.495117,1
0.230000,175.533417,6995.495117,1
0.240000,175.458313,6995.495117,1
0.250000,175.406097,6995.495117,1
0.260000,175.330643,6995.495117,1
0.270000,175.255539,6995.495117,1
0.280000,175.182220,6995.495117,1
0.290000,175.109268,6995.495117,1
0.300000,175.027725,6937.205566,2
0.310000,174.911499,6878.916016,2
0.320000,174.833542,6820.626465,2
0.330000,174.714081,6762.336914,2
0.340000,174.635773,6704.047363,2
0.350000,174.499512,6645.757812,2
0.360000,174.418686,6587.468262,2
0.370000,174.316055,6529.178711,2
0.380000,174.274567,6470.889160,2
0.390000,174.063202,6412.599609,2
0.400000,173.940903,6354.310059,2
0.410000,173.843262,6296.020508,2
0.420000,173.719528,6237.730957,2
0.430000,173.644424,6179.441406,2
0.440000,173.510666,6121.151855,2
0.450000,173.357254,6062.862305,2
0.460000,173.249954,6004.572754,2
0.470000,173.115128,5946.283203,2
0.480000,172.965286,5887.993652,2
0.490000,172.876602,5829.704102,2
0.500000,172.751434,5771.414551,2
0.510000,172.608368,5713.125000,2
0.520000,172.523972,5654.835449,2
0.530000,172.384857,5596.545898,2
0.540000,172.247177,5538.256348,2
0.550000,172.106628,5479.966797,2
0.560000,172.007919,5421.677246,2
0.570000,171.860580,5363.387695,2
0.580000,171.078445,5305.098145,2
0.590000,171.537994,5246.808594,2
0.600000,172.396301,6995.495117,3
0.610000,172.298676,6995.495117,3
0.620000,172.157410,6995.495117,3
0.630000,172.016495,6995.495117,3
0.640000,171.888824,6995.495117,3
0.650000,171.776169,6995.495117,3
0.660000,171.639206,6995.495117,3
0.670000,171.512955,6995.495117,3
0.680000,171.402451,6995.495117,3
0.690000,171.287659,6995.495117,3
0.700000,171.186096,6995.495117,3
0.710000,171.060211,6995.495117,3
0.720000,170.948975,6995.495117,3
0.730000,170.836334,6995.495117,3
0.740000,170.711517,6995.495117,3
0.750000,170.592789,6995.495117,3
0.760000,170.483704,6995.495117,3
0.770000,170.367844,6995.495117,3
0.780000,170.231934,6995.495117,3
0.790000,170.114639,6995.495117,3
0.800000,169.977310,6995.495117,3
0.810000,169.879669,6995.495117,3
0.820000,169.757370,6995.495117,3
0.830000,169.654007,6995.495117,3
0.839999,169.525620,6995.495117,3
0.849999,169.431931,6995.495117,3
0.859999,169.316406,6995.495117,3
0.869999,169.206268,6995.495117,3
0.879999,169.093613,6995.495117,3
0.889999,168.995621,6995.495117,3
