flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00438_20230309114450,11:44:50,2023-03-09,PFA-00474,PSA-00486,PSF-00438,0.000000,0.000000,0.000000,336.362976,147.603745,0.561177,548.576477

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,238.367920,6995.495117,1
0.010000,295.906311,6995.495117,1
0.020000,309.929260,6995.495117,1
0.030000,314.795837,6995.495117,1
0.040000,317.178009,6995.495117,1
0.050000,318.717957,6995.495117,1
0.060000,319.755798,6995.495117,1
0.070000,320.446716,6995.495117,1
0.080000,320.886597,6995.495117,1
0.090000,321.143738,6995.495117,1
0.100000,321.308960,6995.495117,1
0.110000,321.386932,6995.495117,1
0.120000,321.440948,6995.495117,1
0.130000,321.444519,6995.495117,1
0.140000,321.446289,6995.495117,1
0.150000,321.430206,6995.495117,1
0.160000,321.393372,6995.495117,1
0.170000,321.359741,6995.495117,1
0.180000,321.302887,6995.495117,1
0.190000,321.252808,6995.495117,1
0.200000,321.201324,6995.495117,1
0.210000,321.122284,6995.495117,1
0.220000,321.052185,6995.495117,1
0.230000,320.993896,6995.495117,1
0.240000,320.898407,6995.495117,1
0.250000,320.828674,6995.495117,1
0.260000,320.740356,6995.495117,1
0.270000,320.665588,6995.495117,1
0.280000,320.585846,6995.495117,1
0.290000,320.505371,6995.495117,1
0.300000,320.471771,6937.205566,2
0.310000,320.276489,6878.916016,2
0.320000,320.173157,6820.626465,2
0.330000,319.968933,6762.336914,2
0.340000,319.864502,6704.047363,2
0.350000,319.674957,6645.757812,2
0.360000,319.577332,6587.468262,2
0.370000,319.367401,6529.178711,2
0.380000,319.248322,6470.889160,2
0.390000,319.035889,6412.599609,2
0.400000,318.828827,6354.310059,2
0.410000,318.736542,6296.020508,2
0.420000,318.527710,6237.730957,2
0.430000,318.400391,6179.441406,2
0.440000,318.186523,6121.151855,2
0.450000,317.950134,6062.862305,2
0.460000,317.836060,6004.572754,2
0.470000,317.600006,5946.283203,2
0.480000,317.367920,5887.993652,2
0.490000,317.264923,5829.704102,2
0.500000,317.024597,5771.414551,2
0.510000,316.759216,5713.125000,2
0.520000,316.644775,5654.835449,2
0.530000,316.404449,5596.545898,2
0.540000,316.114441,5538.256348,2
0.550000,315.826538,5479.966797,2
0.560000,315.702454,5421.677246,2
0.570000,315.447449,5363.387695,2
0.580000,317.217712,5305.098145,2
0.590000,314.721466,5246.808594,2
0.600000,317.187653,6995.495117,3
0.610000,317.390442,6995.495117,3
0.620000,317.252747,6995.495117,3
0.630000,317.091461,6995.495117,3
0.640000,316.959137,6995.495117,3
0.650000,316.806427,6995.495117,3
0.660000,316.645142,6995.495117,3
0.670000,316.516754,6995.495117,3
0.680000,316.385498,6995.495117,3
0.690000,316.230286,6995.495117,3
0.700000,316.087250,6995.495117,3
0.710000,315.923096,6995.495117,3
0.720000,315.786133,6995.495117,3
0.730000,315.635559,6995.495117,3
0.740000,315.466034,6995.495117,3
0.750000,315.339813,6995.495117,3
0.760000,315.172791,6995.495117,3
0.770000,315.022217,6995.495117,3
0.780000,314.872742,6995.495117,3
0.790000,314.711823,6995.495117,3
0.800000,314.565887,6995.495117,3
0.810000,314.389954,6995.495117,3
0.820000,314.225067,6995.495117,3
0.830000,314.063080,6995.495117,3
0.839999,313.897491,6995.495117,3
0.849999,313.723694,6995.495117,3
0.859999,313.555969,6995.495117,3
0.869999,313.438293,6995.495117,3
0.879999,313.287018,6995.495117,3
0.889999,313.093536,6995.495117,3
