"Plot Title: ZE_c3c4_chamber3"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20229612, SEN S/N: 20229612, LBL: air.temp.c)"
1,12/26/22 04:00:00 PM,22.717
2,12/26/22 04:30:00 PM,23.292
3,12/26/22 05:00:00 PM,21.855
4,12/26/22 05:30:00 PM,22.908
5,12/26/22 06:00:00 PM,21.473
6,12/26/22 06:30:00 PM,22.525
7,12/26/22 07:00:00 PM,21.282
8,12/26/22 07:30:00 PM,22.333
9,12/26/22 08:00:00 PM,21.378
10,12/26/22 08:30:00 PM,21.664
11,12/26/22 09:00:00 PM,21.473
12,12/26/22 09:30:00 PM,21.282
13,12/26/22 10:00:00 PM,21.378
14,12/26/22 10:30:00 PM,19.662
15,12/26/22 11:00:00 PM,23.100
16,12/26/22 11:30:00 PM,23.773
17,12/27/22 12:00:00 AM,21.282
18,12/27/22 12:30:00 AM,19.377
19,12/27/22 01:00:00 AM,18.521
20,12/27/22 01:30:00 AM,17.950
21,12/27/22 02:00:00 AM,17.665
22,12/27/22 02:30:00 AM,17.475
23,12/27/22 03:00:00 AM,17.284
24,12/27/22 03:30:00 AM,17.189
25,12/27/22 04:00:00 AM,17.094
26,12/27/22 04:30:00 AM,16.999
27,12/27/22 05:00:00 AM,16.903
28,12/27/22 05:30:00 AM,16.903
29,12/27/22 06:00:00 AM,16.903
30,12/27/22 06:30:00 AM,16.999
31,12/27/22 07:00:00 AM,16.999
32,12/27/22 07:30:00 AM,16.903
33,12/27/22 08:00:00 AM,16.999
34,12/27/22 08:30:00 AM,15.855
35,12/27/22 09:00:00 AM,16.523
36,12/27/22 09:30:00 AM,18.045
37,12/27/22 10:00:00 AM,20.901
38,12/27/22 10:30:00 AM,25.416
39,12/27/22 11:00:00 AM,22.717
40,12/27/22 11:30:00 AM,24.062
41,12/27/22 12:00:00 PM,23.004
42,12/27/22 12:30:00 PM,23.773
43,12/27/22 01:00:00 PM,21.664
44,12/27/22 01:30:00 PM,22.429
45,12/27/22 02:00:00 PM,20.996
46,12/27/22 02:30:00 PM,21.951
47,12/27/22 03:00:00 PM,20.805
48,12/27/22 03:30:00 PM,21.569
49,12/27/22 04:00:00 PM,20.901
50,12/27/22 04:30:00 PM,21.091
51,12/27/22 05:00:00 PM,20.996
52,12/27/22 05:30:00 PM,20.615
53,12/27/22 06:00:00 PM,20.996
54,12/27/22 06:30:00 PM,20.234
55,12/27/22 07:00:00 PM,21.091
56,12/27/22 07:30:00 PM,20.138
57,12/27/22 08:00:00 PM,21.187
58,12/27/22 08:30:00 PM,19.948
59,12/27/22 09:00:00 PM,21.187
60,12/27/22 09:30:00 PM,20.234
61,12/27/22 10:00:00 PM,20.901
62,12/27/22 10:30:00 PM,19.853
63,12/27/22 11:00:00 PM,23.196
64,12/27/22 11:30:00 PM,23.966
65,12/28/22 12:00:00 AM,22.525
66,12/28/22 12:30:00 AM,20.043
67,12/28/22 01:00:00 AM,18.521
68,12/28/22 01:30:00 AM,17.855
69,12/28/22 02:00:00 AM,17.379
70,12/28/22 02:30:00 AM,17.094
71,12/28/22 03:00:00 AM,16.903
72,12/28/22 03:30:00 AM,16.713
73,12/28/22 04:00:00 AM,16.618
74,12/28/22 04:30:00 AM,16.523
75,12/28/22 05:00:00 AM,16.427
76,12/28/22 05:30:00 AM,16.332
77,12/28/22 06:00:00 AM,16.141
78,12/28/22 06:30:00 AM,16.046
79,12/28/22 07:00:00 AM,16.046
80,12/28/22 07:30:00 AM,15.951
81,12/28/22 08:00:00 AM,15.951
82,12/28/22 08:30:00 AM,18.426
83,12/28/22 09:00:00 AM,18.711
84,12/28/22 09:30:00 AM,17.570
85,12/28/22 10:00:00 AM,20.805
86,12/28/22 10:30:00 AM,20.805
87,12/28/22 11:00:00 AM,20.996
88,12/28/22 11:30:00 AM,23.292
89,12/28/22 12:00:00 PM,22.717
90,12/28/22 12:30:00 PM,22.142
91,12/28/22 01:00:00 PM,20.901
92,12/28/22 01:30:00 PM,22.046
93,12/28/22 02:00:00 PM,20.615
94,12/28/22 02:30:00 PM,22.429
95,12/28/22 03:00:00 PM,20.901
96,12/28/22 03:30:00 PM,22.525
97,12/28/22 04:00:00 PM,21.187
98,12/28/22 04:30:00 PM,22.142
99,12/28/22 05:00:00 PM,21.378
100,12/28/22 05:30:00 PM,21.664
101,12/28/22 06:00:00 PM,21.569
102,12/28/22 06:30:00 PM,21.187
103,12/28/22 07:00:00 PM,21.855
104,12/28/22 07:30:00 PM,20.805
105,12/28/22 08:00:00 PM,22.142
106,12/28/22 08:30:00 PM,20.710
107,12/28/22 09:00:00 PM,22.429
108,12/28/22 09:30:00 PM,20.710
109,12/28/22 10:00:00 PM,22.429
110,12/28/22 10:30:00 PM,20.138
111,12/28/22 11:00:00 PM,23.196
112,12/28/22 11:30:00 PM,23.966
113,12/29/22 12:00:00 AM,20.424
114,12/29/22 12:30:00 AM,18.806
115,12/29/22 01:00:00 AM,18.140
116,12/29/22 01:30:00 AM,17.855
117,12/29/22 02:00:00 AM,17.570
118,12/29/22 02:30:00 AM,17.475
119,12/29/22 03:00:00 AM,17.284
120,12/29/22 03:30:00 AM,17.189
121,12/29/22 04:00:00 AM,17.094
122,12/29/22 04:30:00 AM,16.999
123,12/29/22 05:00:00 AM,16.903
124,12/29/22 05:30:00 AM,16.808
125,12/29/22 06:00:00 AM,16.808
126,12/29/22 06:30:00 AM,16.808
127,12/29/22 07:00:00 AM,16.713
128,12/29/22 07:30:00 AM,16.618
129,12/29/22 08:00:00 AM,16.618
130,12/29/22 08:30:00 AM,18.711
131,12/29/22 09:00:00 AM,19.472
132,12/29/22 09:30:00 AM,20.710
133,12/29/22 10:00:00 AM,21.282
134,12/29/22 10:30:00 AM,20.901
135,12/29/22 11:00:00 AM,23.773
136,12/29/22 11:30:00 AM,21.569
137,12/29/22 12:00:00 PM,23.388
138,12/29/22 12:30:00 PM,23.004
139,12/29/22 01:00:00 PM,21.951
140,12/29/22 01:30:00 PM,24.545
141,12/29/22 02:00:00 PM,22.717
142,12/29/22 02:30:00 PM,26.195
143,12/29/22 03:00:00 PM,23.677
144,12/29/22 03:30:00 PM,27.173
145,12/29/22 04:00:00 PM,25.319
146,12/29/22 04:30:00 PM,28.456
147,12/29/22 05:00:00 PM,28.655
148,12/29/22 05:30:00 PM,32.911
149,12/29/22 06:00:00 PM,33.118
150,12/29/22 06:30:00 PM,33.222
151,12/29/22 07:00:00 PM,33.848
152,12/29/22 07:30:00 PM,32.911
153,12/29/22 08:00:00 PM,34.903
154,12/29/22 08:30:00 PM,33.118
155,12/29/22 09:00:00 PM,34.691
156,12/29/22 09:30:00 PM,33.222
157,12/29/22 10:00:00 PM,31.370
158,12/29/22 10:30:00 PM,28.456
159,12/29/22 11:00:00 PM,24.835
160,12/29/22 11:30:00 PM,23.581
161,12/30/22 12:00:00 AM,21.378
162,12/30/22 12:30:00 AM,20.710
163,12/30/22 01:00:00 AM,20.519
164,12/30/22 01:30:00 AM,20.424
165,12/30/22 02:00:00 AM,20.234
166,12/30/22 02:30:00 AM,20.234
167,12/30/22 03:00:00 AM,20.329
168,12/30/22 03:30:00 AM,20.519
169,12/30/22 04:00:00 AM,20.710
170,12/30/22 04:30:00 AM,20.901
171,12/30/22 05:00:00 AM,21.282
172,12/30/22 05:30:00 AM,21.664
173,12/30/22 06:00:00 AM,22.238
174,12/30/22 06:30:00 AM,23.100
175,12/30/22 07:00:00 AM,24.545
176,12/30/22 07:30:00 AM,25.805
177,12/30/22 08:00:00 AM,25.610
178,12/30/22 08:30:00 AM,25.125
179,12/30/22 09:00:00 AM,23.388
180,12/30/22 09:30:00 AM,23.196
181,12/30/22 10:00:00 AM,23.869
182,12/30/22 10:30:00 AM,25.902
183,12/30/22 11:00:00 AM,27.272
184,12/30/22 11:30:00 AM,27.961
185,12/30/22 12:00:00 PM,28.357
186,12/30/22 12:30:00 PM,32.600
187,12/30/22 01:00:00 PM,33.118
188,12/30/22 01:30:00 PM,33.430
189,12/30/22 02:00:00 PM,33.222
190,12/30/22 02:30:00 PM,33.743
191,12/30/22 03:00:00 PM,33.326
192,12/30/22 03:30:00 PM,33.743
193,12/30/22 04:00:00 PM,33.430
194,12/30/22 04:30:00 PM,33.535
195,12/30/22 05:00:00 PM,33.639
196,12/30/22 05:30:00 PM,33.430
197,12/30/22 06:00:00 PM,33.953
198,12/30/22 06:30:00 PM,33.430
199,12/30/22 07:00:00 PM,33.848
200,12/30/22 07:30:00 PM,33.535
201,12/30/22 08:00:00 PM,33.639
202,12/30/22 08:30:00 PM,33.639
203,12/30/22 09:00:00 PM,33.430
204,12/30/22 09:30:00 PM,33.953
205,12/30/22 10:00:00 PM,31.778
206,12/30/22 10:30:00 PM,27.764
207,12/30/22 11:00:00 PM,24.545
208,12/30/22 11:30:00 PM,23.677
209,12/31/22 12:00:00 AM,22.333
210,12/31/22 12:30:00 AM,22.046
211,12/31/22 01:00:00 AM,22.046
212,12/31/22 01:30:00 AM,22.142
213,12/31/22 02:00:00 AM,22.429
214,12/31/22 02:30:00 AM,22.908
215,12/31/22 03:00:00 AM,23.869
216,12/31/22 03:30:00 AM,25.610
217,12/31/22 04:00:00 AM,26.195
218,12/31/22 04:30:00 AM,26.097
219,12/31/22 05:00:00 AM,26.097
220,12/31/22 05:30:00 AM,26.097
221,12/31/22 06:00:00 AM,26.097
222,12/31/22 06:30:00 AM,26.097
223,12/31/22 07:00:00 AM,26.000
224,12/31/22 07:30:00 AM,26.000
225,12/31/22 08:00:00 AM,26.000
226,12/31/22 08:30:00 AM,27.272
227,12/31/22 09:00:00 AM,28.357
228,12/31/22 09:30:00 AM,33.222
229,12/31/22 10:00:00 AM,34.058
230,12/31/22 10:30:00 AM,33.639
231,12/31/22 11:00:00 AM,33.743
232,12/31/22 11:30:00 AM,32.911
233,12/31/22 12:00:00 PM,33.222
234,12/31/22 12:30:00 PM,33.222
235,12/31/22 01:00:00 PM,33.222
236,12/31/22 01:30:00 PM,33.535
237,12/31/22 02:00:00 PM,33.430
238,12/31/22 02:30:00 PM,33.953
239,12/31/22 03:00:00 PM,33.430
240,12/31/22 03:30:00 PM,33.743
241,12/31/22 04:00:00 PM,33.430
242,12/31/22 04:30:00 PM,33.535
243,12/31/22 05:00:00 PM,33.848
244,12/31/22 05:30:00 PM,33.535
245,12/31/22 06:00:00 PM,34.058
246,12/31/22 06:30:00 PM,33.535
247,12/31/22 07:00:00 PM,33.743
248,12/31/22 07:30:00 PM,33.535
249,12/31/22 08:00:00 PM,33.535
250,12/31/22 08:30:00 PM,33.743
251,12/31/22 09:00:00 PM,33.535
252,12/31/22 09:30:00 PM,34.058
253,12/31/22 10:00:00 PM,31.676
254,12/31/22 10:30:00 PM,26.977
255,12/31/22 11:00:00 PM,24.351
256,12/31/22 11:30:00 PM,23.966
257,01/01/23 12:00:00 AM,22.812
258,01/01/23 12:30:00 AM,22.429
259,01/01/23 01:00:00 AM,22.429
260,01/01/23 01:30:00 AM,22.812
261,01/01/23 02:00:00 AM,23.388
262,01/01/23 02:30:00 AM,24.351
263,01/01/23 03:00:00 AM,26.000
264,01/01/23 03:30:00 AM,26.097
265,01/01/23 04:00:00 AM,26.097
266,01/01/23 04:30:00 AM,26.097
267,01/01/23 05:00:00 AM,26.097
268,01/01/23 05:30:00 AM,26.097
269,01/01/23 06:00:00 AM,26.097
270,01/01/23 06:30:00 AM,26.097
271,01/01/23 07:00:00 AM,26.097
272,01/01/23 07:30:00 AM,26.097
273,01/01/23 08:00:00 AM,26.097
274,01/01/23 08:30:00 AM,26.390
275,01/01/23 09:00:00 AM,26.390
276,01/01/23 09:30:00 AM,27.567
277,01/01/23 10:00:00 AM,31.880
278,01/01/23 10:30:00 AM,33.639
279,01/01/23 11:00:00 AM,33.953
280,01/01/23 11:30:00 AM,33.326
281,01/01/23 12:00:00 PM,33.639
282,01/01/23 12:30:00 PM,33.535
283,01/01/23 01:00:00 PM,33.535
284,01/01/23 01:30:00 PM,34.058
285,01/01/23 02:00:00 PM,33.535
286,01/01/23 02:30:00 PM,34.058
287,01/01/23 03:00:00 PM,33.430
288,01/01/23 03:30:00 PM,33.743
289,01/01/23 04:00:00 PM,33.535
290,01/01/23 04:30:00 PM,33.639
291,01/01/23 05:00:00 PM,34.163
292,01/01/23 05:30:00 PM,33.639
293,01/01/23 06:00:00 PM,34.163
294,01/01/23 06:30:00 PM,33.430
295,01/01/23 07:00:00 PM,33.743
296,01/01/23 07:30:00 PM,33.535
297,01/01/23 08:00:00 PM,33.639
298,01/01/23 08:30:00 PM,34.268
299,01/01/23 09:00:00 PM,33.639
300,01/01/23 09:30:00 PM,34.163
301,01/01/23 10:00:00 PM,31.574
302,01/01/23 10:30:00 PM,26.879
303,01/01/23 11:00:00 PM,24.448
304,01/01/23 11:30:00 PM,23.677
305,01/02/23 12:00:00 AM,22.621
306,01/02/23 12:30:00 AM,22.812
307,01/02/23 01:00:00 AM,23.677
308,01/02/23 01:30:00 AM,25.708
309,01/02/23 02:00:00 AM,26.292
310,01/02/23 02:30:00 AM,26.292
311,01/02/23 03:00:00 AM,26.195
312,01/02/23 03:30:00 AM,26.195
313,01/02/23 04:00:00 AM,26.292
314,01/02/23 04:30:00 AM,26.195
315,01/02/23 05:00:00 AM,26.195
316,01/02/23 05:30:00 AM,26.195
317,01/02/23 06:00:00 AM,26.195
318,01/02/23 06:30:00 AM,26.292
319,01/02/23 07:00:00 AM,26.195
320,01/02/23 07:30:00 AM,26.292
321,01/02/23 08:00:00 AM,26.292
322,01/02/23 08:30:00 AM,27.468
323,01/02/23 09:00:00 AM,29.053
324,01/02/23 09:30:00 AM,33.326
325,01/02/23 10:00:00 AM,33.639
326,01/02/23 10:30:00 AM,33.639
327,01/02/23 11:00:00 AM,33.848
328,01/02/23 11:30:00 AM,33.430
329,01/02/23 12:00:00 PM,33.639
330,01/02/23 12:30:00 PM,33.535
331,01/02/23 01:00:00 PM,33.535
332,01/02/23 01:30:00 PM,33.743
333,01/02/23 02:00:00 PM,33.535
334,01/02/23 02:30:00 PM,33.848
335,01/02/23 03:00:00 PM,33.535
336,01/02/23 03:30:00 PM,33.743
337,01/02/23 04:00:00 PM,33.535
338,01/02/23 04:30:00 PM,33.535
339,01/02/23 05:00:00 PM,33.743
340,01/02/23 05:30:00 PM,33.430
341,01/02/23 06:00:00 PM,33.953
342,01/02/23 06:30:00 PM,33.535
343,01/02/23 07:00:00 PM,33.743
344,01/02/23 07:30:00 PM,33.535
345,01/02/23 08:00:00 PM,33.535
346,01/02/23 08:30:00 PM,33.743
347,01/02/23 09:00:00 PM,33.535
348,01/02/23 09:30:00 PM,33.953
349,01/02/23 10:00:00 PM,31.574
350,01/02/23 10:30:00 PM,27.468
351,01/02/23 11:00:00 PM,24.255
352,01/02/23 11:30:00 PM,23.773
353,01/03/23 12:00:00 AM,22.908
354,01/03/23 12:30:00 AM,22.908
355,01/03/23 01:00:00 AM,23.388
356,01/03/23 01:30:00 AM,24.448
357,01/03/23 02:00:00 AM,26.097
358,01/03/23 02:30:00 AM,26.097
359,01/03/23 03:00:00 AM,26.097
360,01/03/23 03:30:00 AM,26.097
361,01/03/23 04:00:00 AM,26.097
362,01/03/23 04:30:00 AM,26.097
363,01/03/23 05:00:00 AM,26.097
364,01/03/23 05:30:00 AM,26.097
365,01/03/23 06:00:00 AM,26.097
366,01/03/23 06:30:00 AM,26.097
367,01/03/23 07:00:00 AM,26.097
368,01/03/23 07:30:00 AM,26.097
369,01/03/23 08:00:00 AM,26.097
370,01/03/23 08:30:00 AM,27.468
371,01/03/23 09:00:00 AM,28.357
372,01/03/23 09:30:00 AM,33.430
373,01/03/23 10:00:00 AM,33.848
374,01/03/23 10:30:00 AM,33.535
375,01/03/23 11:00:00 AM,34.374
376,01/03/23 11:30:00 AM,33.743
377,01/03/23 12:00:00 PM,33.326
378,01/03/23 12:30:00 PM,33.430
379,01/03/23 01:00:00 PM,33.326
380,01/03/23 01:30:00 PM,33.743
381,01/03/23 02:00:00 PM,33.430
382,01/03/23 02:30:00 PM,33.848
383,01/03/23 03:00:00 PM,33.430
384,01/03/23 03:30:00 PM,33.535
385,01/03/23 04:00:00 PM,33.535
386,01/03/23 04:30:00 PM,33.326
387,01/03/23 05:00:00 PM,33.848
388,01/03/23 05:30:00 PM,33.430
389,01/03/23 06:00:00 PM,33.743
390,01/03/23 06:30:00 PM,33.430
391,01/03/23 07:00:00 PM,33.535
392,01/03/23 07:30:00 PM,33.535
393,01/03/23 08:00:00 PM,33.430
394,01/03/23 08:30:00 PM,33.848
395,01/03/23 09:00:00 PM,33.430
396,01/03/23 09:30:00 PM,33.848
397,01/03/23 10:00:00 PM,31.676
398,01/03/23 10:30:00 PM,27.173
399,01/03/23 11:00:00 PM,24.545
400,01/03/23 11:30:00 PM,23.869
401,01/04/23 12:00:00 AM,23.581
402,01/04/23 12:30:00 AM,24.062
403,01/04/23 01:00:00 AM,25.610
404,01/04/23 01:30:00 AM,26.292
405,01/04/23 02:00:00 AM,26.097
406,01/04/23 02:30:00 AM,26.000
407,01/04/23 03:00:00 AM,26.000
408,01/04/23 03:30:00 AM,26.000
409,01/04/23 04:00:00 AM,26.000
410,01/04/23 04:30:00 AM,26.000
411,01/04/23 05:00:00 AM,26.000
412,01/04/23 05:30:00 AM,26.000
413,01/04/23 06:00:00 AM,26.000
