flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00438_20230309123436,12:34:36,2023-03-09,PFA-00474,PSA-00486,PSF-00438,0.000000,0.000000,0.000000,199.754791,91.785194,0.540511,636.444519

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,136.275177,6995.495117,1
0.010000,164.683701,6995.495117,1
0.020000,171.617752,6995.495117,1
0.030000,173.970932,6995.495117,1
0.040000,175.201538,6995.495117,1
0.050000,176.043030,6995.495117,1
0.060000,176.577682,6995.495117,1
0.070000,176.924591,6995.495117,1
0.080000,177.135223,6995.495117,1
0.090000,177.235367,6995.495117,1
0.100000,177.271851,6995.495117,1
0.110000,177.262909,6995.495117,1
0.120000,177.235001,6995.495117,1
0.130000,177.196747,6995.495117,1
0.140000,177.135941,6995.495117,1
0.150000,177.064774,6995.495117,1
0.160000,176.971436,6995.495117,1
0.170000,176.881317,6995.495117,1
0.180000,176.789047,6995.495117,1
0.190000,176.676758,6995.495117,1
0.200000,176.564453,6995.495117,1
0.210000,176.442856,6995.495117,1
0.220000,176.307327,6995.495117,1
0.230000,176.177139,6995.495117,1
0.240000,176.033737,6995.495117,1
0.250000,175.882462,6995.495117,1
0.260000,175.735123,6995.495117,1
0.270000,175.587051,6995.495117,1
0.280000,175.411102,6995.495117,1
0.290000,175.254105,6995.495117,1
0.300000,175.095322,6937.205566,2
0.310000,174.834610,6878.916016,2
0.320000,174.657944,6820.626465,2
0.330000,174.397232,6762.336914,2
0.340000,174.203751,6704.047363,2
0.350000,173.939102,6645.757812,2
0.360000,173.746353,6587.468262,2
0.370000,173.470978,6529.178711,2
0.380000,173.257477,6470.889160,2
0.390000,172.978516,6412.599609,2
0.400000,172.696716,6354.310059,2
0.410000,172.481415,6296.020508,2
0.420000,172.203186,6237.730957,2
0.430000,171.984680,6179.441406,2
0.440000,171.703583,6121.151855,2
0.450000,171.400665,6062.862305,2
0.460000,171.168564,6004.572754,2
0.470000,170.874603,5946.283203,2
0.480000,170.580627,5887.993652,2
0.490000,170.346375,5829.704102,2
0.500000,170.077087,5771.414551,2
0.510000,169.740555,5713.125000,2
0.520000,169.520981,5654.835449,2
0.530000,169.214127,5596.545898,2
0.540000,168.893692,5538.256348,2
0.550000,168.579697,5479.966797,2
0.560000,168.357971,5421.677246,2
0.570000,168.044327,5363.387695,2
0.580000,166.461472,5305.098145,2
0.590000,167.371628,5246.808594,2
0.600000,168.814301,6995.495117,3
0.610000,168.739563,6995.495117,3
0.620000,168.529266,6995.495117,3
0.630000,168.296814,6995.495117,3
0.640000,168.081528,6995.495117,3
0.650000,167.857651,6995.495117,3
0.660000,167.626266,6995.495117,3
0.670000,167.402390,6995.495117,3
0.680000,167.191025,6995.495117,3
0.690000,166.955353,6995.495117,3
0.700000,166.722534,6995.495117,3
0.710000,166.499741,6995.495117,3
0.720000,166.271210,6995.495117,3
0.730000,166.059143,6995.495117,3
0.740000,165.845993,6995.495117,3
0.750000,165.610321,6995.495117,3
0.760000,165.382507,6995.495117,3
0.770000,165.155762,6995.495117,3
0.780000,164.943344,6995.495117,3
0.790000,164.718384,6995.495117,3
0.800000,164.518829,6995.495117,3
0.810000,164.283157,6995.495117,3
0.820000,164.067154,6995.495117,3
0.830000,163.839691,6995.495117,3
0.839999,163.622971,6995.495117,3
0.849999,163.426285,6995.495117,3
0.859999,163.197403,6995.495117,3
0.869999,162.981384,6995.495117,3
0.879999,162.771103,6995.495117,3
0.889999,162.548660,6995.495117,3
