flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00438_20230309122651,12:26:51,2023-03-09,PFA-00474,PSA-00486,PSF-00438,0.000000,0.000000,0.000000,70.965042,37.604927,0.470092,666.431274

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,47.886730,6995.495117,1
0.010000,50.912975,6995.495117,1
0.020000,51.469803,6995.495117,1
0.030000,51.527382,6995.495117,1
0.040000,51.478027,6995.495117,1
0.050000,51.532745,6995.495117,1
0.060000,51.616074,6995.495117,1
0.070000,51.843166,6995.495117,1
0.080000,52.000523,6995.495117,1
0.090000,52.197220,6995.495117,1
0.100000,52.270889,6995.495117,1
0.110000,52.442192,6995.495117,1
0.120000,52.633522,6995.495117,1
0.130000,53.004383,6995.495117,1
0.140000,53.157448,6995.495117,1
0.150000,53.156017,6995.495117,1
0.160000,53.032280,6995.495117,1
0.170000,53.166031,6995.495117,1
0.180000,53.476097,6995.495117,1
0.190000,53.923843,6995.495117,1
0.200000,54.099083,6995.495117,1
0.210000,53.940296,6995.495117,1
0.220000,53.614140,6995.495117,1
0.230000,53.285480,6995.495117,1
0.240000,53.192497,6995.495117,1
0.250000,53.271175,6995.495117,1
0.260000,53.530811,6995.495117,1
0.270000,53.564072,6995.495117,1
0.280000,53.507923,6995.495117,1
0.290000,53.200005,6995.495117,1
0.300000,53.085209,6937.205566,2
0.310000,53.097725,6878.916016,2
0.320000,53.279041,6820.626465,2
0.330000,53.364159,6762.336914,2
0.340000,53.246140,6704.047363,2
0.350000,52.810551,6645.757812,2
0.360000,52.445053,6587.468262,2
0.370000,52.179695,6529.178711,2
0.380000,52.133919,6470.889160,2
0.390000,52.042007,6412.599609,2
0.400000,51.709057,6354.310059,2
0.410000,51.043152,6296.020508,2
0.420000,50.448776,6237.730957,2
0.430000,50.220966,6179.441406,2
0.440000,50.282478,6121.151855,2
0.450000,50.394417,6062.862305,2
0.460000,50.335407,6004.572754,2
0.470000,50.158737,5946.283203,2
0.480000,49.836159,5887.993652,2
0.490000,49.585106,5829.704102,2
0.500000,49.356937,5771.414551,2
0.510000,49.270393,5713.125000,2
0.520000,49.324753,5654.835449,2
0.530000,49.434185,5596.545898,2
0.540000,49.412010,5538.256348,2
0.550000,49.299004,5479.966797,2
0.560000,49.034000,5421.677246,2
0.570000,48.689606,5363.387695,2
0.580000,45.900463,5305.098145,2
0.590000,48.275471,5246.808594,2
0.600000,48.372032,6995.495117,3
0.610000,48.412086,6995.495117,3
0.620000,48.417809,6995.495117,3
0.630000,48.287273,6995.495117,3
0.640000,48.220753,6995.495117,3
0.650000,48.204304,6995.495117,3
0.660000,48.194649,6995.495117,3
0.670000,48.032642,6995.495117,3
0.680000,47.880291,6995.495117,3
0.690000,47.698257,6995.495117,3
0.700000,47.591328,6995.495117,3
0.710000,47.587395,6995.495117,3
0.720000,47.677517,6995.495117,3
0.730000,47.565937,6995.495117,3
0.740000,47.456146,6995.495117,3
0.750000,47.364235,6995.495117,3
0.760000,47.478317,6995.495117,3
0.770000,47.702194,6995.495117,3
0.780000,47.955750,6995.495117,3
0.790000,48.134567,6995.495117,3
0.800000,48.166752,6995.495117,3
0.810000,47.994019,6995.495117,3
0.820000,47.652126,6995.495117,3
0.830000,47.374962,6995.495117,3
0.839999,47.079922,6995.495117,3
0.849999,46.807766,6995.495117,3
0.859999,46.430111,6995.495117,3
0.869999,46.164749,6995.495117,3
0.879999,45.958401,6995.495117,3
0.889999,46.350002,6995.495117,3
