flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00438_20230309122434,12:24:34,2023-03-09,PFA-00474,PSA-00486,PSF-00438,0.000000,0.000000,0.000000,333.678436,155.402893,0.534274,481.137695

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,230.083817,6995.495117,1
0.010000,283.927551,6995.495117,1
0.020000,302.499176,6995.495117,1
0.030000,308.878906,6995.495117,1
0.040000,311.475647,6995.495117,1
0.050000,312.843567,6995.495117,1
0.060000,313.751221,6995.495117,1
0.070000,314.391724,6995.495117,1
0.080000,314.843781,6995.495117,1
0.090000,315.178528,6995.495117,1
0.100000,315.432068,6995.495117,1
0.110000,315.583710,6995.495117,1
0.120000,315.677765,6995.495117,1
0.130000,315.762512,6995.495117,1
0.140000,315.776459,6995.495117,1
0.150000,315.774323,6995.495117,1
0.160000,315.773956,6995.495117,1
0.170000,315.721405,6995.495117,1
0.180000,315.697418,6995.495117,1
0.190000,315.659180,6995.495117,1
0.200000,315.620911,6995.495117,1
0.210000,315.572968,6995.495117,1
0.220000,315.502533,6995.495117,1
0.230000,315.443878,6995.495117,1
0.240000,315.368042,6995.495117,1
0.250000,315.286530,6995.495117,1
0.260000,315.198547,6995.495117,1
0.270000,315.100189,6995.495117,1
0.280000,315.002563,6995.495117,1
0.290000,314.914581,6995.495117,1
0.300000,314.840912,6937.205566,2
0.310000,314.661743,6878.916016,2
0.320000,314.533722,6820.626465,2
0.330000,314.357056,6762.336914,2
0.340000,314.220428,6704.047363,2
0.350000,314.002625,6645.757812,2
0.360000,313.871735,6587.468262,2
0.370000,313.645355,6529.178711,2
0.380000,313.504822,6470.889160,2
0.390000,313.273071,6412.599609,2
0.400000,313.000916,6354.310059,2
0.410000,312.872894,6296.020508,2
0.420000,312.645782,6237.730957,2
0.430000,312.477722,6179.441406,2
0.440000,312.263123,6121.151855,2
0.450000,311.991333,6062.862305,2
0.460000,311.849365,6004.572754,2
0.470000,311.611877,5946.283203,2
0.480000,311.331879,5887.993652,2
0.490000,311.146606,5829.704102,2
0.500000,310.889130,5771.414551,2
0.510000,310.584412,5713.125000,2
0.520000,310.407043,5654.835449,2
0.530000,310.131683,5596.545898,2
0.540000,309.843079,5538.256348,2
0.550000,309.521912,5479.966797,2
0.560000,309.352051,5421.677246,2
0.570000,309.091339,5363.387695,2
0.580000,310.275085,5305.098145,2
0.590000,308.611755,5246.808594,2
0.600000,310.441742,6995.495117,3
0.610000,310.889130,6995.495117,3
0.620000,310.875183,6995.495117,3
0.630000,310.767181,6995.495117,3
0.640000,310.633423,6995.495117,3
0.650000,310.517548,6995.495117,3
0.660000,310.384155,6995.495117,3
0.670000,310.243591,6995.495117,3
0.680000,310.106262,6995.495117,3
0.690000,309.949280,6995.495117,3
0.700000,309.803009,6995.495117,3
0.710000,309.633148,6995.495117,3
0.720000,309.467560,6995.495117,3
0.730000,309.286591,6995.495117,3
0.740000,309.117798,6995.495117,3
0.750000,308.947571,6995.495117,3
0.760000,308.789490,6995.495117,3
0.770000,308.620697,6995.495117,3
0.780000,308.430786,6995.495117,3
0.790000,308.253418,6995.495117,3
0.800000,308.072083,6995.495117,3
0.810000,307.910095,6995.495117,3
0.820000,307.763824,6995.495117,3
0.830000,307.589294,6995.495117,3
0.839999,307.420135,6995.495117,3
0.849999,307.240967,6995.495117,3
0.859999,307.083954,6995.495117,3
0.869999,306.884399,6995.495117,3
0.879999,306.679138,6995.495117,3
0.889999,306.484924,6995.495117,3
