flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00438_20230309115801,11:58:01,2023-03-09,PFA-00474,PSA-00486,PSF-00438,0.000000,0.000000,0.000000,212.413162,152.231812,0.283322,478.375488

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,184.328201,6995.495117,1
0.010000,199.933289,6995.495117,1
0.020000,203.621506,6995.495117,1
0.030000,205.369598,6995.495117,1
0.040000,206.409210,6995.495117,1
0.050000,207.155228,6995.495117,1
0.060000,207.641953,6995.495117,1
0.070000,207.939148,6995.495117,1
0.080000,208.106873,6995.495117,1
0.090000,208.150513,6995.495117,1
0.100000,208.192703,6995.495117,1
0.110000,208.173035,6995.495117,1
0.120000,208.153717,6995.495117,1
0.130000,208.107590,6995.495117,1
0.140000,208.052521,6995.495117,1
0.150000,207.997437,6995.495117,1
0.160000,207.947372,6995.495117,1
0.170000,207.870483,6995.495117,1
0.180000,207.807541,6995.495117,1
0.190000,207.737808,6995.495117,1
0.200000,207.677368,6995.495117,1
0.210000,207.632309,6995.495117,1
0.220000,207.580444,6995.495117,1
0.230000,207.513565,6995.495117,1
0.240000,207.446335,6995.495117,1
0.250000,207.384827,6995.495117,1
0.260000,207.294708,6995.495117,1
0.270000,207.231766,6995.495117,1
0.280000,207.165604,6995.495117,1
0.290000,207.098007,6995.495117,1
0.300000,207.020401,6937.205566,2
0.310000,206.925995,6878.916016,2
0.320000,206.856613,6820.626465,2
0.330000,206.768280,6762.336914,2
0.340000,206.725723,6704.047363,2
0.350000,206.647751,6645.757812,2
0.360000,206.633087,6587.468262,2
0.370000,206.526154,6529.178711,2
0.380000,206.481812,6470.889160,2
0.390000,206.373810,6412.599609,2
0.400000,206.277252,6354.310059,2
0.410000,206.231827,6296.020508,2
0.420000,206.153152,6237.730957,2
0.430000,206.127045,6179.441406,2
0.440000,206.056946,6121.151855,2
0.450000,205.976135,6062.862305,2
0.460000,205.943939,6004.572754,2
0.470000,205.860977,5946.283203,2
0.480000,205.772644,5887.993652,2
0.490000,205.757263,5829.704102,2
0.500000,205.679657,5771.414551,2
0.510000,205.600983,5713.125000,2
0.520000,205.594177,5654.835449,2
0.530000,205.524796,5596.545898,2
0.540000,205.432541,5538.256348,2
0.550000,205.359940,5479.966797,2
0.560000,205.334183,5421.677246,2
0.570000,205.285553,5363.387695,2
0.580000,205.624939,5305.098145,2
0.590000,205.054520,5246.808594,2
0.600000,205.996155,6995.495117,3
0.610000,205.916046,6995.495117,3
0.620000,205.797668,6995.495117,3
0.630000,205.692886,6995.495117,3
0.640000,205.623505,6995.495117,3
0.650000,205.559128,6995.495117,3
0.660000,205.495483,6995.495117,3
0.670000,205.423233,6995.495117,3
0.680000,205.368515,6995.495117,3
0.690000,205.310577,6995.495117,3
0.700000,205.273026,6995.495117,3
0.710000,205.232971,6995.495117,3
0.720000,205.206879,6995.495117,3
0.730000,205.162521,6995.495117,3
0.740000,205.122467,6995.495117,3
0.750000,205.069901,6995.495117,3
0.760000,205.009460,6995.495117,3
0.770000,204.960114,6995.495117,3
0.780000,204.926849,6995.495117,3
0.790000,204.885361,6995.495117,3
0.800000,204.849960,6995.495117,3
0.810000,204.799179,6995.495117,3
0.820000,204.753754,6995.495117,3
0.830000,204.712631,6995.495117,3
0.839999,204.667923,6995.495117,3
0.849999,204.639679,6995.495117,3
0.859999,204.610703,6995.495117,3
0.869999,204.581024,6995.495117,3
0.879999,204.539536,6995.495117,3
0.889999,204.494827,6995.495117,3
