"obs","time","elapsed","date","hhmmss","averaging","id","TIME","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd.dt","αVc","Edyn","Hr","Hs","dHs.dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","DarkAdaptedID","Qmax_d","Fo","Fm","Fv.Fm","A_dark","LightAdaptedID","Qmax","Fs","Fm.","PhiPS2","PS2.1","Qabs_fs","A_fs","ETR","PhiCO2","NPQ","alt._Fo.","DarkPulseID","Fmin","Fo.","Fv..Fm.","qP","qN","qP_Fo","qN_Fo","qL","X1.qL","ID","P1_dur","P1_Fmax","T.P1_Fmax","Q.P1_Fmax","P1_PredF","P1_ΔF","P2_dur","P2_ramp","P2_int","P2_int_se","P2_slp","P2_slp_se","P2_R2","P2_dQdt","P3_dur","P3_Fmax","T.P3_Fmax","Q.P3_Fmax","P3_PredF","P3_ΔF","ID.1","Dur","DCo","InitSlope","Fo.1","F1","T.F1","T.HIR","F2","T.F2","DCmax","T.DCmax","PhiPS2_dc","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME.1","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","F_avg","dF.dt","dF_dc.dt","F_dc_avg","period","time.1","hhmmss.1","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2.MN","ΔCO2.SLP","ΔCO2.SD","ΔCO2.OK","ΔH2O.MN","ΔH2O.SLP","ΔH2O.SD","ΔH2O.OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_.","Flow_.","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","NA.","chamber"
1,1678827102.5,0,"20230314 15:51:42","15:51:42",5,"bou_cur13_t3_ch3",1678827099.5,0.000747575654020673,0.747575654020673,-1.43777283164508,420.30254610826,460.898029734604,41.800908409369,38.1191220197071,0.0439199158042263,3.88823886343869,0.0436461588916846,0.0273033028364083,0.00798124488,27.3617002026361,27.5108818181818,3.68797050431358,59.2432658988437,2.18484163249117,3.68791557883005,1.50312887182242,-32.9680863423117,-0.0533585140087364,-0.00297674788846876,-33.0164403593289,-1.43777283164508,0.747575654020673,-1.42400600381411,430.167541233322,430.691054545455,0.00162336552838945,65.7089245070152,0.743713297121014,23.8248977769525,24.0890933333333,-0.000100393023625723,85.6251581880516,0,0,1,0,47809,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None",0.0500078,0.042006552,0.84,0.1596,2.18,0.5,"0: Broadleaf",2,"False",1678827099.5,420.302545454545,419.894363636364,24.0901272727273,23.8250818181818,421.506727272727,23.8747818181818,600.068727272727,90.5946636363636,0.0998191181818182,27.5106272727273,27.5108818181818,999.9,0,0,10028.8,0,0.242856,0.408236272727273,430.677818181818,430.142636363636,0.26505,419.894363636364,23.8250818181818,2.18243909090909,2.15842545454545,18.8339727272727,18.6570363636364,0.0500078,0,0,0,233.193636363636,0.0500078,-15.4381818181818,-1.59909090909091,35.1700909090909,39.9940909090909,37.6815454545455,40.0565454545455,37.6588181818182,0,0,0,1678827091.9,0,232.8524,3.58692303447613,-11.386153790932,-14.506,15,1678825666.1,"15:27:46",1678825666.1,1678825663.1,1,-0.394,-0.015,-1.204,0.227,420,25,0.47,0.2,0.396496575,0.061516333958723,0.021135436512984,1,0.2671662,-0.00915870168855586,0.00288972356117328,1,2,2,"2/2",3.22112,2.73653,0.0885468,0.0883503,0.10877,0.109065,23381.9,23106.8,26196.2,25681.9,37487.3,34920.2,45851.5,42422.5,2.08588,2.29492,0.0536442,0,26.6336,999.9,51.3,31.9,26.886,61.1995,17.9327,2,0.0672129,-0.0366748,20.2914,5.22148,11.98,4.9658,3.275,9999,7264.4,9999,912,1.86421,1.86028,1.85852,1.85999,1.86004,1.85839,1.85754,1.85244,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,-1.204,0.2153,-0.677262307527781,-0.00183737677731887,1.65465113055294e-06,-6.2050887620668e-10,-0.0208359728073972,-0.00636806792973498,0.000941921362969019,-1.09256726216402e-05,3,1999,1,27,23.9,24,1.45508,2.63184,2.146,2.7124,2.29858,2.40723,37.6987,24.2101,18,613.74,830.818,27.1095,28.0345,30,28.1405,28.069,29.2366,8.99892,100,27.1067,419.9,23.8041,100.165,100.635,NA,3
2,1678827107.5,5,"20230314 15:51:47","15:51:47",5,"bou_cur13_t3_ch3",1678827105,0.000745124572839349,0.745124572839349,-1.38399477013549,420.271000633071,459.11669749954,41.6401755288343,38.1170154153617,0.04374410291879,3.87125606563721,0.0434713426601816,0.0271939536134752,0.00798124488,27.3610113251533,27.5161,3.68909663405724,59.2454402187494,2.18485015372901,3.6877946145087,1.50424648032823,-32.8599936622153,-1.25919984729851,-0.0705576527766895,-34.1817699174105,-1.38399477013549,0.745124572839349,-1.23367840961104,430.132059755545,430.605648484848,-0.0036190696807341,65.7089245070152,0.744111966004265,23.825520023479,24.0894418181818,-9.17634834685163e-06,85.6251581880516,0,0,1,0,47810,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None",0.0500078,0.042006552,0.84,0.1596,2.18,0.5,"0: Broadleaf",2,"False",1678827105,420.271,419.881888888889,24.0897444444444,23.8255111111111,421.475111111111,23.8744111111111,599.939777777778,90.5959777777778,0.1003,27.5100666666667,27.5161,999.9,0,0,9968.26222222222,0,0.242856,0.389041222222222,430.645111111111,430.129777777778,0.264227888888889,419.881888888889,23.8255111111111,2.18243333333333,2.15849555555556,18.8339444444444,18.6575777777778,0.0500078,0,0,0,232.051111111111,0.0500078,-15.44,-1.69,35.1317777777778,39.8677777777778,37.6454444444444,39.9023333333333,37.6247777777778,0,0,0,1678827097.3,0,232.651538461538,-6.1367521735562,-7.5603419658658,-14.9284615384615,15,1678825666.1,"15:27:46",1678825666.1,1678825663.1,1,-0.394,-0.015,-1.204,0.227,420,25,0.47,0.2,0.399368225,0.0115281613508438,0.018653714008861,1,0.265896125,-0.00777022514071338,0.00275216065290073,1,2,2,"2/2",3.22111,2.7364,0.0885331,0.0883449,0.108773,0.109062,23382.4,23106.9,26196.3,25681.8,37487.6,34920.4,45852.2,42422.6,2.08605,2.29518,0.054121,0,26.6364,999.9,51.3,31.9,26.8844,61.3595,17.9768,2,0.0671646,-0.0355964,20.2913,5.22178,11.98,4.96575,3.275,9999,7265,9999,912,1.86419,1.86031,1.85852,1.86,1.86004,1.85839,1.85753,1.85247,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,-1.204,0.2153,-0.677262307527781,-0.00183737677731887,1.65465113055294e-06,-6.2050887620668e-10,-0.0208359728073972,-0.00636806792973498,0.000941921362969019,-1.09256726216402e-05,3,1999,1,27,24,24.1,1.45508,2.62817,2.146,2.71118,2.29858,2.36816,37.6987,24.2013,18,613.863,831.067,27.0987,28.0345,30,28.1405,28.069,29.2382,8.99892,100,27.0958,419.9,23.8042,100.166,100.635,NA,3
3,1678827112.5,10,"20230314 15:51:52","15:51:52",5,"bou_cur13_t3_ch3",1678827109.7,0.000744963789182704,0.744963789182704,-1.33118253840355,420.249000605395,457.162334188756,41.4632725082104,38.1153422543557,0.0437670669983414,3.88505654760259,0.0434949846549524,0.0272086697294719,0.00798124488,27.3601180844301,27.51057,3.68790322069463,59.2483423740762,2.18477479968606,3.68748679227522,1.50312842100857,-32.8529031029572,-0.404240755385188,-0.0225698687272496,-33.2717324821897,-1.33118253840355,0.744963789182704,-1.32860246772401,430.134674349631,430.627909090909,0.000315783894969463,65.7089245070152,0.745594773805477,23.8246020438815,24.0891127272727,-2.84345931577004e-05,85.6251581880516,0,0,1,0,47853,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None",0.0500078,0.042006552,0.84,0.1596,2.18,0.5,"0: Broadleaf",2,"False",1678827109.7,420.249,419.8791,24.08871,23.82457,421.4532,23.8734,600.0229,90.59721,0.09983437,27.50864,27.51057,999.9,0,0,10017.192,0,0.242856,0.3699431,430.6222,430.1268,0.2641419,419.8791,23.82457,2.182371,2.158441,18.83348,18.65713,0.0500078,0,0,0,233.521,0.0500078,-15.003,-1.334,35.1061,39.7623,37.6185,39.7122,37.5683,0,0,0,1678827102.1,0,232.889230769231,-1.39692311578517,4.48136751205025,-15.1523076923077,15,1678825666.1,"15:27:46",1678825666.1,1678825663.1,1,-0.394,-0.015,-1.204,0.227,420,25,0.47,0.2,0.391411658536585,-0.113735581881533,0.0226540999311003,0,0.265675756097561,-0.0190155261324046,0.0027968768364146,1,1,2,"1/2",3.22102,2.73629,0.0885416,0.0883474,0.10877,0.109058,23382.3,23106.8,26196.4,25681.8,37487.9,34920.7,45852.3,42422.8,2.08615,2.29513,0.053212,0,26.6398,999.9,51.3,31.9,26.8848,61.0995,18.0048,2,0.0670681,-0.0109831,20.2914,5.22208,11.98,4.9658,3.275,9999,7265,9999,912,1.86426,1.86033,1.85852,1.86003,1.86005,1.85842,1.85754,1.8525,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,-1.204,0.2153,-0.677262307527781,-0.00183737677731887,1.65465113055294e-06,-6.2050887620668e-10,-0.0208359728073972,-0.00636806792973498,0.000941921362969019,-1.09256726216402e-05,3,1999,1,27,24.1,24.2,1.45508,2.63062,2.146,2.71118,2.29858,2.3645,37.6987,24.2013,18,613.933,831.017,27.0854,28.0345,29.9999,28.1405,28.069,29.2389,8.99892,100,27.0785,419.9,23.8042,100.167,100.635,NA,3
4,1678827117.5,15,"20230314 15:51:57","15:51:57",5,"bou_cur13_t3_ch3",1678827115,0.000744095096075645,0.744095096075645,-1.40047401695025,420.262000637212,459.73860908157,41.6968678646553,38.1164617522831,0.043725135460806,3.87794580906736,0.0434530778615853,0.0271824756512473,0.00798124488,27.3564934297149,27.5086333333333,3.6874853539062,59.2574916804945,2.18465962669369,3.68672308722241,1.50282572721251,-32.814593736936,-0.738706277752422,-0.0413184919653193,-33.5866372617737,-1.40047401695025,0.744095096075645,-1.42969579197089,430.094284163152,430.627545454545,-0.000283090142042791,65.7089245070152,0.737047081295139,23.8238798136372,24.0853763636364,-2.91276250904479e-05,85.6251581880516,0,0,1,0,47951,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None",0.0500078,0.042006552,0.84,0.1596,2.18,0.5,"0: Broadleaf",2,"False",1678827115,420.262,419.866777777778,24.0874777777778,23.8236333333333,421.466111111111,23.8721777777778,599.995333333333,90.5968111111111,0.100091522222222,27.5051,27.5086333333333,999.9,0,0,9991.94444444444,0,0.242856,0.395121222222222,430.634777777778,430.113777777778,0.263855,419.866777777778,23.8236333333333,2.18224777777778,2.15834444444444,18.8326,18.6564333333333,0.0500078,0,0,0,232.923333333333,0.0500078,-14.6466666666667,-1.42111111111111,35.09,39.6387777777778,37.5206666666667,39.5691111111111,37.5067777777778,0,0,0,1678827106.9,0,232.651923076923,4.17743584149929,2.70564096303669,-14.7946153846154,15,1678825666.1,"15:27:46",1678825666.1,1678825663.1,1,-0.394,-0.015,-1.204,0.227,420,25,0.47,0.2,0.394268414634146,-0.0605924111498251,0.0230685111966091,1,0.264721585365854,-0.00953579790940735,0.00218389670728231,1,2,2,"2/2",3.22114,2.73653,0.0885397,0.0883586,0.108762,0.109057,23382.6,23106.8,26196.7,25682.1,37488.4,34920.9,45852.5,42423,2.0863,2.29505,0.0533313,0,26.642,999.9,51.3,31.9,26.8851,61.0795,18.0088,2,0.0669106,-0.0270697,20.2912,5.22193,11.98,4.96585,3.27503,9999,7265.7,9999,912,1.86427,1.86035,1.85852,1.86004,1.86005,1.85846,1.85756,1.85251,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,-1.204,0.2152,-0.677262307527781,-0.00183737677731887,1.65465113055294e-06,-6.2050887620668e-10,-0.0208359728073972,-0.00636806792973498,0.000941921362969019,-1.09256726216402e-05,3,1999,1,27,24.2,24.2,1.45508,2.62695,2.146,2.71118,2.29858,2.38892,37.6987,24.2101,18,614.037,830.942,27.0715,28.0345,29.9999,28.1405,28.069,29.2384,8.99892,100,27.0704,419.9,23.8042,100.167,100.636,NA,3
5,1678827122.5,20,"20230314 15:52:02","15:52:02",5,"bou_cur13_t3_ch3",1678827119.7,0.000739183284770426,0.739183284770426,-1.23875394093278,420.249300566713,454.212756391763,41.1949591161311,38.1146335319929,0.0433607349775542,3.87997187249437,0.0430933168897972,0.026957211828328,0.00798124488,27.3545173983941,27.51949,3.68982838680061,59.2638274423537,2.18450587802677,3.68606951711253,1.50532250877384,-32.5979828583758,-3.64386409933737,-0.203715919927713,-36.4375816327609,-1.23875394093278,0.739183284770426,-1.18190883844563,430.161917999166,430.605218181818,-0.000859531816367625,65.7089245070152,0.741240671031121,23.8240095179932,24.0867290909091,1.92899179631488e-05,85.6251581880516,0,0,1,0,47655,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None",0.0500078,0.042006552,0.84,0.1596,2.18,0.5,"0: Broadleaf",2,"False",1678827119.7,420.2493,419.9121,24.08621,23.82412,421.4535,23.87097,600.0254,90.59533,0.0999632,27.50207,27.51949,999.9,0,0,9999.312,0,0.242856,0.3372468,430.6215,430.1603,0.2620912,419.9121,23.82412,2.182098,2.158354,18.8315,18.65653,0.0500078,0,0,0,232.429,0.0500078,-14.504,-1.571,35.0372,39.5497,37.5059,39.4623,37.456,0,0,0,1678827112.3,0,232.9296,-7.0546155009961,-4.03846144853027,-14.6516,15,1678825666.1,"15:27:46",1678825666.1,1678825663.1,1,-0.394,-0.015,-1.204,0.227,420,25,0.47,0.2,0.3754951,-0.167342318949345,0.0323809530579321,0,0.2635595,-0.00608685928705523,0.00127609776271256,1,1,2,"1/2",3.22096,2.7365,0.0885345,0.0883497,0.108766,0.109059,23382.7,23107.1,26196.6,25682.2,37488.5,34921,45852.9,42423.2,2.08563,2.2954,0.0536293,0,26.6443,999.9,51.3,31.9,26.887,61.4195,18.0208,2,0.0666845,-0.0167293,20.2911,5.22163,11.98,4.96565,3.27503,9999,7265.7,9999,912,1.86429,1.86035,1.85852,1.86005,1.86005,1.85848,1.85757,1.85252,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,-1.205,0.2153,-0.677262307527781,-0.00183737677731887,1.65465113055294e-06,-6.2050887620668e-10,-0.0208359728073972,-0.00636806792973498,0.000941921362969019,-1.09256726216402e-05,3,1999,1,27,24.3,24.3,1.45508,2.62329,2.146,2.71118,2.29858,2.40356,37.7228,24.2101,18,613.566,831.29,27.0623,28.0345,30.0001,28.1405,28.069,29.2393,8.99892,100,27.0588,419.9,23.8042,100.168,100.636,NA,3
6,1678827127.5,25,"20230314 15:52:07","15:52:07",5,"bou_cur13_t3_ch3",1678827125,0.000739007196283682,0.739007196283682,-1.24967528033698,420.22922279422,454.563745436431,41.2271706604245,38.1131624740577,0.0434022560800525,3.87327085274849,0.0431338668685621,0.0269826419490577,0.00798124488,27.3532185680214,27.5115555555556,3.6881158859237,59.2684900232313,2.18453812686597,3.68583394989429,1.50357775905773,-32.5902173561104,-2.20880689843446,-0.123694870282148,-34.914737879947,-1.24967528033698,0.739007196283682,-1.39787410312109,430.123702730832,430.638193939394,0.00146375453294639,65.7089245070152,0.737618273064055,23.8241828430539,24.0858042424242,-1.33994962397435e-05,85.6251581880516,0,0,1,0,47745,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None",0.0500078,0.042006552,0.84,0.1596,2.18,0.5,"0: Broadleaf",2,"False",1678827125,420.229222222222,419.888,24.0863444444444,23.8243,421.433333333333,23.8710555555556,599.986666666667,90.5960111111111,0.100114733333333,27.5009777777778,27.5115555555556,999.9,0,0,9975.41666666667,0,0.242856,0.341115333333333,430.600666666667,430.135555555556,0.262026888888889,419.888,23.8243,2.18212444444444,2.15838777777778,18.8316888888889,18.6567444444444,0.0500078,0,0,0,232.627777777778,0.0500078,-16.5455555555556,-1.74555555555556,35.0275555555556,39.451,37.472,39.3677777777778,37.444,0,0,0,1678827117.1,0,232.7076,0.586922946486429,-17.1407691484866,-15.4556,15,1678825666.1,"15:27:46",1678825666.1,1678825663.1,1,-0.394,-0.015,-1.204,0.227,420,25,0.47,0.2,0.360211634146341,-0.156056341463415,0.0317558346010243,0,0.263070902439024,-0.00958177003484269,0.0012784944042511,1,1,2,"1/2",3.22095,2.73638,0.0885403,0.0883528,0.108768,0.109061,23382.4,23106.8,26196.5,25682,37488.4,34920.5,45852.9,42422.8,2.08585,2.29522,0.0524223,0,26.6465,999.9,51.3,31.9,26.8868,61.4295,18.0529,2,0.0667607,0.0300735,20.2911,5.22133,11.98,4.9659,3.275,9999,7266.3,9999,912,1.86427,1.86033,1.85852,1.86003,1.86005,1.85839,1.85755,1.85251,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,-1.204,0.2153,-0.677262307527781,-0.00183737677731887,1.65465113055294e-06,-6.2050887620668e-10,-0.0208359728073972,-0.00636806792973498,0.000941921362969019,-1.09256726216402e-05,3,1999,1,27,24.4,24.4,1.45508,2.62817,2.146,2.7124,2.29858,2.38647,37.7228,24.2101,18,613.723,831.116,27.0493,28.0345,30.0001,28.1405,28.069,29.2406,8.99892,100,27.0384,419.9,23.8042,100.168,100.635,NA,3
7,1678827132.5,30,"20230314 15:52:12","15:52:12",5,"bou_cur13_t3_ch3",1678827129.7,0.000740118559279175,0.740118559279175,-1.34155496549922,420.265700610223,457.836701952566,41.5239818726241,38.1164403364774,0.0435238593045789,3.88398444742527,0.0432547085994225,0.0270582360500281,0.00798124488,27.3491748021319,27.50261,3.68618598754913,59.2831000557958,2.18453869467402,3.68492655177949,1.50164729287511,-32.6392284642116,-1.22285727805264,-0.0682875581386039,-33.9223920555229,-1.34155496549922,0.740118559279175,-1.29363786694397,430.125371916507,430.619781818182,-0.00326025134939512,65.7089245070152,0.737890703124956,23.8242354290035,24.0859363636364,-1.3676638688477e-05,85.6251581880516,0,0,1,0,47862,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None",0.0500078,0.042006552,0.84,0.1596,2.18,0.5,"0: Broadleaf",2,"False",1678827129.7,420.2657,419.8913,24.08637,23.82395,421.4699,23.87112,600.029,90.5961,0.09995319,27.49677,27.50261,999.9,0,0,10013.5,0,0.242856,0.3743744,430.6382,430.139,0.2624309,419.8913,23.82395,2.182131,2.158357,18.83173,18.65652,0.0500078,0,0,0,233.447,0.0500078,-17.477,-1.839,35.0124,39.3749,37.406,39.2499,37.406,0,0,0,1678827121.9,0,232.8944,8.36692294601725,-17.2299998885241,-16.3744,15,1678825666.1,"15:27:46",1678825666.1,1678825663.1,1,-0.394,-0.015,-1.204,0.227,420,25,0.47,0.2,0.3621552,-0.0566474746716706,0.0330682835721783,1,0.262694275,-0.00622652532833112,0.00109968829646178,1,2,2,"2/2",3.22114,2.73636,0.0885345,0.0883511,0.108763,0.109056,23382.5,23106.8,26196.5,25681.9,37488.5,34920.6,45852.7,42422.6,2.08605,2.29525,0.0523403,0,26.6488,999.9,51.3,31.9,26.8876,61.4695,17.9607,2,0.0667175,0.00471133,20.2914,5.22178,11.98,4.96575,3.27503,9999,7266.3,9999,912,1.86421,1.86032,1.85852,1.85997,1.86003,1.8584,1.85753,1.85248,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,-1.205,0.2152,-0.677262307527781,-0.00183737677731887,1.65465113055294e-06,-6.2050887620668e-10,-0.0208359728073972,-0.00636806792973498,0.000941921362969019,-1.09256726216402e-05,3,1999,1,27,24.4,24.5,1.45508,2.62817,2.146,2.71118,2.29858,2.38037,37.6987,24.2013,18,613.863,831.141,27.0326,28.0345,30,28.1405,28.069,29.239,8.99892,100,27.0319,419.9,23.8042,100.167,100.635,NA,3
8,1678827137.5,35,"20230314 15:52:17","15:52:17",5,"bou_cur13_t3_ch3",1678827135,0.000741669037316904,0.741669037316904,-1.28445161615119,420.256778363976,455.715575016441,41.3311110021427,38.1151764570208,0.0435315096738578,3.87680761750861,0.0432617695579777,0.0270627015217826,0.00798124488,27.3483250977503,27.5152777777778,3.68891917132238,59.2806524380786,2.18441256935379,3.68486593772819,1.50450660196858,-32.7076045456755,-3.92699900885735,-0.219713471983168,-36.846335781636,-1.28445161615119,0.741669037316904,-1.3765987047389,430.147114768661,430.651533333333,0.00200622045847862,65.7089245070152,0.73872045370683,23.8222873046652,24.0843212121212,-1.74587857123373e-05,85.6251581880516,0,0,1,0,47824,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None",0.0500078,0.042006552,0.84,0.1596,2.18,0.5,"0: Broadleaf",2,"False",1678827135,420.256777777778,419.903333333333,24.0852666666667,23.8222777777778,421.460888888889,23.8700222222222,599.986,90.5947888888889,0.100182422222222,27.4964888888889,27.5152777777778,999.9,0,0,9988.12111111111,0,0.242856,0.353312222222222,430.628555555556,430.150444444444,0.262968111111111,419.903333333333,23.8222777777778,2.182,2.15817666666667,18.8307777777778,18.6551888888889,0.0500078,0,0,0,233.155555555556,0.0500078,-17.5255555555556,-2.03,34.951,39.2913333333333,37.3955555555556,39.1177777777778,37.347,0,0,0,1678827127.3,0,232.996153846154,7.52478631026286,-8.34051270941865,-17.4407692307692,15,1678825666.1,"15:27:46",1678825666.1,1678825663.1,1,-0.394,-0.015,-1.204,0.227,420,25,0.47,0.2,0.349264575,0.114374375234521,0.0246403257647778,0,0.26239785,0.00256363227016918,0.000691965734339498,1,1,2,"1/2",3.22102,2.73642,0.0885403,0.0883501,0.108755,0.109048,23382.3,23106.9,26196.3,25682,37488.6,34920.9,45852.5,42422.5,2.08585,2.29535,0.0526756,0,26.6497,999.9,51.3,31.9,26.8866,61.4195,17.9888,2,0.0667531,-0.0105556,20.2914,5.22163,11.98,4.9657,3.275,9999,7267,9999,912,1.86424,1.86033,1.85852,1.86002,1.86005,1.85843,1.85755,1.85252,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,-1.204,0.2152,-0.677262307527781,-0.00183737677731887,1.65465113055294e-06,-6.2050887620668e-10,-0.0208359728073972,-0.00636806792973498,0.000941921362969019,-1.09256726216402e-05,3,1999,1,27,24.5,24.6,1.4563,2.63184,2.146,2.70996,2.29858,2.38159,37.7228,24.2013,18,613.723,831.24,27.0259,28.034,30.0001,28.1405,28.069,29.239,8.99892,100,27.0272,419.9,23.8042,100.167,100.635,NA,3
